"player","starter","MP","FG","FGA","FG_pct","3P","3PA","3P_pct","FT","FTA","FT_pct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","plus_minus","game","team"
"Michael Carter-Williams",TRUE,"34:59",8,20,0.4,1,4,0.25,0,0,NA,3,4,7,5,0,0,3,4,17,-20,"2015-01-02_PHI_at_PHO","PHI"
"Robert Covington",TRUE,"34:07",3,7,0.429,2,5,0.4,2,2,1,1,4,5,2,5,1,3,4,10,-15,"2015-01-02_PHI_at_PHO","PHI"
"Luc Mbah a Moute",TRUE,"32:01",5,12,0.417,0,2,0,2,4,0.5,2,6,8,2,3,1,2,0,12,-16,"2015-01-02_PHI_at_PHO","PHI"
"K.J. McDaniels",TRUE,"26:03",2,8,0.25,0,2,0,0,0,NA,0,2,2,3,0,0,0,0,4,-12,"2015-01-02_PHI_at_PHO","PHI"
"Nerlens Noel",TRUE,"21:51",2,6,0.333,0,0,NA,0,0,NA,4,2,6,0,0,2,0,2,4,-15,"2015-01-02_PHI_at_PHO","PHI"
"Tony Wroten",FALSE,"33:12",10,19,0.526,4,9,0.444,4,9,0.444,0,2,2,3,3,0,5,2,28,0,"2015-01-02_PHI_at_PHO","PHI"
"Jerami Grant",FALSE,"24:13",0,3,0,0,2,0,2,2,1,3,1,4,1,0,0,1,3,2,-2,"2015-01-02_PHI_at_PHO","PHI"
"Henry Sims",FALSE,"18:03",6,7,0.857,0,0,NA,4,4,1,3,2,5,2,0,2,1,0,16,1,"2015-01-02_PHI_at_PHO","PHI"
"Malcolm Thomas",FALSE,"11:11",0,2,0,0,1,0,1,2,0.5,0,2,2,2,1,0,0,0,1,-1,"2015-01-02_PHI_at_PHO","PHI"
"JaKarr Sampson",FALSE,"2:10",1,2,0.5,0,1,0,0,2,0,0,0,0,0,0,0,1,0,2,0,"2015-01-02_PHI_at_PHO","PHI"
"Furkan Aldemir",FALSE,"2:10",0,1,0,0,0,NA,0,0,NA,0,0,0,0,0,1,0,0,0,0,"2015-01-02_PHI_at_PHO","PHI"
"Hollis Thompson",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-02_PHI_at_PHO","PHI"
"Tony Wroten",TRUE,"38:55",8,21,0.381,2,8,0.25,9,10,0.9,1,3,4,7,1,0,6,1,27,-16,"2015-01-03_PHI_at_LAC","PHI"
"Nerlens Noel",TRUE,"33:48",3,12,0.25,0,0,NA,1,2,0.5,6,6,12,4,0,1,6,3,7,-27,"2015-01-03_PHI_at_LAC","PHI"
"Robert Covington",TRUE,"31:51",9,15,0.6,4,7,0.571,1,2,0.5,0,3,3,0,1,0,1,3,23,-17,"2015-01-03_PHI_at_LAC","PHI"
"K.J. McDaniels",TRUE,"25:53",2,10,0.2,0,2,0,0,2,0,2,4,6,1,1,0,1,2,4,-34,"2015-01-03_PHI_at_LAC","PHI"
"Luc Mbah a Moute",TRUE,"24:23",4,7,0.571,2,4,0.5,4,4,1,1,0,1,1,1,0,0,1,14,-15,"2015-01-03_PHI_at_LAC","PHI"
"JaKarr Sampson",FALSE,"24:14",4,7,0.571,1,3,0.333,1,2,0.5,0,3,3,1,1,0,1,4,10,-16,"2015-01-03_PHI_at_LAC","PHI"
"Malcolm Thomas",FALSE,"17:20",0,2,0,0,1,0,0,0,NA,1,4,5,1,0,0,1,2,0,-17,"2015-01-03_PHI_at_LAC","PHI"
"Jerami Grant",FALSE,"16:06",0,1,0,0,0,NA,1,2,0.5,0,2,2,0,1,0,0,0,1,-17,"2015-01-03_PHI_at_LAC","PHI"
"Henry Sims",FALSE,"15:00",1,1,1,0,0,NA,0,0,NA,0,2,2,2,1,0,4,2,2,-6,"2015-01-03_PHI_at_LAC","PHI"
"Furkan Aldemir",FALSE,"12:30",1,3,0.333,0,0,NA,1,2,0.5,4,3,7,0,0,0,1,1,3,-15,"2015-01-03_PHI_at_LAC","PHI"
"Hollis Thompson",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-03_PHI_at_LAC","PHI"
"Michael Carter-Williams",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-03_PHI_at_LAC","PHI"
"Michael Carter-Williams",TRUE,"41:44",8,19,0.421,1,6,0.167,1,1,1,2,4,6,13,2,1,1,3,18,1,"2015-01-05_CLE_at_PHI","PHI"
"Robert Covington",TRUE,"39:23",4,9,0.444,4,7,0.571,4,5,0.8,1,5,6,1,1,0,0,3,16,3,"2015-01-05_CLE_at_PHI","PHI"
"K.J. McDaniels",TRUE,"31:43",5,8,0.625,2,3,0.667,0,0,NA,0,3,3,4,0,2,3,5,12,11,"2015-01-05_CLE_at_PHI","PHI"
"Nerlens Noel",TRUE,"25:30",2,9,0.222,0,0,NA,2,2,1,1,5,6,0,0,2,2,2,6,-7,"2015-01-05_CLE_at_PHI","PHI"
"Henry Sims",TRUE,"23:58",6,9,0.667,0,0,NA,0,0,NA,0,7,7,2,0,0,4,3,12,4,"2015-01-05_CLE_at_PHI","PHI"
"Tony Wroten",FALSE,"27:42",8,18,0.444,0,6,0,4,6,0.667,1,0,1,8,0,0,5,1,20,11,"2015-01-05_CLE_at_PHI","PHI"
"Furkan Aldemir",FALSE,"19:05",0,0,NA,0,0,NA,0,0,NA,2,8,10,1,0,1,0,3,0,9,"2015-01-05_CLE_at_PHI","PHI"
"Jerami Grant",FALSE,"18:32",3,3,1,0,0,NA,1,1,1,0,1,1,2,1,2,2,3,7,-3,"2015-01-05_CLE_at_PHI","PHI"
"Malcolm Thomas",FALSE,"10:44",1,3,0.333,0,1,0,0,0,NA,1,1,2,0,1,0,0,0,2,-12,"2015-01-05_CLE_at_PHI","PHI"
"JaKarr Sampson",FALSE,"1:39",1,1,1,0,0,NA,0,0,NA,0,1,1,0,0,0,0,1,2,-2,"2015-01-05_CLE_at_PHI","PHI"
"Hollis Thompson",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-05_CLE_at_PHI","PHI"
"Luc Mbah a Moute",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-05_CLE_at_PHI","PHI"
"Robert Covington",TRUE,"32:50",1,11,0.091,1,9,0.111,5,6,0.833,0,3,3,0,2,0,3,2,8,-17,"2015-01-07_MIL_at_PHI","PHI"
"Michael Carter-Williams",TRUE,"30:31",1,13,0.077,0,4,0,3,4,0.75,1,4,5,5,1,1,4,3,5,-18,"2015-01-07_MIL_at_PHI","PHI"
"K.J. McDaniels",TRUE,"29:42",5,8,0.625,0,1,0,4,4,1,3,3,6,0,3,1,5,1,14,-14,"2015-01-07_MIL_at_PHI","PHI"
"Nerlens Noel",TRUE,"28:28",6,10,0.6,0,0,NA,1,2,0.5,4,1,5,1,2,2,2,3,13,-17,"2015-01-07_MIL_at_PHI","PHI"
"Henry Sims",TRUE,"18:07",1,8,0.125,0,0,NA,1,1,1,0,5,5,1,0,0,2,0,3,-11,"2015-01-07_MIL_at_PHI","PHI"
