"player","starter","MP","FG","FGA","FG_pct","3P","3PA","3P_pct","FT","FTA","FT_pct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","plus_minus","game","team"
"Draymond Green",TRUE,"40:29",6,12,0.5,2,6,0.333,2,2,1,3,8,11,13,2,2,2,4,16,23,"2015-01-02_TOR_at_GSW","GSW"
"Stephen Curry",TRUE,"33:54",10,18,0.556,5,11,0.455,7,7,1,2,3,5,12,1,0,0,3,32,25,"2015-01-02_TOR_at_GSW","GSW"
"Klay Thompson",TRUE,"28:37",8,13,0.615,4,6,0.667,0,0,NA,0,2,2,1,2,3,3,4,20,19,"2015-01-02_TOR_at_GSW","GSW"
"Marreese Speights",TRUE,"25:26",12,19,0.632,0,1,0,2,2,1,4,4,8,0,0,0,1,2,26,23,"2015-01-02_TOR_at_GSW","GSW"
"Harrison Barnes",TRUE,"24:08",0,3,0,0,1,0,2,2,1,1,4,5,2,0,0,0,1,2,26,"2015-01-02_TOR_at_GSW","GSW"
"Andre Iguodala",FALSE,"29:11",1,5,0.2,0,1,0,1,5,0.2,2,3,5,5,0,0,0,1,3,2,"2015-01-02_TOR_at_GSW","GSW"
"David Lee",FALSE,"22:34",6,10,0.6,0,0,NA,0,0,NA,2,5,7,0,1,2,1,1,12,-2,"2015-01-02_TOR_at_GSW","GSW"
"Justin Holiday",FALSE,"18:34",3,5,0.6,1,2,0.5,2,2,1,0,2,2,2,2,0,1,2,9,4,"2015-01-02_TOR_at_GSW","GSW"
"Shaun Livingston",FALSE,"16:48",3,7,0.429,0,0,NA,0,0,NA,0,0,0,0,0,1,1,0,6,-13,"2015-01-02_TOR_at_GSW","GSW"
"Ognjen Kuzmic",FALSE,"0:19",0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,-2,"2015-01-02_TOR_at_GSW","GSW"
"Leandro Barbosa",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-02_TOR_at_GSW","GSW"
"Brandon Rush",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-02_TOR_at_GSW","GSW"
"Harrison Barnes",TRUE,"35:32",8,14,0.571,5,5,1,2,4,0.5,2,5,7,0,0,0,0,3,23,23,"2015-01-05_OKC_at_GSW","GSW"
"Stephen Curry",TRUE,"31:17",7,14,0.5,1,4,0.25,4,4,1,0,9,9,6,4,0,2,2,19,15,"2015-01-05_OKC_at_GSW","GSW"
"Draymond Green",TRUE,"29:18",4,10,0.4,3,7,0.429,0,4,0,2,11,13,5,1,3,1,3,11,26,"2015-01-05_OKC_at_GSW","GSW"
"Klay Thompson",TRUE,"18:49",6,12,0.5,3,5,0.6,4,5,0.8,0,3,3,0,1,1,3,4,19,10,"2015-01-05_OKC_at_GSW","GSW"
"Marreese Speights",TRUE,"16:49",1,8,0.125,0,0,NA,4,6,0.667,2,4,6,0,0,0,1,3,6,3,"2015-01-05_OKC_at_GSW","GSW"
"Andre Iguodala",FALSE,"33:44",3,7,0.429,1,4,0.25,1,1,1,0,4,4,6,0,0,0,0,8,19,"2015-01-05_OKC_at_GSW","GSW"
"Justin Holiday",FALSE,"28:20",4,6,0.667,2,3,0.667,2,4,0.5,0,2,2,3,2,0,2,3,12,13,"2015-01-05_OKC_at_GSW","GSW"
"David Lee",FALSE,"21:19",4,10,0.4,0,0,NA,0,0,NA,3,5,8,2,0,0,1,2,8,5,"2015-01-05_OKC_at_GSW","GSW"
"Shaun Livingston",FALSE,"16:43",1,3,0.333,0,0,NA,1,2,0.5,0,1,1,3,0,0,2,2,3,11,"2015-01-05_OKC_at_GSW","GSW"
"Leandro Barbosa",FALSE,"4:30",2,3,0.667,0,0,NA,0,0,NA,0,0,0,1,0,0,0,0,4,4,"2015-01-05_OKC_at_GSW","GSW"
"Ognjen Kuzmic",FALSE,"3:39",1,1,1,0,0,NA,2,2,1,1,0,1,1,0,0,0,0,4,1,"2015-01-05_OKC_at_GSW","GSW"
"Brandon Rush",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-05_OKC_at_GSW","GSW"
"Klay Thompson",TRUE,"40:02",14,25,0.56,6,11,0.545,6,6,1,0,4,4,3,1,1,2,1,40,20,"2015-01-07_IND_at_GSW","GSW"
"Stephen Curry",TRUE,"34:47",8,17,0.471,4,8,0.5,1,1,1,0,3,3,15,4,0,5,5,21,12,"2015-01-07_IND_at_GSW","GSW"
"Draymond Green",TRUE,"29:53",2,8,0.25,1,5,0.2,2,4,0.5,3,6,9,3,3,2,1,5,7,23,"2015-01-07_IND_at_GSW","GSW"
"Marreese Speights",TRUE,"26:00",8,12,0.667,0,0,NA,2,2,1,1,2,3,0,0,0,1,3,18,16,"2015-01-07_IND_at_GSW","GSW"
"Harrison Barnes",TRUE,"24:28",2,4,0.5,0,0,NA,0,0,NA,1,3,4,1,0,0,0,1,4,13,"2015-01-07_IND_at_GSW","GSW"
"Andre Iguodala",FALSE,"31:53",1,5,0.2,0,3,0,3,4,0.75,2,0,2,3,2,0,0,1,5,-5,"2015-01-07_IND_at_GSW","GSW"
"David Lee",FALSE,"17:05",6,10,0.6,0,0,NA,1,2,0.5,0,3,3,1,1,0,2,4,13,-4,"2015-01-07_IND_at_GSW","GSW"
"Andrew Bogut",FALSE,"14:41",2,4,0.5,0,0,NA,0,0,NA,2,6,8,0,0,0,0,1,4,2,"2015-01-07_IND_at_GSW","GSW"
"Shaun Livingston",FALSE,"13:13",1,3,0.333,0,0,NA,0,1,0,0,1,1,4,0,0,0,2,2,3,"2015-01-07_IND_at_GSW","GSW"
"Justin Holiday",FALSE,"7:58",1,3,0.333,1,1,1,0,0,NA,1,1,2,0,0,0,0,0,3,-5,"2015-01-07_IND_at_GSW","GSW"
"Ognjen Kuzmic",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-07_IND_at_GSW","GSW"
"Leandro Barbosa",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-07_IND_at_GSW","GSW"
"Brandon Rush",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-07_IND_at_GSW","GSW"
"Stephen Curry",TRUE,"35:00",8,15,0.533,3,8,0.375,4,4,1,0,1,1,10,2,0,1,1,23,10,"2015-01-09_CLE_at_GSW","GSW"
"Draymond Green",TRUE,"30:52",5,13,0.385,0,6,0,0,0,NA,1,10,11,8,1,3,1,2,10,8,"2015-01-09_CLE_at_GSW","GSW"
"Klay Thompson",TRUE,"29:38",8,17,0.471,4,10,0.4,4,4,1,1,3,4,2,2,1,1,3,24,8,"2015-01-09_CLE_at_GSW","GSW"
"Marreese Speights",TRUE,"28:19",5,13,0.385,0,1,0,2,2,1,4,4,8,0,1,2,3,6,12,3,"2015-01-09_CLE_at_GSW","GSW"
"Harrison Barnes",TRUE,"23:28",5,7,0.714,1,1,1,0,0,NA,1,1,2,2,0,0,0,1,11,7,"2015-01-09_CLE_at_GSW","GSW"
"Andre Iguodala",FALSE,"24:32",1,2,0.5,1,2,0.5,2,2,1,0,3,3,5,1,0,2,1,5,11,"2015-01-09_CLE_at_GSW","GSW"
"Andrew Bogut",FALSE,"19:41",2,3,0.667,0,0,NA,0,0,NA,0,5,5,3,0,1,0,4,4,15,"2015-01-09_CLE_at_GSW","GSW"
"Justin Holiday",FALSE,"18:22",6,8,0.75,1,2,0.5,1,1,1,1,1,2,1,1,0,0,1,14,10,"2015-01-09_CLE_at_GSW","GSW"
"David Lee",FALSE,"17:08",3,6,0.5,0,0,NA,2,2,1,1,4,5,1,1,1,3,0,8,10,"2015-01-09_CLE_at_GSW","GSW"
"Shaun Livingston",FALSE,"13:00",0,2,0,0,0,NA,1,2,0.5,0,3,3,3,0,0,2,1,1,8,"2015-01-09_CLE_at_GSW","GSW"
"Leandro Barbosa",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-09_CLE_at_GSW","GSW"
"Brandon Rush",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-09_CLE_at_GSW","GSW"
"Stephen Curry",TRUE,"29:13",10,16,0.625,4,9,0.444,3,3,1,0,2,2,11,0,0,2,2,27,17,"2015-01-13_GSW_at_UTA","GSW"
"Klay Thompson",TRUE,"26:43",5,8,0.625,2,2,1,0,0,NA,0,4,4,3,0,0,1,1,12,12,"2015-01-13_GSW_at_UTA","GSW"
"Andrew Bogut",TRUE,"25:58",4,5,0.8,0,0,NA,1,1,1,1,7,8,3,0,1,2,4,9,10,"2015-01-13_GSW_at_UTA","GSW"
"Draymond Green",TRUE,"24:07",6,9,0.667,3,4,0.75,0,0,NA,0,1,1,3,1,1,1,0,15,16,"2015-01-13_GSW_at_UTA","GSW"
"Harrison Barnes",TRUE,"22:51",5,8,0.625,2,4,0.5,0,0,NA,0,2,2,1,0,0,0,0,12,15,"2015-01-13_GSW_at_UTA","GSW"
"Andre Iguodala",FALSE,"25:09",2,4,0.5,0,0,NA,0,0,NA,0,2,2,5,1,0,1,1,4,-4,"2015-01-13_GSW_at_UTA","GSW"
"David Lee",FALSE,"23:53",4,8,0.5,0,0,NA,2,2,1,2,6,8,4,2,2,0,2,10,-5,"2015-01-13_GSW_at_UTA","GSW"
"Leandro Barbosa",FALSE,"23:25",3,13,0.231,0,2,0,2,3,0.667,1,0,1,2,1,0,1,2,8,-2,"2015-01-13_GSW_at_UTA","GSW"
"Marreese Speights",FALSE,"22:02",4,10,0.4,1,1,1,1,2,0.5,1,0,1,0,0,1,1,4,10,1,"2015-01-13_GSW_at_UTA","GSW"
"Justin Holiday",FALSE,"16:39",3,10,0.3,1,3,0.333,2,2,1,1,1,2,0,5,0,0,0,9,-5,"2015-01-13_GSW_at_UTA","GSW"
"Shaun Livingston",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-13_GSW_at_UTA","GSW"
"Brandon Rush",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-13_GSW_at_UTA","GSW"
"Klay Thompson",TRUE,"32:39",7,17,0.412,3,9,0.333,2,2,1,0,4,4,1,1,2,1,1,19,3,"2015-01-14_MIA_at_GSW","GSW"
"Stephen Curry",TRUE,"32:06",11,19,0.579,7,10,0.7,3,5,0.6,2,3,5,3,2,0,3,1,32,11,"2015-01-14_MIA_at_GSW","GSW"
"Draymond Green",TRUE,"25:23",2,7,0.286,0,2,0,2,3,0.667,0,3,3,3,0,0,2,5,6,4,"2015-01-14_MIA_at_GSW","GSW"
"Andrew Bogut",TRUE,"24:43",0,1,0,0,0,NA,4,4,1,0,5,5,2,1,0,1,4,4,-4,"2015-01-14_MIA_at_GSW","GSW"
"Harrison Barnes",TRUE,"21:03",1,6,0.167,0,2,0,0,0,NA,3,2,5,2,0,1,1,1,2,8,"2015-01-14_MIA_at_GSW","GSW"
"Andre Iguodala",FALSE,"30:17",4,5,0.8,1,2,0.5,0,0,NA,0,0,0,7,0,1,3,3,9,10,"2015-01-14_MIA_at_GSW","GSW"
"David Lee",FALSE,"22:37",3,5,0.6,0,0,NA,2,2,1,2,4,6,5,0,0,0,1,8,11,"2015-01-14_MIA_at_GSW","GSW"
"Marreese Speights",FALSE,"19:57",3,9,0.333,0,0,NA,2,2,1,3,3,6,2,0,0,1,3,8,16,"2015-01-14_MIA_at_GSW","GSW"
"Leandro Barbosa",FALSE,"18:06",4,7,0.571,1,2,0.5,0,0,NA,0,2,2,2,1,0,1,1,9,11,"2015-01-14_MIA_at_GSW","GSW"
"Justin Holiday",FALSE,"13:09",3,5,0.6,1,2,0.5,0,1,0,0,0,0,2,0,1,0,1,7,5,"2015-01-14_MIA_at_GSW","GSW"
"Brandon Rush",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-14_MIA_at_GSW","GSW"
"Ognjen Kuzmic",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-14_MIA_at_GSW","GSW"
"Shaun Livingston",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-14_MIA_at_GSW","GSW"
"Harrison Barnes",TRUE,"40:09",6,13,0.462,4,7,0.571,2,2,1,3,3,6,2,1,0,0,0,18,-5,"2015-01-16_GSW_at_OKC","GSW"
"Klay Thompson",TRUE,"33:15",12,22,0.545,3,6,0.5,5,6,0.833,2,2,4,4,0,0,3,1,32,-14,"2015-01-16_GSW_at_OKC","GSW"
"Stephen Curry",TRUE,"31:12",6,13,0.462,2,6,0.333,5,5,1,0,3,3,6,2,0,6,2,19,-4,"2015-01-16_GSW_at_OKC","GSW"
"Draymond Green",TRUE,"30:19",2,6,0.333,0,1,0,1,3,0.333,4,5,9,2,4,1,1,3,5,-12,"2015-01-16_GSW_at_OKC","GSW"
"Marreese Speights",TRUE,"27:59",9,16,0.563,0,0,NA,2,2,1,2,5,7,4,1,0,2,4,20,-8,"2015-01-16_GSW_at_OKC","GSW"
"David Lee",FALSE,"22:17",3,7,0.429,0,0,NA,3,6,0.5,1,5,6,1,0,1,2,2,9,-7,"2015-01-16_GSW_at_OKC","GSW"
"Shaun Livingston",FALSE,"21:21",3,3,1,0,0,NA,0,0,NA,0,2,2,4,0,0,0,0,6,-5,"2015-01-16_GSW_at_OKC","GSW"
"Leandro Barbosa",FALSE,"19:52",1,7,0.143,0,1,0,4,4,1,1,2,3,1,0,0,0,1,6,-7,"2015-01-16_GSW_at_OKC","GSW"
"Justin Holiday",FALSE,"11:52",0,5,0,0,3,0,0,0,NA,0,3,3,0,2,0,0,1,0,1,"2015-01-16_GSW_at_OKC","GSW"
"Brandon Rush",FALSE,"1:44",0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,1,"2015-01-16_GSW_at_OKC","GSW"
"Andre Iguodala",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-16_GSW_at_OKC","GSW"
"Stephen Curry",TRUE,"33:00",9,18,0.5,2,8,0.25,7,8,0.875,3,4,7,11,3,1,2,0,27,25,"2015-01-17_GSW_at_HOU","GSW"
"Klay Thompson",TRUE,"30:48",9,15,0.6,3,5,0.6,6,9,0.667,0,5,5,2,1,5,1,0,27,18,"2015-01-17_GSW_at_HOU","GSW"
"Harrison Barnes",TRUE,"23:56",4,7,0.571,2,4,0.5,0,0,NA,3,3,6,0,1,0,1,3,10,11,"2015-01-17_GSW_at_HOU","GSW"
"Draymond Green",TRUE,"20:31",3,6,0.5,1,4,0.25,4,6,0.667,0,4,4,2,3,1,1,3,11,8,"2015-01-17_GSW_at_HOU","GSW"
"Andrew Bogut",TRUE,"19:55",1,2,0.5,0,0,NA,0,0,NA,1,5,6,2,0,2,3,3,2,12,"2015-01-17_GSW_at_HOU","GSW"
"Andre Iguodala",FALSE,"26:51",4,5,0.8,1,1,1,0,1,0,1,2,3,4,2,0,5,3,9,22,"2015-01-17_GSW_at_HOU","GSW"
"David Lee",FALSE,"24:58",8,13,0.615,0,0,NA,2,5,0.4,4,4,8,1,0,1,1,3,18,8,"2015-01-17_GSW_at_HOU","GSW"
"Marreese Speights",FALSE,"19:43",6,12,0.5,0,0,NA,3,4,0.75,0,5,5,3,0,1,0,4,15,14,"2015-01-17_GSW_at_HOU","GSW"
"Justin Holiday",FALSE,"17:12",2,4,0.5,0,0,NA,0,0,NA,0,1,1,4,1,0,0,1,4,7,"2015-01-17_GSW_at_HOU","GSW"
"Shaun Livingston",FALSE,"15:00",0,5,0,0,0,NA,0,0,NA,0,3,3,2,0,0,0,1,0,0,"2015-01-17_GSW_at_HOU","GSW"
"Leandro Barbosa",FALSE,"4:03",3,3,1,0,0,NA,0,0,NA,0,0,0,1,0,0,0,0,6,0,"2015-01-17_GSW_at_HOU","GSW"
"Brandon Rush",FALSE,"4:03",1,1,1,0,0,NA,0,0,NA,0,1,1,0,0,0,0,0,2,0,"2015-01-17_GSW_at_HOU","GSW"
"Stephen Curry",TRUE,"25:14",7,13,0.538,2,5,0.4,4,4,1,1,0,1,8,1,2,1,2,20,18,"2015-01-19_DEN_at_GSW","GSW"
