"player","starter","MP","FG","FGA","FG_pct","3P","3PA","3P_pct","FT","FTA","FT_pct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","plus_minus","game","team"
"Jared Sullinger",TRUE,"34:03",4,10,0.4,2,6,0.333,2,2,1,2,4,6,2,0,0,1,3,12,-1,"2015-01-02_DAL_at_BOS","BOS"
"Avery Bradley",TRUE,"32:09",9,20,0.45,3,6,0.5,1,1,1,1,2,3,2,0,1,1,1,22,10,"2015-01-02_DAL_at_BOS","BOS"
"Jeff Green",TRUE,"31:48",7,15,0.467,2,6,0.333,2,2,1,0,6,6,2,1,0,1,3,18,-16,"2015-01-02_DAL_at_BOS","BOS"
"Tyler Zeller",TRUE,"25:12",7,9,0.778,0,0,NA,3,4,0.75,2,8,10,2,1,0,1,2,17,16,"2015-01-02_DAL_at_BOS","BOS"
"Evan Turner",TRUE,"21:29",3,7,0.429,2,2,1,1,2,0.5,0,1,1,3,0,0,2,4,9,-1,"2015-01-02_DAL_at_BOS","BOS"
"Marcus Smart",FALSE,"28:00",2,7,0.286,2,6,0.333,2,2,1,0,0,0,7,2,0,0,4,8,-17,"2015-01-02_DAL_at_BOS","BOS"
"Kelly Olynyk",FALSE,"15:55",1,4,0.25,0,1,0,0,2,0,2,2,4,1,0,0,3,2,2,-19,"2015-01-02_DAL_at_BOS","BOS"
"Jae Crowder",FALSE,"14:55",2,6,0.333,0,2,0,0,0,NA,1,0,1,1,2,0,1,1,4,-6,"2015-01-02_DAL_at_BOS","BOS"
"Jameer Nelson",FALSE,"14:18",2,9,0.222,1,4,0.25,2,4,0.5,0,4,4,0,0,0,1,1,7,-23,"2015-01-02_DAL_at_BOS","BOS"
"Brandon Bass",FALSE,"10:45",1,2,0.5,0,1,0,0,0,NA,0,1,1,0,0,0,1,0,2,-17,"2015-01-02_DAL_at_BOS","BOS"
"Brandan Wright",FALSE,"10:05",0,0,NA,0,0,NA,0,0,NA,1,1,2,1,0,1,0,0,0,-15,"2015-01-02_DAL_at_BOS","BOS"
"Phil Pressey",FALSE,"1:21",0,0,NA,0,0,NA,0,0,NA,0,0,0,1,0,0,0,0,0,-1,"2015-01-02_DAL_at_BOS","BOS"
"Gerald Wallace",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-02_DAL_at_BOS","BOS"
"Evan Turner",TRUE,"39:59",12,22,0.545,4,5,0.8,1,2,0.5,0,5,5,6,1,0,7,3,29,-3,"2015-01-03_BOS_at_CHI","BOS"
"Jeff Green",TRUE,"37:48",4,18,0.222,0,3,0,3,3,1,0,9,9,2,1,1,4,3,11,-2,"2015-01-03_BOS_at_CHI","BOS"
"Avery Bradley",TRUE,"36:24",8,15,0.533,0,1,0,1,2,0.5,1,1,2,0,1,0,2,2,17,6,"2015-01-03_BOS_at_CHI","BOS"
"Jared Sullinger",TRUE,"35:47",8,17,0.471,0,3,0,0,0,NA,8,8,16,2,1,1,2,1,16,5,"2015-01-03_BOS_at_CHI","BOS"
"Tyler Zeller",TRUE,"27:42",4,5,0.8,0,0,NA,2,2,1,0,1,1,4,1,0,1,6,10,0,"2015-01-03_BOS_at_CHI","BOS"
"Marcus Smart",FALSE,"16:55",2,3,0.667,0,0,NA,0,0,NA,0,0,0,1,1,0,1,3,4,-13,"2015-01-03_BOS_at_CHI","BOS"
"Jae Crowder",FALSE,"15:12",4,7,0.571,0,1,0,2,2,1,0,3,3,2,2,1,0,2,10,-3,"2015-01-03_BOS_at_CHI","BOS"
"Brandan Wright",FALSE,"14:51",1,3,0.333,0,0,NA,0,0,NA,1,2,3,3,0,1,1,1,2,1,"2015-01-03_BOS_at_CHI","BOS"
"Kelly Olynyk",FALSE,"13:51",0,2,0,0,2,0,0,0,NA,0,2,2,2,0,1,0,4,0,-4,"2015-01-03_BOS_at_CHI","BOS"
"Brandon Bass",FALSE,"13:33",0,1,0,0,0,NA,0,0,NA,0,2,2,1,0,0,0,2,0,-10,"2015-01-03_BOS_at_CHI","BOS"
"Phil Pressey",FALSE,"12:59",2,7,0.286,1,2,0.5,0,0,NA,0,2,2,3,1,1,2,1,5,-2,"2015-01-03_BOS_at_CHI","BOS"
"Gerald Wallace",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-03_BOS_at_CHI","BOS"
"Jameer Nelson",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-03_BOS_at_CHI","BOS"
"Jared Sullinger",TRUE,"33:03",8,16,0.5,0,1,0,6,6,1,4,4,8,1,2,4,1,5,22,-13,"2015-01-05_CHO_at_BOS","BOS"
"Jeff Green",TRUE,"25:42",3,13,0.231,0,1,0,1,1,1,0,1,1,0,0,0,0,0,7,-18,"2015-01-05_CHO_at_BOS","BOS"
"Evan Turner",TRUE,"20:09",2,5,0.4,0,0,NA,1,2,0.5,0,2,2,4,1,0,2,4,5,-16,"2015-01-05_CHO_at_BOS","BOS"
"Avery Bradley",TRUE,"19:45",2,7,0.286,0,0,NA,0,0,NA,0,3,3,0,0,0,2,2,4,-13,"2015-01-05_CHO_at_BOS","BOS"
"Tyler Zeller",TRUE,"15:48",1,5,0.2,0,0,NA,0,0,NA,0,2,2,3,0,0,0,1,2,-15,"2015-01-05_CHO_at_BOS","BOS"
"Jae Crowder",FALSE,"25:31",5,10,0.5,2,6,0.333,1,2,0.5,2,3,5,2,1,0,0,1,13,5,"2015-01-05_CHO_at_BOS","BOS"
"Marcus Smart",FALSE,"20:46",2,5,0.4,2,3,0.667,3,5,0.6,0,1,1,4,1,0,0,2,9,-1,"2015-01-05_CHO_at_BOS","BOS"
"Brandon Bass",FALSE,"20:36",3,7,0.429,0,0,NA,2,4,0.5,1,1,2,4,0,2,1,3,8,-4,"2015-01-05_CHO_at_BOS","BOS"
"James Young",FALSE,"17:31",5,7,0.714,3,4,0.75,0,0,NA,1,0,1,0,0,0,0,1,13,9,"2015-01-05_CHO_at_BOS","BOS"
"Phil Pressey",FALSE,"14:10",3,9,0.333,0,1,0,0,0,NA,0,3,3,2,2,0,0,1,6,11,"2015-01-05_CHO_at_BOS","BOS"
"Kelly Olynyk",FALSE,"13:32",2,6,0.333,0,2,0,1,1,1,0,3,3,0,1,0,0,3,5,7,"2015-01-05_CHO_at_BOS","BOS"
"Brandan Wright",FALSE,"9:43",0,0,NA,0,0,NA,1,2,0.5,2,0,2,2,0,1,0,0,1,5,"2015-01-05_CHO_at_BOS","BOS"
"Gerald Wallace",FALSE,"3:44",0,1,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,-2,"2015-01-05_CHO_at_BOS","BOS"
"Avery Bradley",TRUE,"34:10",7,12,0.583,3,5,0.6,4,4,1,0,4,4,1,0,0,2,2,21,4,"2015-01-07_BOS_at_BRK","BOS"
"Jeff Green",TRUE,"32:50",4,11,0.364,0,3,0,0,0,NA,0,1,1,2,1,0,1,2,8,-1,"2015-01-07_BOS_at_BRK","BOS"
"Tyler Zeller",TRUE,"31:24",7,14,0.5,0,0,NA,4,4,1,3,3,6,4,1,1,1,2,18,12,"2015-01-07_BOS_at_BRK","BOS"
