"player","starter","MP","FG","FGA","FG_pct","3P","3PA","3P_pct","FT","FTA","FT_pct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","plus_minus","game","team"
"Dion Waiters",FALSE,"26:23",3,10,0.3,0,2,0,0,0,NA,0,1,1,3,0,0,1,0,6,-7,"2015-03-05_OKC_at_CHI","OKC"
"Anthony Morrow",FALSE,"22:32",3,8,0.375,2,5,0.4,0,0,NA,0,4,4,0,0,0,0,1,8,3,"2015-03-05_OKC_at_CHI","OKC"
"D.J. Augustin",FALSE,"18:57",4,7,0.571,2,4,0.5,0,0,NA,0,1,1,3,1,0,0,1,10,-11,"2015-03-05_OKC_at_CHI","OKC"
"Nick Collison",FALSE,"17:27",1,1,1,0,0,NA,0,0,NA,1,4,5,3,0,0,1,3,2,3,"2015-03-05_OKC_at_CHI","OKC"
"Mitch McGary",FALSE,"2:29",0,0,NA,0,0,NA,0,0,NA,0,1,1,0,0,0,0,2,0,-4,"2015-03-05_OKC_at_CHI","OKC"
"Perry Jones",FALSE,"0:03",0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,-3,"2015-03-05_OKC_at_CHI","OKC"
"Jeremy Lamb",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-03-05_OKC_at_CHI","OKC"
"Serge Ibaka",TRUE,"40:38",10,16,0.625,0,3,0,1,2,0.5,0,7,7,1,0,5,1,3,21,9,"2015-03-08_TOR_at_OKC","OKC"
"Russell Westbrook",TRUE,"40:06",9,21,0.429,1,4,0.25,11,13,0.846,3,8,11,17,4,1,9,1,30,5,"2015-03-08_TOR_at_OKC","OKC"
"Enes Kanter",TRUE,"28:33",9,14,0.643,0,0,NA,3,5,0.6,6,6,12,4,0,1,1,4,21,4,"2015-03-08_TOR_at_OKC","OKC"
"Andre Roberson",TRUE,"21:39",3,3,1,0,0,NA,0,0,NA,0,2,2,0,0,0,1,2,6,1,"2015-03-08_TOR_at_OKC","OKC"
"Kyle Singler",TRUE,"14:47",0,3,0,0,1,0,0,0,NA,3,1,4,1,0,0,0,0,0,7,"2015-03-08_TOR_at_OKC","OKC"
"Dion Waiters",FALSE,"33:13",2,8,0.25,1,4,0.25,2,2,1,0,4,4,1,2,0,1,1,7,-3,"2015-03-08_TOR_at_OKC","OKC"
"D.J. Augustin",FALSE,"24:50",2,5,0.4,2,5,0.4,0,2,0,0,3,3,5,0,0,1,0,6,-4,"2015-03-08_TOR_at_OKC","OKC"
"Steven Adams",FALSE,"15:56",3,4,0.75,0,0,NA,0,0,NA,1,5,6,0,0,2,2,1,6,1,"2015-03-08_TOR_at_OKC","OKC"
"Anthony Morrow",FALSE,"11:45",3,7,0.429,1,3,0.333,1,1,1,0,0,0,0,0,1,2,1,8,3,"2015-03-08_TOR_at_OKC","OKC"
"Nick Collison",FALSE,"8:33",1,1,1,1,1,1,0,0,NA,0,0,0,1,0,0,0,0,3,-3,"2015-03-08_TOR_at_OKC","OKC"
"Jeremy Lamb",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-03-08_TOR_at_OKC","OKC"
"Perry Jones",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-03-08_TOR_at_OKC","OKC"
"Mitch McGary",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-03-08_TOR_at_OKC","OKC"
"Russell Westbrook",TRUE,"35:57",5,14,0.357,3,6,0.5,11,13,0.846,2,7,9,7,2,0,10,4,24,-22,"2015-03-11_LAC_at_OKC","OKC"
"Enes Kanter",TRUE,"26:01",6,12,0.5,0,0,NA,6,9,0.667,5,0,5,0,0,0,2,4,18,-28,"2015-03-11_LAC_at_OKC","OKC"
"Serge Ibaka",TRUE,"25:48",6,13,0.462,1,2,0.5,2,2,1,0,3,3,2,0,0,2,3,15,-38,"2015-03-11_LAC_at_OKC","OKC"
"Kyle Singler",TRUE,"15:24",0,2,0,0,0,NA,2,2,1,1,2,3,1,0,0,0,2,2,-17,"2015-03-11_LAC_at_OKC","OKC"
"Andre Roberson",TRUE,"10:48",0,2,0,0,2,0,0,0,NA,0,0,0,0,0,0,1,0,0,-22,"2015-03-11_LAC_at_OKC","OKC"
"Anthony Morrow",FALSE,"35:33",8,12,0.667,6,9,0.667,4,4,1,0,3,3,1,3,0,0,5,26,11,"2015-03-11_LAC_at_OKC","OKC"
"Dion Waiters",FALSE,"24:33",3,8,0.375,1,2,0.5,2,2,1,0,3,3,3,0,0,1,2,9,10,"2015-03-11_LAC_at_OKC","OKC"
"Steven Adams",FALSE,"22:16",1,1,1,0,0,NA,0,0,NA,1,4,5,2,0,3,1,5,2,18,"2015-03-11_LAC_at_OKC","OKC"
"D.J. Augustin",FALSE,"21:52",0,2,0,0,0,NA,2,2,1,0,1,1,3,0,0,2,4,2,2,"2015-03-11_LAC_at_OKC","OKC"
"Mitch McGary",FALSE,"11:46",3,5,0.6,0,0,NA,1,2,0.5,2,4,6,0,0,0,0,2,7,11,"2015-03-11_LAC_at_OKC","OKC"
"Nick Collison",FALSE,"6:46",1,3,0.333,1,2,0.5,0,0,NA,0,1,1,0,0,0,1,1,3,11,"2015-03-11_LAC_at_OKC","OKC"
"Jeremy Lamb",FALSE,"3:15",0,2,0,0,2,0,0,0,NA,0,0,0,0,0,0,0,0,0,4,"2015-03-11_LAC_at_OKC","OKC"
"Perry Jones",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-03-11_LAC_at_OKC","OKC"
"Russell Westbrook",TRUE,"35:25",11,24,0.458,3,6,0.5,4,4,1,4,6,10,12,2,0,8,1,29,18,"2015-03-13_MIN_at_OKC","OKC"
"Enes Kanter",TRUE,"32:49",10,19,0.526,0,0,NA,3,3,1,9,6,15,1,2,0,4,2,23,19,"2015-03-13_MIN_at_OKC","OKC"
"Dion Waiters",TRUE,"24:26",3,12,0.25,2,4,0.5,4,4,1,0,0,0,1,0,0,0,3,12,11,"2015-03-13_MIN_at_OKC","OKC"
"Mitch McGary",TRUE,"22:25",6,8,0.75,0,0,NA,0,0,NA,0,2,2,2,0,0,0,2,12,27,"2015-03-13_MIN_at_OKC","OKC"
"Andre Roberson",TRUE,"18:24",0,0,NA,0,0,NA,2,2,1,1,5,6,2,1,0,0,1,2,11,"2015-03-13_MIN_at_OKC","OKC"
"D.J. Augustin",FALSE,"23:47",4,11,0.364,1,4,0.25,0,0,NA,0,2,2,5,1,0,1,0,9,1,"2015-03-13_MIN_at_OKC","OKC"
"Steven Adams",FALSE,"20:53",1,3,0.333,0,0,NA,1,1,1,4,5,9,2,1,2,0,2,3,-4,"2015-03-13_MIN_at_OKC","OKC"
"Anthony Morrow",FALSE,"19:45",5,11,0.455,3,6,0.5,0,0,NA,1,1,2,0,0,0,1,3,13,3,"2015-03-13_MIN_at_OKC","OKC"
"Kyle Singler",FALSE,"17:26",3,9,0.333,1,2,0.5,0,0,NA,0,0,0,1,2,0,0,4,7,5,"2015-03-13_MIN_at_OKC","OKC"
"Nick Collison",FALSE,"15:27",0,1,0,0,0,NA,0,0,NA,0,1,1,2,1,1,0,3,0,-6,"2015-03-13_MIN_at_OKC","OKC"
"Steve Novak",FALSE,"4:47",1,2,0.5,1,2,0.5,0,0,NA,0,0,0,0,0,0,1,1,3,-7,"2015-03-13_MIN_at_OKC","OKC"
"Perry Jones",FALSE,"2:13",0,1,0,0,0,NA,0,0,NA,0,1,1,0,0,1,0,0,0,-4,"2015-03-13_MIN_at_OKC","OKC"
"Jeremy Lamb",FALSE,"2:13",0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,1,0,0,-4,"2015-03-13_MIN_at_OKC","OKC"
"Russell Westbrook",TRUE,"40:45",12,27,0.444,2,6,0.333,10,13,0.769,1,10,11,6,1,0,4,1,36,13,"2015-03-15_CHI_at_OKC","OKC"
"Enes Kanter",TRUE,"37:01",7,16,0.438,0,0,NA,4,4,1,9,9,18,0,2,0,4,4,18,14,"2015-03-15_CHI_at_OKC","OKC"
"Steven Adams",TRUE,"32:33",6,13,0.462,0,0,NA,2,6,0.333,6,5,11,1,1,2,1,6,14,2,"2015-03-15_CHI_at_OKC","OKC"
"Dion Waiters",TRUE,"25:12",4,13,0.308,0,4,0,3,5,0.6,0,2,2,1,0,0,0,0,11,4,"2015-03-15_CHI_at_OKC","OKC"
"Andre Roberson",TRUE,"20:42",2,3,0.667,0,0,NA,0,0,NA,0,1,1,2,0,1,0,1,4,6,"2015-03-15_CHI_at_OKC","OKC"
"Anthony Morrow",FALSE,"25:35",4,7,0.571,3,5,0.6,0,0,NA,0,2,2,0,0,1,1,1,11,8,"2015-03-15_CHI_at_OKC","OKC"
"D.J. Augustin",FALSE,"23:28",3,4,0.75,3,4,0.75,2,2,1,0,0,0,3,0,0,5,4,11,2,"2015-03-15_CHI_at_OKC","OKC"
"Nick Collison",FALSE,"15:36",2,2,1,0,0,NA,0,0,NA,1,4,5,3,0,0,1,5,4,-1,"2015-03-15_CHI_at_OKC","OKC"
"Kyle Singler",FALSE,"10:27",0,2,0,0,2,0,0,0,NA,0,1,1,0,0,0,0,0,0,2,"2015-03-15_CHI_at_OKC","OKC"
"Mitch McGary",FALSE,"8:41",0,0,NA,0,0,NA,0,0,NA,0,1,1,0,0,0,0,1,0,-5,"2015-03-15_CHI_at_OKC","OKC"
"Jeremy Lamb",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-03-15_CHI_at_OKC","OKC"
"Perry Jones",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-03-15_CHI_at_OKC","OKC"
"Steve Novak",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-03-15_CHI_at_OKC","OKC"
"Enes Kanter",TRUE,"37:23",7,12,0.583,0,0,NA,5,5,1,4,9,13,0,0,1,2,3,19,-10,"2015-03-16_OKC_at_DAL","OKC"
"Dion Waiters",TRUE,"36:16",6,16,0.375,1,5,0.2,2,4,0.5,0,3,3,3,1,0,2,3,15,-6,"2015-03-16_OKC_at_DAL","OKC"
"Russell Westbrook",TRUE,"36:02",7,17,0.412,1,4,0.25,9,10,0.9,1,7,8,12,4,1,7,6,24,-3,"2015-03-16_OKC_at_DAL","OKC"
"Steven Adams",TRUE,"30:09",5,8,0.625,0,0,NA,5,6,0.833,5,3,8,0,0,0,3,6,15,-1,"2015-03-16_OKC_at_DAL","OKC"
"Andre Roberson",TRUE,"12:27",1,1,1,1,1,1,0,0,NA,0,1,1,0,1,0,2,4,3,4,"2015-03-16_OKC_at_DAL","OKC"
"Anthony Morrow",FALSE,"26:14",5,11,0.455,3,7,0.429,0,0,NA,0,4,4,1,1,1,3,4,13,4,"2015-03-16_OKC_at_DAL","OKC"
"D.J. Augustin",FALSE,"24:10",3,11,0.273,0,7,0,0,0,NA,0,5,5,2,1,0,1,0,6,-9,"2015-03-16_OKC_at_DAL","OKC"
"Mitch McGary",FALSE,"16:44",5,11,0.455,0,0,NA,2,4,0.5,4,9,13,0,0,1,1,2,12,-2,"2015-03-16_OKC_at_DAL","OKC"
"Nick Collison",FALSE,"10:44",0,0,NA,0,0,NA,3,4,0.75,2,0,2,1,0,0,0,1,3,11,"2015-03-16_OKC_at_DAL","OKC"
"Kyle Singler",FALSE,"9:52",1,3,0.333,1,2,0.5,2,2,1,1,1,2,0,0,0,0,5,5,-8,"2015-03-16_OKC_at_DAL","OKC"
"Jeremy Lamb",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-03-16_OKC_at_DAL","OKC"
"Perry Jones",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-03-16_OKC_at_DAL","OKC"
"Steve Novak",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-03-16_OKC_at_DAL","OKC"
"Russell Westbrook",TRUE,"40:23",8,26,0.308,1,6,0.167,19,22,0.864,2,3,5,10,5,0,7,5,36,7,"2015-03-18_BOS_at_OKC","OKC"
"Steven Adams",TRUE,"37:32",5,9,0.556,0,0,NA,4,7,0.571,6,7,13,1,2,0,2,5,14,-6,"2015-03-18_BOS_at_OKC","OKC"
"Dion Waiters",TRUE,"35:16",4,14,0.286,0,2,0,0,0,NA,2,3,5,3,1,0,0,2,8,1,"2015-03-18_BOS_at_OKC","OKC"
"Enes Kanter",TRUE,"30:39",10,13,0.769,0,0,NA,2,2,1,7,3,10,2,0,1,2,3,22,1,"2015-03-18_BOS_at_OKC","OKC"
"Andre Roberson",TRUE,"16:11",1,2,0.5,0,0,NA,0,0,NA,0,2,2,0,0,0,0,2,2,0,"2015-03-18_BOS_at_OKC","OKC"
"Anthony Morrow",FALSE,"27:47",7,11,0.636,4,7,0.571,2,2,1,1,5,6,0,1,0,1,2,20,14,"2015-03-18_BOS_at_OKC","OKC"
"D.J. Augustin",FALSE,"20:52",3,5,0.6,0,2,0,4,4,1,0,1,1,2,1,0,3,0,10,-7,"2015-03-18_BOS_at_OKC","OKC"
"Nick Collison",FALSE,"17:22",1,3,0.333,0,0,NA,2,2,1,0,3,3,1,1,0,0,3,4,14,"2015-03-18_BOS_at_OKC","OKC"
"Steve Novak",FALSE,"7:57",1,3,0.333,0,2,0,0,0,NA,0,0,0,0,0,1,0,1,2,0,"2015-03-18_BOS_at_OKC","OKC"
"Mitch McGary",FALSE,"6:02",2,2,1,0,0,NA,0,0,NA,0,1,1,0,1,0,1,3,4,-4,"2015-03-18_BOS_at_OKC","OKC"
"Jeremy Lamb",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-03-18_BOS_at_OKC","OKC"
"Perry Jones",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-03-18_BOS_at_OKC","OKC"
"Kyle Singler",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-03-18_BOS_at_OKC","OKC"
"Russell Westbrook",TRUE,"44:27",8,24,0.333,3,6,0.5,17,17,1,2,8,10,14,1,0,6,3,36,14,"2015-03-20_ATL_at_OKC","OKC"
"Dion Waiters",TRUE,"37:28",11,18,0.611,2,6,0.333,2,2,1,1,2,3,2,1,2,0,2,26,7,"2015-03-20_ATL_at_OKC","OKC"
"Steven Adams",TRUE,"35:07",5,9,0.556,0,0,NA,2,3,0.667,4,12,16,2,2,2,1,5,12,8,"2015-03-20_ATL_at_OKC","OKC"
"Andre Roberson",TRUE,"17:26",2,4,0.5,1,3,0.333,0,0,NA,0,2,2,1,1,0,1,2,5,2,"2015-03-20_ATL_at_OKC","OKC"
"Mitch McGary",TRUE,"17:23",3,4,0.75,0,0,NA,0,0,NA,0,4,4,1,0,0,4,4,6,-7,"2015-03-20_ATL_at_OKC","OKC"
"Anthony Morrow",FALSE,"31:04",6,10,0.6,6,10,0.6,3,3,1,0,0,0,1,1,0,0,1,21,6,"2015-03-20_ATL_at_OKC","OKC"
"Nick Collison",FALSE,"23:51",6,9,0.667,1,3,0.333,0,1,0,2,3,5,3,0,2,0,1,13,2,"2015-03-20_ATL_at_OKC","OKC"
"D.J. Augustin",FALSE,"20:54",1,4,0.25,0,1,0,0,0,NA,1,2,3,1,0,0,0,1,2,4,"2015-03-20_ATL_at_OKC","OKC"
"Steve Novak",FALSE,"6:38",0,1,0,0,1,0,0,0,NA,0,1,1,1,0,0,0,0,0,-1,"2015-03-20_ATL_at_OKC","OKC"
"Perry Jones",FALSE,"5:34",1,1,1,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,2,5,"2015-03-20_ATL_at_OKC","OKC"
"Kyle Singler",FALSE,"0:07",0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,"2015-03-20_ATL_at_OKC","OKC"
