"player","starter","MP","FG","FGA","FG_pct","3P","3PA","3P_pct","FT","FTA","FT_pct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","plus_minus","game","team"
"Andrew Wiggins",TRUE,"40:29",11,22,0.5,1,4,0.25,4,5,0.8,5,4,9,2,4,0,3,2,27,-10,"2015-01-01_SAC_at_MIN","MIN"
"Shabazz Muhammad",TRUE,"35:41",5,13,0.385,1,4,0.25,4,5,0.8,1,4,5,1,0,0,3,4,15,-10,"2015-01-01_SAC_at_MIN","MIN"
"Gorgui Dieng",TRUE,"29:54",7,10,0.7,0,0,NA,1,4,0.25,7,3,10,2,0,2,3,4,15,-14,"2015-01-01_SAC_at_MIN","MIN"
"Thaddeus Young",TRUE,"25:28",4,8,0.5,0,2,0,1,2,0.5,1,2,3,4,2,2,0,4,9,-12,"2015-01-01_SAC_at_MIN","MIN"
"Zach LaVine",TRUE,"20:43",3,5,0.6,0,0,NA,0,0,NA,0,2,2,3,4,0,3,1,6,-16,"2015-01-01_SAC_at_MIN","MIN"
"Mo Williams",FALSE,"27:17",3,10,0.3,2,5,0.4,0,0,NA,0,0,0,8,0,1,1,1,8,13,"2015-01-01_SAC_at_MIN","MIN"
"Anthony Bennett",FALSE,"21:21",2,7,0.286,0,1,0,0,0,NA,0,5,5,0,2,1,1,3,4,6,"2015-01-01_SAC_at_MIN","MIN"
"Jeff Adrien",FALSE,"18:06",3,5,0.6,0,0,NA,4,4,1,1,1,2,0,0,0,0,3,10,11,"2015-01-01_SAC_at_MIN","MIN"
"Troy Daniels",FALSE,"12:36",3,7,0.429,3,7,0.429,2,2,1,0,2,2,1,0,0,0,2,11,11,"2015-01-01_SAC_at_MIN","MIN"
"Chase Budinger",FALSE,"8:25",1,4,0.25,0,1,0,0,0,NA,0,0,0,1,0,0,0,0,2,6,"2015-01-01_SAC_at_MIN","MIN"
"Robbie Hummel",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-01_SAC_at_MIN","MIN"
"Glenn Robinson",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-01_SAC_at_MIN","MIN"
"Andrew Wiggins",TRUE,"36:44",8,15,0.533,1,3,0.333,3,3,1,1,3,4,2,1,1,0,2,20,-10,"2015-01-03_UTA_at_MIN","MIN"
"Gorgui Dieng",TRUE,"32:37",2,7,0.286,0,0,NA,6,6,1,2,4,6,1,1,2,1,4,10,-13,"2015-01-03_UTA_at_MIN","MIN"
"Zach LaVine",TRUE,"23:37",3,6,0.5,0,0,NA,2,2,1,1,1,2,2,1,1,3,1,8,-8,"2015-01-03_UTA_at_MIN","MIN"
"Thaddeus Young",TRUE,"23:36",3,8,0.375,0,1,0,1,2,0.5,0,1,1,2,0,1,2,0,7,0,"2015-01-03_UTA_at_MIN","MIN"
