"player","starter","MP","FG","FGA","FG_pct","3P","3PA","3P_pct","FT","FTA","FT_pct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","plus_minus","game","team"
"Chris Bosh",TRUE,"27:22",4,12,0.333,1,4,0.25,6,8,0.75,2,2,4,2,0,0,4,2,15,-27,"2015-01-03_MIA_at_HOU","MIA"
"Dwyane Wade",TRUE,"25:28",5,11,0.455,0,0,NA,5,5,1,0,4,4,3,0,0,2,0,15,-12,"2015-01-03_MIA_at_HOU","MIA"
"Luol Deng",TRUE,"24:24",5,8,0.625,0,0,NA,0,0,NA,3,3,6,1,1,0,4,1,10,-15,"2015-01-03_MIA_at_HOU","MIA"
"Mario Chalmers",TRUE,"20:23",1,2,0.5,1,1,1,0,0,NA,0,1,1,5,1,0,0,4,3,-10,"2015-01-03_MIA_at_HOU","MIA"
"Chris Andersen",TRUE,"19:37",2,2,1,0,0,NA,0,2,0,0,3,3,2,0,0,1,0,4,-14,"2015-01-03_MIA_at_HOU","MIA"
"Norris Cole",FALSE,"27:37",3,7,0.429,0,0,NA,0,0,NA,0,2,2,4,0,0,3,4,6,-26,"2015-01-03_MIA_at_HOU","MIA"
"James Ennis",FALSE,"24:10",3,6,0.5,1,3,0.333,0,2,0,1,1,2,2,1,1,2,1,7,-22,"2015-01-03_MIA_at_HOU","MIA"
"Danny Granger",FALSE,"23:26",1,6,0.167,1,3,0.333,2,2,1,0,1,1,0,2,0,2,1,5,-17,"2015-01-03_MIA_at_HOU","MIA"
"Hassan Whiteside",FALSE,"19:49",6,8,0.75,0,0,NA,2,6,0.333,2,4,6,0,0,2,3,2,14,-12,"2015-01-03_MIA_at_HOU","MIA"
"Shawne Williams",FALSE,"10:20",0,3,0,0,3,0,0,0,NA,0,1,1,0,1,0,0,1,0,-18,"2015-01-03_MIA_at_HOU","MIA"
"Andre Dawkins",FALSE,"8:53",0,3,0,0,3,0,0,0,NA,0,1,1,1,0,0,0,1,0,-6,"2015-01-03_MIA_at_HOU","MIA"
"Udonis Haslem",FALSE,"8:31",0,0,NA,0,0,NA,0,0,NA,0,2,2,0,0,0,0,1,0,-1,"2015-01-03_MIA_at_HOU","MIA"
"Chris Bosh",TRUE,"39:01",10,16,0.625,3,4,0.75,3,6,0.5,1,4,5,2,1,0,1,4,26,7,"2015-01-04_BRK_at_MIA","MIA"
"Dwyane Wade",TRUE,"33:41",9,20,0.45,0,1,0,7,9,0.778,2,4,6,7,2,0,5,2,25,2,"2015-01-04_BRK_at_MIA","MIA"
"Mario Chalmers",TRUE,"28:20",1,5,0.2,1,2,0.5,0,0,NA,1,2,3,1,1,1,3,3,3,3,"2015-01-04_BRK_at_MIA","MIA"
"Luol Deng",TRUE,"25:04",2,5,0.4,0,1,0,2,2,1,0,1,1,3,2,1,1,4,6,9,"2015-01-04_BRK_at_MIA","MIA"
"Chris Andersen",TRUE,"20:51",1,1,1,0,0,NA,5,6,0.833,2,6,8,1,0,1,0,2,7,3,"2015-01-04_BRK_at_MIA","MIA"
"Danny Granger",FALSE,"30:46",1,7,0.143,0,3,0,1,2,0.5,0,4,4,3,0,1,0,2,3,-5,"2015-01-04_BRK_at_MIA","MIA"
"Hassan Whiteside",FALSE,"27:08",5,7,0.714,0,0,NA,1,1,1,1,9,10,0,1,5,1,1,11,-1,"2015-01-04_BRK_at_MIA","MIA"
