"player","starter","MP","FG","FGA","FG_pct","3P","3PA","3P_pct","FT","FTA","FT_pct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","plus_minus","game","team"
"Arron Afflalo",TRUE,"39:56",8,14,0.571,1,3,0.333,2,2,1,1,3,4,1,1,1,4,1,19,0,"2015-01-01_DEN_at_CHI","DEN"
"Ty Lawson",TRUE,"39:52",8,16,0.5,1,1,1,3,4,0.75,0,7,7,7,1,0,2,3,20,-6,"2015-01-01_DEN_at_CHI","DEN"
"Kenneth Faried",TRUE,"35:56",7,14,0.5,0,0,NA,4,4,1,7,12,19,3,2,3,1,2,18,5,"2015-01-01_DEN_at_CHI","DEN"
"Wilson Chandler",TRUE,"33:35",8,16,0.5,2,5,0.4,4,4,1,1,2,3,2,0,0,2,6,22,-1,"2015-01-01_DEN_at_CHI","DEN"
"Timofey Mozgov",TRUE,"24:45",1,4,0.25,0,0,NA,2,2,1,1,5,6,1,0,0,0,6,4,4,"2015-01-01_DEN_at_CHI","DEN"
"Jusuf Nurkic",FALSE,"21:24",3,9,0.333,0,1,0,4,6,0.667,4,6,10,1,0,3,1,1,10,-7,"2015-01-01_DEN_at_CHI","DEN"
"Gary Harris",FALSE,"16:32",2,7,0.286,1,3,0.333,2,2,1,1,0,1,1,0,0,0,2,7,-5,"2015-01-01_DEN_at_CHI","DEN"
"Nate Robinson",FALSE,"14:11",0,7,0,0,1,0,0,1,0,0,2,2,3,0,0,0,3,0,-3,"2015-01-01_DEN_at_CHI","DEN"
"J.J. Hickson",FALSE,"13:50",0,5,0,0,0,NA,1,2,0.5,2,3,5,0,0,0,2,3,1,-12,"2015-01-01_DEN_at_CHI","DEN"
"Darrell Arthur",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-01_DEN_at_CHI","DEN"
"Erick Green",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-01_DEN_at_CHI","DEN"
"Alonzo Gee",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-01_DEN_at_CHI","DEN"
"Ty Lawson",TRUE,"36:52",10,14,0.714,3,4,0.75,2,3,0.667,0,5,5,11,2,2,2,2,25,27,"2015-01-03_MEM_at_DEN","DEN"
