"player","starter","MP","FG","FGA","FG_pct","3P","3PA","3P_pct","FT","FTA","FT_pct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","plus_minus","game","team"
"Trey Burke",TRUE,"38:47",2,19,0.105,0,11,0,4,4,1,1,2,3,5,2,1,1,4,8,-19,"2015-01-02_ATL_at_UTA","UTA"
"Gordon Hayward",TRUE,"35:25",6,14,0.429,2,3,0.667,4,5,0.8,1,2,3,3,0,0,0,4,18,-15,"2015-01-02_ATL_at_UTA","UTA"
"Derrick Favors",TRUE,"30:21",2,7,0.286,0,0,NA,4,8,0.5,2,9,11,1,0,2,2,1,8,-13,"2015-01-02_ATL_at_UTA","UTA"
"Enes Kanter",TRUE,"22:03",5,12,0.417,0,0,NA,1,1,1,3,3,6,0,0,0,2,1,11,-15,"2015-01-02_ATL_at_UTA","UTA"
"Patrick Christopher",TRUE,"5:27",0,1,0,0,0,NA,0,0,NA,1,0,1,0,0,0,1,0,0,-11,"2015-01-02_ATL_at_UTA","UTA"
"Rudy Gobert",FALSE,"24:06",3,3,1,0,0,NA,5,6,0.833,2,5,7,1,0,4,0,2,11,14,"2015-01-02_ATL_at_UTA","UTA"
"Dante Exum",FALSE,"22:28",5,9,0.556,3,7,0.429,0,0,NA,2,0,2,2,3,0,1,3,13,17,"2015-01-02_ATL_at_UTA","UTA"
"Ian Clark",FALSE,"21:18",2,8,0.25,1,5,0.2,0,0,NA,1,1,2,4,0,0,1,1,5,-5,"2015-01-02_ATL_at_UTA","UTA"
"Joe Ingles",FALSE,"20:35",3,4,0.75,2,2,1,0,0,NA,0,3,3,1,1,2,4,1,8,15,"2015-01-02_ATL_at_UTA","UTA"
"Trevor Booker",FALSE,"19:13",4,9,0.444,2,3,0.667,0,0,NA,4,5,9,1,0,0,2,1,10,3,"2015-01-02_ATL_at_UTA","UTA"
"Steve Novak",FALSE,"0:17",0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,-1,"2015-01-02_ATL_at_UTA","UTA"
"Rodney Hood",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-02_ATL_at_UTA","UTA"
"Jeremy Evans",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-02_ATL_at_UTA","UTA"
"Trey Burke",TRUE,"38:38",10,16,0.625,4,6,0.667,4,6,0.667,0,6,6,6,1,0,1,3,28,16,"2015-01-03_UTA_at_MIN","UTA"
"Gordon Hayward",TRUE,"34:53",4,13,0.308,1,3,0.333,0,0,NA,0,1,1,4,0,1,2,3,9,17,"2015-01-03_UTA_at_MIN","UTA"
