"player","starter","MP","FG","FGA","FG_pct","3P","3PA","3P_pct","FT","FTA","FT_pct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","plus_minus","game","team"
"LaMarcus Aldridge",TRUE,"39:25",14,25,0.56,0,0,NA,2,2,1,5,7,12,4,1,2,4,1,30,-3,"2015-01-03_ATL_at_POR","POR"
"Damian Lillard",TRUE,"38:59",7,18,0.389,2,6,0.333,0,1,0,2,6,8,7,0,1,2,5,16,-9,"2015-01-03_ATL_at_POR","POR"
"Nicolas Batum",TRUE,"37:21",7,14,0.5,2,8,0.25,0,0,NA,0,4,4,3,2,1,3,1,16,-9,"2015-01-03_ATL_at_POR","POR"
"Wesley Matthews",TRUE,"33:34",5,14,0.357,4,10,0.4,5,5,1,1,0,1,3,1,0,0,2,19,11,"2015-01-03_ATL_at_POR","POR"
"Joel Freeland",TRUE,"17:54",1,3,0.333,0,0,NA,2,2,1,2,3,5,1,0,3,0,4,4,3,"2015-01-03_ATL_at_POR","POR"
"Steve Blake",FALSE,"22:30",2,4,0.5,1,2,0.5,0,0,NA,0,1,1,2,0,0,3,3,5,-9,"2015-01-03_ATL_at_POR","POR"
"Chris Kaman",FALSE,"14:59",1,4,0.25,0,0,NA,0,0,NA,0,7,7,3,0,0,3,1,2,-8,"2015-01-03_ATL_at_POR","POR"
"Thomas Robinson",FALSE,"9:58",0,0,NA,0,0,NA,0,0,NA,0,5,5,1,0,0,2,1,0,-14,"2015-01-03_ATL_at_POR","POR"
"Dorell Wright",FALSE,"9:30",3,5,0.6,3,4,0.75,1,2,0.5,0,0,0,0,1,0,1,4,10,-6,"2015-01-03_ATL_at_POR","POR"
"Allen Crabbe",FALSE,"8:15",0,1,0,0,0,NA,0,0,NA,1,0,1,0,0,0,0,0,0,-1,"2015-01-03_ATL_at_POR","POR"
"C.J. McCollum",FALSE,"7:35",2,5,0.4,1,3,0.333,0,0,NA,0,0,0,0,1,0,0,1,5,5,"2015-01-03_ATL_at_POR","POR"
"Meyers Leonard",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-03_ATL_at_POR","POR"
"Will Barton",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-03_ATL_at_POR","POR"
"Damian Lillard",TRUE,"38:53",12,21,0.571,4,8,0.5,11,13,0.846,2,4,6,5,2,1,1,0,39,4,"2015-01-05_LAL_at_POR","POR"
"Nicolas Batum",TRUE,"37:22",3,9,0.333,2,5,0.4,0,0,NA,0,3,3,3,0,0,1,3,8,4,"2015-01-05_LAL_at_POR","POR"
"LaMarcus Aldridge",TRUE,"36:23",8,20,0.4,1,1,1,4,4,1,1,7,8,1,0,0,1,1,21,1,"2015-01-05_LAL_at_POR","POR"
"Wesley Matthews",TRUE,"30:22",1,9,0.111,1,6,0.167,2,2,1,0,1,1,1,2,0,2,0,5,4,"2015-01-05_LAL_at_POR","POR"
"Chris Kaman",TRUE,"27:18",3,8,0.375,0,0,NA,2,2,1,5,6,11,3,0,3,2,2,8,-1,"2015-01-05_LAL_at_POR","POR"
"Steve Blake",FALSE,"21:11",1,6,0.167,0,2,0,0,0,NA,0,0,0,3,1,0,1,1,2,2,"2015-01-05_LAL_at_POR","POR"
"Meyers Leonard",FALSE,"18:47",4,5,0.8,3,4,0.75,1,1,1,2,10,12,0,0,0,0,3,12,10,"2015-01-05_LAL_at_POR","POR"
"Thomas Robinson",FALSE,"13:25",0,1,0,0,0,NA,1,2,0.5,0,4,4,0,1,0,0,2,1,-3,"2015-01-05_LAL_at_POR","POR"
"Allen Crabbe",FALSE,"10:38",0,1,0,0,0,NA,0,0,NA,0,0,0,2,1,0,0,0,0,0,"2015-01-05_LAL_at_POR","POR"
"C.J. McCollum",FALSE,"5:41",1,3,0.333,0,0,NA,0,0,NA,0,0,0,0,0,0,1,0,2,-1,"2015-01-05_LAL_at_POR","POR"
"Dorell Wright",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-05_LAL_at_POR","POR"
"Victor Claver",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-05_LAL_at_POR","POR"
"Will Barton",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-05_LAL_at_POR","POR"
"Damian Lillard",TRUE,"33:26",6,17,0.353,2,8,0.25,2,2,1,0,0,0,3,0,2,1,2,16,18,"2015-01-08_MIA_at_POR","POR"
"LaMarcus Aldridge",TRUE,"32:44",11,20,0.55,0,0,NA,2,3,0.667,6,6,12,0,0,0,2,2,24,25,"2015-01-08_MIA_at_POR","POR"
"Wesley Matthews",TRUE,"29:44",6,10,0.6,3,5,0.6,3,4,0.75,0,2,2,5,1,1,1,1,18,22,"2015-01-08_MIA_at_POR","POR"
"Nicolas Batum",TRUE,"29:36",3,10,0.3,0,4,0,2,4,0.5,1,8,9,4,2,0,0,1,8,22,"2015-01-08_MIA_at_POR","POR"
"Chris Kaman",TRUE,"21:19",4,9,0.444,0,0,NA,2,2,1,4,5,9,0,0,2,1,4,10,12,"2015-01-08_MIA_at_POR","POR"
"Meyers Leonard",FALSE,"19:46",2,7,0.286,0,2,0,0,0,NA,2,7,9,0,1,0,0,2,4,14,"2015-01-08_MIA_at_POR","POR"
"Steve Blake",FALSE,"19:20",3,6,0.5,1,2,0.5,0,0,NA,0,1,1,5,1,0,1,1,7,-2,"2015-01-08_MIA_at_POR","POR"
"Allen Crabbe",FALSE,"16:46",1,3,0.333,1,3,0.333,0,0,NA,0,1,1,0,0,0,0,4,3,1,"2015-01-08_MIA_at_POR","POR"
"Thomas Robinson",FALSE,"10:27",2,4,0.5,0,0,NA,0,0,NA,0,1,1,0,0,1,1,1,4,-8,"2015-01-08_MIA_at_POR","POR"
"C.J. McCollum",FALSE,"10:27",0,4,0,0,1,0,0,0,NA,0,1,1,0,0,0,0,1,0,-8,"2015-01-08_MIA_at_POR","POR"
"Dorell Wright",FALSE,"7:04",2,4,0.5,1,2,0.5,0,0,NA,1,1,2,1,0,0,0,1,5,-6,"2015-01-08_MIA_at_POR","POR"
"Will Barton",FALSE,"4:40",0,1,0,0,0,NA,0,0,NA,1,0,1,1,0,0,0,0,0,-5,"2015-01-08_MIA_at_POR","POR"
"Victor Claver",FALSE,"4:40",0,0,NA,0,0,NA,0,0,NA,0,2,2,0,0,0,0,1,0,-5,"2015-01-08_MIA_at_POR","POR"
"LaMarcus Aldridge",TRUE,"36:26",10,22,0.455,1,1,1,4,4,1,1,5,6,3,1,1,3,3,25,10,"2015-01-10_ORL_at_POR","POR"
"Nicolas Batum",TRUE,"35:28",3,9,0.333,1,4,0.25,0,0,NA,1,9,10,4,0,4,3,1,7,5,"2015-01-10_ORL_at_POR","POR"
"Damian Lillard",TRUE,"34:56",3,10,0.3,2,8,0.25,8,10,0.8,1,4,5,5,1,0,4,0,16,6,"2015-01-10_ORL_at_POR","POR"
"Wesley Matthews",TRUE,"34:01",6,9,0.667,4,6,0.667,2,3,0.667,0,8,8,3,4,0,2,1,18,13,"2015-01-10_ORL_at_POR","POR"
"Chris Kaman",TRUE,"19:34",5,8,0.625,0,0,NA,0,0,NA,2,1,3,0,0,2,5,5,10,2,"2015-01-10_ORL_at_POR","POR"
"Meyers Leonard",FALSE,"20:18",4,7,0.571,1,3,0.333,2,2,1,0,6,6,1,0,0,1,2,11,8,"2015-01-10_ORL_at_POR","POR"
"Steve Blake",FALSE,"19:42",0,3,0,0,2,0,1,2,0.5,1,1,2,3,0,0,1,0,1,8,"2015-01-10_ORL_at_POR","POR"
"Dorell Wright",FALSE,"12:55",1,1,1,1,1,1,4,5,0.8,0,1,1,1,0,0,0,1,7,1,"2015-01-10_ORL_at_POR","POR"
"C.J. McCollum",FALSE,"10:46",0,2,0,0,1,0,0,0,NA,0,0,0,0,0,0,0,1,0,0,"2015-01-10_ORL_at_POR","POR"
"Will Barton",FALSE,"9:10",1,1,1,0,0,NA,0,0,NA,0,0,0,1,0,0,1,1,2,1,"2015-01-10_ORL_at_POR","POR"
"Thomas Robinson",FALSE,"6:44",3,4,0.75,0,0,NA,0,0,NA,0,2,2,1,0,1,0,2,6,1,"2015-01-10_ORL_at_POR","POR"
"Allen Crabbe",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-10_ORL_at_POR","POR"
"Victor Claver",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-10_ORL_at_POR","POR"
"Damian Lillard",TRUE,"36:41",13,23,0.565,4,8,0.5,4,5,0.8,0,3,3,7,0,0,3,2,34,13,"2015-01-11_POR_at_LAL","POR"
"LaMarcus Aldridge",TRUE,"36:04",7,18,0.389,1,2,0.5,0,0,NA,1,8,9,3,0,0,1,0,15,7,"2015-01-11_POR_at_LAL","POR"
"Wesley Matthews",TRUE,"34:40",6,11,0.545,3,7,0.429,1,2,0.5,0,0,0,5,2,0,3,3,16,5,"2015-01-11_POR_at_LAL","POR"
"Nicolas Batum",TRUE,"33:23",4,7,0.571,1,3,0.333,2,4,0.5,1,8,9,6,0,0,1,1,11,6,"2015-01-11_POR_at_LAL","POR"
"Chris Kaman",TRUE,"32:01",4,10,0.4,0,0,NA,1,1,1,3,9,12,3,2,0,0,2,9,13,"2015-01-11_POR_at_LAL","POR"
"Meyers Leonard",FALSE,"20:30",4,5,0.8,1,2,0.5,1,1,1,0,4,4,0,1,0,1,4,10,4,"2015-01-11_POR_at_LAL","POR"
"Steve Blake",FALSE,"18:57",3,8,0.375,3,7,0.429,0,0,NA,0,1,1,2,0,0,1,2,9,4,"2015-01-11_POR_at_LAL","POR"
"C.J. McCollum",FALSE,"11:39",0,2,0,0,1,0,1,2,0.5,0,0,0,1,0,0,1,1,1,-1,"2015-01-11_POR_at_LAL","POR"
"Dorell Wright",FALSE,"8:47",0,1,0,0,1,0,1,2,0.5,0,1,1,1,0,0,0,1,1,12,"2015-01-11_POR_at_LAL","POR"
"Thomas Robinson",FALSE,"7:18",0,1,0,0,0,NA,0,0,NA,1,3,4,0,0,0,0,2,0,-3,"2015-01-11_POR_at_LAL","POR"
"Allen Crabbe",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-11_POR_at_LAL","POR"
"Victor Claver",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-11_POR_at_LAL","POR"
"Will Barton",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-11_POR_at_LAL","POR"
"LaMarcus Aldridge",TRUE,"37:40",14,28,0.5,0,2,0,9,9,1,4,8,12,0,1,1,1,1,37,-11,"2015-01-14_LAC_at_POR","POR"
"Damian Lillard",TRUE,"37:03",5,16,0.313,4,9,0.444,1,2,0.5,0,3,3,4,1,0,3,3,15,-6,"2015-01-14_LAC_at_POR","POR"
"Nicolas Batum",TRUE,"35:14",0,5,0,0,3,0,4,4,1,0,5,5,6,1,0,3,0,4,-9,"2015-01-14_LAC_at_POR","POR"
"Wesley Matthews",TRUE,"34:41",3,13,0.231,2,8,0.25,0,0,NA,2,3,5,0,1,0,0,5,8,-13,"2015-01-14_LAC_at_POR","POR"
"Chris Kaman",TRUE,"26:35",7,11,0.636,0,0,NA,1,1,1,3,8,11,1,1,0,3,4,15,-14,"2015-01-14_LAC_at_POR","POR"
"Meyers Leonard",FALSE,"31:06",4,7,0.571,0,0,NA,3,4,0.75,2,8,10,3,0,0,0,4,11,14,"2015-01-14_LAC_at_POR","POR"
"Steve Blake",FALSE,"19:43",1,2,0.5,0,1,0,0,0,NA,0,2,2,5,0,0,2,0,2,1,"2015-01-14_LAC_at_POR","POR"
"C.J. McCollum",FALSE,"17:58",1,5,0.2,0,3,0,0,0,NA,0,0,0,3,0,0,0,1,2,8,"2015-01-14_LAC_at_POR","POR"
"Thomas Robinson",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-14_LAC_at_POR","POR"
"Dorell Wright",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-14_LAC_at_POR","POR"
"Victor Claver",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-14_LAC_at_POR","POR"
"Allen Crabbe",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-14_LAC_at_POR","POR"
"Will Barton",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-14_LAC_at_POR","POR"
"Damian Lillard",TRUE,"36:03",9,17,0.529,0,5,0,5,6,0.833,0,2,2,5,0,0,1,2,23,-22,"2015-01-16_POR_at_SAS","POR"
"LaMarcus Aldridge",TRUE,"35:10",9,18,0.5,0,0,NA,6,6,1,0,8,8,3,1,1,3,1,24,-20,"2015-01-16_POR_at_SAS","POR"
"Nicolas Batum",TRUE,"29:37",2,7,0.286,1,4,0.25,0,0,NA,0,4,4,2,1,1,5,2,5,-17,"2015-01-16_POR_at_SAS","POR"
"Wesley Matthews",TRUE,"28:41",1,4,0.25,0,3,0,0,0,NA,0,1,1,2,1,0,2,2,2,-13,"2015-01-16_POR_at_SAS","POR"
"Chris Kaman",TRUE,"24:26",2,5,0.4,0,0,NA,2,2,1,2,3,5,2,0,2,1,3,6,-19,"2015-01-16_POR_at_SAS","POR"
"Meyers Leonard",FALSE,"21:33",4,4,1,2,2,1,2,2,1,0,3,3,1,0,2,1,3,12,-8,"2015-01-16_POR_at_SAS","POR"
"C.J. McCollum",FALSE,"20:16",7,10,0.7,2,2,1,1,4,0.25,0,2,2,0,1,0,2,1,17,-2,"2015-01-16_POR_at_SAS","POR"
"Steve Blake",FALSE,"12:06",0,2,0,0,1,0,0,0,NA,0,0,0,3,0,0,1,1,0,-5,"2015-01-16_POR_at_SAS","POR"
"Thomas Robinson",FALSE,"9:23",1,3,0.333,0,0,NA,0,0,NA,0,2,2,0,1,0,0,0,2,10,"2015-01-16_POR_at_SAS","POR"
"Dorell Wright",FALSE,"6:21",0,0,NA,0,0,NA,0,0,NA,0,1,1,1,0,0,0,0,0,-1,"2015-01-16_POR_at_SAS","POR"
"Allen Crabbe",FALSE,"5:28",1,1,1,1,1,1,0,0,NA,0,1,1,0,0,0,0,0,3,9,"2015-01-16_POR_at_SAS","POR"
"Will Barton",FALSE,"5:28",1,2,0.5,0,0,NA,0,0,NA,0,1,1,1,1,0,0,0,2,9,"2015-01-16_POR_at_SAS","POR"
"Victor Claver",FALSE,"5:28",0,1,0,0,1,0,0,0,NA,0,2,2,0,0,0,0,0,0,9,"2015-01-16_POR_at_SAS","POR"
"Damian Lillard",TRUE,"40:59",9,26,0.346,3,10,0.3,2,3,0.667,3,3,6,6,2,0,2,2,23,-4,"2015-01-17_POR_at_MEM","POR"
