"player","starter","MP","FG","FGA","FG_pct","3P","3PA","3P_pct","FT","FTA","FT_pct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","plus_minus","game","team"
"James Harden",TRUE,"25:08",5,13,0.385,1,6,0.167,0,0,NA,1,1,2,3,2,0,5,3,11,-20,"2015-01-02_HOU_at_NOP","HOU"
"Dwight Howard",TRUE,"21:30",6,8,0.75,0,0,NA,0,1,0,2,3,5,0,0,1,3,0,12,-20,"2015-01-02_HOU_at_NOP","HOU"
"Trevor Ariza",TRUE,"21:30",1,5,0.2,0,2,0,0,0,NA,1,3,4,0,1,0,1,0,2,-21,"2015-01-02_HOU_at_NOP","HOU"
"Patrick Beverley",TRUE,"18:06",1,7,0.143,1,3,0.333,0,0,NA,1,2,3,3,2,0,0,1,3,-17,"2015-01-02_HOU_at_NOP","HOU"
"Josh Smith",TRUE,"17:27",4,11,0.364,0,2,0,0,0,NA,0,2,2,2,1,0,4,4,8,-10,"2015-01-02_HOU_at_NOP","HOU"
"Corey Brewer",FALSE,"27:11",4,12,0.333,0,5,0,4,4,1,0,2,2,1,0,0,2,2,12,-16,"2015-01-02_HOU_at_NOP","HOU"
"Joey Dorsey",FALSE,"22:53",2,6,0.333,0,0,NA,0,0,NA,6,4,10,1,3,0,1,4,4,-6,"2015-01-02_HOU_at_NOP","HOU"
"Kostas Papanikolaou",FALSE,"22:29",1,5,0.2,1,2,0.5,0,0,NA,0,1,1,4,1,0,0,3,3,-5,"2015-01-02_HOU_at_NOP","HOU"
"Donatas Motiejunas",FALSE,"21:52",4,6,0.667,1,1,1,1,2,0.5,2,4,6,2,0,1,0,2,10,-15,"2015-01-02_HOU_at_NOP","HOU"
"Jason Terry",FALSE,"15:36",3,7,0.429,1,5,0.2,0,0,NA,0,2,2,3,2,0,2,2,7,-9,"2015-01-02_HOU_at_NOP","HOU"
"Nick Johnson",FALSE,"14:18",3,5,0.6,0,0,NA,0,2,0,0,0,0,1,1,1,0,1,6,-2,"2015-01-02_HOU_at_NOP","HOU"
"Isaiah Canaan",FALSE,"12:00",1,3,0.333,1,3,0.333,2,2,1,0,1,1,2,0,0,1,0,5,1,"2015-01-02_HOU_at_NOP","HOU"
"Alexey Shved",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-02_HOU_at_NOP","HOU"
