"player","starter","MP","FG","FGA","FG_pct","3P","3PA","3P_pct","FT","FTA","FT_pct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","plus_minus","game","team"
"Solomon Hill",TRUE,"35:44",1,7,0.143,0,1,0,5,6,0.833,1,4,5,3,3,0,2,0,7,1,"2015-01-02_IND_at_MIL","IND"
"Donald Sloan",TRUE,"33:20",4,11,0.364,2,5,0.4,0,0,NA,0,8,8,6,1,0,0,0,10,3,"2015-01-02_IND_at_MIL","IND"
"David West",TRUE,"30:38",3,8,0.375,0,0,NA,0,0,NA,4,4,8,4,1,0,4,0,6,2,"2015-01-02_IND_at_MIL","IND"
"Rodney Stuckey",TRUE,"27:37",3,9,0.333,0,2,0,5,5,1,0,3,3,4,1,0,2,3,11,-2,"2015-01-02_IND_at_MIL","IND"
"Roy Hibbert",TRUE,"24:40",6,11,0.545,0,0,NA,6,6,1,3,4,7,0,0,0,3,4,18,1,"2015-01-02_IND_at_MIL","IND"
"C.J. Miles",FALSE,"32:25",8,14,0.571,6,9,0.667,0,1,0,0,4,4,1,0,2,1,1,22,0,"2015-01-02_IND_at_MIL","IND"
"Lavoy Allen",FALSE,"23:02",3,9,0.333,0,0,NA,0,0,NA,1,4,5,5,0,1,1,3,6,3,"2015-01-02_IND_at_MIL","IND"
"Luis Scola",FALSE,"17:29",7,9,0.778,0,0,NA,0,2,0,1,4,5,1,0,0,1,0,14,4,"2015-01-02_IND_at_MIL","IND"
"Chris Copeland",FALSE,"15:06",0,3,0,0,3,0,0,0,NA,0,0,0,0,1,0,1,1,0,3,"2015-01-02_IND_at_MIL","IND"
"Damjan Rudez",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-02_IND_at_MIL","IND"
"Shayne Whittington",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-02_IND_at_MIL","IND"
"George Hill",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-02_IND_at_MIL","IND"
"C.J. Watson",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-02_IND_at_MIL","IND"
"Solomon Hill",TRUE,"36:17",3,11,0.273,2,6,0.333,2,2,1,1,3,4,1,1,0,2,2,10,12,"2015-01-04_IND_at_LAL","IND"
"Donald Sloan",TRUE,"36:15",6,14,0.429,1,6,0.167,3,4,0.75,0,7,7,9,0,0,1,2,16,12,"2015-01-04_IND_at_LAL","IND"
"David West",TRUE,"31:51",5,13,0.385,0,2,0,1,1,1,4,4,8,3,0,0,5,1,11,6,"2015-01-04_IND_at_LAL","IND"
"Roy Hibbert",TRUE,"28:44",5,12,0.417,0,0,NA,2,2,1,3,8,11,0,1,1,1,1,12,1,"2015-01-04_IND_at_LAL","IND"
"Rodney Stuckey",TRUE,"28:02",3,11,0.273,2,3,0.667,2,2,1,2,2,4,4,1,0,2,3,10,-7,"2015-01-04_IND_at_LAL","IND"
"C.J. Miles",FALSE,"31:43",7,18,0.389,3,9,0.333,2,4,0.5,1,1,2,0,2,0,1,3,19,-7,"2015-01-04_IND_at_LAL","IND"
"Lavoy Allen",FALSE,"19:00",1,2,0.5,0,0,NA,0,0,NA,3,3,6,1,0,1,0,2,2,1,"2015-01-04_IND_at_LAL","IND"
"Luis Scola",FALSE,"16:09",2,5,0.4,0,0,NA,1,2,0.5,2,6,8,3,0,0,1,3,5,-7,"2015-01-04_IND_at_LAL","IND"
"Chris Copeland",FALSE,"11:59",1,4,0.25,0,2,0,0,1,0,0,0,0,0,0,0,1,4,2,-16,"2015-01-04_IND_at_LAL","IND"
"C.J. Watson",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-04_IND_at_LAL","IND"
"Damjan Rudez",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-04_IND_at_LAL","IND"
"Shayne Whittington",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-04_IND_at_LAL","IND"
"George Hill",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-04_IND_at_LAL","IND"
"Solomon Hill",TRUE,"32:38",3,5,0.6,0,1,0,5,6,0.833,1,3,4,1,2,0,1,4,11,0,"2015-01-05_IND_at_UTA","IND"
"David West",TRUE,"28:08",5,10,0.5,0,0,NA,0,0,NA,1,3,4,6,1,0,3,3,10,2,"2015-01-05_IND_at_UTA","IND"
"Roy Hibbert",TRUE,"27:39",8,13,0.615,0,0,NA,6,6,1,1,7,8,2,0,1,0,6,22,-1,"2015-01-05_IND_at_UTA","IND"
"C.J. Watson",TRUE,"26:43",2,5,0.4,2,3,0.667,3,4,0.75,0,1,1,1,1,0,1,2,9,-4,"2015-01-05_IND_at_UTA","IND"
"Rodney Stuckey",TRUE,"20:12",4,7,0.571,1,1,1,4,4,1,1,1,2,1,2,0,0,1,13,7,"2015-01-05_IND_at_UTA","IND"
"C.J. Miles",FALSE,"26:38",4,12,0.333,3,7,0.429,2,2,1,0,6,6,1,1,0,0,2,13,5,"2015-01-05_IND_at_UTA","IND"
"Donald Sloan",FALSE,"21:36",1,2,0.5,1,1,1,2,2,1,0,2,2,3,1,0,2,2,5,4,"2015-01-05_IND_at_UTA","IND"
"Lavoy Allen",FALSE,"20:10",1,8,0.125,0,0,NA,4,4,1,2,0,2,1,0,2,0,2,6,6,"2015-01-05_IND_at_UTA","IND"
"Luis Scola",FALSE,"20:03",7,9,0.778,0,0,NA,2,2,1,2,2,4,1,0,0,3,1,16,1,"2015-01-05_IND_at_UTA","IND"
"Chris Copeland",FALSE,"16:14",0,3,0,0,0,NA,0,0,NA,0,2,2,3,0,0,0,1,0,0,"2015-01-05_IND_at_UTA","IND"
"Damjan Rudez",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-05_IND_at_UTA","IND"
"George Hill",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-05_IND_at_UTA","IND"
"Shayne Whittington",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-05_IND_at_UTA","IND"
"C.J. Miles",TRUE,"34:47",4,15,0.267,3,10,0.3,2,2,1,0,0,0,1,1,0,3,5,13,-14,"2015-01-07_IND_at_GSW","IND"
"David West",TRUE,"34:27",6,11,0.545,0,0,NA,4,4,1,1,6,7,6,1,0,3,4,16,-14,"2015-01-07_IND_at_GSW","IND"
"Solomon Hill",TRUE,"34:16",8,15,0.533,2,5,0.4,3,4,0.75,0,4,4,2,0,0,0,1,21,-11,"2015-01-07_IND_at_GSW","IND"
"C.J. Watson",TRUE,"27:49",0,3,0,0,3,0,5,5,1,0,4,4,5,0,0,4,3,5,-6,"2015-01-07_IND_at_GSW","IND"
"Roy Hibbert",TRUE,"5:39",1,2,0.5,0,0,NA,0,0,NA,0,1,1,0,0,1,1,1,2,-4,"2015-01-07_IND_at_GSW","IND"
"Lavoy Allen",FALSE,"33:13",5,6,0.833,0,0,NA,2,2,1,2,7,9,3,0,0,2,1,12,-8,"2015-01-07_IND_at_GSW","IND"
"Chris Copeland",FALSE,"26:57",2,6,0.333,1,5,0.2,0,0,NA,0,5,5,2,1,0,0,1,5,-5,"2015-01-07_IND_at_GSW","IND"
"Luis Scola",FALSE,"21:48",5,12,0.417,0,0,NA,4,4,1,1,5,6,0,0,1,2,3,14,-6,"2015-01-07_IND_at_GSW","IND"
"Donald Sloan",FALSE,"20:11",6,11,0.545,0,3,0,2,2,1,1,4,5,5,1,0,2,0,14,-9,"2015-01-07_IND_at_GSW","IND"
"Shayne Whittington",FALSE,"0:53",0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,2,"2015-01-07_IND_at_GSW","IND"
"Damjan Rudez",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-07_IND_at_GSW","IND"
"George Hill",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-07_IND_at_GSW","IND"
"Rodney Stuckey",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-07_IND_at_GSW","IND"
"Roy Hibbert",TRUE,"35:34",7,19,0.368,0,0,NA,5,6,0.833,3,8,11,4,0,5,2,4,19,2,"2015-01-09_BOS_at_IND","IND"
"C.J. Watson",TRUE,"32:29",4,8,0.5,2,3,0.667,5,6,0.833,4,4,8,0,1,0,3,2,15,10,"2015-01-09_BOS_at_IND","IND"
"David West",TRUE,"29:31",3,11,0.273,0,2,0,5,6,0.833,4,2,6,3,1,1,4,2,11,-1,"2015-01-09_BOS_at_IND","IND"
