"player","starter","MP","FG","FGA","FG_pct","3P","3PA","3P_pct","FT","FTA","FT_pct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","plus_minus","game","team"
"Bradley Beal",TRUE,"37:16",7,15,0.467,3,5,0.6,4,4,1,1,9,10,6,0,0,3,3,21,1,"2015-01-02_WAS_at_OKC","WAS"
"John Wall",TRUE,"33:36",5,13,0.385,2,6,0.333,2,2,1,0,2,2,12,0,1,1,2,14,-2,"2015-01-02_WAS_at_OKC","WAS"
"Marcin Gortat",TRUE,"31:52",3,6,0.5,0,0,NA,0,0,NA,2,5,7,0,1,0,1,0,6,3,"2015-01-02_WAS_at_OKC","WAS"
"Nene Hilario",TRUE,"26:37",6,11,0.545,0,0,NA,0,0,NA,0,1,1,3,1,0,2,1,12,2,"2015-01-02_WAS_at_OKC","WAS"
"Paul Pierce",TRUE,"20:15",4,6,0.667,2,3,0.667,2,2,1,0,3,3,1,0,0,2,5,12,-1,"2015-01-02_WAS_at_OKC","WAS"
"Rasual Butler",FALSE,"29:35",4,12,0.333,3,6,0.5,0,0,NA,0,1,1,0,0,0,1,3,11,-3,"2015-01-02_WAS_at_OKC","WAS"
"Kris Humphries",FALSE,"23:47",4,8,0.5,0,0,NA,0,1,0,4,3,7,3,0,0,1,1,8,-11,"2015-01-02_WAS_at_OKC","WAS"
"Andre Miller",FALSE,"19:47",5,9,0.556,1,1,1,4,4,1,1,2,3,2,1,0,1,1,15,-5,"2015-01-02_WAS_at_OKC","WAS"
"Kevin Seraphin",FALSE,"9:48",1,4,0.25,0,0,NA,0,0,NA,0,3,3,0,0,0,2,2,2,-11,"2015-01-02_WAS_at_OKC","WAS"
"Martell Webster",FALSE,"5:21",0,0,NA,0,0,NA,1,2,0.5,0,1,1,0,0,0,1,0,1,-8,"2015-01-02_WAS_at_OKC","WAS"
"DeJuan Blair",FALSE,"2:06",0,0,NA,0,0,NA,0,0,NA,0,1,1,0,0,0,0,1,0,0,"2015-01-02_WAS_at_OKC","WAS"
"Garrett Temple",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-02_WAS_at_OKC","WAS"
