"player","starter","MP","FG","FGA","FG_pct","3P","3PA","3P_pct","FT","FTA","FT_pct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","plus_minus","game","team"
"Chris Paul",TRUE,"30:25",7,11,0.636,3,5,0.6,7,7,1,2,6,8,12,2,0,1,4,24,12,"2015-01-03_PHI_at_LAC","LAC"
"Blake Griffin",TRUE,"29:43",7,13,0.538,0,1,0,1,1,1,0,2,2,3,1,0,3,1,15,11,"2015-01-03_PHI_at_LAC","LAC"
"J.J. Redick",TRUE,"27:08",7,12,0.583,3,7,0.429,0,0,NA,0,1,1,1,0,0,0,2,17,9,"2015-01-03_PHI_at_LAC","LAC"
"DeAndre Jordan",TRUE,"26:07",3,5,0.6,0,0,NA,1,4,0.25,4,6,10,1,1,1,1,1,7,13,"2015-01-03_PHI_at_LAC","LAC"
"Matt Barnes",TRUE,"22:30",3,8,0.375,1,5,0.2,0,2,0,0,2,2,0,1,0,0,2,7,9,"2015-01-03_PHI_at_LAC","LAC"
"Jamal Crawford",FALSE,"21:44",3,9,0.333,1,5,0.2,5,5,1,2,2,4,3,0,0,1,2,12,16,"2015-01-03_PHI_at_LAC","LAC"
"Spencer Hawes",FALSE,"20:41",3,9,0.333,1,4,0.25,0,0,NA,1,5,6,3,1,2,1,4,7,13,"2015-01-03_PHI_at_LAC","LAC"
"Reggie Bullock",FALSE,"18:57",3,4,0.75,3,4,0.75,1,2,0.5,0,4,4,2,2,0,0,1,10,27,"2015-01-03_PHI_at_LAC","LAC"
"Jordan Farmar",FALSE,"17:35",5,8,0.625,2,5,0.4,1,1,1,0,1,1,6,3,0,0,0,13,24,"2015-01-03_PHI_at_LAC","LAC"
"Glen Davis",FALSE,"13:48",2,2,1,0,0,NA,4,4,1,0,3,3,2,1,0,0,0,8,24,"2015-01-03_PHI_at_LAC","LAC"
"Ekpe Udoh",FALSE,"5:41",2,2,1,0,0,NA,0,0,NA,0,1,1,0,0,0,1,2,4,11,"2015-01-03_PHI_at_LAC","LAC"
"Jared Cunningham",FALSE,"5:41",1,2,0.5,1,1,1,0,0,NA,0,1,1,0,1,0,0,0,3,11,"2015-01-03_PHI_at_LAC","LAC"
"Hedo Turkoglu",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-03_PHI_at_LAC","LAC"
"Blake Griffin",TRUE,"40:05",6,17,0.353,0,0,NA,14,18,0.778,3,7,10,6,0,0,5,5,26,-17,"2015-01-05_ATL_at_LAC","LAC"
"J.J. Redick",TRUE,"35:13",5,9,0.556,1,4,0.25,3,3,1,0,0,0,0,2,0,5,2,14,-11,"2015-01-05_ATL_at_LAC","LAC"
"DeAndre Jordan",TRUE,"34:08",7,7,1,0,0,NA,1,4,0.25,4,12,16,0,1,3,0,3,15,-4,"2015-01-05_ATL_at_LAC","LAC"
"Chris Paul",TRUE,"33:04",4,9,0.444,0,2,0,2,2,1,0,6,6,10,0,0,3,6,10,-13,"2015-01-05_ATL_at_LAC","LAC"
"Matt Barnes",TRUE,"26:24",4,8,0.5,2,5,0.4,2,2,1,1,1,2,2,0,1,2,2,12,-10,"2015-01-05_ATL_at_LAC","LAC"
"Jamal Crawford",FALSE,"25:01",3,9,0.333,2,5,0.4,2,2,1,0,0,0,1,0,1,2,2,10,-12,"2015-01-05_ATL_at_LAC","LAC"
"Spencer Hawes",FALSE,"17:24",1,6,0.167,0,3,0,1,2,0.5,0,4,4,0,0,0,3,2,3,-1,"2015-01-05_ATL_at_LAC","LAC"
"Jordan Farmar",FALSE,"14:56",0,5,0,0,3,0,0,0,NA,0,3,3,3,1,0,1,2,0,4,"2015-01-05_ATL_at_LAC","LAC"
"Reggie Bullock",FALSE,"10:05",2,3,0.667,2,3,0.667,0,0,NA,0,4,4,0,1,0,0,1,6,7,"2015-01-05_ATL_at_LAC","LAC"
"Ekpe Udoh",FALSE,"1:50",1,1,1,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,2,6,"2015-01-05_ATL_at_LAC","LAC"
"Chris Douglas-Roberts",FALSE,"1:50",0,0,NA,0,0,NA,0,0,NA,0,0,0,1,0,0,0,0,0,6,"2015-01-05_ATL_at_LAC","LAC"
"Hedo Turkoglu",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-05_ATL_at_LAC","LAC"
"Glen Davis",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-05_ATL_at_LAC","LAC"
"Chris Paul",TRUE,"31:12",9,15,0.6,4,6,0.667,2,2,1,0,2,2,11,3,0,1,2,24,44,"2015-01-07_LAL_at_LAC","LAC"
"Blake Griffin",TRUE,"30:51",9,13,0.692,0,0,NA,9,13,0.692,1,8,9,8,3,0,0,1,27,36,"2015-01-07_LAL_at_LAC","LAC"
"DeAndre Jordan",TRUE,"30:17",4,7,0.571,0,0,NA,2,4,0.5,5,8,13,0,1,3,1,2,10,37,"2015-01-07_LAL_at_LAC","LAC"
"Matt Barnes",TRUE,"30:00",6,12,0.5,5,10,0.5,2,2,1,0,3,3,1,0,1,1,1,19,36,"2015-01-07_LAL_at_LAC","LAC"
"J.J. Redick",TRUE,"26:49",3,8,0.375,1,4,0.25,3,3,1,2,2,4,2,0,0,0,0,10,33,"2015-01-07_LAL_at_LAC","LAC"
"Jamal Crawford",FALSE,"17:38",1,6,0.167,0,3,0,2,2,1,0,3,3,3,0,1,1,1,4,5,"2015-01-07_LAL_at_LAC","LAC"
"Jordan Farmar",FALSE,"16:48",2,4,0.5,1,2,0.5,0,0,NA,0,0,0,1,1,0,1,2,5,-19,"2015-01-07_LAL_at_LAC","LAC"
"Reggie Bullock",FALSE,"15:32",1,4,0.25,0,2,0,0,0,NA,0,1,1,0,0,0,0,1,2,-13,"2015-01-07_LAL_at_LAC","LAC"
"Glen Davis",FALSE,"15:30",2,5,0.4,0,1,0,0,0,NA,0,1,1,0,0,0,1,4,4,-14,"2015-01-07_LAL_at_LAC","LAC"
"Spencer Hawes",FALSE,"13:21",2,6,0.333,1,4,0.25,2,4,0.5,0,6,6,2,1,0,0,2,7,2,"2015-01-07_LAL_at_LAC","LAC"
"C.J. Wilcox",FALSE,"6:01",1,4,0.25,0,1,0,0,0,NA,0,0,0,0,0,0,0,0,2,-11,"2015-01-07_LAL_at_LAC","LAC"
"Ekpe Udoh",FALSE,"6:01",0,1,0,0,0,NA,0,0,NA,0,0,0,1,0,0,0,0,0,-11,"2015-01-07_LAL_at_LAC","LAC"
"Hedo Turkoglu",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-07_LAL_at_LAC","LAC"
"Matt Barnes",TRUE,"35:17",7,13,0.538,2,5,0.4,2,2,1,1,5,6,3,0,0,1,2,18,22,"2015-01-10_DAL_at_LAC","LAC"
