"player","starter","MP","FG","FGA","FG_pct","3P","3PA","3P_pct","FT","FTA","FT_pct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","plus_minus","game","team"
"Serge Ibaka",TRUE,"31:37",8,17,0.471,0,5,0,1,2,0.5,2,4,6,1,1,2,0,2,17,-21,"2017-01-01_ORL_at_IND","ORL"
"Jodie Meeks",TRUE,"29:46",3,9,0.333,3,8,0.375,2,2,1,0,3,3,2,0,0,1,1,11,-14,"2017-01-01_ORL_at_IND","ORL"
"Aaron Gordon",TRUE,"27:40",4,10,0.4,1,5,0.2,4,4,1,2,4,6,0,2,1,2,4,13,-4,"2017-01-01_ORL_at_IND","ORL"
"Bismack Biyombo",TRUE,"22:54",4,6,0.667,0,0,NA,1,1,1,2,4,6,1,0,0,1,3,9,-16,"2017-01-01_ORL_at_IND","ORL"
"D.J. Augustin",TRUE,"14:42",2,6,0.333,1,4,0.25,0,0,NA,0,0,0,3,1,0,1,1,5,-3,"2017-01-01_ORL_at_IND","ORL"
"Nikola Vucevic",FALSE,"29:32",9,18,0.5,0,2,0,0,0,NA,1,10,11,1,1,2,1,4,18,-4,"2017-01-01_ORL_at_IND","ORL"
"Elfrid Payton",FALSE,"28:54",1,8,0.125,0,2,0,0,0,NA,1,2,3,7,0,1,3,3,2,-17,"2017-01-01_ORL_at_IND","ORL"
"Jeff Green",FALSE,"22:58",7,12,0.583,3,6,0.5,0,0,NA,1,1,2,2,0,0,1,2,17,-3,"2017-01-01_ORL_at_IND","ORL"
"C.J. Watson",FALSE,"18:45",1,6,0.167,1,5,0.2,0,0,NA,0,4,4,5,1,0,0,2,3,-4,"2017-01-01_ORL_at_IND","ORL"
"Mario Hezonja",FALSE,"4:24",1,2,0.5,1,1,1,2,2,1,0,0,0,0,0,1,0,0,5,7,"2017-01-01_ORL_at_IND","ORL"
"C.J. Wilcox",FALSE,"4:24",2,3,0.667,0,0,NA,0,0,NA,0,0,0,1,0,0,0,0,4,7,"2017-01-01_ORL_at_IND","ORL"
"Arinze Onuaku",FALSE,"4:24",0,0,NA,0,0,NA,0,0,NA,1,0,1,2,0,0,0,0,0,7,"2017-01-01_ORL_at_IND","ORL"
"Damjan Rudez",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-01_ORL_at_IND","ORL"
"Aaron Gordon",TRUE,"31:50",8,19,0.421,3,10,0.3,3,5,0.6,3,3,6,6,1,0,2,1,22,8,"2017-01-02_ORL_at_NYK","ORL"
"Jodie Meeks",TRUE,"31:41",7,9,0.778,6,7,0.857,3,3,1,0,2,2,2,0,1,3,1,23,16,"2017-01-02_ORL_at_NYK","ORL"
"Serge Ibaka",TRUE,"31:14",10,20,0.5,2,5,0.4,0,0,NA,2,4,6,0,0,0,1,4,22,10,"2017-01-02_ORL_at_NYK","ORL"
"Bismack Biyombo",TRUE,"19:02",0,1,0,0,0,NA,0,0,NA,0,2,2,3,2,2,0,4,0,9,"2017-01-02_ORL_at_NYK","ORL"
"D.J. Augustin",TRUE,"13:32",2,4,0.5,2,4,0.5,0,0,NA,0,0,0,2,1,0,0,1,6,2,"2017-01-02_ORL_at_NYK","ORL"
"Nikola Vucevic",FALSE,"31:13",7,11,0.636,0,0,NA,0,1,0,5,8,13,5,2,0,2,1,14,9,"2017-01-02_ORL_at_NYK","ORL"
"Elfrid Payton",FALSE,"30:45",6,12,0.5,1,1,1,0,0,NA,1,2,3,14,1,1,0,4,13,14,"2017-01-02_ORL_at_NYK","ORL"
"Jeff Green",FALSE,"27:01",3,10,0.3,1,3,0.333,3,4,0.75,1,2,3,1,2,0,1,3,10,10,"2017-01-02_ORL_at_NYK","ORL"
"C.J. Watson",FALSE,"18:22",1,4,0.25,0,1,0,1,1,1,0,3,3,2,0,0,1,0,3,-5,"2017-01-02_ORL_at_NYK","ORL"
"Arinze Onuaku",FALSE,"1:50",1,1,1,0,0,NA,0,0,NA,1,0,1,0,0,0,2,0,2,-5,"2017-01-02_ORL_at_NYK","ORL"
"Mario Hezonja",FALSE,"1:50",0,0,NA,0,0,NA,0,0,NA,0,0,0,0,1,0,0,1,0,-5,"2017-01-02_ORL_at_NYK","ORL"
"C.J. Wilcox",FALSE,"1:40",0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,-3,"2017-01-02_ORL_at_NYK","ORL"
"Damjan Rudez",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-02_ORL_at_NYK","ORL"
"Elfrid Payton",TRUE,"34:42",6,13,0.462,1,3,0.333,2,2,1,1,3,4,6,3,1,3,2,15,-8,"2017-01-04_ATL_at_ORL","ORL"
"Serge Ibaka",TRUE,"32:59",4,13,0.308,0,4,0,1,1,1,4,7,11,0,1,1,3,4,9,-16,"2017-01-04_ATL_at_ORL","ORL"
"Aaron Gordon",TRUE,"25:02",6,11,0.545,2,4,0.5,1,1,1,4,6,10,2,0,0,2,1,15,-11,"2017-01-04_ATL_at_ORL","ORL"
"Jodie Meeks",TRUE,"23:42",4,8,0.5,0,1,0,0,0,NA,0,2,2,1,2,0,0,3,8,-11,"2017-01-04_ATL_at_ORL","ORL"
"Bismack Biyombo",TRUE,"20:38",0,2,0,0,0,NA,2,2,1,1,1,2,0,1,0,2,1,2,-18,"2017-01-04_ATL_at_ORL","ORL"
"Nikola Vucevic",FALSE,"30:20",5,13,0.385,0,1,0,0,0,NA,0,6,6,6,1,3,5,2,10,-6,"2017-01-04_ATL_at_ORL","ORL"
"Evan Fournier",FALSE,"29:31",6,14,0.429,2,6,0.333,0,0,NA,0,1,1,1,1,0,2,2,14,-1,"2017-01-04_ATL_at_ORL","ORL"
"Jeff Green",FALSE,"20:52",3,4,0.75,1,1,1,3,4,0.75,0,1,1,1,0,1,0,2,10,-5,"2017-01-04_ATL_at_ORL","ORL"
"D.J. Augustin",FALSE,"13:18",2,4,0.5,2,4,0.5,0,0,NA,0,2,2,1,0,0,0,0,6,-11,"2017-01-04_ATL_at_ORL","ORL"
"Mario Hezonja",FALSE,"2:14",1,2,0.5,1,2,0.5,0,0,NA,0,0,0,0,0,0,0,0,3,-2,"2017-01-04_ATL_at_ORL","ORL"
"C.J. Watson",FALSE,"2:14",0,1,0,0,1,0,0,0,NA,0,0,0,1,0,0,0,0,0,-2,"2017-01-04_ATL_at_ORL","ORL"
"Damjan Rudez",FALSE,"2:14",0,1,0,0,1,0,0,0,NA,0,1,1,0,0,0,0,0,0,-2,"2017-01-04_ATL_at_ORL","ORL"
"Arinze Onuaku",FALSE,"2:14",0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,-2,"2017-01-04_ATL_at_ORL","ORL"
"Aaron Gordon",TRUE,"35:47",7,14,0.5,2,6,0.333,2,3,0.667,3,3,6,7,1,0,2,2,18,6,"2017-01-06_HOU_at_ORL","ORL"
"Evan Fournier",TRUE,"35:11",4,13,0.308,0,2,0,2,3,0.667,3,6,9,2,1,0,2,2,10,7,"2017-01-06_HOU_at_ORL","ORL"
"Serge Ibaka",TRUE,"33:20",8,17,0.471,0,1,0,0,2,0,5,7,12,1,0,0,1,3,16,6,"2017-01-06_HOU_at_ORL","ORL"
"Elfrid Payton",TRUE,"25:03",6,10,0.6,0,1,0,0,0,NA,1,1,2,2,2,0,1,0,12,-13,"2017-01-06_HOU_at_ORL","ORL"
"Bismack Biyombo",TRUE,"19:31",1,3,0.333,0,0,NA,0,0,NA,2,3,5,2,2,0,1,2,2,-11,"2017-01-06_HOU_at_ORL","ORL"
"D.J. Augustin",FALSE,"28:47",5,9,0.556,4,7,0.571,5,5,1,0,1,1,2,1,0,2,2,19,3,"2017-01-06_HOU_at_ORL","ORL"
"Nikola Vucevic",FALSE,"28:26",4,15,0.267,1,1,1,0,0,NA,5,7,12,1,0,1,3,3,9,-10,"2017-01-06_HOU_at_ORL","ORL"
"Jeff Green",FALSE,"19:55",3,8,0.375,1,3,0.333,0,0,NA,0,1,1,1,1,0,2,0,7,-12,"2017-01-06_HOU_at_ORL","ORL"
"Jodie Meeks",FALSE,"14:02",0,2,0,0,2,0,0,0,NA,0,1,1,0,0,1,1,0,0,-11,"2017-01-06_HOU_at_ORL","ORL"
"C.J. Watson",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-06_HOU_at_ORL","ORL"
"Mario Hezonja",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-06_HOU_at_ORL","ORL"
"Stephen Zimmerman",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-06_HOU_at_ORL","ORL"
"Damjan Rudez",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-06_HOU_at_ORL","ORL"
"C.J. Wilcox",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-06_HOU_at_ORL","ORL"
"Arinze Onuaku",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-06_HOU_at_ORL","ORL"
"Serge Ibaka",TRUE,"37:53",8,17,0.471,1,3,0.333,2,2,1,6,4,10,0,1,1,1,4,19,-12,"2017-01-08_ORL_at_LAL","ORL"
"Evan Fournier",TRUE,"33:45",6,16,0.375,2,4,0.5,5,7,0.714,1,4,5,3,3,0,4,2,19,-13,"2017-01-08_ORL_at_LAL","ORL"
"Bismack Biyombo",TRUE,"26:18",4,6,0.667,0,0,NA,2,4,0.5,3,8,11,2,0,0,2,2,10,-10,"2017-01-08_ORL_at_LAL","ORL"
"Aaron Gordon",TRUE,"24:00",0,5,0,0,4,0,2,4,0.5,1,5,6,1,0,0,2,3,2,-9,"2017-01-08_ORL_at_LAL","ORL"
"Elfrid Payton",TRUE,"18:53",4,11,0.364,1,2,0.5,0,0,NA,3,3,6,4,1,0,3,1,9,-4,"2017-01-08_ORL_at_LAL","ORL"
"D.J. Augustin",FALSE,"28:14",1,6,0.167,1,5,0.2,3,4,0.75,0,5,5,8,0,0,1,2,6,-12,"2017-01-08_ORL_at_LAL","ORL"
"Nikola Vucevic",FALSE,"26:07",8,17,0.471,1,4,0.25,2,4,0.5,2,5,7,4,0,2,1,2,19,-7,"2017-01-08_ORL_at_LAL","ORL"
"Jeff Green",FALSE,"23:30",2,5,0.4,0,1,0,2,2,1,0,1,1,0,0,0,2,2,6,-6,"2017-01-08_ORL_at_LAL","ORL"
"Jodie Meeks",FALSE,"17:49",1,5,0.2,1,3,0.333,0,0,NA,0,1,1,2,0,0,2,2,3,-7,"2017-01-08_ORL_at_LAL","ORL"
"Mario Hezonja",FALSE,"0:53",0,1,0,0,0,NA,2,2,1,2,0,2,0,0,0,0,0,2,0,"2017-01-08_ORL_at_LAL","ORL"
"C.J. Watson",FALSE,"0:53",0,1,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,"2017-01-08_ORL_at_LAL","ORL"
"Damjan Rudez",FALSE,"0:53",0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,"2017-01-08_ORL_at_LAL","ORL"
"C.J. Wilcox",FALSE,"0:53",0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,"2017-01-08_ORL_at_LAL","ORL"
"Aaron Gordon",TRUE,"39:12",11,17,0.647,4,8,0.5,2,4,0.5,1,2,3,3,0,0,2,3,28,-4,"2017-01-11_ORL_at_LAC","ORL"
"Nikola Vucevic",TRUE,"31:39",8,16,0.5,0,2,0,0,0,NA,1,11,12,4,1,2,3,2,16,-9,"2017-01-11_ORL_at_LAC","ORL"
"Evan Fournier",TRUE,"25:29",3,8,0.375,0,2,0,2,3,0.667,0,2,2,2,0,0,2,5,8,-8,"2017-01-11_ORL_at_LAC","ORL"
"Jeff Green",TRUE,"25:28",3,13,0.231,0,3,0,4,5,0.8,2,3,5,0,0,0,1,3,10,-12,"2017-01-11_ORL_at_LAC","ORL"
"Elfrid Payton",TRUE,"22:51",3,9,0.333,0,0,NA,0,2,0,0,2,2,3,0,0,2,2,6,-6,"2017-01-11_ORL_at_LAC","ORL"
"Jodie Meeks",FALSE,"27:46",6,11,0.545,2,5,0.4,0,0,NA,0,5,5,2,5,0,0,2,14,-6,"2017-01-11_ORL_at_LAC","ORL"
"D.J. Augustin",FALSE,"27:14",2,9,0.222,0,3,0,3,3,1,1,1,2,3,0,0,0,1,7,-3,"2017-01-11_ORL_at_LAC","ORL"
"Bismack Biyombo",FALSE,"16:21",2,3,0.667,0,0,NA,0,0,NA,0,2,2,0,1,1,1,0,4,0,"2017-01-11_ORL_at_LAC","ORL"
