"player","starter","MP","FG","FGA","FG_pct","3P","3PA","3P_pct","FT","FTA","FT_pct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","plus_minus","game","team"
"Kyle Lowry",TRUE,"39:02",12,16,0.75,6,7,0.857,11,11,1,1,8,9,7,0,0,4,3,41,12,"2017-01-01_TOR_at_LAL","TOR"
"DeMar DeRozan",TRUE,"35:18",10,25,0.4,0,0,NA,11,13,0.846,0,1,1,3,1,1,1,3,31,-9,"2017-01-01_TOR_at_LAL","TOR"
"Pascal Siakam",TRUE,"30:55",1,4,0.25,0,0,NA,1,2,0.5,1,9,10,0,0,4,2,5,3,-2,"2017-01-01_TOR_at_LAL","TOR"
"Jonas Valanciunas",TRUE,"30:48",6,7,0.857,0,0,NA,2,2,1,1,8,9,0,2,0,3,3,14,1,"2017-01-01_TOR_at_LAL","TOR"
"DeMarre Carroll",TRUE,"16:33",1,2,0.5,1,2,0.5,2,2,1,0,0,0,0,0,1,2,4,5,-6,"2017-01-01_TOR_at_LAL","TOR"
"Cory Joseph",FALSE,"27:03",4,6,0.667,0,1,0,0,0,NA,0,1,1,7,0,1,3,1,8,8,"2017-01-01_TOR_at_LAL","TOR"
"Terrence Ross",FALSE,"23:46",4,9,0.444,3,6,0.5,0,0,NA,0,5,5,0,0,0,1,2,11,12,"2017-01-01_TOR_at_LAL","TOR"
"Lucas Nogueira",FALSE,"19:50",2,3,0.667,0,0,NA,0,0,NA,1,2,3,1,0,2,0,2,4,12,"2017-01-01_TOR_at_LAL","TOR"
"Jakob Poeltl",FALSE,"8:47",1,1,1,0,0,NA,2,2,1,1,1,2,0,0,0,0,2,4,15,"2017-01-01_TOR_at_LAL","TOR"
"Norman Powell",FALSE,"7:58",1,2,0.5,0,1,0,0,0,NA,0,0,0,0,2,0,0,0,2,2,"2017-01-01_TOR_at_LAL","TOR"
"Bruno Caboclo",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-01_TOR_at_LAL","TOR"
"Patrick Patterson",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-01_TOR_at_LAL","TOR"
"Fred VanVleet",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-01_TOR_at_LAL","TOR"
"DeMar DeRozan",TRUE,"31:48",12,21,0.571,0,0,NA,2,3,0.667,1,3,4,2,0,0,3,2,26,-30,"2017-01-03_TOR_at_SAS","TOR"
"Kyle Lowry",TRUE,"29:10",2,9,0.222,0,7,0,2,2,1,0,4,4,2,0,0,1,3,6,-30,"2017-01-03_TOR_at_SAS","TOR"
"Pascal Siakam",TRUE,"25:47",1,4,0.25,0,0,NA,0,0,NA,1,1,2,0,0,1,0,2,2,-17,"2017-01-03_TOR_at_SAS","TOR"
"Jonas Valanciunas",TRUE,"22:26",1,5,0.2,0,0,NA,0,0,NA,1,5,6,0,0,0,1,2,2,-20,"2017-01-03_TOR_at_SAS","TOR"
"DeMarre Carroll",TRUE,"18:31",3,7,0.429,1,3,0.333,3,4,0.75,4,1,5,0,2,0,1,2,10,-20,"2017-01-03_TOR_at_SAS","TOR"
"Jakob Poeltl",FALSE,"25:34",1,4,0.25,0,0,NA,2,4,0.5,6,3,9,0,2,0,2,2,4,-8,"2017-01-03_TOR_at_SAS","TOR"
"Terrence Ross",FALSE,"24:36",7,11,0.636,2,4,0.5,1,2,0.5,0,5,5,0,1,0,1,0,17,-4,"2017-01-03_TOR_at_SAS","TOR"
"Cory Joseph",FALSE,"24:18",3,11,0.273,1,2,0.5,4,5,0.8,0,3,3,3,1,0,1,0,11,2,"2017-01-03_TOR_at_SAS","TOR"
"Lucas Nogueira",FALSE,"22:13",0,5,0,0,1,0,0,0,NA,1,2,3,0,1,3,1,4,0,-11,"2017-01-03_TOR_at_SAS","TOR"
"Norman Powell",FALSE,"8:03",0,4,0,0,1,0,2,2,1,0,2,2,1,0,0,1,0,2,4,"2017-01-03_TOR_at_SAS","TOR"
