"player","starter","MP","FG","FGA","FG_pct","3P","3PA","3P_pct","FT","FTA","FT_pct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","plus_minus","game","team"
"LaMarcus Aldridge",TRUE,"43:27",12,17,0.706,1,1,1,2,2,1,3,10,13,2,0,3,2,0,27,18,"2017-01-01_SAS_at_ATL","SAS"
"Pau Gasol",TRUE,"37:50",6,10,0.6,1,1,1,5,6,0.833,1,8,9,2,1,1,3,3,18,7,"2017-01-01_SAS_at_ATL","SAS"
"Tony Parker",TRUE,"31:35",10,18,0.556,1,2,0.5,1,2,0.5,1,2,3,7,0,0,1,1,22,4,"2017-01-01_SAS_at_ATL","SAS"
"Danny Green",TRUE,"31:21",3,8,0.375,3,8,0.375,0,0,NA,0,6,6,2,0,0,0,4,9,0,"2017-01-01_SAS_at_ATL","SAS"
"Kawhi Leonard",TRUE,"28:09",3,12,0.25,1,6,0.167,6,7,0.857,2,2,4,2,1,1,1,3,13,-7,"2017-01-01_SAS_at_ATL","SAS"
"Patty Mills",FALSE,"21:14",2,8,0.25,1,4,0.25,0,0,NA,0,0,0,3,0,0,0,1,5,-3,"2017-01-01_SAS_at_ATL","SAS"
"Manu Ginobili",FALSE,"20:45",2,5,0.4,1,3,0.333,5,5,1,0,3,3,3,3,0,1,2,10,5,"2017-01-01_SAS_at_ATL","SAS"
"Jonathon Simmons",FALSE,"18:46",0,2,0,0,2,0,0,0,NA,1,2,3,3,0,1,0,1,0,3,"2017-01-01_SAS_at_ATL","SAS"
"David Lee",FALSE,"18:22",4,9,0.444,0,0,NA,0,0,NA,1,2,3,2,0,0,2,3,8,-15,"2017-01-01_SAS_at_ATL","SAS"
"Kyle Anderson",FALSE,"7:48",0,0,NA,0,0,NA,0,0,NA,0,1,1,1,0,0,1,1,0,-10,"2017-01-01_SAS_at_ATL","SAS"
"Dewayne Dedmon",FALSE,"5:43",0,1,0,0,0,NA,0,0,NA,0,2,2,0,0,0,1,2,0,-12,"2017-01-01_SAS_at_ATL","SAS"
"Dejounte Murray",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-01_SAS_at_ATL","SAS"
