"player","starter","MP","FG","FGA","FG_pct","3P","3PA","3P_pct","FT","FTA","FT_pct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","plus_minus","game","team"
"Marc Gasol",TRUE,"35:03",8,15,0.533,0,2,0,6,6,1,0,6,6,7,1,0,1,1,22,-14,"2017-01-03_MEM_at_LAL","MEM"
"Mike Conley",TRUE,"32:09",7,16,0.438,3,7,0.429,4,4,1,0,1,1,4,0,0,2,1,21,-11,"2017-01-03_MEM_at_LAL","MEM"
"Tony Allen",TRUE,"24:06",3,4,0.75,1,1,1,1,2,0.5,1,3,4,2,1,0,3,0,8,-5,"2017-01-03_MEM_at_LAL","MEM"
"JaMychal Green",TRUE,"21:30",1,4,0.25,0,2,0,1,1,1,0,6,6,0,1,0,0,1,3,-9,"2017-01-03_MEM_at_LAL","MEM"
"Chandler Parsons",TRUE,"14:59",1,6,0.167,0,2,0,0,0,NA,0,2,2,1,0,0,0,1,2,-9,"2017-01-03_MEM_at_LAL","MEM"
"Zach Randolph",FALSE,"27:42",3,12,0.25,1,2,0.5,4,4,1,3,6,9,1,1,0,0,1,11,2,"2017-01-03_MEM_at_LAL","MEM"
"Vince Carter",FALSE,"20:59",3,7,0.429,2,4,0.5,4,4,1,1,1,2,0,1,1,0,1,12,-13,"2017-01-03_MEM_at_LAL","MEM"
"Troy Daniels",FALSE,"18:46",3,7,0.429,3,7,0.429,0,0,NA,0,2,2,1,1,0,0,0,9,6,"2017-01-03_MEM_at_LAL","MEM"
"Andrew Harrison",FALSE,"17:29",1,3,0.333,0,2,0,8,10,0.8,0,1,1,1,0,0,2,4,10,-6,"2017-01-03_MEM_at_LAL","MEM"
"James Ennis",FALSE,"14:27",0,2,0,0,1,0,0,0,NA,0,3,3,0,0,0,1,4,0,-15,"2017-01-03_MEM_at_LAL","MEM"
"Wade Baldwin",FALSE,"7:37",0,0,NA,0,0,NA,4,4,1,0,1,1,1,0,0,1,0,4,3,"2017-01-03_MEM_at_LAL","MEM"
"Jarell Martin",FALSE,"5:13",0,1,0,0,1,0,0,0,NA,0,2,2,0,0,0,0,2,0,1,"2017-01-03_MEM_at_LAL","MEM"
"Marc Gasol",TRUE,"36:12",9,16,0.563,2,4,0.5,3,3,1,1,3,4,6,2,1,2,2,23,-18,"2017-01-04_MEM_at_LAC","MEM"
"Mike Conley",TRUE,"36:06",5,16,0.313,1,5,0.2,6,7,0.857,3,4,7,12,0,0,3,5,17,-8,"2017-01-04_MEM_at_LAC","MEM"
"James Ennis",TRUE,"32:25",3,7,0.429,0,0,NA,2,2,1,2,4,6,2,3,1,0,4,8,4,"2017-01-04_MEM_at_LAC","MEM"
"Tony Allen",TRUE,"29:49",5,9,0.556,0,1,0,3,3,1,2,4,6,2,0,1,1,4,13,-11,"2017-01-04_MEM_at_LAC","MEM"
"Jarell Martin",TRUE,"11:58",1,3,0.333,1,1,1,2,2,1,2,1,3,0,0,0,0,4,5,-10,"2017-01-04_MEM_at_LAC","MEM"
"Vince Carter",FALSE,"30:12",4,10,0.4,3,5,0.6,0,2,0,2,5,7,1,0,2,1,3,11,0,"2017-01-04_MEM_at_LAC","MEM"
"Troy Daniels",FALSE,"24:04",3,13,0.231,3,11,0.273,0,0,NA,0,2,2,0,1,0,0,6,9,4,"2017-01-04_MEM_at_LAC","MEM"
"Andrew Harrison",FALSE,"20:24",2,2,1,1,1,1,2,4,0.5,0,5,5,7,0,0,0,2,7,-4,"2017-01-04_MEM_at_LAC","MEM"
"Zach Randolph",FALSE,"18:51",6,12,0.5,0,0,NA,1,2,0.5,0,3,3,0,0,0,2,1,13,-2,"2017-01-04_MEM_at_LAC","MEM"
"Troy Williams",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-04_MEM_at_LAC","MEM"
"JaMychal Green",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-04_MEM_at_LAC","MEM"
"Chandler Parsons",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-04_MEM_at_LAC","MEM"
"Wade Baldwin",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-04_MEM_at_LAC","MEM"
"Tony Allen",TRUE,"47:34",5,16,0.313,0,1,0,1,2,0.5,6,6,12,3,6,0,2,3,11,12,"2017-01-06_MEM_at_GSW","MEM"
"Mike Conley",TRUE,"40:54",10,19,0.526,3,9,0.333,4,5,0.8,0,4,4,12,1,0,2,1,27,8,"2017-01-06_MEM_at_GSW","MEM"
"Marc Gasol",TRUE,"40:31",9,18,0.5,0,2,0,5,5,1,1,4,5,3,1,0,0,3,23,9,"2017-01-06_MEM_at_GSW","MEM"
