"player","starter","MP","FG","FGA","FG_pct","3P","3PA","3P_pct","FT","FTA","FT_pct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","plus_minus","game","team"
"Trevor Booker",TRUE,"34:08",6,14,0.429,1,4,0.25,4,4,1,4,11,15,2,0,1,1,3,17,-12,"2017-01-02_UTA_at_BRK","BRK"
"Brook Lopez",TRUE,"31:18",6,16,0.375,1,6,0.167,1,2,0.5,1,5,6,0,2,2,2,5,14,-16,"2017-01-02_UTA_at_BRK","BRK"
"Isaiah Whitehead",TRUE,"30:50",4,11,0.364,1,3,0.333,3,4,0.75,1,5,6,1,0,1,3,3,12,-6,"2017-01-02_UTA_at_BRK","BRK"
"Sean Kilpatrick",TRUE,"28:15",2,7,0.286,1,3,0.333,3,3,1,0,4,4,1,0,0,2,2,8,-7,"2017-01-02_UTA_at_BRK","BRK"
"Bojan Bogdanovic",TRUE,"25:13",4,7,0.571,0,1,0,0,0,NA,0,3,3,1,0,0,0,2,8,-1,"2017-01-02_UTA_at_BRK","BRK"
"Joe Harris",FALSE,"21:51",3,5,0.6,1,3,0.333,0,0,NA,1,0,1,1,0,0,2,2,7,-10,"2017-01-02_UTA_at_BRK","BRK"
"Justin Hamilton",FALSE,"16:15",2,4,0.5,1,2,0.5,0,0,NA,1,5,6,0,0,1,2,1,5,4,"2017-01-02_UTA_at_BRK","BRK"
"Rondae Hollis-Jefferson",FALSE,"14:19",3,5,0.6,0,0,NA,5,7,0.714,0,1,1,1,0,0,1,0,11,0,"2017-01-02_UTA_at_BRK","BRK"
"Caris LeVert",FALSE,"14:02",0,2,0,0,2,0,0,0,NA,0,0,0,0,0,0,0,2,0,-7,"2017-01-02_UTA_at_BRK","BRK"
"Spencer Dinwiddie",FALSE,"12:55",3,6,0.5,0,2,0,1,3,0.333,0,1,1,4,1,0,1,0,7,-1,"2017-01-02_UTA_at_BRK","BRK"
"Randy Foye",FALSE,"10:54",0,1,0,0,1,0,0,0,NA,0,1,1,2,2,0,1,0,0,-4,"2017-01-02_UTA_at_BRK","BRK"
"Anthony Bennett",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-02_UTA_at_BRK","BRK"
"Luis Scola",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-02_UTA_at_BRK","BRK"
"Joe Harris",TRUE,"26:03",4,8,0.5,2,5,0.4,0,0,NA,1,1,2,2,0,2,2,3,10,-18,"2017-01-05_BRK_at_IND","BRK"
"Brook Lopez",TRUE,"25:39",5,14,0.357,1,5,0.2,1,2,0.5,0,6,6,3,0,1,2,2,12,-21,"2017-01-05_BRK_at_IND","BRK"
"Trevor Booker",TRUE,"19:48",7,11,0.636,2,2,1,0,0,NA,2,4,6,0,0,0,2,0,16,-29,"2017-01-05_BRK_at_IND","BRK"
"Isaiah Whitehead",TRUE,"12:54",3,7,0.429,1,2,0.5,0,0,NA,0,2,2,1,0,1,1,3,7,-13,"2017-01-05_BRK_at_IND","BRK"
"Bojan Bogdanovic",TRUE,"12:00",1,7,0.143,1,4,0.25,0,0,NA,0,1,1,2,0,0,1,0,3,-22,"2017-01-05_BRK_at_IND","BRK"
"Spencer Dinwiddie",FALSE,"32:24",4,7,0.571,1,1,1,4,4,1,1,2,3,3,1,2,1,3,13,2,"2017-01-05_BRK_at_IND","BRK"
"Luis Scola",FALSE,"24:50",3,7,0.429,1,3,0.333,0,0,NA,1,2,3,2,0,0,1,3,7,6,"2017-01-05_BRK_at_IND","BRK"
"Sean Kilpatrick",FALSE,"24:39",4,12,0.333,1,4,0.25,4,6,0.667,0,8,8,5,1,1,1,2,13,5,"2017-01-05_BRK_at_IND","BRK"
"Justin Hamilton",FALSE,"22:18",6,9,0.667,4,5,0.8,0,0,NA,2,6,8,0,1,1,0,0,16,20,"2017-01-05_BRK_at_IND","BRK"
"Caris LeVert",FALSE,"21:14",2,3,0.667,2,3,0.667,0,0,NA,1,1,2,1,1,0,0,1,6,4,"2017-01-05_BRK_at_IND","BRK"
"Randy Foye",FALSE,"14:46",0,3,0,0,3,0,1,1,1,0,3,3,3,1,0,2,0,1,6,"2017-01-05_BRK_at_IND","BRK"
"Anthony Bennett",FALSE,"3:25",2,2,1,1,1,1,0,0,NA,0,1,1,0,0,0,0,0,5,0,"2017-01-05_BRK_at_IND","BRK"
"Rondae Hollis-Jefferson",FALSE,"Not With Team",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-05_BRK_at_IND","BRK"
"Brook Lopez",TRUE,"33:03",5,10,0.5,1,2,0.5,6,7,0.857,0,1,1,1,0,0,5,2,17,5,"2017-01-06_CLE_at_BRK","BRK"
"Trevor Booker",TRUE,"31:56",6,9,0.667,0,0,NA,1,1,1,1,11,12,4,0,0,3,5,13,-9,"2017-01-06_CLE_at_BRK","BRK"
"Bojan Bogdanovic",TRUE,"31:03",9,14,0.643,5,9,0.556,0,0,NA,0,2,2,4,1,0,2,5,23,6,"2017-01-06_CLE_at_BRK","BRK"
"Joe Harris",TRUE,"18:10",1,9,0.111,0,5,0,0,0,NA,3,3,6,1,1,0,1,2,2,-14,"2017-01-06_CLE_at_BRK","BRK"
"Spencer Dinwiddie",TRUE,"17:46",2,3,0.667,0,0,NA,3,3,1,0,5,5,2,0,0,2,5,7,-5,"2017-01-06_CLE_at_BRK","BRK"
"Isaiah Whitehead",FALSE,"30:14",4,10,0.4,0,1,0,2,3,0.667,1,9,10,3,1,0,4,4,10,-3,"2017-01-06_CLE_at_BRK","BRK"
"Caris LeVert",FALSE,"27:23",7,12,0.583,2,7,0.286,3,3,1,0,4,4,5,0,0,1,3,19,10,"2017-01-06_CLE_at_BRK","BRK"
"Sean Kilpatrick",FALSE,"19:24",2,9,0.222,0,3,0,0,0,NA,0,2,2,0,0,0,0,1,4,-18,"2017-01-06_CLE_at_BRK","BRK"
"Justin Hamilton",FALSE,"16:08",4,9,0.444,1,3,0.333,0,0,NA,4,2,6,0,1,1,1,2,9,-13,"2017-01-06_CLE_at_BRK","BRK"
"Rondae Hollis-Jefferson",FALSE,"14:53",1,6,0.167,0,0,NA,2,2,1,1,3,4,1,2,0,0,5,4,1,"2017-01-06_CLE_at_BRK","BRK"
"Anthony Bennett",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-06_CLE_at_BRK","BRK"
"Luis Scola",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-06_CLE_at_BRK","BRK"
"Randy Foye",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-06_CLE_at_BRK","BRK"
"Bojan Bogdanovic",TRUE,"35:29",5,14,0.357,2,6,0.333,0,0,NA,1,7,8,3,1,0,2,0,12,-14,"2017-01-08_PHI_at_BRK","BRK"
"Brook Lopez",TRUE,"31:49",8,16,0.5,3,7,0.429,7,7,1,1,1,2,2,1,1,2,3,26,1,"2017-01-08_PHI_at_BRK","BRK"
"Isaiah Whitehead",TRUE,"20:39",2,6,0.333,1,2,0.5,0,0,NA,0,3,3,3,0,2,6,4,5,4,"2017-01-08_PHI_at_BRK","BRK"
"Trevor Booker",TRUE,"18:17",2,3,0.667,0,0,NA,0,0,NA,1,3,4,3,1,1,0,5,4,-1,"2017-01-08_PHI_at_BRK","BRK"
"Joe Harris",TRUE,"16:01",0,4,0,0,3,0,0,0,NA,0,5,5,1,0,0,1,1,0,2,"2017-01-08_PHI_at_BRK","BRK"
"Spencer Dinwiddie",FALSE,"25:24",3,5,0.6,0,0,NA,3,4,0.75,0,3,3,3,0,2,1,0,9,-18,"2017-01-08_PHI_at_BRK","BRK"
"Sean Kilpatrick",FALSE,"25:21",4,9,0.444,2,4,0.5,0,0,NA,0,3,3,3,1,0,5,3,10,-13,"2017-01-08_PHI_at_BRK","BRK"
"Justin Hamilton",FALSE,"23:09",6,11,0.545,2,4,0.5,2,3,0.667,1,4,5,0,0,2,0,2,16,0,"2017-01-08_PHI_at_BRK","BRK"
"Rondae Hollis-Jefferson",FALSE,"22:45",3,5,0.6,0,0,NA,1,2,0.5,0,4,4,1,2,0,3,3,7,-20,"2017-01-08_PHI_at_BRK","BRK"
"Caris LeVert",FALSE,"21:06",3,5,0.6,0,1,0,0,1,0,0,3,3,2,0,0,2,2,6,9,"2017-01-08_PHI_at_BRK","BRK"
"Anthony Bennett",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-08_PHI_at_BRK","BRK"
"Luis Scola",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-08_PHI_at_BRK","BRK"
"Randy Foye",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-08_PHI_at_BRK","BRK"
"Brook Lopez",TRUE,"32:08",8,14,0.571,2,6,0.333,2,4,0.5,0,2,2,2,1,2,1,3,20,-11,"2017-01-10_ATL_at_BRK","BRK"
"Isaiah Whitehead",TRUE,"26:16",3,8,0.375,1,1,1,0,0,NA,1,1,2,3,0,2,1,3,7,-4,"2017-01-10_ATL_at_BRK","BRK"
"Bojan Bogdanovic",TRUE,"25:55",5,10,0.5,3,5,0.6,3,3,1,0,6,6,4,1,0,4,2,16,-2,"2017-01-10_ATL_at_BRK","BRK"
"Rondae Hollis-Jefferson",TRUE,"20:23",2,9,0.222,0,0,NA,6,6,1,1,6,7,1,0,0,3,4,10,-11,"2017-01-10_ATL_at_BRK","BRK"
"Joe Harris",TRUE,"14:04",1,2,0.5,0,1,0,0,0,NA,0,1,1,0,0,0,0,2,2,-3,"2017-01-10_ATL_at_BRK","BRK"
"Justin Hamilton",FALSE,"26:19",2,8,0.25,0,5,0,0,0,NA,2,4,6,3,0,0,2,1,4,-16,"2017-01-10_ATL_at_BRK","BRK"
"Sean Kilpatrick",FALSE,"24:41",6,14,0.429,1,3,0.333,1,2,0.5,2,3,5,0,1,0,2,1,14,-14,"2017-01-10_ATL_at_BRK","BRK"
"Caris LeVert",FALSE,"23:02",4,9,0.444,1,4,0.25,2,3,0.667,1,2,3,2,0,0,2,1,11,-17,"2017-01-10_ATL_at_BRK","BRK"
"Spencer Dinwiddie",FALSE,"22:02",1,5,0.2,0,0,NA,2,2,1,2,5,7,5,1,0,2,3,4,-16,"2017-01-10_ATL_at_BRK","BRK"
"Luis Scola",FALSE,"15:52",2,6,0.333,1,2,0.5,0,0,NA,4,3,7,1,1,0,0,1,5,-9,"2017-01-10_ATL_at_BRK","BRK"
"Randy Foye",FALSE,"8:00",0,1,0,0,1,0,0,0,NA,0,1,1,1,0,0,0,3,0,-4,"2017-01-10_ATL_at_BRK","BRK"
"Quincy Acy",FALSE,"1:18",1,1,1,1,1,1,1,3,0.333,1,0,1,0,0,0,0,0,4,7,"2017-01-10_ATL_at_BRK","BRK"
"Chris McCullough",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-10_ATL_at_BRK","BRK"
"Brook Lopez",TRUE,"32:23",9,18,0.5,1,6,0.167,1,2,0.5,1,5,6,3,1,1,6,3,20,-7,"2017-01-12_NOP_at_BRK","BRK"
"Trevor Booker",TRUE,"29:43",4,9,0.444,0,1,0,0,2,0,3,9,12,4,1,1,0,4,8,-11,"2017-01-12_NOP_at_BRK","BRK"
"Joe Harris",TRUE,"26:38",6,10,0.6,2,6,0.333,1,2,0.5,0,2,2,2,0,0,0,1,15,-17,"2017-01-12_NOP_at_BRK","BRK"
"Bojan Bogdanovic",TRUE,"25:02",4,11,0.364,2,7,0.286,0,0,NA,0,3,3,2,1,0,2,1,10,-7,"2017-01-12_NOP_at_BRK","BRK"
"Isaiah Whitehead",TRUE,"15:43",2,7,0.286,0,2,0,0,0,NA,0,2,2,1,1,0,1,1,4,-2,"2017-01-12_NOP_at_BRK","BRK"
"Sean Kilpatrick",FALSE,"26:36",6,12,0.5,3,6,0.5,3,3,1,0,7,7,1,1,0,4,2,18,-9,"2017-01-12_NOP_at_BRK","BRK"
"Caris LeVert",FALSE,"25:28",4,8,0.5,1,5,0.2,1,2,0.5,0,3,3,1,2,0,0,2,10,3,"2017-01-12_NOP_at_BRK","BRK"
"Spencer Dinwiddie",FALSE,"24:33",0,5,0,0,4,0,0,0,NA,0,7,7,4,1,1,1,3,0,5,"2017-01-12_NOP_at_BRK","BRK"
"Rondae Hollis-Jefferson",FALSE,"18:09",2,8,0.25,0,1,0,0,0,NA,2,2,4,4,2,1,2,1,4,-1,"2017-01-12_NOP_at_BRK","BRK"
"Justin Hamilton",FALSE,"15:45",3,9,0.333,0,4,0,0,0,NA,1,3,4,0,0,2,0,2,6,1,"2017-01-12_NOP_at_BRK","BRK"
"Quincy Acy",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-12_NOP_at_BRK","BRK"
"Luis Scola",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-12_NOP_at_BRK","BRK"
"Randy Foye",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-12_NOP_at_BRK","BRK"
"Brook Lopez",TRUE,"28:38",6,17,0.353,0,3,0,8,10,0.8,0,3,3,5,1,1,1,2,20,-12,"2017-01-13_BRK_at_TOR","BRK"
"Spencer Dinwiddie",TRUE,"27:47",3,7,0.429,3,4,0.75,1,2,0.5,0,5,5,3,1,0,0,3,10,-14,"2017-01-13_BRK_at_TOR","BRK"
"Bojan Bogdanovic",TRUE,"27:46",9,16,0.563,5,8,0.625,0,0,NA,0,4,4,2,0,0,4,2,23,-16,"2017-01-13_BRK_at_TOR","BRK"
"Trevor Booker",TRUE,"26:36",3,8,0.375,0,0,NA,0,0,NA,1,6,7,4,0,0,0,3,6,-6,"2017-01-13_BRK_at_TOR","BRK"
"Joe Harris",TRUE,"24:47",4,7,0.571,3,5,0.6,0,0,NA,1,3,4,0,1,0,0,1,11,-10,"2017-01-13_BRK_at_TOR","BRK"
"Randy Foye",FALSE,"23:25",3,7,0.429,3,4,0.75,0,0,NA,1,2,3,7,0,0,1,1,9,-1,"2017-01-13_BRK_at_TOR","BRK"
"Sean Kilpatrick",FALSE,"21:45",2,5,0.4,0,2,0,2,2,1,0,2,2,0,0,0,0,2,6,-10,"2017-01-13_BRK_at_TOR","BRK"
"Caris LeVert",FALSE,"18:30",1,5,0.2,1,5,0.2,0,0,NA,0,1,1,0,0,0,2,1,3,-6,"2017-01-13_BRK_at_TOR","BRK"
"Rondae Hollis-Jefferson",FALSE,"16:13",2,3,0.667,0,0,NA,1,2,0.5,0,1,1,3,1,0,1,1,5,-14,"2017-01-13_BRK_at_TOR","BRK"
"Justin Hamilton",FALSE,"14:11",4,8,0.5,1,4,0.25,2,2,1,0,2,2,2,1,0,0,0,11,-8,"2017-01-13_BRK_at_TOR","BRK"
"Quincy Acy",FALSE,"5:11",3,3,1,1,1,1,2,2,1,1,1,2,0,0,0,0,0,9,1,"2017-01-13_BRK_at_TOR","BRK"
"Luis Scola",FALSE,"5:11",0,0,NA,0,0,NA,0,0,NA,0,1,1,0,0,0,2,0,0,1,"2017-01-13_BRK_at_TOR","BRK"
"Chris McCullough",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-13_BRK_at_TOR","BRK"
