"player","starter","MP","FG","FGA","FG_pct","3P","3PA","3P_pct","FT","FTA","FT_pct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","plus_minus","game","team"
"Anthony Davis",TRUE,"40:22",10,27,0.37,0,1,0,0,2,0,6,10,16,2,1,3,3,2,20,3,"2017-01-02_NOP_at_CLE","NOP"
"Jrue Holiday",TRUE,"35:25",4,11,0.364,2,3,0.667,1,2,0.5,0,4,4,13,3,0,4,1,11,8,"2017-01-02_NOP_at_CLE","NOP"
"Buddy Hield",TRUE,"34:34",6,13,0.462,4,6,0.667,4,4,1,0,5,5,2,0,0,2,3,20,6,"2017-01-02_NOP_at_CLE","NOP"
"Dante Cunningham",TRUE,"32:43",3,5,0.6,0,1,0,0,0,NA,0,6,6,0,0,0,1,2,6,6,"2017-01-02_NOP_at_CLE","NOP"
"Solomon Hill",TRUE,"27:05",2,8,0.25,2,7,0.286,0,0,NA,0,2,2,0,0,1,0,3,6,-7,"2017-01-02_NOP_at_CLE","NOP"
"E'Twaun Moore",FALSE,"20:15",2,5,0.4,2,3,0.667,0,0,NA,1,3,4,1,0,1,0,5,6,-16,"2017-01-02_NOP_at_CLE","NOP"
"Tyreke Evans",FALSE,"18:33",2,9,0.222,0,1,0,0,0,NA,1,2,3,5,1,0,2,1,4,-20,"2017-01-02_NOP_at_CLE","NOP"
"Terrence Jones",FALSE,"18:12",2,5,0.4,0,0,NA,2,2,1,0,3,3,2,1,0,1,0,6,-8,"2017-01-02_NOP_at_CLE","NOP"
"Langston Galloway",FALSE,"12:51",1,5,0.2,1,4,0.25,0,0,NA,0,2,2,1,0,1,0,1,3,-12,"2017-01-02_NOP_at_CLE","NOP"
"Omer Asik",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-02_NOP_at_CLE","NOP"
"Tim Frazier",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-02_NOP_at_CLE","NOP"
"Alexis Ajinca",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-02_NOP_at_CLE","NOP"
"Cheick Diallo",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-02_NOP_at_CLE","NOP"
"Anthony Davis",TRUE,"36:52",7,20,0.35,0,0,NA,6,8,0.75,7,11,18,3,2,0,3,5,20,-1,"2017-01-05_ATL_at_NOP","NOP"
"Jrue Holiday",TRUE,"35:24",5,13,0.385,4,6,0.667,4,4,1,0,2,2,5,1,0,4,2,18,-9,"2017-01-05_ATL_at_NOP","NOP"
"Buddy Hield",TRUE,"30:42",5,16,0.313,4,9,0.444,1,1,1,2,5,7,4,1,0,0,2,15,-17,"2017-01-05_ATL_at_NOP","NOP"
"Dante Cunningham",TRUE,"27:17",2,4,0.5,1,3,0.333,0,0,NA,0,5,5,1,1,0,1,1,5,-4,"2017-01-05_ATL_at_NOP","NOP"
"Solomon Hill",TRUE,"21:49",1,4,0.25,1,3,0.333,0,0,NA,0,3,3,1,0,0,1,1,3,-6,"2017-01-05_ATL_at_NOP","NOP"
"Terrence Jones",FALSE,"29:57",6,12,0.5,0,0,NA,0,1,0,4,7,11,1,1,3,3,0,12,-2,"2017-01-05_ATL_at_NOP","NOP"
"E'Twaun Moore",FALSE,"27:06",3,11,0.273,2,6,0.333,0,0,NA,1,1,2,0,0,1,1,4,8,0,"2017-01-05_ATL_at_NOP","NOP"
"Langston Galloway",FALSE,"18:17",2,7,0.286,2,6,0.333,0,0,NA,1,1,2,1,2,0,0,3,6,10,"2017-01-05_ATL_at_NOP","NOP"
"Tyreke Evans",FALSE,"12:36",3,6,0.5,1,2,0.5,0,0,NA,0,2,2,3,0,0,2,0,7,4,"2017-01-05_ATL_at_NOP","NOP"
"Alexis Ajinca",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-05_ATL_at_NOP","NOP"
"Cheick Diallo",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-05_ATL_at_NOP","NOP"
"Omer Asik",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-05_ATL_at_NOP","NOP"
"Tim Frazier",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-05_ATL_at_NOP","NOP"
"Anthony Davis",TRUE,"38:09",14,21,0.667,1,1,1,7,9,0.778,3,13,16,2,0,2,3,0,36,-6,"2017-01-07_NOP_at_BOS","NOP"
"Jrue Holiday",TRUE,"29:28",5,10,0.5,1,4,0.25,2,2,1,0,1,1,4,2,1,3,3,13,-9,"2017-01-07_NOP_at_BOS","NOP"
"Buddy Hield",TRUE,"24:14",3,9,0.333,3,5,0.6,0,0,NA,0,5,5,3,0,0,1,2,9,-14,"2017-01-07_NOP_at_BOS","NOP"
"Dante Cunningham",TRUE,"24:04",0,4,0,0,3,0,0,0,NA,1,2,3,0,2,0,1,4,0,-1,"2017-01-07_NOP_at_BOS","NOP"
"Solomon Hill",TRUE,"16:34",2,4,0.5,0,1,0,0,0,NA,1,1,2,1,1,1,0,0,4,1,"2017-01-07_NOP_at_BOS","NOP"
"E'Twaun Moore",FALSE,"29:07",3,8,0.375,0,4,0,1,1,1,2,0,2,1,0,1,2,1,7,-1,"2017-01-07_NOP_at_BOS","NOP"
"Langston Galloway",FALSE,"22:11",6,13,0.462,4,9,0.444,4,5,0.8,0,4,4,1,0,0,0,3,20,1,"2017-01-07_NOP_at_BOS","NOP"
"Donatas Motiejunas",FALSE,"20:21",4,5,0.8,1,1,1,2,4,0.5,2,3,5,4,1,0,0,3,11,-13,"2017-01-07_NOP_at_BOS","NOP"
"Tyreke Evans",FALSE,"19:59",1,6,0.167,0,2,0,2,2,1,0,3,3,6,1,2,1,4,4,-1,"2017-01-07_NOP_at_BOS","NOP"
"Terrence Jones",FALSE,"15:54",2,5,0.4,0,1,0,0,0,NA,0,1,1,0,0,0,0,0,4,-2,"2017-01-07_NOP_at_BOS","NOP"
"Alexis Ajinca",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-07_NOP_at_BOS","NOP"
"Tim Frazier",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-07_NOP_at_BOS","NOP"
"Omer Asik",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-07_NOP_at_BOS","NOP"
"Dante Cunningham",TRUE,"30:26",3,5,0.6,3,3,1,0,0,NA,1,2,3,0,1,0,0,1,9,22,"2017-01-09_NOP_at_NYK","NOP"
"Anthony Davis",TRUE,"28:58",14,22,0.636,1,1,1,11,12,0.917,4,14,18,2,0,3,0,2,40,26,"2017-01-09_NOP_at_NYK","NOP"
"Buddy Hield",TRUE,"27:26",4,7,0.571,3,5,0.6,0,0,NA,0,3,3,3,3,0,0,0,11,16,"2017-01-09_NOP_at_NYK","NOP"
"Jrue Holiday",TRUE,"25:17",3,8,0.375,1,3,0.333,2,3,0.667,0,4,4,7,1,0,2,1,9,22,"2017-01-09_NOP_at_NYK","NOP"
"Solomon Hill",TRUE,"23:04",1,5,0.2,0,3,0,0,0,NA,0,2,2,1,2,1,1,0,2,12,"2017-01-09_NOP_at_NYK","NOP"
"E'Twaun Moore",FALSE,"23:57",4,7,0.571,0,1,0,0,0,NA,1,0,1,3,0,0,0,2,8,-4,"2017-01-09_NOP_at_NYK","NOP"
