"player","starter","MP","FG","FGA","FG_pct","3P","3PA","3P_pct","FT","FTA","FT_pct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","plus_minus","game","team"
"Jimmy Butler",TRUE,"38:19",15,24,0.625,1,4,0.25,21,22,0.955,3,9,12,6,3,1,2,0,52,15,"2017-01-02_CHO_at_CHI","CHI"
"Michael Carter-Williams",TRUE,"30:57",4,12,0.333,0,2,0,2,2,1,1,8,9,3,0,1,1,5,10,-1,"2017-01-02_CHO_at_CHI","CHI"
"Doug McDermott",TRUE,"30:20",5,12,0.417,0,3,0,1,1,1,0,1,1,1,0,0,1,2,11,13,"2017-01-02_CHO_at_CHI","CHI"
"Taj Gibson",TRUE,"26:38",3,8,0.375,0,0,NA,0,0,NA,5,3,8,0,0,2,2,3,6,11,"2017-01-02_CHO_at_CHI","CHI"
"Robin Lopez",TRUE,"22:31",2,6,0.333,0,0,NA,1,2,0.5,1,4,5,0,0,3,0,1,5,-9,"2017-01-02_CHO_at_CHI","CHI"
"Nikola Mirotic",FALSE,"27:41",4,10,0.4,2,7,0.286,2,2,1,1,1,2,0,2,2,1,1,12,4,"2017-01-02_CHO_at_CHI","CHI"
"Jerian Grant",FALSE,"26:53",4,10,0.4,1,2,0.5,0,0,NA,1,2,3,6,4,0,1,3,9,2,"2017-01-02_CHO_at_CHI","CHI"
"Cristiano Felicio",FALSE,"19:08",2,2,1,0,0,NA,0,0,NA,3,2,5,4,0,0,0,0,4,6,"2017-01-02_CHO_at_CHI","CHI"
"Denzel Valentine",FALSE,"17:33",3,6,0.5,3,5,0.6,0,0,NA,0,0,0,3,1,0,2,2,9,-6,"2017-01-02_CHO_at_CHI","CHI"
"Bobby Portis",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-02_CHO_at_CHI","CHI"
"Paul Zipser",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-02_CHO_at_CHI","CHI"
"Isaiah Canaan",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-02_CHO_at_CHI","CHI"
"Rajon Rondo",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-02_CHO_at_CHI","CHI"
"Jimmy Butler",TRUE,"38:27",7,20,0.35,3,8,0.375,3,4,0.75,3,3,6,8,1,0,0,2,20,15,"2017-01-04_CHI_at_CLE","CHI"
"Taj Gibson",TRUE,"33:31",9,10,0.9,0,0,NA,0,0,NA,2,5,7,2,1,0,3,1,18,11,"2017-01-04_CHI_at_CLE","CHI"
"Michael Carter-Williams",TRUE,"27:47",6,13,0.462,0,3,0,1,2,0.5,0,3,3,3,1,1,2,3,13,2,"2017-01-04_CHI_at_CLE","CHI"
"Dwyane Wade",TRUE,"27:19",3,9,0.333,3,4,0.75,1,2,0.5,1,3,4,4,2,0,4,1,10,-7,"2017-01-04_CHI_at_CLE","CHI"
"Robin Lopez",TRUE,"23:13",3,5,0.6,0,0,NA,0,0,NA,3,2,5,1,0,1,2,3,6,6,"2017-01-04_CHI_at_CLE","CHI"
"Doug McDermott",FALSE,"32:25",6,9,0.667,3,4,0.75,2,2,1,1,5,6,1,1,0,0,1,17,16,"2017-01-04_CHI_at_CLE","CHI"
"Nikola Mirotic",FALSE,"26:04",6,12,0.5,3,7,0.429,1,1,1,0,4,4,1,1,1,0,2,16,7,"2017-01-04_CHI_at_CLE","CHI"
"Jerian Grant",FALSE,"20:13",1,5,0.2,1,4,0.25,2,2,1,0,2,2,3,1,0,1,3,5,10,"2017-01-04_CHI_at_CLE","CHI"
"Cristiano Felicio",FALSE,"11:01",0,2,0,0,0,NA,1,2,0.5,2,4,6,0,0,0,0,2,1,0,"2017-01-04_CHI_at_CLE","CHI"
"Bobby Portis",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-04_CHI_at_CLE","CHI"
"Paul Zipser",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-04_CHI_at_CLE","CHI"
"Isaiah Canaan",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-04_CHI_at_CLE","CHI"
"Rajon Rondo",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-04_CHI_at_CLE","CHI"
"Jimmy Butler",TRUE,"44:13",10,25,0.4,4,8,0.5,18,20,0.9,4,6,10,5,2,0,4,1,42,8,"2017-01-07_TOR_at_CHI","CHI"
"Dwyane Wade",TRUE,"38:54",6,19,0.316,1,2,0.5,7,7,1,1,3,4,7,1,1,2,2,20,6,"2017-01-07_TOR_at_CHI","CHI"
"Robin Lopez",TRUE,"27:04",3,7,0.429,0,0,NA,0,0,NA,1,4,5,0,0,0,0,2,6,-9,"2017-01-07_TOR_at_CHI","CHI"
"Taj Gibson",TRUE,"19:56",3,7,0.429,0,0,NA,2,2,1,2,4,6,1,0,0,1,4,8,-13,"2017-01-07_TOR_at_CHI","CHI"
"Michael Carter-Williams",TRUE,"16:27",2,4,0.5,1,2,0.5,0,0,NA,1,4,5,4,0,0,3,3,5,-13,"2017-01-07_TOR_at_CHI","CHI"
"Doug McDermott",FALSE,"37:48",6,17,0.353,2,7,0.286,3,3,1,2,8,10,1,1,0,2,1,17,15,"2017-01-07_TOR_at_CHI","CHI"
"Nikola Mirotic",FALSE,"33:04",4,10,0.4,3,8,0.375,1,2,0.5,0,9,9,2,1,1,1,4,12,18,"2017-01-07_TOR_at_CHI","CHI"
"Cristiano Felicio",FALSE,"25:43",2,5,0.4,0,0,NA,1,1,1,5,3,8,2,0,0,1,6,5,12,"2017-01-07_TOR_at_CHI","CHI"
"Jerian Grant",FALSE,"21:51",2,3,0.667,0,1,0,4,4,1,1,2,3,3,0,0,0,4,8,1,"2017-01-07_TOR_at_CHI","CHI"
"Bobby Portis",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-07_TOR_at_CHI","CHI"
"Rajon Rondo",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-07_TOR_at_CHI","CHI"
"Isaiah Canaan",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-07_TOR_at_CHI","CHI"
"Denzel Valentine",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-07_TOR_at_CHI","CHI"
"Jimmy Butler",TRUE,"28:48",0,6,0,0,2,0,1,2,0.5,0,2,2,7,0,0,1,0,1,-15,"2017-01-09_OKC_at_CHI","CHI"
"Dwyane Wade",TRUE,"27:31",7,15,0.467,2,3,0.667,6,8,0.75,0,4,4,6,0,1,1,1,22,-1,"2017-01-09_OKC_at_CHI","CHI"
"Robin Lopez",TRUE,"25:48",1,7,0.143,0,0,NA,1,1,1,1,3,4,0,0,1,0,2,3,-18,"2017-01-09_OKC_at_CHI","CHI"
"Michael Carter-Williams",TRUE,"24:13",6,11,0.545,0,1,0,3,3,1,0,1,1,2,0,0,1,2,15,-23,"2017-01-09_OKC_at_CHI","CHI"
"Taj Gibson",TRUE,"20:08",4,8,0.5,0,0,NA,1,1,1,1,6,7,0,2,0,0,3,9,-2,"2017-01-09_OKC_at_CHI","CHI"
"Doug McDermott",FALSE,"25:14",2,6,0.333,1,2,0.5,2,2,1,0,2,2,0,0,0,0,0,7,-16,"2017-01-09_OKC_at_CHI","CHI"
"Cristiano Felicio",FALSE,"24:00",5,6,0.833,0,0,NA,1,1,1,4,7,11,1,3,0,1,2,11,-2,"2017-01-09_OKC_at_CHI","CHI"
"Jerian Grant",FALSE,"21:22",4,7,0.571,1,3,0.333,2,2,1,0,2,2,0,0,0,1,0,11,0,"2017-01-09_OKC_at_CHI","CHI"
"Nikola Mirotic",FALSE,"16:01",1,4,0.25,1,4,0.25,0,0,NA,0,1,1,0,1,0,4,3,3,-13,"2017-01-09_OKC_at_CHI","CHI"
"Bobby Portis",FALSE,"10:03",3,7,0.429,1,3,0.333,0,0,NA,2,0,2,0,1,0,1,0,7,5,"2017-01-09_OKC_at_CHI","CHI"
"Isaiah Canaan",FALSE,"8:26",1,3,0.333,1,1,1,2,2,1,1,0,1,2,0,0,1,0,5,5,"2017-01-09_OKC_at_CHI","CHI"
"Paul Zipser",FALSE,"8:26",0,3,0,0,0,NA,0,0,NA,0,1,1,0,0,0,0,0,0,5,"2017-01-09_OKC_at_CHI","CHI"
"Rajon Rondo",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-09_OKC_at_CHI","CHI"
"Robin Lopez",TRUE,"33:34",5,10,0.5,0,0,NA,4,5,0.8,5,1,6,1,1,1,2,2,14,-7,"2017-01-10_CHI_at_WAS","CHI"
"Michael Carter-Williams",TRUE,"28:50",4,12,0.333,0,2,0,6,7,0.857,0,7,7,2,2,0,3,1,14,-4,"2017-01-10_CHI_at_WAS","CHI"
"Taj Gibson",TRUE,"28:49",3,11,0.273,1,1,1,3,3,1,4,8,12,1,0,1,0,1,10,-6,"2017-01-10_CHI_at_WAS","CHI"
"Jerian Grant",TRUE,"25:05",2,5,0.4,1,1,1,4,4,1,0,2,2,6,1,0,5,1,9,-3,"2017-01-10_CHI_at_WAS","CHI"
"Doug McDermott",TRUE,"23:47",2,11,0.182,0,5,0,0,0,NA,0,1,1,1,0,0,1,3,4,-12,"2017-01-10_CHI_at_WAS","CHI"
"Denzel Valentine",FALSE,"30:09",7,15,0.467,5,11,0.455,0,0,NA,0,2,2,2,2,0,1,1,19,16,"2017-01-10_CHI_at_WAS","CHI"
"Rajon Rondo",FALSE,"27:16",6,13,0.462,0,3,0,0,0,NA,0,4,4,6,3,0,2,4,12,4,"2017-01-10_CHI_at_WAS","CHI"
"Bobby Portis",FALSE,"17:49",5,8,0.625,3,4,0.75,0,0,NA,2,5,7,0,1,0,1,2,13,6,"2017-01-10_CHI_at_WAS","CHI"
"Cristiano Felicio",FALSE,"14:26",1,3,0.333,0,0,NA,2,2,1,1,1,2,0,0,0,1,3,4,5,"2017-01-10_CHI_at_WAS","CHI"
"Isaiah Canaan",FALSE,"10:15",0,0,NA,0,0,NA,0,0,NA,0,1,1,0,0,0,1,0,0,-9,"2017-01-10_CHI_at_WAS","CHI"
