"player","starter","MP","FG","FGA","FG_pct","3P","3PA","3P_pct","FT","FTA","FT_pct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","plus_minus","game","team"
"Josh Richardson",TRUE,"37:46",5,13,0.385,2,5,0.4,2,4,0.5,0,1,1,8,2,0,2,4,14,-6,"2017-01-01_DET_at_MIA","MIA"
"Wayne Ellington",TRUE,"37:15",7,15,0.467,4,8,0.5,0,0,NA,0,4,4,3,0,0,0,0,18,0,"2017-01-01_DET_at_MIA","MIA"
"Rodney McGruder",TRUE,"33:07",3,8,0.375,1,3,0.333,1,1,1,1,3,4,1,1,0,2,2,8,-14,"2017-01-01_DET_at_MIA","MIA"
"Willie Reed",TRUE,"17:58",2,3,0.667,0,0,NA,0,0,NA,0,2,2,2,0,1,0,3,4,-3,"2017-01-01_DET_at_MIA","MIA"
"Luke Babbitt",TRUE,"17:29",3,5,0.6,1,1,1,0,0,NA,0,3,3,1,0,0,0,5,7,2,"2017-01-01_DET_at_MIA","MIA"
"James Johnson",FALSE,"33:54",6,13,0.462,4,5,0.8,4,4,1,1,6,7,3,1,1,3,2,20,-4,"2017-01-01_DET_at_MIA","MIA"
"Tyler Johnson",FALSE,"28:58",3,10,0.3,1,2,0.5,4,5,0.8,0,1,1,5,1,2,1,2,11,-9,"2017-01-01_DET_at_MIA","MIA"
"Udonis Haslem",FALSE,"20:43",2,4,0.5,0,0,NA,2,2,1,1,5,6,0,1,0,2,3,6,-9,"2017-01-01_DET_at_MIA","MIA"
"Derrick Williams",FALSE,"12:50",4,6,0.667,1,2,0.5,1,2,0.5,0,6,6,2,0,0,0,1,10,-2,"2017-01-01_DET_at_MIA","MIA"
"Josh McRoberts",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-01_DET_at_MIA","MIA"
"Justise Winslow",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-01_DET_at_MIA","MIA"
"Goran Dragic",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-01_DET_at_MIA","MIA"
"Hassan Whiteside",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-01_DET_at_MIA","MIA"
"Goran Dragic",TRUE,"37:35",9,18,0.5,1,2,0.5,5,6,0.833,0,3,3,9,2,0,5,5,24,3,"2017-01-03_MIA_at_PHO","MIA"
"Josh Richardson",TRUE,"36:52",5,16,0.313,1,5,0.2,0,0,NA,0,2,2,3,2,2,3,2,11,-14,"2017-01-03_MIA_at_PHO","MIA"
"Rodney McGruder",TRUE,"33:20",3,10,0.3,2,5,0.4,0,0,NA,3,2,5,1,0,0,0,5,8,3,"2017-01-03_MIA_at_PHO","MIA"
"Willie Reed",TRUE,"32:12",11,16,0.688,0,0,NA,0,0,NA,8,10,18,2,1,2,1,2,22,6,"2017-01-03_MIA_at_PHO","MIA"
"Luke Babbitt",TRUE,"22:43",3,11,0.273,1,4,0.25,0,2,0,0,5,5,0,0,0,0,2,7,-16,"2017-01-03_MIA_at_PHO","MIA"
"Wayne Ellington",FALSE,"37:20",4,12,0.333,1,6,0.167,3,3,1,0,1,1,1,1,0,2,2,12,-12,"2017-01-03_MIA_at_PHO","MIA"
"Derrick Williams",FALSE,"24:10",0,7,0,0,1,0,3,4,0.75,2,2,4,1,1,0,0,3,3,0,"2017-01-03_MIA_at_PHO","MIA"
"Udonis Haslem",FALSE,"15:48",1,1,1,0,0,NA,1,1,1,2,3,5,1,1,0,1,2,3,-15,"2017-01-03_MIA_at_PHO","MIA"
"Dion Waiters",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-03_MIA_at_PHO","MIA"
"Tyler Johnson",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-03_MIA_at_PHO","MIA"
"Hassan Whiteside",FALSE,"Not With Team",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-03_MIA_at_PHO","MIA"
"James Johnson",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-03_MIA_at_PHO","MIA"
"Justise Winslow",FALSE,"Not With Team",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-03_MIA_at_PHO","MIA"
"Josh Richardson",TRUE,"37:06",4,11,0.364,1,7,0.143,0,0,NA,0,8,8,4,2,0,3,1,9,18,"2017-01-04_MIA_at_SAC","MIA"
"Goran Dragic",TRUE,"30:03",5,12,0.417,0,2,0,9,9,1,0,1,1,7,2,0,2,1,19,22,"2017-01-04_MIA_at_SAC","MIA"
"Rodney McGruder",TRUE,"24:32",1,5,0.2,0,3,0,1,2,0.5,1,5,6,2,1,0,0,0,3,7,"2017-01-04_MIA_at_SAC","MIA"
"Willie Reed",TRUE,"23:16",3,6,0.5,0,0,NA,0,0,NA,0,4,4,0,1,2,1,3,6,7,"2017-01-04_MIA_at_SAC","MIA"
"Luke Babbitt",TRUE,"16:56",3,4,0.75,3,3,1,0,0,NA,0,4,4,0,0,0,2,3,9,13,"2017-01-04_MIA_at_SAC","MIA"
"Tyler Johnson",FALSE,"30:24",7,11,0.636,2,4,0.5,7,9,0.778,3,3,6,2,1,2,2,1,23,-13,"2017-01-04_MIA_at_SAC","MIA"
"James Johnson",FALSE,"25:29",4,8,0.5,2,3,0.667,4,4,1,2,4,6,6,0,3,3,6,14,10,"2017-01-04_MIA_at_SAC","MIA"
"Wayne Ellington",FALSE,"24:01",4,8,0.5,4,5,0.8,1,1,1,0,0,0,0,1,1,0,0,13,-14,"2017-01-04_MIA_at_SAC","MIA"
"Udonis Haslem",FALSE,"18:17",2,3,0.667,0,0,NA,3,4,0.75,1,2,3,2,0,1,2,4,7,-13,"2017-01-04_MIA_at_SAC","MIA"
"Dion Waiters",FALSE,"9:56",2,4,0.5,0,1,0,0,0,NA,0,1,1,1,0,0,3,1,4,-12,"2017-01-04_MIA_at_SAC","MIA"
"Justise Winslow",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-04_MIA_at_SAC","MIA"
"Hassan Whiteside",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-04_MIA_at_SAC","MIA"
"Derrick Williams",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-04_MIA_at_SAC","MIA"
"Willie Reed",TRUE,"31:40",10,15,0.667,0,0,NA,2,5,0.4,7,5,12,2,0,3,0,3,22,-25,"2017-01-06_MIA_at_LAL","MIA"
"Josh Richardson",TRUE,"30:18",2,6,0.333,1,4,0.25,1,2,0.5,0,1,1,2,0,0,2,3,6,-18,"2017-01-06_MIA_at_LAL","MIA"
"Goran Dragic",TRUE,"22:28",7,13,0.538,2,3,0.667,0,0,NA,0,3,3,3,0,0,0,2,16,-4,"2017-01-06_MIA_at_LAL","MIA"
