"player","starter","MP","FG","FGA","FG_pct","3P","3PA","3P_pct","FT","FTA","FT_pct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","plus_minus","game","team"
"Avery Bradley",TRUE,"36:21",4,7,0.571,2,4,0.5,4,4,1,0,3,3,2,0,0,3,3,14,12,"2017-01-03_UTA_at_BOS","BOS"
"Isaiah Thomas",TRUE,"35:25",10,18,0.556,5,8,0.625,4,4,1,0,4,4,15,1,0,1,3,29,12,"2017-01-03_UTA_at_BOS","BOS"
"Jae Crowder",TRUE,"35:05",6,8,0.75,5,6,0.833,4,4,1,0,3,3,1,1,0,0,2,21,21,"2017-01-03_UTA_at_BOS","BOS"
"Al Horford",TRUE,"30:54",9,16,0.563,3,6,0.5,0,0,NA,1,4,5,4,1,0,1,5,21,18,"2017-01-03_UTA_at_BOS","BOS"
"Amir Johnson",TRUE,"27:46",3,7,0.429,0,0,NA,0,0,NA,1,4,5,2,0,3,1,1,6,17,"2017-01-03_UTA_at_BOS","BOS"
"Marcus Smart",FALSE,"27:56",3,5,0.6,1,1,1,2,2,1,1,0,1,3,1,0,3,3,9,-3,"2017-01-03_UTA_at_BOS","BOS"
"Kelly Olynyk",FALSE,"20:31",2,6,0.333,0,4,0,1,2,0.5,1,6,7,3,1,2,1,2,5,-6,"2017-01-03_UTA_at_BOS","BOS"
"Jonas Jerebko",FALSE,"13:06",0,1,0,0,0,NA,0,0,NA,0,1,1,0,0,0,1,2,0,-6,"2017-01-03_UTA_at_BOS","BOS"
"Jaylen Brown",FALSE,"12:55",4,6,0.667,1,2,0.5,1,1,1,0,3,3,1,0,1,2,1,10,-10,"2017-01-03_UTA_at_BOS","BOS"
"Gerald Green",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-03_UTA_at_BOS","BOS"
"Jordan Mickey",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-03_UTA_at_BOS","BOS"
"Demetrius Jackson",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-03_UTA_at_BOS","BOS"
"Terry Rozier",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-03_UTA_at_BOS","BOS"
"Avery Bradley",TRUE,"35:45",10,24,0.417,6,11,0.545,0,0,NA,2,7,9,2,1,0,0,1,26,7,"2017-01-06_PHI_at_BOS","BOS"
"Isaiah Thomas",TRUE,"34:38",6,14,0.429,2,4,0.5,10,11,0.909,1,3,4,3,0,0,7,4,24,3,"2017-01-06_PHI_at_BOS","BOS"
"Al Horford",TRUE,"32:25",7,15,0.467,4,7,0.571,1,2,0.5,5,7,12,4,0,2,1,5,19,1,"2017-01-06_PHI_at_BOS","BOS"
"Jae Crowder",TRUE,"29:37",0,4,0,0,2,0,0,0,NA,1,1,2,3,2,2,1,3,0,2,"2017-01-06_PHI_at_BOS","BOS"
"Amir Johnson",TRUE,"25:58",4,6,0.667,2,3,0.667,3,4,0.75,0,5,5,3,1,4,2,1,13,7,"2017-01-06_PHI_at_BOS","BOS"
"Marcus Smart",FALSE,"29:39",4,12,0.333,2,5,0.4,4,4,1,0,2,2,8,1,2,1,1,14,-2,"2017-01-06_PHI_at_BOS","BOS"
"Kelly Olynyk",FALSE,"18:17",2,7,0.286,1,4,0.25,3,4,0.75,1,3,4,5,0,0,1,5,8,8,"2017-01-06_PHI_at_BOS","BOS"
"Jonas Jerebko",FALSE,"14:10",1,3,0.333,1,3,0.333,0,0,NA,0,0,0,0,0,0,1,1,3,-1,"2017-01-06_PHI_at_BOS","BOS"
"Terry Rozier",FALSE,"11:15",0,1,0,0,0,NA,0,0,NA,2,1,3,0,0,1,2,0,0,5,"2017-01-06_PHI_at_BOS","BOS"
"Jaylen Brown",FALSE,"4:45",0,0,NA,0,0,NA,0,0,NA,0,1,1,0,1,0,1,0,0,-6,"2017-01-06_PHI_at_BOS","BOS"
"Gerald Green",FALSE,"3:31",1,1,1,1,1,1,0,0,NA,0,0,0,0,0,0,0,1,3,-4,"2017-01-06_PHI_at_BOS","BOS"
"Demetrius Jackson",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-06_PHI_at_BOS","BOS"
"Isaiah Thomas",TRUE,"38:01",13,24,0.542,6,11,0.545,6,6,1,1,2,3,0,2,1,1,2,38,-1,"2017-01-07_NOP_at_BOS","BOS"
"Al Horford",TRUE,"34:53",3,18,0.167,1,6,0.167,1,1,1,4,3,7,8,0,2,2,2,8,-2,"2017-01-07_NOP_at_BOS","BOS"
"Marcus Smart",TRUE,"32:08",7,10,0.7,5,7,0.714,3,3,1,1,4,5,6,2,1,3,1,22,14,"2017-01-07_NOP_at_BOS","BOS"
"Jae Crowder",TRUE,"31:11",3,9,0.333,2,5,0.4,0,0,NA,1,5,6,2,1,0,0,1,8,6,"2017-01-07_NOP_at_BOS","BOS"
"Amir Johnson",TRUE,"24:09",2,6,0.333,0,1,0,2,4,0.5,4,2,6,1,0,1,2,4,6,12,"2017-01-07_NOP_at_BOS","BOS"
"Kelly Olynyk",FALSE,"22:23",5,9,0.556,2,3,0.667,0,0,NA,1,3,4,4,0,0,0,3,12,3,"2017-01-07_NOP_at_BOS","BOS"
"Gerald Green",FALSE,"15:52",3,7,0.429,2,3,0.667,7,7,1,0,3,3,0,0,0,0,3,15,-5,"2017-01-07_NOP_at_BOS","BOS"
"Jonas Jerebko",FALSE,"14:35",2,3,0.667,0,0,NA,0,0,NA,2,4,6,1,0,0,1,2,4,5,"2017-01-07_NOP_at_BOS","BOS"
"Jaylen Brown",FALSE,"14:09",0,4,0,0,0,NA,0,0,NA,0,4,4,2,0,0,1,3,0,12,"2017-01-07_NOP_at_BOS","BOS"
"Terry Rozier",FALSE,"12:39",2,3,0.667,0,0,NA,0,0,NA,1,2,3,2,1,0,0,1,4,1,"2017-01-07_NOP_at_BOS","BOS"
"Jordan Mickey",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-07_NOP_at_BOS","BOS"
"Demetrius Jackson",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-07_NOP_at_BOS","BOS"
"Jae Crowder",TRUE,"38:02",4,10,0.4,1,5,0.2,0,0,NA,0,2,2,1,1,0,2,1,9,-10,"2017-01-10_BOS_at_TOR","BOS"
"Marcus Smart",TRUE,"37:36",6,11,0.545,1,2,0.5,3,3,1,1,3,4,5,4,1,3,4,16,-6,"2017-01-10_BOS_at_TOR","BOS"
"Isaiah Thomas",TRUE,"36:32",8,19,0.421,3,8,0.375,8,9,0.889,0,1,1,7,0,0,1,0,27,-14,"2017-01-10_BOS_at_TOR","BOS"
"Al Horford",TRUE,"34:38",5,11,0.455,2,4,0.5,2,2,1,2,7,9,4,1,0,3,1,14,-10,"2017-01-10_BOS_at_TOR","BOS"
"Amir Johnson",TRUE,"16:18",2,5,0.4,0,1,0,0,0,NA,2,3,5,1,0,1,0,4,4,2,"2017-01-10_BOS_at_TOR","BOS"
"Kelly Olynyk",FALSE,"25:23",6,10,0.6,1,2,0.5,0,2,0,1,3,4,1,0,1,2,4,13,-7,"2017-01-10_BOS_at_TOR","BOS"
"Gerald Green",FALSE,"24:02",6,12,0.5,0,3,0,2,2,1,0,5,5,0,0,0,2,2,14,4,"2017-01-10_BOS_at_TOR","BOS"
