"player","starter","MP","FG","FGA","FG_pct","3P","3PA","3P_pct","FT","FTA","FT_pct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","plus_minus","game","team"
"Rudy Gobert",TRUE,"37:38",5,10,0.5,0,0,NA,5,9,0.556,7,9,16,2,1,3,2,4,15,17,"2017-01-02_UTA_at_BRK","UTA"
"Gordon Hayward",TRUE,"34:33",9,18,0.5,3,4,0.75,9,9,1,0,4,4,3,2,1,2,1,30,11,"2017-01-02_UTA_at_BRK","UTA"
"Shelvin Mack",TRUE,"31:57",7,14,0.5,1,5,0.2,0,0,NA,1,1,2,2,3,0,1,1,15,2,"2017-01-02_UTA_at_BRK","UTA"
"Rodney Hood",TRUE,"27:44",6,19,0.316,1,4,0.25,2,2,1,1,2,3,1,0,0,0,4,15,-3,"2017-01-02_UTA_at_BRK","UTA"
"Derrick Favors",TRUE,"18:19",3,7,0.429,0,0,NA,0,0,NA,1,2,3,0,0,0,0,3,6,-2,"2017-01-02_UTA_at_BRK","UTA"
"Joe Ingles",FALSE,"27:39",2,6,0.333,1,4,0.25,0,0,NA,1,8,9,2,1,1,1,1,5,21,"2017-01-02_UTA_at_BRK","UTA"
"Joe Johnson",FALSE,"20:40",3,6,0.5,1,3,0.333,0,0,NA,0,4,4,0,0,0,0,1,7,12,"2017-01-02_UTA_at_BRK","UTA"
"Boris Diaw",FALSE,"12:58",3,7,0.429,0,1,0,0,0,NA,1,1,2,0,0,0,1,1,6,-4,"2017-01-02_UTA_at_BRK","UTA"
"Raul Neto",FALSE,"12:56",1,1,1,0,0,NA,0,0,NA,0,1,1,1,2,0,1,2,2,12,"2017-01-02_UTA_at_BRK","UTA"
"Trey Lyles",FALSE,"12:29",0,4,0,0,2,0,0,0,NA,0,2,2,0,0,0,0,1,0,-4,"2017-01-02_UTA_at_BRK","UTA"
"Alec Burks",FALSE,"3:07",0,1,0,0,1,0,0,0,NA,0,0,0,0,0,0,1,0,0,-2,"2017-01-02_UTA_at_BRK","UTA"
"George Hill",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-02_UTA_at_BRK","UTA"
"Jeff Withey",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-02_UTA_at_BRK","UTA"
"Rodney Hood",TRUE,"34:39",3,10,0.3,0,3,0,3,6,0.5,0,3,3,4,0,0,0,1,9,-9,"2017-01-03_UTA_at_BOS","UTA"
"Rudy Gobert",TRUE,"34:19",3,8,0.375,0,0,NA,2,2,1,5,8,13,0,0,1,1,1,8,-18,"2017-01-03_UTA_at_BOS","UTA"
"Gordon Hayward",TRUE,"34:17",7,14,0.5,3,7,0.429,6,7,0.857,0,2,2,2,1,0,3,2,23,-20,"2017-01-03_UTA_at_BOS","UTA"
"Derrick Favors",TRUE,"29:01",5,10,0.5,0,0,NA,2,2,1,2,4,6,7,0,0,1,4,12,-6,"2017-01-03_UTA_at_BOS","UTA"
"Shelvin Mack",TRUE,"25:59",3,10,0.3,0,1,0,2,2,1,0,1,1,4,1,0,0,2,8,-11,"2017-01-03_UTA_at_BOS","UTA"
"Joe Ingles",FALSE,"26:29",2,6,0.333,1,4,0.25,2,2,1,1,4,5,4,1,0,2,3,7,-5,"2017-01-03_UTA_at_BOS","UTA"
"Joe Johnson",FALSE,"20:45",7,11,0.636,3,4,0.75,0,0,NA,0,3,3,2,1,2,0,2,17,3,"2017-01-03_UTA_at_BOS","UTA"
"Boris Diaw",FALSE,"14:38",6,7,0.857,3,3,1,0,0,NA,0,0,0,0,1,0,2,1,15,-3,"2017-01-03_UTA_at_BOS","UTA"
"Raul Neto",FALSE,"13:53",2,4,0.5,1,2,0.5,0,0,NA,0,2,2,1,1,0,0,1,5,10,"2017-01-03_UTA_at_BOS","UTA"
"Trey Lyles",FALSE,"5:59",0,2,0,0,2,0,0,0,NA,0,0,0,3,1,0,1,0,0,4,"2017-01-03_UTA_at_BOS","UTA"
"Alec Burks",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-03_UTA_at_BOS","UTA"
"Jeff Withey",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-03_UTA_at_BOS","UTA"
"George Hill",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-03_UTA_at_BOS","UTA"
"Rudy Gobert",TRUE,"35:48",3,10,0.3,0,0,NA,9,10,0.9,7,9,16,0,0,3,2,3,15,-8,"2017-01-05_UTA_at_TOR","UTA"
