"player","starter","MP","FG","FGA","FG_pct","3P","3PA","3P_pct","FT","FTA","FT_pct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","plus_minus","game","team"
"Kentavious Caldwell-Pope",TRUE,"39:36",9,15,0.6,4,7,0.571,1,2,0.5,0,6,6,5,2,0,2,1,23,14,"2017-01-01_DET_at_MIA","DET"
"Andre Drummond",TRUE,"36:06",12,19,0.632,0,0,NA,1,6,0.167,6,12,18,0,2,2,3,4,25,0,"2017-01-01_DET_at_MIA","DET"
"Reggie Jackson",TRUE,"32:39",10,17,0.588,2,5,0.4,5,5,1,0,2,2,4,1,0,3,1,27,1,"2017-01-01_DET_at_MIA","DET"
"Marcus Morris",TRUE,"31:20",4,9,0.444,2,3,0.667,1,2,0.5,0,1,1,1,0,0,1,3,11,-5,"2017-01-01_DET_at_MIA","DET"
"Jon Leuer",TRUE,"27:56",1,4,0.25,0,0,NA,0,0,NA,2,1,3,3,0,0,1,1,2,1,"2017-01-01_DET_at_MIA","DET"
"Tobias Harris",FALSE,"34:52",5,13,0.385,1,4,0.25,6,7,0.857,1,6,7,0,2,2,1,2,17,13,"2017-01-01_DET_at_MIA","DET"
"Ish Smith",FALSE,"15:21",0,7,0,0,2,0,0,0,NA,0,4,4,2,0,1,0,3,0,8,"2017-01-01_DET_at_MIA","DET"
"Stanley Johnson",FALSE,"12:46",0,1,0,0,1,0,0,0,NA,0,3,3,1,0,0,0,1,0,4,"2017-01-01_DET_at_MIA","DET"
"Aron Baynes",FALSE,"9:24",1,1,1,0,0,NA,0,0,NA,1,3,4,0,0,0,1,2,2,9,"2017-01-01_DET_at_MIA","DET"
"Darrun Hilliard",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-01_DET_at_MIA","DET"
"Beno Udrih",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-01_DET_at_MIA","DET"
"Henry Ellenson",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-01_DET_at_MIA","DET"
"Boban Marjanovic",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-01_DET_at_MIA","DET"
"Kentavious Caldwell-Pope",TRUE,"38:31",5,13,0.385,1,5,0.2,5,5,1,1,2,3,5,1,0,0,4,16,3,"2017-01-03_IND_at_DET","DET"
"Andre Drummond",TRUE,"35:07",9,16,0.563,0,0,NA,2,2,1,7,7,14,2,1,2,0,4,20,-5,"2017-01-03_IND_at_DET","DET"
"Jon Leuer",TRUE,"34:05",7,11,0.636,0,3,0,0,0,NA,1,6,7,2,1,0,2,3,14,-10,"2017-01-03_IND_at_DET","DET"
"Reggie Jackson",TRUE,"32:04",8,18,0.444,3,4,0.75,1,1,1,4,3,7,12,2,0,3,2,20,-3,"2017-01-03_IND_at_DET","DET"
"Marcus Morris",TRUE,"29:07",6,14,0.429,2,7,0.286,0,0,NA,1,0,1,4,0,1,1,3,14,-5,"2017-01-03_IND_at_DET","DET"
"Tobias Harris",FALSE,"29:59",9,14,0.643,2,5,0.4,2,2,1,0,5,5,2,0,0,0,1,22,2,"2017-01-03_IND_at_DET","DET"
"Ish Smith",FALSE,"15:56",1,2,0.5,1,2,0.5,0,2,0,0,0,0,4,0,0,3,1,3,-2,"2017-01-03_IND_at_DET","DET"
"Stanley Johnson",FALSE,"15:08",1,4,0.25,1,3,0.333,0,0,NA,0,1,1,0,0,0,1,1,3,-1,"2017-01-03_IND_at_DET","DET"
"Boban Marjanovic",FALSE,"10:03",2,5,0.4,0,0,NA,0,0,NA,2,2,4,0,0,2,0,0,4,-4,"2017-01-03_IND_at_DET","DET"
"Henry Ellenson",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-03_IND_at_DET","DET"
"Beno Udrih",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-03_IND_at_DET","DET"
"Aron Baynes",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-03_IND_at_DET","DET"
"Darrun Hilliard",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-03_IND_at_DET","DET"
"Marcus Morris",TRUE,"36:00",5,15,0.333,3,6,0.5,7,8,0.875,3,8,11,3,0,1,0,3,20,9,"2017-01-05_CHO_at_DET","DET"
"Kentavious Caldwell-Pope",TRUE,"32:52",3,12,0.25,1,4,0.25,0,0,NA,0,2,2,3,1,0,1,1,7,-4,"2017-01-05_CHO_at_DET","DET"
"Reggie Jackson",TRUE,"29:30",7,15,0.467,1,2,0.5,7,8,0.875,1,0,1,11,0,0,1,3,22,1,"2017-01-05_CHO_at_DET","DET"
"Andre Drummond",TRUE,"25:04",7,15,0.467,0,0,NA,2,3,0.667,2,6,8,0,0,1,0,5,16,-8,"2017-01-05_CHO_at_DET","DET"
"Jon Leuer",TRUE,"21:53",3,6,0.5,2,3,0.667,0,0,NA,1,5,6,1,0,0,1,4,8,-8,"2017-01-05_CHO_at_DET","DET"
"Tobias Harris",FALSE,"30:39",10,16,0.625,3,8,0.375,2,2,1,0,2,2,1,1,0,0,2,25,4,"2017-01-05_CHO_at_DET","DET"
"Boban Marjanovic",FALSE,"22:08",3,4,0.75,0,0,NA,9,11,0.818,9,10,19,0,0,1,3,0,15,12,"2017-01-05_CHO_at_DET","DET"
"Ish Smith",FALSE,"18:31",1,6,0.167,0,1,0,0,0,NA,0,5,5,2,0,2,0,2,2,0,"2017-01-05_CHO_at_DET","DET"
"Darrun Hilliard",FALSE,"15:08",0,6,0,0,3,0,0,0,NA,0,0,0,3,0,0,1,2,0,5,"2017-01-05_CHO_at_DET","DET"
"Stanley Johnson",FALSE,"8:17",0,2,0,0,1,0,0,0,NA,0,2,2,0,0,1,0,1,0,-6,"2017-01-05_CHO_at_DET","DET"
"Henry Ellenson",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-05_CHO_at_DET","DET"
"Aron Baynes",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-05_CHO_at_DET","DET"
"Beno Udrih",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-05_CHO_at_DET","DET"
"Andre Drummond",TRUE,"51:54",13,20,0.65,0,0,NA,2,3,0.667,2,12,14,0,4,2,1,4,28,5,"2017-01-08_DET_at_POR","DET"
"Kentavious Caldwell-Pope",TRUE,"48:28",9,14,0.643,4,7,0.571,4,5,0.8,2,2,4,2,4,0,3,1,26,1,"2017-01-08_DET_at_POR","DET"
"Reggie Jackson",TRUE,"46:50",13,26,0.5,2,6,0.333,3,4,0.75,1,0,1,3,2,0,2,4,31,2,"2017-01-08_DET_at_POR","DET"
"Marcus Morris",TRUE,"46:17",5,17,0.294,0,4,0,0,0,NA,1,4,5,5,1,0,0,2,10,11,"2017-01-08_DET_at_POR","DET"
"Jon Leuer",TRUE,"6:15",0,0,NA,0,0,NA,0,0,NA,0,0,0,1,0,0,0,1,0,-1,"2017-01-08_DET_at_POR","DET"
"Tobias Harris",FALSE,"38:07",7,16,0.438,0,5,0,0,0,NA,0,9,9,3,1,1,2,1,14,3,"2017-01-08_DET_at_POR","DET"
"Stanley Johnson",FALSE,"25:21",2,3,0.667,1,2,0.5,0,0,NA,0,5,5,2,1,0,1,1,5,-11,"2017-01-08_DET_at_POR","DET"
"Ish Smith",FALSE,"20:42",4,6,0.667,1,1,1,0,0,NA,0,2,2,3,1,0,0,2,9,-1,"2017-01-08_DET_at_POR","DET"
"Aron Baynes",FALSE,"6:06",1,3,0.333,0,0,NA,0,0,NA,0,1,1,0,0,0,0,0,2,-4,"2017-01-08_DET_at_POR","DET"
"Boban Marjanovic",FALSE,"0:00",0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,"2017-01-08_DET_at_POR","DET"
"Beno Udrih",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-08_DET_at_POR","DET"
"Darrun Hilliard",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-08_DET_at_POR","DET"
"Henry Ellenson",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-08_DET_at_POR","DET"
"Kentavious Caldwell-Pope",TRUE,"39:43",6,12,0.5,6,8,0.75,3,3,1,1,4,5,2,1,0,2,2,21,0,"2017-01-10_DET_at_SAC","DET"
"Tobias Harris",TRUE,"39:33",7,16,0.438,2,6,0.333,2,2,1,0,3,3,2,1,2,1,2,18,-9,"2017-01-10_DET_at_SAC","DET"
"Andre Drummond",TRUE,"35:06",4,5,0.8,0,0,NA,1,6,0.167,3,9,12,1,3,7,2,5,9,-14,"2017-01-10_DET_at_SAC","DET"
"Marcus Morris",TRUE,"31:01",4,11,0.364,1,4,0.25,0,0,NA,1,2,3,1,2,0,2,5,9,-10,"2017-01-10_DET_at_SAC","DET"
"Reggie Jackson",TRUE,"30:39",8,15,0.533,3,5,0.6,0,1,0,0,2,2,3,0,0,4,3,19,-10,"2017-01-10_DET_at_SAC","DET"
"Stanley Johnson",FALSE,"22:35",1,6,0.167,0,1,0,0,0,NA,0,1,1,3,3,0,0,3,2,5,"2017-01-10_DET_at_SAC","DET"
"Ish Smith",FALSE,"17:21",2,5,0.4,0,1,0,2,2,1,0,1,1,0,2,0,1,0,6,4,"2017-01-10_DET_at_SAC","DET"
"Boban Marjanovic",FALSE,"10:03",3,7,0.429,0,0,NA,2,2,1,1,3,4,0,0,0,0,0,8,5,"2017-01-10_DET_at_SAC","DET"
"Henry Ellenson",FALSE,"7:09",1,3,0.333,0,2,0,0,0,NA,1,1,2,2,0,0,0,1,2,-2,"2017-01-10_DET_at_SAC","DET"
"Aron Baynes",FALSE,"6:26",0,2,0,0,0,NA,0,0,NA,1,1,2,0,0,0,0,3,0,1,"2017-01-10_DET_at_SAC","DET"
"Darrun Hilliard",FALSE,"0:24",0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,"2017-01-10_DET_at_SAC","DET"
"Beno Udrih",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-10_DET_at_SAC","DET"
"Jon Leuer",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-10_DET_at_SAC","DET"
"Marcus Morris",TRUE,"34:23",9,17,0.529,1,6,0.167,2,2,1,1,4,5,3,1,0,2,1,21,-10,"2017-01-12_DET_at_GSW","DET"
"Tobias Harris",TRUE,"33:36",8,15,0.533,1,4,0.25,1,2,0.5,0,4,4,0,3,0,1,2,18,-19,"2017-01-12_DET_at_GSW","DET"
"Andre Drummond",TRUE,"27:16",5,6,0.833,0,0,NA,2,4,0.5,2,8,10,0,2,2,6,4,12,-14,"2017-01-12_DET_at_GSW","DET"
"Reggie Jackson",TRUE,"24:34",5,11,0.455,1,6,0.167,3,3,1,0,2,2,3,1,0,3,3,14,-15,"2017-01-12_DET_at_GSW","DET"
"Kentavious Caldwell-Pope",TRUE,"3:46",0,0,NA,0,0,NA,0,0,NA,0,0,0,0,1,0,1,0,0,1,"2017-01-12_DET_at_GSW","DET"
"Stanley Johnson",FALSE,"37:32",3,5,0.6,2,3,0.667,0,0,NA,0,2,2,3,0,1,0,2,8,-32,"2017-01-12_DET_at_GSW","DET"
"Darrun Hilliard",FALSE,"26:25",2,12,0.167,0,4,0,2,4,0.5,0,1,1,3,0,0,1,3,6,-3,"2017-01-12_DET_at_GSW","DET"
"Boban Marjanovic",FALSE,"16:04",5,7,0.714,0,0,NA,3,3,1,6,5,11,2,0,0,0,1,13,-5,"2017-01-12_DET_at_GSW","DET"
"Ish Smith",FALSE,"15:41",2,7,0.286,0,2,0,0,0,NA,0,1,1,2,0,1,3,1,4,-7,"2017-01-12_DET_at_GSW","DET"
"Beno Udrih",FALSE,"11:23",1,5,0.2,0,2,0,2,2,1,0,0,0,4,1,0,1,0,4,6,"2017-01-12_DET_at_GSW","DET"
