"player","starter","MP","FG","FGA","FG_pct","3P","3PA","3P_pct","FT","FTA","FT_pct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","plus_minus","game","team"
"Carmelo Anthony",TRUE,"34:42",6,17,0.353,0,4,0,7,8,0.875,1,6,7,3,3,1,1,3,19,-14,"2017-01-02_ORL_at_NYK","NYK"
"Courtney Lee",TRUE,"33:50",6,11,0.545,1,4,0.25,1,1,1,1,2,3,0,1,0,2,2,14,-12,"2017-01-02_ORL_at_NYK","NYK"
"Joakim Noah",TRUE,"32:56",3,7,0.429,0,0,NA,2,4,0.5,5,5,10,2,2,2,1,1,8,-9,"2017-01-02_ORL_at_NYK","NYK"
"Derrick Rose",TRUE,"28:14",8,15,0.533,0,1,0,2,2,1,2,1,3,4,0,0,3,0,18,-8,"2017-01-02_ORL_at_NYK","NYK"
"Lance Thomas",TRUE,"19:44",4,8,0.5,1,2,0.5,1,2,0.5,2,1,3,1,1,0,1,3,10,-7,"2017-01-02_ORL_at_NYK","NYK"
"Brandon Jennings",FALSE,"23:55",4,9,0.444,2,5,0.4,2,3,0.667,1,2,3,4,0,0,3,1,12,-10,"2017-01-02_ORL_at_NYK","NYK"
"Kyle O'Quinn",FALSE,"17:17",0,3,0,0,0,NA,0,0,NA,3,6,9,1,0,1,1,3,0,-5,"2017-01-02_ORL_at_NYK","NYK"
"Willy Hernangomez",FALSE,"15:48",2,3,0.667,0,0,NA,0,2,0,1,2,3,2,0,0,3,0,4,-1,"2017-01-02_ORL_at_NYK","NYK"
"Mindaugas Kuzminskas",FALSE,"15:44",3,6,0.5,3,3,1,0,0,NA,0,1,1,0,0,1,1,3,9,-4,"2017-01-02_ORL_at_NYK","NYK"
"Justin Holiday",FALSE,"14:10",2,3,0.667,1,2,0.5,0,0,NA,0,4,4,0,0,0,2,1,5,0,"2017-01-02_ORL_at_NYK","NYK"
"Maurice Ndour",FALSE,"1:50",1,1,1,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,2,5,"2017-01-02_ORL_at_NYK","NYK"
"Ron Baker",FALSE,"1:50",0,0,NA,0,0,NA,2,2,1,0,0,0,1,0,0,0,0,2,5,"2017-01-02_ORL_at_NYK","NYK"
"Sasha Vujacic",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-02_ORL_at_NYK","NYK"
"Lance Thomas",TRUE,"38:03",3,8,0.375,1,2,0.5,0,0,NA,1,3,4,2,3,0,0,4,7,-2,"2017-01-04_MIL_at_NYK","NYK"
"Courtney Lee",TRUE,"37:56",4,9,0.444,3,5,0.6,0,0,NA,1,1,2,3,1,1,0,1,11,6,"2017-01-04_MIL_at_NYK","NYK"
"Carmelo Anthony",TRUE,"36:55",10,23,0.435,4,10,0.4,6,8,0.75,1,10,11,7,2,0,2,3,30,5,"2017-01-04_MIL_at_NYK","NYK"
"Derrick Rose",TRUE,"33:21",7,18,0.389,1,2,0.5,0,0,NA,0,3,3,4,1,0,5,0,15,7,"2017-01-04_MIL_at_NYK","NYK"
"Joakim Noah",TRUE,"30:42",4,7,0.571,0,0,NA,0,2,0,7,9,16,2,0,1,0,5,8,7,"2017-01-04_MIL_at_NYK","NYK"
"Mindaugas Kuzminskas",FALSE,"19:16",6,10,0.6,2,5,0.4,1,2,0.5,2,2,4,1,2,1,1,3,15,-1,"2017-01-04_MIL_at_NYK","NYK"
"Brandon Jennings",FALSE,"16:25",1,4,0.25,1,2,0.5,0,0,NA,0,0,0,5,0,0,3,1,3,-12,"2017-01-04_MIL_at_NYK","NYK"
"Kyle O'Quinn",FALSE,"14:35",4,8,0.5,0,0,NA,0,0,NA,2,0,2,1,0,0,0,1,8,-9,"2017-01-04_MIL_at_NYK","NYK"
