"player","starter","MP","FG","FGA","FG_pct","3P","3PA","3P_pct","FT","FTA","FT_pct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","plus_minus","game","team"
"Paul Millsap",TRUE,"46:45",11,23,0.478,3,6,0.5,7,10,0.7,3,10,13,3,0,1,2,5,32,-5,"2017-01-01_SAS_at_ATL","ATL"
"Dwight Howard",TRUE,"34:17",2,4,0.5,0,0,NA,2,4,0.5,4,4,8,1,0,1,2,4,6,-7,"2017-01-01_SAS_at_ATL","ATL"
"Dennis Schroder",TRUE,"33:25",7,17,0.412,0,2,0,2,3,0.667,1,0,1,10,0,1,3,1,16,-7,"2017-01-01_SAS_at_ATL","ATL"
"Kent Bazemore",TRUE,"19:06",3,10,0.3,1,2,0.5,1,4,0.25,1,1,2,0,2,0,0,3,8,-16,"2017-01-01_SAS_at_ATL","ATL"
"Thabo Sefolosha",TRUE,"16:19",0,3,0,0,1,0,3,4,0.75,1,1,2,1,1,1,0,3,3,-9,"2017-01-01_SAS_at_ATL","ATL"
"Kyle Korver",FALSE,"39:25",5,12,0.417,4,9,0.444,0,0,NA,0,8,8,4,1,1,0,0,14,13,"2017-01-01_SAS_at_ATL","ATL"
"Tim Hardaway",FALSE,"31:18",11,13,0.846,6,7,0.857,1,2,0.5,1,4,5,1,0,0,1,2,29,14,"2017-01-01_SAS_at_ATL","ATL"
"Malcolm Delaney",FALSE,"19:35",2,5,0.4,0,0,NA,0,0,NA,0,4,4,4,0,0,3,1,4,9,"2017-01-01_SAS_at_ATL","ATL"
"Mike Muscala",FALSE,"18:35",1,4,0.25,0,1,0,0,0,NA,0,1,1,1,1,1,0,2,2,11,"2017-01-01_SAS_at_ATL","ATL"
"Kris Humphries",FALSE,"6:15",0,1,0,0,0,NA,0,0,NA,0,2,2,0,1,0,0,0,0,7,"2017-01-01_SAS_at_ATL","ATL"
"DeAndre' Bembry",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-01_SAS_at_ATL","ATL"
"Ryan Kelly",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-01_SAS_at_ATL","ATL"
"Paul Millsap",TRUE,"30:09",6,12,0.5,2,4,0.5,2,5,0.4,0,6,6,4,4,0,5,2,16,12,"2017-01-04_ATL_at_ORL","ATL"
"Dwight Howard",TRUE,"29:46",5,9,0.556,0,0,NA,3,3,1,3,9,12,1,1,1,0,2,13,15,"2017-01-04_ATL_at_ORL","ATL"
"Dennis Schroder",TRUE,"29:34",7,13,0.538,0,1,0,4,6,0.667,0,6,6,7,1,0,3,1,18,18,"2017-01-04_ATL_at_ORL","ATL"
"Thabo Sefolosha",TRUE,"28:04",4,9,0.444,0,1,0,0,0,NA,0,5,5,1,1,0,0,2,8,14,"2017-01-04_ATL_at_ORL","ATL"
"Kent Bazemore",TRUE,"26:55",6,9,0.667,3,3,1,2,2,1,0,0,0,4,2,0,0,2,17,24,"2017-01-04_ATL_at_ORL","ATL"
"Mike Muscala",FALSE,"21:39",3,3,1,2,2,1,0,0,NA,0,1,1,1,1,0,2,2,8,7,"2017-01-04_ATL_at_ORL","ATL"
"Tim Hardaway",FALSE,"21:03",5,9,0.556,2,4,0.5,0,0,NA,0,2,2,2,0,0,2,0,12,-1,"2017-01-04_ATL_at_ORL","ATL"
"Malcolm Delaney",FALSE,"19:43",5,7,0.714,1,1,1,0,0,NA,0,3,3,0,1,0,0,1,11,5,"2017-01-04_ATL_at_ORL","ATL"
"Kyle Korver",FALSE,"16:35",1,5,0.2,0,2,0,0,0,NA,0,3,3,7,1,1,0,0,2,-5,"2017-01-04_ATL_at_ORL","ATL"
"Kris Humphries",FALSE,"14:18",2,5,0.4,0,1,0,2,2,1,0,0,0,0,0,1,0,0,6,4,"2017-01-04_ATL_at_ORL","ATL"
"DeAndre' Bembry",FALSE,"2:14",0,0,NA,0,0,NA,0,0,NA,0,1,1,0,0,0,0,0,0,2,"2017-01-04_ATL_at_ORL","ATL"
