"player","starter","MP","FG","FGA","FG_pct","3P","3PA","3P_pct","FT","FTA","FT_pct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","plus_minus","game","team"
"Giannis Antetokounmpo",TRUE,"41:13",10,19,0.526,1,3,0.333,5,10,0.5,2,8,10,5,1,1,1,0,26,8,"2017-01-02_OKC_at_MIL","MIL"
"Jabari Parker",TRUE,"41:00",7,17,0.412,2,4,0.5,3,4,0.75,2,4,6,2,0,1,4,2,19,1,"2017-01-02_OKC_at_MIL","MIL"
"Malcolm Brogdon",TRUE,"32:20",3,12,0.25,1,4,0.25,5,5,1,0,2,2,5,0,0,2,5,12,-5,"2017-01-02_OKC_at_MIL","MIL"
"Tony Snell",TRUE,"30:45",0,2,0,0,1,0,0,0,NA,0,3,3,1,1,0,1,2,0,-4,"2017-01-02_OKC_at_MIL","MIL"
"John Henson",TRUE,"26:38",6,7,0.857,0,0,NA,0,0,NA,2,3,5,1,1,1,0,3,12,-5,"2017-01-02_OKC_at_MIL","MIL"
"Greg Monroe",FALSE,"27:02",7,10,0.7,0,0,NA,1,4,0.25,1,7,8,2,1,1,1,2,15,10,"2017-01-02_OKC_at_MIL","MIL"
"Jason Terry",FALSE,"15:36",1,3,0.333,1,2,0.5,0,0,NA,0,0,0,3,0,0,1,1,3,12,"2017-01-02_OKC_at_MIL","MIL"
"Mirza Teletovic",FALSE,"15:33",3,7,0.429,2,5,0.4,1,1,1,0,2,2,2,0,0,0,1,9,1,"2017-01-02_OKC_at_MIL","MIL"
"Michael Beasley",FALSE,"9:53",1,2,0.5,0,0,NA,0,0,NA,0,3,3,0,0,0,0,1,2,2,"2017-01-02_OKC_at_MIL","MIL"
"Thon Maker",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-02_OKC_at_MIL","MIL"
"Miles Plumlee",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-02_OKC_at_MIL","MIL"
"Matthew Dellavedova",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-02_OKC_at_MIL","MIL"
"Steve Novak",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-02_OKC_at_MIL","MIL"
"Giannis Antetokounmpo",TRUE,"38:33",10,18,0.556,1,4,0.25,6,7,0.857,1,12,13,4,1,3,3,2,27,-11,"2017-01-04_MIL_at_NYK","MIL"
"Malcolm Brogdon",TRUE,"38:26",5,14,0.357,0,3,0,2,2,1,1,5,6,8,0,0,0,2,12,3,"2017-01-04_MIL_at_NYK","MIL"
"Jabari Parker",TRUE,"36:54",4,10,0.4,1,3,0.333,6,8,0.75,0,4,4,3,1,0,1,2,15,6,"2017-01-04_MIL_at_NYK","MIL"
"Tony Snell",TRUE,"20:11",1,5,0.2,1,5,0.2,0,0,NA,0,3,3,1,0,0,2,1,3,-12,"2017-01-04_MIL_at_NYK","MIL"
"John Henson",TRUE,"13:40",1,1,1,0,0,NA,0,0,NA,0,2,2,0,0,0,0,3,2,-9,"2017-01-04_MIL_at_NYK","MIL"
"Greg Monroe",FALSE,"30:46",7,10,0.7,0,0,NA,4,10,0.4,3,6,9,4,3,1,3,1,18,7,"2017-01-04_MIL_at_NYK","MIL"
"Jason Terry",FALSE,"27:49",3,5,0.6,2,4,0.5,0,0,NA,1,2,3,0,2,0,0,1,8,13,"2017-01-04_MIL_at_NYK","MIL"
"Mirza Teletovic",FALSE,"20:33",4,10,0.4,3,8,0.375,2,2,1,1,0,1,0,0,0,2,0,13,7,"2017-01-04_MIL_at_NYK","MIL"
"Michael Beasley",FALSE,"9:34",2,3,0.667,1,1,1,2,2,1,0,0,0,0,0,1,1,3,7,-2,"2017-01-04_MIL_at_NYK","MIL"
"Miles Plumlee",FALSE,"3:34",0,2,0,0,0,NA,0,0,NA,0,1,1,0,0,0,1,0,0,3,"2017-01-04_MIL_at_NYK","MIL"
"Matthew Dellavedova",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-04_MIL_at_NYK","MIL"
"Steve Novak",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-04_MIL_at_NYK","MIL"
"Thon Maker",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-04_MIL_at_NYK","MIL"
"Jabari Parker",TRUE,"38:27",10,18,0.556,4,6,0.667,1,4,0.25,1,3,4,5,0,0,2,3,25,-7,"2017-01-06_NYK_at_MIL","MIL"
"Giannis Antetokounmpo",TRUE,"38:10",9,21,0.429,2,5,0.4,5,6,0.833,2,3,5,2,2,6,5,4,25,-2,"2017-01-06_NYK_at_MIL","MIL"
"Tony Snell",TRUE,"38:00",5,6,0.833,3,4,0.75,0,0,NA,0,3,3,0,2,2,1,0,13,-5,"2017-01-06_NYK_at_MIL","MIL"
"Malcolm Brogdon",TRUE,"30:35",4,9,0.444,0,1,0,2,2,1,0,6,6,5,0,0,1,2,10,-12,"2017-01-06_NYK_at_MIL","MIL"
"John Henson",TRUE,"20:20",1,4,0.25,0,0,NA,2,2,1,1,6,7,1,0,2,0,1,4,-6,"2017-01-06_NYK_at_MIL","MIL"
"Greg Monroe",FALSE,"27:40",6,11,0.545,0,0,NA,7,10,0.7,2,5,7,4,2,1,1,2,19,1,"2017-01-06_NYK_at_MIL","MIL"
"Jason Terry",FALSE,"17:37",0,0,NA,0,0,NA,1,1,1,0,2,2,5,2,0,2,5,1,6,"2017-01-06_NYK_at_MIL","MIL"
"Mirza Teletovic",FALSE,"16:48",3,5,0.6,3,5,0.6,2,2,1,0,1,1,0,1,0,0,0,11,3,"2017-01-06_NYK_at_MIL","MIL"
"Michael Beasley",FALSE,"12:23",1,4,0.25,0,1,0,1,1,1,0,0,0,2,0,0,2,2,3,-3,"2017-01-06_NYK_at_MIL","MIL"
"Matthew Dellavedova",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-06_NYK_at_MIL","MIL"
"Miles Plumlee",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-06_NYK_at_MIL","MIL"
"Thon Maker",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-06_NYK_at_MIL","MIL"
"Steve Novak",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-06_NYK_at_MIL","MIL"
"Jabari Parker",TRUE,"40:36",9,21,0.429,3,6,0.5,7,9,0.778,3,5,8,7,2,1,2,5,28,-5,"2017-01-08_WAS_at_MIL","MIL"
"Malcolm Brogdon",TRUE,"35:55",9,15,0.6,2,4,0.5,2,2,1,0,1,1,5,3,1,4,2,22,-5,"2017-01-08_WAS_at_MIL","MIL"
"Tony Snell",TRUE,"34:08",3,6,0.5,1,3,0.333,0,0,NA,0,2,2,0,0,0,0,2,7,-11,"2017-01-08_WAS_at_MIL","MIL"
"Mirza Teletovic",TRUE,"30:40",2,8,0.25,1,5,0.2,0,0,NA,0,4,4,2,1,0,1,2,5,-1,"2017-01-08_WAS_at_MIL","MIL"
"John Henson",TRUE,"14:41",1,3,0.333,0,0,NA,0,0,NA,0,1,1,2,1,0,2,4,2,-9,"2017-01-08_WAS_at_MIL","MIL"
"Greg Monroe",FALSE,"32:41",5,12,0.417,0,0,NA,2,2,1,2,10,12,3,4,1,3,1,12,4,"2017-01-08_WAS_at_MIL","MIL"
"Matthew Dellavedova",FALSE,"17:57",1,5,0.2,0,3,0,0,0,NA,0,2,2,4,1,0,1,2,2,1,"2017-01-08_WAS_at_MIL","MIL"
"Jason Terry",FALSE,"17:33",1,1,1,1,1,1,2,2,1,0,1,1,2,1,0,2,1,5,2,"2017-01-08_WAS_at_MIL","MIL"
"Michael Beasley",FALSE,"15:49",6,9,0.667,1,1,1,5,5,1,0,1,1,0,1,0,1,1,18,-6,"2017-01-08_WAS_at_MIL","MIL"
"Steve Novak",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-08_WAS_at_MIL","MIL"
"Miles Plumlee",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-08_WAS_at_MIL","MIL"
"Giannis Antetokounmpo",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-08_WAS_at_MIL","MIL"
"Thon Maker",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-08_WAS_at_MIL","MIL"
"Jabari Parker",TRUE,"34:02",9,16,0.563,2,3,0.667,2,2,1,1,6,7,3,1,0,0,5,22,9,"2017-01-10_MIL_at_SAS","MIL"
"Tony Snell",TRUE,"31:20",3,6,0.5,2,5,0.4,0,0,NA,0,1,1,3,1,0,0,0,8,7,"2017-01-10_MIL_at_SAS","MIL"
"Malcolm Brogdon",TRUE,"25:22",5,11,0.455,3,5,0.6,4,5,0.8,2,4,6,6,0,1,1,3,17,6,"2017-01-10_MIL_at_SAS","MIL"
"John Henson",TRUE,"17:12",3,6,0.5,0,0,NA,0,0,NA,2,4,6,3,0,0,1,0,6,-7,"2017-01-10_MIL_at_SAS","MIL"
"Giannis Antetokounmpo",TRUE,"9:10",0,3,0,0,1,0,0,0,NA,0,2,2,2,0,1,1,1,0,-15,"2017-01-10_MIL_at_SAS","MIL"
"Michael Beasley",FALSE,"34:21",11,18,0.611,1,1,1,5,6,0.833,1,4,5,4,2,3,4,2,28,18,"2017-01-10_MIL_at_SAS","MIL"
"Greg Monroe",FALSE,"28:05",7,13,0.538,0,0,NA,0,0,NA,4,5,9,4,0,0,3,4,14,2,"2017-01-10_MIL_at_SAS","MIL"
"Matthew Dellavedova",FALSE,"22:46",2,5,0.4,0,1,0,0,0,NA,1,1,2,5,2,0,2,0,4,-3,"2017-01-10_MIL_at_SAS","MIL"
"Jason Terry",FALSE,"17:13",1,2,0.5,1,2,0.5,0,0,NA,0,0,0,1,2,1,0,0,3,-5,"2017-01-10_MIL_at_SAS","MIL"
"Thon Maker",FALSE,"12:54",2,2,1,1,1,1,0,0,NA,0,0,0,1,0,0,0,2,5,-1,"2017-01-10_MIL_at_SAS","MIL"
"Mirza Teletovic",FALSE,"4:52",0,1,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,1,0,-8,"2017-01-10_MIL_at_SAS","MIL"
"Miles Plumlee",FALSE,"2:43",1,1,1,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,2,7,"2017-01-10_MIL_at_SAS","MIL"
"Rashad Vaughn",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-10_MIL_at_SAS","MIL"
"Giannis Antetokounmpo",TRUE,"36:28",8,12,0.667,0,0,NA,3,4,0.75,1,7,8,6,1,1,3,2,19,3,"2017-01-13_MIA_at_MIL","MIL"
"Jabari Parker",TRUE,"34:36",9,20,0.45,3,5,0.6,3,6,0.5,1,4,5,2,0,1,2,2,24,9,"2017-01-13_MIA_at_MIL","MIL"
"Malcolm Brogdon",TRUE,"30:17",3,6,0.5,1,2,0.5,6,6,1,3,3,6,5,2,0,1,4,13,8,"2017-01-13_MIA_at_MIL","MIL"
"Tony Snell",TRUE,"28:47",5,8,0.625,2,3,0.667,2,2,1,0,1,1,2,1,0,0,1,14,5,"2017-01-13_MIA_at_MIL","MIL"
"John Henson",TRUE,"18:36",1,5,0.2,0,0,NA,0,0,NA,3,2,5,0,1,2,0,2,2,4,"2017-01-13_MIA_at_MIL","MIL"
"Greg Monroe",FALSE,"25:19",5,13,0.385,0,0,NA,6,6,1,5,6,11,0,0,0,1,1,16,0,"2017-01-13_MIA_at_MIL","MIL"
"Jason Terry",FALSE,"23:18",2,5,0.4,2,4,0.5,0,0,NA,0,1,1,3,1,0,0,1,6,7,"2017-01-13_MIA_at_MIL","MIL"
"Michael Beasley",FALSE,"21:24",5,5,1,0,0,NA,1,1,1,0,7,7,2,1,1,2,3,11,7,"2017-01-13_MIA_at_MIL","MIL"
"Matthew Dellavedova",FALSE,"17:43",1,5,0.2,1,1,1,6,6,1,0,2,2,8,1,0,2,2,9,0,"2017-01-13_MIA_at_MIL","MIL"
"Thon Maker",FALSE,"3:32",1,1,1,0,0,NA,0,0,NA,0,0,0,0,0,1,0,0,2,-3,"2017-01-13_MIA_at_MIL","MIL"
"Mirza Teletovic",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-13_MIA_at_MIL","MIL"
