"player","starter","MP","FG","FGA","FG_pct","3P","3PA","3P_pct","FT","FTA","FT_pct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","plus_minus","game","team"
"Wesley Matthews",TRUE,"38:12",5,11,0.455,2,4,0.5,0,0,NA,0,2,2,2,0,1,0,0,12,-6,"2017-01-03_WAS_at_DAL","DAL"
"Harrison Barnes",TRUE,"34:58",8,18,0.444,2,4,0.5,8,9,0.889,0,7,7,5,0,1,2,5,26,-13,"2017-01-03_WAS_at_DAL","DAL"
"Deron Williams",TRUE,"31:55",7,13,0.538,4,7,0.571,3,3,1,0,1,1,6,0,0,5,4,21,-5,"2017-01-03_WAS_at_DAL","DAL"
"Dorian Finney-Smith",TRUE,"26:20",0,1,0,0,1,0,0,0,NA,0,6,6,1,1,0,2,1,0,-12,"2017-01-03_WAS_at_DAL","DAL"
"Dirk Nowitzki",TRUE,"24:06",4,9,0.444,1,4,0.25,2,2,1,0,9,9,0,0,0,0,2,11,6,"2017-01-03_WAS_at_DAL","DAL"
"Seth Curry",FALSE,"22:25",5,8,0.625,4,5,0.8,2,2,1,0,1,1,2,1,0,1,2,16,18,"2017-01-03_WAS_at_DAL","DAL"
"Andrew Bogut",FALSE,"19:41",0,3,0,0,0,NA,0,0,NA,2,4,6,2,0,1,1,1,0,7,"2017-01-03_WAS_at_DAL","DAL"
"Devin Harris",FALSE,"17:01",6,11,0.545,4,7,0.571,1,1,1,0,4,4,1,1,0,0,2,17,19,"2017-01-03_WAS_at_DAL","DAL"
"Dwight Powell",FALSE,"13:19",2,3,0.667,0,0,NA,4,5,0.8,0,3,3,1,1,0,1,2,8,18,"2017-01-03_WAS_at_DAL","DAL"
"Justin Anderson",FALSE,"4:53",0,0,NA,0,0,NA,0,0,NA,0,2,2,0,0,0,0,0,0,5,"2017-01-03_WAS_at_DAL","DAL"
"Salah Mejri",FALSE,"3:52",0,0,NA,0,0,NA,0,0,NA,0,1,1,0,0,0,0,1,0,-2,"2017-01-03_WAS_at_DAL","DAL"
"Pierre Jackson",FALSE,"3:18",0,1,0,0,0,NA,2,2,1,0,0,0,0,0,0,0,1,2,5,"2017-01-03_WAS_at_DAL","DAL"
"Nicolas Brussino",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-03_WAS_at_DAL","DAL"
"Harrison Barnes",TRUE,"38:59",8,13,0.615,0,0,NA,3,4,0.75,2,4,6,2,1,1,0,0,19,1,"2017-01-05_PHO_at_DAL","DAL"
"Wesley Matthews",TRUE,"35:52",3,12,0.25,1,8,0.125,2,2,1,0,2,2,2,1,2,2,2,9,-5,"2017-01-05_PHO_at_DAL","DAL"
"Deron Williams",TRUE,"33:07",8,14,0.571,2,5,0.4,2,3,0.667,0,4,4,6,0,0,3,2,20,-9,"2017-01-05_PHO_at_DAL","DAL"
"Dirk Nowitzki",TRUE,"27:48",5,14,0.357,3,7,0.429,0,0,NA,1,6,7,3,0,1,1,5,13,-13,"2017-01-05_PHO_at_DAL","DAL"
"Dorian Finney-Smith",TRUE,"16:31",2,4,0.5,0,1,0,0,0,NA,1,0,1,0,0,1,0,0,4,-3,"2017-01-05_PHO_at_DAL","DAL"
"Seth Curry",FALSE,"25:49",6,9,0.667,1,3,0.333,3,4,0.75,0,1,1,0,0,0,1,4,16,5,"2017-01-05_PHO_at_DAL","DAL"
"Devin Harris",FALSE,"20:12",3,5,0.6,2,3,0.667,4,4,1,0,3,3,2,1,0,1,0,12,1,"2017-01-05_PHO_at_DAL","DAL"
"Andrew Bogut",FALSE,"19:47",0,0,NA,0,0,NA,0,0,NA,0,0,0,2,2,1,0,5,0,3,"2017-01-05_PHO_at_DAL","DAL"
"Nicolas Brussino",FALSE,"10:21",0,2,0,0,2,0,0,0,NA,1,1,2,1,1,0,0,0,0,-5,"2017-01-05_PHO_at_DAL","DAL"
"Dwight Powell",FALSE,"9:05",1,4,0.25,0,0,NA,0,0,NA,2,3,5,0,0,1,1,1,2,-5,"2017-01-05_PHO_at_DAL","DAL"
"Pierre Jackson",FALSE,"2:29",0,2,0,0,0,NA,0,0,NA,0,0,0,0,0,0,1,1,0,-5,"2017-01-05_PHO_at_DAL","DAL"
"Salah Mejri",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-05_PHO_at_DAL","DAL"
"Justin Anderson",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-01-05_PHO_at_DAL","DAL"
"Wesley Matthews",TRUE,"32:42",3,12,0.25,3,7,0.429,0,0,NA,0,4,4,1,0,0,1,4,9,-16,"2017-01-07_ATL_at_DAL","DAL"
"Dirk Nowitzki",TRUE,"30:12",4,10,0.4,0,3,0,3,3,1,0,3,3,2,2,1,3,2,11,3,"2017-01-07_ATL_at_DAL","DAL"
"Harrison Barnes",TRUE,"30:04",9,15,0.6,2,4,0.5,1,2,0.5,2,2,4,0,2,0,0,3,21,-20,"2017-01-07_ATL_at_DAL","DAL"
"Andrew Bogut",TRUE,"28:44",1,3,0.333,0,0,NA,0,0,NA,0,11,11,0,0,1,2,3,2,-24,"2017-01-07_ATL_at_DAL","DAL"
"Deron Williams",TRUE,"28:25",3,12,0.25,0,5,0,1,1,1,2,5,7,4,0,0,4,3,7,-19,"2017-01-07_ATL_at_DAL","DAL"
"Dorian Finney-Smith",FALSE,"21:52",1,4,0.25,1,4,0.25,0,0,NA,0,0,0,3,1,1,1,4,3,-5,"2017-01-07_ATL_at_DAL","DAL"
"J.J. Barea",FALSE,"16:57",3,8,0.375,1,4,0.25,0,0,NA,0,4,4,7,0,0,1,1,7,6,"2017-01-07_ATL_at_DAL","DAL"
"Dwight Powell",FALSE,"15:36",4,5,0.8,0,0,NA,0,0,NA,2,4,6,0,1,0,0,1,8,12,"2017-01-07_ATL_at_DAL","DAL"
"Devin Harris",FALSE,"14:43",3,8,0.375,1,6,0.167,4,4,1,0,1,1,0,0,0,0,1,11,8,"2017-01-07_ATL_at_DAL","DAL"
"Seth Curry",FALSE,"13:09",0,3,0,0,1,0,0,0,NA,0,0,0,1,0,0,1,3,0,-14,"2017-01-07_ATL_at_DAL","DAL"
"Justin Anderson",FALSE,"2:38",1,1,1,1,1,1,0,0,NA,0,0,0,0,1,0,0,0,3,-2,"2017-01-07_ATL_at_DAL","DAL"
"Nicolas Brussino",FALSE,"2:38",0,1,0,0,1,0,0,0,NA,0,0,0,0,0,0,1,0,0,-2,"2017-01-07_ATL_at_DAL","DAL"
"Salah Mejri",FALSE,"2:20",0,0,NA,0,0,NA,0,0,NA,0,1,1,0,0,0,0,0,0,-2,"2017-01-07_ATL_at_DAL","DAL"
"Wesley Matthews",TRUE,"36:52",1,7,0.143,0,3,0,0,0,NA,0,4,4,5,0,0,2,3,2,0,"2017-01-09_DAL_at_MIN","DAL"
"Harrison Barnes",TRUE,"33:59",13,23,0.565,4,5,0.8,0,0,NA,0,2,2,1,0,0,1,3,30,2,"2017-01-09_DAL_at_MIN","DAL"
"Deron Williams",TRUE,"33:23",5,9,0.556,1,3,0.333,0,0,NA,1,1,2,7,1,0,3,2,11,0,"2017-01-09_DAL_at_MIN","DAL"
"Dirk Nowitzki",TRUE,"31:12",8,16,0.5,5,10,0.5,5,7,0.714,0,5,5,4,0,0,0,5,26,-20,"2017-01-09_DAL_at_MIN","DAL"
"Andrew Bogut",TRUE,"17:50",1,2,0.5,0,0,NA,0,0,NA,3,1,4,2,0,1,2,3,2,-2,"2017-01-09_DAL_at_MIN","DAL"
"Seth Curry",FALSE,"30:01",3,6,0.5,2,3,0.667,0,0,NA,1,1,2,0,1,1,3,0,8,8,"2017-01-09_DAL_at_MIN","DAL"
"Devin Harris",FALSE,"14:04",2,5,0.4,0,1,0,0,0,NA,0,1,1,1,0,0,1,0,4,-11,"2017-01-09_DAL_at_MIN","DAL"
"J.J. Barea",FALSE,"14:04",0,4,0,0,1,0,0,0,NA,0,2,2,4,0,0,1,1,0,-11,"2017-01-09_DAL_at_MIN","DAL"
"Salah Mejri",FALSE,"10:08",1,2,0.5,0,0,NA,0,0,NA,0,3,3,0,0,0,0,2,2,0,"2017-01-09_DAL_at_MIN","DAL"
"Dorian Finney-Smith",FALSE,"6:40",1,1,1,1,1,1,0,0,NA,0,0,0,0,1,0,1,1,3,0,"2017-01-09_DAL_at_MIN","DAL"
"Dwight Powell",FALSE,"5:58",0,1,0,0,0,NA,2,2,1,0,0,0,0,0,0,0,0,2,-7,"2017-01-09_DAL_at_MIN","DAL"
"Justin Anderson",FALSE,"5:49",1,2,0.5,0,1,0,0,0,NA,0,0,0,0,0,0,0,1,2,-4,"2017-01-09_DAL_at_MIN","DAL"
"Wesley Matthews",TRUE,"38:11",7,14,0.5,4,8,0.5,0,0,NA,0,0,0,5,1,0,1,1,18,16,"2017-01-12_DAL_at_PHO","DAL"
"Harrison Barnes",TRUE,"36:29",10,17,0.588,1,4,0.25,1,2,0.5,1,3,4,5,2,1,0,2,22,9,"2017-01-12_DAL_at_PHO","DAL"
"Deron Williams",TRUE,"32:15",9,15,0.6,4,5,0.8,1,3,0.333,1,1,2,12,0,0,1,4,23,17,"2017-01-12_DAL_at_PHO","DAL"
