"player","starter","MP","FG","FGA","FG_pct","3P","3PA","3P_pct","FT","FTA","FT_pct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","plus_minus","game","team"
"Chris Bosh",TRUE,"33:47",6,16,0.375,3,6,0.5,1,2,0.5,1,6,7,4,0,0,1,1,16,15,"2016-01-01_DAL_at_MIA","MIA"
"Hassan Whiteside",TRUE,"32:19",12,16,0.75,0,0,NA,1,2,0.5,4,15,19,0,0,1,4,4,25,23,"2016-01-01_DAL_at_MIA","MIA"
"Goran Dragic",TRUE,"30:32",7,12,0.583,1,2,0.5,0,0,NA,0,4,4,7,3,0,1,2,15,27,"2016-01-01_DAL_at_MIA","MIA"
"Luol Deng",TRUE,"29:31",3,7,0.429,1,3,0.333,2,2,1,0,4,4,1,0,0,0,2,9,13,"2016-01-01_DAL_at_MIA","MIA"
"Tyler Johnson",TRUE,"25:29",3,7,0.429,1,2,0.5,1,2,0.5,1,2,3,0,0,0,2,1,8,14,"2016-01-01_DAL_at_MIA","MIA"
"Gerald Green",FALSE,"33:07",8,13,0.615,2,4,0.5,1,1,1,0,3,3,2,0,0,0,3,19,17,"2016-01-01_DAL_at_MIA","MIA"
"Beno Udrih",FALSE,"21:16",1,2,0.5,0,0,NA,0,0,NA,0,3,3,2,0,0,1,1,2,2,"2016-01-01_DAL_at_MIA","MIA"
"Dwyane Wade",FALSE,"18:47",5,6,0.833,0,0,NA,0,0,NA,0,2,2,7,1,0,2,1,10,5,"2016-01-01_DAL_at_MIA","MIA"
"Amar'e Stoudemire",FALSE,"9:16",0,0,NA,0,0,NA,0,0,NA,0,2,2,1,0,0,1,1,0,2,"2016-01-01_DAL_at_MIA","MIA"
"Udonis Haslem",FALSE,"2:58",1,1,1,0,0,NA,0,0,NA,1,1,2,0,0,0,0,0,2,1,"2016-01-01_DAL_at_MIA","MIA"
"Chris Andersen",FALSE,"2:58",0,2,0,0,1,0,0,0,NA,1,0,1,0,0,0,0,0,0,1,"2016-01-01_DAL_at_MIA","MIA"
"Justise Winslow",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-01_DAL_at_MIA","MIA"
"Goran Dragic",TRUE,"30:51",8,14,0.571,2,4,0.5,0,0,NA,0,2,2,5,1,0,2,1,18,19,"2016-01-03_MIA_at_WAS","MIA"
"Hassan Whiteside",TRUE,"29:52",3,9,0.333,0,0,NA,0,2,0,3,10,13,1,1,6,0,1,6,17,"2016-01-03_MIA_at_WAS","MIA"
"Chris Bosh",TRUE,"28:12",8,15,0.533,2,5,0.4,5,5,1,1,6,7,2,1,1,1,0,23,19,"2016-01-03_MIA_at_WAS","MIA"
"Luol Deng",TRUE,"26:34",4,5,0.8,1,1,1,0,0,NA,1,8,9,2,0,0,1,1,9,12,"2016-01-03_MIA_at_WAS","MIA"
"Dwyane Wade",TRUE,"24:35",3,10,0.3,0,0,NA,2,2,1,1,3,4,3,1,0,1,0,8,20,"2016-01-03_MIA_at_WAS","MIA"
"Gerald Green",FALSE,"28:20",6,12,0.5,2,4,0.5,1,1,1,2,2,4,2,1,0,1,2,15,19,"2016-01-03_MIA_at_WAS","MIA"
"Tyler Johnson",FALSE,"23:25",4,8,0.5,2,5,0.4,0,0,NA,1,6,7,2,1,1,1,2,10,2,"2016-01-03_MIA_at_WAS","MIA"
"Justise Winslow",FALSE,"17:43",0,4,0,0,2,0,0,0,NA,0,3,3,2,2,1,3,2,0,15,"2016-01-03_MIA_at_WAS","MIA"
"Beno Udrih",FALSE,"17:09",2,4,0.5,0,0,NA,0,0,NA,0,3,3,7,0,0,0,3,4,3,"2016-01-03_MIA_at_WAS","MIA"
"Udonis Haslem",FALSE,"5:53",1,2,0.5,0,0,NA,0,0,NA,0,1,1,0,0,1,0,1,2,-6,"2016-01-03_MIA_at_WAS","MIA"
"Chris Andersen",FALSE,"3:43",0,2,0,0,2,0,2,2,1,0,0,0,0,0,1,0,0,2,-5,"2016-01-03_MIA_at_WAS","MIA"
