"player","starter","MP","FG","FGA","FG_pct","3P","3PA","3P_pct","FT","FTA","FT_pct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","plus_minus","game","team"
"Rudy Gay",TRUE,"33:33",8,16,0.5,0,2,0,0,0,NA,0,3,3,2,3,1,2,2,16,4,"2016-01-02_PHO_at_SAC","SAC"
"Rajon Rondo",TRUE,"30:21",6,11,0.545,1,2,0.5,2,2,1,1,5,6,15,1,0,3,2,15,24,"2016-01-02_PHO_at_SAC","SAC"
"Omri Casspi",TRUE,"29:02",4,8,0.5,2,4,0.5,3,3,1,2,5,7,1,1,0,0,3,13,25,"2016-01-02_PHO_at_SAC","SAC"
"DeMarcus Cousins",TRUE,"27:00",11,15,0.733,1,2,0.5,9,11,0.818,2,7,9,1,2,0,1,3,32,23,"2016-01-02_PHO_at_SAC","SAC"
"Ben McLemore",TRUE,"22:07",0,3,0,0,2,0,3,4,0.75,0,1,1,3,0,0,4,1,3,-6,"2016-01-02_PHO_at_SAC","SAC"
"Darren Collison",FALSE,"28:56",7,10,0.7,2,4,0.5,5,6,0.833,0,2,2,6,0,0,1,5,21,26,"2016-01-02_PHO_at_SAC","SAC"
"Marco Belinelli",FALSE,"24:37",7,11,0.636,2,5,0.4,3,3,1,0,2,2,0,1,0,0,2,19,6,"2016-01-02_PHO_at_SAC","SAC"
"Kosta Koufos",FALSE,"15:05",3,3,1,0,0,NA,2,5,0.4,1,6,7,0,0,1,1,2,8,-1,"2016-01-02_PHO_at_SAC","SAC"
"James Anderson",FALSE,"14:32",2,3,0.667,1,2,0.5,0,0,NA,0,3,3,0,0,0,1,2,5,12,"2016-01-02_PHO_at_SAC","SAC"
"Seth Curry",FALSE,"5:40",2,2,1,0,0,NA,0,0,NA,1,0,1,1,0,0,1,0,4,1,"2016-01-02_PHO_at_SAC","SAC"
"Willie Cauley-Stein",FALSE,"4:50",2,3,0.667,0,0,NA,0,0,NA,3,2,5,1,0,0,0,0,4,1,"2016-01-02_PHO_at_SAC","SAC"
"Quincy Acy",FALSE,"4:17",1,2,0.5,0,0,NA,0,0,NA,0,0,0,0,1,0,0,1,2,0,"2016-01-02_PHO_at_SAC","SAC"
"Caron Butler",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-02_PHO_at_SAC","SAC"
"Rajon Rondo",TRUE,"42:37",5,11,0.455,0,2,0,3,8,0.375,1,8,9,19,5,1,6,1,13,4,"2016-01-04_SAC_at_OKC","SAC"
"DeMarcus Cousins",TRUE,"37:32",11,27,0.407,2,4,0.5,9,10,0.9,4,15,19,1,0,2,1,2,33,3,"2016-01-04_SAC_at_OKC","SAC"
"Rudy Gay",TRUE,"34:20",5,13,0.385,1,2,0.5,5,6,0.833,2,3,5,0,1,0,1,4,16,-9,"2016-01-04_SAC_at_OKC","SAC"
"Ben McLemore",TRUE,"7:19",1,2,0.5,1,1,1,0,0,NA,0,0,0,0,0,0,1,0,3,-13,"2016-01-04_SAC_at_OKC","SAC"
"Quincy Acy",TRUE,"5:07",0,0,NA,0,0,NA,0,0,NA,1,0,1,0,0,0,0,1,0,-6,"2016-01-04_SAC_at_OKC","SAC"
"Marco Belinelli",FALSE,"34:07",6,13,0.462,2,5,0.4,7,8,0.875,0,2,2,1,1,0,1,1,21,18,"2016-01-04_SAC_at_OKC","SAC"
"Darren Collison",FALSE,"29:33",6,14,0.429,1,3,0.333,1,1,1,0,0,0,4,0,0,3,0,14,23,"2016-01-04_SAC_at_OKC","SAC"
"Kosta Koufos",FALSE,"28:42",3,5,0.6,0,0,NA,2,2,1,3,5,8,1,0,4,2,3,8,27,"2016-01-04_SAC_at_OKC","SAC"
"Willie Cauley-Stein",FALSE,"15:15",3,4,0.75,0,0,NA,2,4,0.5,2,1,3,0,0,1,0,1,8,9,"2016-01-04_SAC_at_OKC","SAC"
"James Anderson",FALSE,"5:28",0,0,NA,0,0,NA,0,0,NA,0,1,1,0,0,0,0,1,0,4,"2016-01-04_SAC_at_OKC","SAC"
"Caron Butler",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-04_SAC_at_OKC","SAC"
"Seth Curry",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-04_SAC_at_OKC","SAC"
"Omri Casspi",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-04_SAC_at_OKC","SAC"
"DeMarcus Cousins",TRUE,"48:43",15,30,0.5,2,6,0.333,3,6,0.5,3,14,17,4,6,1,10,5,35,4,"2016-01-05_SAC_at_DAL","SAC"
"Rudy Gay",TRUE,"47:48",13,20,0.65,3,3,1,2,2,1,0,5,5,1,1,0,2,1,31,4,"2016-01-05_SAC_at_DAL","SAC"
"Darren Collison",TRUE,"47:01",6,14,0.429,0,4,0,2,3,0.667,0,4,4,12,2,0,3,1,14,-4,"2016-01-05_SAC_at_DAL","SAC"
"Ben McLemore",TRUE,"18:58",2,5,0.4,0,2,0,0,0,NA,0,1,1,3,1,0,1,2,4,-3,"2016-01-05_SAC_at_DAL","SAC"
"Quincy Acy",TRUE,"16:05",4,4,1,1,1,1,3,3,1,3,3,6,0,1,0,0,3,12,-5,"2016-01-05_SAC_at_DAL","SAC"
"Marco Belinelli",FALSE,"43:25",5,17,0.294,4,13,0.308,0,0,NA,1,8,9,3,3,0,0,1,14,7,"2016-01-05_SAC_at_DAL","SAC"
"Seth Curry",FALSE,"36:21",2,7,0.286,2,3,0.667,0,0,NA,1,2,3,2,2,0,1,5,6,9,"2016-01-05_SAC_at_DAL","SAC"
"Kosta Koufos",FALSE,"17:13",0,0,NA,0,0,NA,0,0,NA,1,3,4,1,0,0,2,2,0,-3,"2016-01-05_SAC_at_DAL","SAC"
"James Anderson",FALSE,"14:27",0,2,0,0,0,NA,0,0,NA,0,0,0,1,0,0,0,1,0,-14,"2016-01-05_SAC_at_DAL","SAC"
"Willie Cauley-Stein",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-05_SAC_at_DAL","SAC"
"Omri Casspi",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-05_SAC_at_DAL","SAC"
"Rajon Rondo",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-05_SAC_at_DAL","SAC"
"Caron Butler",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-05_SAC_at_DAL","SAC"
"Rudy Gay",TRUE,"35:33",8,16,0.5,1,6,0.167,1,3,0.333,0,5,5,6,0,1,0,4,18,9,"2016-01-07_LAL_at_SAC","SAC"
"Rajon Rondo",TRUE,"35:32",4,10,0.4,0,1,0,1,2,0.5,2,4,6,12,3,1,3,0,9,11,"2016-01-07_LAL_at_SAC","SAC"
"DeMarcus Cousins",TRUE,"32:11",8,12,0.667,2,3,0.667,11,13,0.846,1,9,10,7,1,1,3,5,29,18,"2016-01-07_LAL_at_SAC","SAC"
"Quincy Acy",TRUE,"24:59",8,9,0.889,0,0,NA,2,3,0.667,2,2,4,0,1,2,0,1,18,16,"2016-01-07_LAL_at_SAC","SAC"
"Ben McLemore",TRUE,"24:51",7,15,0.467,1,5,0.2,1,3,0.333,2,2,4,1,1,0,3,1,16,8,"2016-01-07_LAL_at_SAC","SAC"
"Marco Belinelli",FALSE,"26:38",4,9,0.444,1,4,0.25,2,3,0.667,0,2,2,3,2,0,1,2,11,-10,"2016-01-07_LAL_at_SAC","SAC"
"Kosta Koufos",FALSE,"19:34",7,9,0.778,0,0,NA,0,0,NA,2,0,2,0,0,1,0,4,14,-16,"2016-01-07_LAL_at_SAC","SAC"
"Darren Collison",FALSE,"17:53",1,3,0.333,1,1,1,0,0,NA,0,2,2,2,0,0,3,0,3,-3,"2016-01-07_LAL_at_SAC","SAC"
"James Anderson",FALSE,"12:48",0,0,NA,0,0,NA,0,0,NA,1,1,2,1,0,0,1,1,0,-7,"2016-01-07_LAL_at_SAC","SAC"
"Seth Curry",FALSE,"10:01",0,2,0,0,1,0,0,0,NA,0,0,0,0,0,0,1,2,0,-11,"2016-01-07_LAL_at_SAC","SAC"
"Caron Butler",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-07_LAL_at_SAC","SAC"
"Omri Casspi",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-07_LAL_at_SAC","SAC"
"Willie Cauley-Stein",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-07_LAL_at_SAC","SAC"
"Rudy Gay",TRUE,"38:54",9,16,0.563,2,3,0.667,3,5,0.6,2,7,9,1,2,1,0,0,23,-10,"2016-01-09_GSW_at_SAC","SAC"
"DeMarcus Cousins",TRUE,"30:21",12,27,0.444,2,6,0.333,7,9,0.778,1,9,10,1,3,0,2,4,33,-3,"2016-01-09_GSW_at_SAC","SAC"
"Rajon Rondo",TRUE,"29:17",2,8,0.25,0,3,0,0,0,NA,1,2,3,12,0,0,4,5,4,-11,"2016-01-09_GSW_at_SAC","SAC"
"Ben McLemore",TRUE,"27:16",2,4,0.5,0,2,0,2,3,0.667,0,2,2,4,1,0,2,3,6,-6,"2016-01-09_GSW_at_SAC","SAC"
"Quincy Acy",TRUE,"21:52",3,4,0.75,0,0,NA,3,3,1,1,2,3,0,0,0,0,3,9,-8,"2016-01-09_GSW_at_SAC","SAC"
"Marco Belinelli",FALSE,"31:54",5,14,0.357,3,7,0.429,0,0,NA,0,3,3,1,0,0,0,3,13,-7,"2016-01-09_GSW_at_SAC","SAC"
"Darren Collison",FALSE,"31:29",5,10,0.5,1,2,0.5,5,5,1,0,2,2,6,1,0,1,1,16,-3,"2016-01-09_GSW_at_SAC","SAC"
"Kosta Koufos",FALSE,"12:02",1,3,0.333,0,0,NA,0,0,NA,1,0,1,1,1,2,1,1,2,-5,"2016-01-09_GSW_at_SAC","SAC"
"Willie Cauley-Stein",FALSE,"9:19",4,6,0.667,0,0,NA,2,4,0.5,1,0,1,0,0,0,0,2,10,-4,"2016-01-09_GSW_at_SAC","SAC"
"Seth Curry",FALSE,"7:37",0,0,NA,0,0,NA,0,0,NA,0,0,0,1,0,0,0,0,0,-3,"2016-01-09_GSW_at_SAC","SAC"
"Omri Casspi",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-09_GSW_at_SAC","SAC"
"James Anderson",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-09_GSW_at_SAC","SAC"
"DeMarcus Cousins",TRUE,"36:44",13,30,0.433,3,8,0.375,3,4,0.75,2,10,12,1,1,0,4,4,32,-11,"2016-01-13_NOP_at_SAC","SAC"
"Rudy Gay",TRUE,"32:39",5,9,0.556,0,2,0,2,2,1,1,5,6,0,1,0,3,0,12,-19,"2016-01-13_NOP_at_SAC","SAC"
"Rajon Rondo",TRUE,"29:40",7,11,0.636,1,1,1,2,4,0.5,0,5,5,10,1,1,3,1,17,-17,"2016-01-13_NOP_at_SAC","SAC"
"Quincy Acy",TRUE,"8:46",0,1,0,0,0,NA,0,0,NA,0,2,2,1,0,1,0,0,0,-1,"2016-01-13_NOP_at_SAC","SAC"
"Ben McLemore",TRUE,"6:42",1,1,1,0,0,NA,0,0,NA,0,0,0,0,0,0,1,0,2,-5,"2016-01-13_NOP_at_SAC","SAC"
"Omri Casspi",FALSE,"29:15",3,8,0.375,1,6,0.167,0,0,NA,0,6,6,3,0,2,0,1,7,-4,"2016-01-13_NOP_at_SAC","SAC"
"Darren Collison",FALSE,"28:42",4,9,0.444,1,4,0.25,1,2,0.5,1,2,3,4,1,0,3,3,10,-9,"2016-01-13_NOP_at_SAC","SAC"
"Marco Belinelli",FALSE,"19:09",1,6,0.167,0,2,0,0,0,NA,0,0,0,1,0,0,0,1,2,-10,"2016-01-13_NOP_at_SAC","SAC"
"Kosta Koufos",FALSE,"18:41",4,6,0.667,0,0,NA,1,2,0.5,5,5,10,0,0,0,2,2,9,-8,"2016-01-13_NOP_at_SAC","SAC"
"Willie Cauley-Stein",FALSE,"15:55",1,1,1,0,0,NA,0,0,NA,1,4,5,0,0,3,1,2,2,14,"2016-01-13_NOP_at_SAC","SAC"
"Seth Curry",FALSE,"13:47",2,2,1,0,0,NA,0,0,NA,0,3,3,1,0,0,1,1,4,10,"2016-01-13_NOP_at_SAC","SAC"
"Caron Butler",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-13_NOP_at_SAC","SAC"
"James Anderson",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-13_NOP_at_SAC","SAC"
"DeMarcus Cousins",TRUE,"39:03",10,21,0.476,2,2,1,14,21,0.667,5,12,17,1,1,1,4,2,36,3,"2016-01-14_SAC_at_UTA","SAC"
"Rudy Gay",TRUE,"38:44",9,17,0.529,1,4,0.25,5,6,0.833,3,6,9,1,3,0,2,5,24,4,"2016-01-14_SAC_at_UTA","SAC"
"Rajon Rondo",TRUE,"34:55",2,9,0.222,0,1,0,2,2,1,0,6,6,13,2,0,3,3,6,5,"2016-01-14_SAC_at_UTA","SAC"
"Willie Cauley-Stein",TRUE,"23:43",4,6,0.667,0,0,NA,1,2,0.5,2,6,8,0,1,1,0,4,9,2,"2016-01-14_SAC_at_UTA","SAC"
"Ben McLemore",TRUE,"17:34",1,2,0.5,0,0,NA,2,2,1,0,0,0,0,2,0,1,4,4,4,"2016-01-14_SAC_at_UTA","SAC"
"Omri Casspi",FALSE,"26:15",4,6,0.667,1,2,0.5,1,1,1,0,3,3,0,0,0,0,4,10,-5,"2016-01-14_SAC_at_UTA","SAC"
"Darren Collison",FALSE,"23:36",1,5,0.2,1,1,1,0,2,0,0,2,2,1,1,0,1,3,3,-3,"2016-01-14_SAC_at_UTA","SAC"
"Marco Belinelli",FALSE,"20:43",3,6,0.5,0,1,0,5,6,0.833,0,2,2,3,0,0,3,3,11,3,"2016-01-14_SAC_at_UTA","SAC"
"Kosta Koufos",FALSE,"15:27",0,2,0,0,0,NA,0,0,NA,4,3,7,0,2,0,1,1,0,-3,"2016-01-14_SAC_at_UTA","SAC"
"James Anderson",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-14_SAC_at_UTA","SAC"
"Seth Curry",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-14_SAC_at_UTA","SAC"
"Quincy Acy",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-14_SAC_at_UTA","SAC"
"Caron Butler",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-14_SAC_at_UTA","SAC"
"Rudy Gay",TRUE,"34:03",5,11,0.455,1,4,0.25,7,8,0.875,1,6,7,1,0,2,2,5,18,6,"2016-01-16_SAC_at_LAC","SAC"
"Rajon Rondo",TRUE,"33:49",5,11,0.455,1,2,0.5,2,2,1,2,5,7,10,2,0,4,1,13,1,"2016-01-16_SAC_at_LAC","SAC"
"DeMarcus Cousins",TRUE,"33:20",6,14,0.429,1,2,0.5,6,7,0.857,3,10,13,6,0,2,5,5,19,7,"2016-01-16_SAC_at_LAC","SAC"
"Ben McLemore",TRUE,"27:35",5,8,0.625,2,4,0.5,3,4,0.75,1,1,2,1,1,0,2,3,15,15,"2016-01-16_SAC_at_LAC","SAC"
"Willie Cauley-Stein",TRUE,"12:32",0,3,0,0,0,NA,2,4,0.5,0,4,4,1,0,3,0,0,2,-4,"2016-01-16_SAC_at_LAC","SAC"
"Darren Collison",FALSE,"31:00",5,9,0.556,2,3,0.667,5,6,0.833,0,4,4,5,1,0,1,3,17,3,"2016-01-16_SAC_at_LAC","SAC"
"Omri Casspi",FALSE,"29:56",6,9,0.667,5,8,0.625,0,0,NA,0,4,4,0,1,0,1,0,17,4,"2016-01-16_SAC_at_LAC","SAC"
"Marco Belinelli",FALSE,"23:17",3,8,0.375,1,2,0.5,0,0,NA,0,4,4,4,0,1,1,1,7,6,"2016-01-16_SAC_at_LAC","SAC"
"Kosta Koufos",FALSE,"14:28",1,3,0.333,0,0,NA,0,2,0,2,5,7,0,0,0,1,1,2,-3,"2016-01-16_SAC_at_LAC","SAC"
"James Anderson",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-16_SAC_at_LAC","SAC"
"Seth Curry",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-16_SAC_at_LAC","SAC"
"Quincy Acy",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-16_SAC_at_LAC","SAC"
"Caron Butler",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-16_SAC_at_LAC","SAC"
"DeMarcus Cousins",TRUE,"35:01",13,22,0.591,0,0,NA,10,12,0.833,6,10,16,3,1,1,2,5,36,26,"2016-01-20_SAC_at_LAL","SAC"
"Rajon Rondo",TRUE,"34:05",5,10,0.5,0,1,0,1,1,1,2,3,5,17,0,0,3,0,11,32,"2016-01-20_SAC_at_LAL","SAC"
"Rudy Gay",TRUE,"33:01",6,9,0.667,2,3,0.667,2,4,0.5,0,6,6,3,2,6,2,4,16,21,"2016-01-20_SAC_at_LAL","SAC"
"Willie Cauley-Stein",TRUE,"29:25",5,8,0.625,0,0,NA,2,4,0.5,4,6,10,1,2,2,0,4,12,-1,"2016-01-20_SAC_at_LAL","SAC"
"Ben McLemore",TRUE,"18:26",3,6,0.5,0,1,0,0,0,NA,0,2,2,0,0,0,1,5,6,2,"2016-01-20_SAC_at_LAL","SAC"
"Omri Casspi",FALSE,"30:21",3,11,0.273,1,7,0.143,2,3,0.667,0,9,9,0,0,1,3,1,9,20,"2016-01-20_SAC_at_LAL","SAC"
"Darren Collison",FALSE,"21:16",3,5,0.6,1,2,0.5,3,4,0.75,0,2,2,0,0,0,1,1,10,1,"2016-01-20_SAC_at_LAL","SAC"
"Marco Belinelli",FALSE,"19:24",2,10,0.2,2,5,0.4,0,0,NA,0,1,1,3,1,0,0,0,6,-3,"2016-01-20_SAC_at_LAL","SAC"
"Kosta Koufos",FALSE,"12:55",2,4,0.5,0,0,NA,0,0,NA,2,5,7,0,0,2,2,3,4,-2,"2016-01-20_SAC_at_LAL","SAC"
"James Anderson",FALSE,"2:05",0,0,NA,0,0,NA,0,0,NA,1,0,1,1,0,0,0,0,0,-1,"2016-01-20_SAC_at_LAL","SAC"
"Seth Curry",FALSE,"2:05",0,2,0,0,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,-1,"2016-01-20_SAC_at_LAL","SAC"
"Quincy Acy",FALSE,"1:56",1,2,0.5,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,2,1,"2016-01-20_SAC_at_LAL","SAC"
"Caron Butler",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-20_SAC_at_LAL","SAC"
"DeMarcus Cousins",TRUE,"39:01",10,25,0.4,1,1,1,3,4,0.75,4,12,16,5,3,2,6,4,24,11,"2016-01-21_ATL_at_SAC","SAC"
"Omri Casspi",TRUE,"37:38",4,10,0.4,3,7,0.429,2,4,0.5,1,4,5,2,5,0,1,3,13,0,"2016-01-21_ATL_at_SAC","SAC"
"Rajon Rondo",TRUE,"37:30",5,16,0.313,1,4,0.25,0,0,NA,2,7,9,11,0,1,6,1,11,13,"2016-01-21_ATL_at_SAC","SAC"
"Ben McLemore",TRUE,"33:54",5,14,0.357,2,7,0.286,2,4,0.5,1,2,3,4,2,1,3,1,14,16,"2016-01-21_ATL_at_SAC","SAC"
"Willie Cauley-Stein",TRUE,"30:01",5,8,0.625,0,0,NA,2,2,1,5,6,11,0,2,0,0,1,12,1,"2016-01-21_ATL_at_SAC","SAC"
"Marco Belinelli",FALSE,"18:56",0,7,0,0,5,0,4,4,1,0,4,4,2,0,0,1,0,4,-3,"2016-01-21_ATL_at_SAC","SAC"
"Darren Collison",FALSE,"16:19",1,5,0.2,0,0,NA,1,2,0.5,0,0,0,0,1,0,1,1,3,-14,"2016-01-21_ATL_at_SAC","SAC"
"Kosta Koufos",FALSE,"14:59",2,5,0.4,0,0,NA,2,2,1,4,2,6,0,0,0,1,2,6,1,"2016-01-21_ATL_at_SAC","SAC"
"Quincy Acy",FALSE,"11:29",1,2,0.5,0,0,NA,2,2,1,0,1,1,0,0,0,0,1,4,-10,"2016-01-21_ATL_at_SAC","SAC"
"James Anderson",FALSE,"0:13",0,0,NA,0,0,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,"2016-01-21_ATL_at_SAC","SAC"
"Rudy Gay",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-21_ATL_at_SAC","SAC"
"Seth Curry",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-21_ATL_at_SAC","SAC"
"Caron Butler",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-21_ATL_at_SAC","SAC"
"DeMarcus Cousins",TRUE,"39:07",17,29,0.586,1,2,0.5,13,20,0.65,2,11,13,2,1,0,5,4,48,16,"2016-01-23_IND_at_SAC","SAC"
"Willie Cauley-Stein",TRUE,"34:14",3,6,0.5,0,0,NA,0,0,NA,5,7,12,2,2,1,1,2,6,13,"2016-01-23_IND_at_SAC","SAC"
"Rajon Rondo",TRUE,"33:36",2,4,0.5,0,0,NA,7,8,0.875,2,8,10,10,2,1,1,2,11,14,"2016-01-23_IND_at_SAC","SAC"
"Omri Casspi",TRUE,"27:45",4,7,0.571,0,3,0,0,0,NA,1,4,5,1,0,0,1,3,8,3,"2016-01-23_IND_at_SAC","SAC"
"Ben McLemore",TRUE,"18:24",2,9,0.222,1,4,0.25,0,0,NA,1,1,2,0,1,1,1,2,5,8,"2016-01-23_IND_at_SAC","SAC"
"Darren Collison",FALSE,"24:43",4,10,0.4,2,2,1,1,1,1,1,1,2,1,1,0,1,1,11,6,"2016-01-23_IND_at_SAC","SAC"
"Marco Belinelli",FALSE,"21:17",2,10,0.2,0,3,0,3,3,1,0,1,1,0,0,0,2,2,7,-4,"2016-01-23_IND_at_SAC","SAC"
