"player","starter","MP","FG","FGA","FG_pct","3P","3PA","3P_pct","FT","FTA","FT_pct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","plus_minus","game","team"
"Kentavious Caldwell-Pope",TRUE,"41:26",6,16,0.375,1,7,0.143,3,3,1,0,10,10,1,0,0,2,3,16,-13,"2016-01-02_DET_at_IND","DET"
"Marcus Morris",TRUE,"36:02",5,13,0.385,0,1,0,1,2,0.5,1,1,2,4,0,0,1,3,11,-18,"2016-01-02_DET_at_IND","DET"
"Andre Drummond",TRUE,"35:51",5,12,0.417,0,0,NA,1,8,0.125,7,11,18,0,1,2,1,3,11,-18,"2016-01-02_DET_at_IND","DET"
"Ersan Ilyasova",TRUE,"31:57",6,16,0.375,0,3,0,0,0,NA,2,5,7,1,1,0,2,1,12,-18,"2016-01-02_DET_at_IND","DET"
"Reggie Jackson",TRUE,"28:43",5,19,0.263,2,5,0.4,0,1,0,0,3,3,5,1,0,1,2,12,-23,"2016-01-02_DET_at_IND","DET"
"Brandon Jennings",FALSE,"19:17",1,5,0.2,0,2,0,2,2,1,0,2,2,3,1,0,1,2,4,11,"2016-01-02_DET_at_IND","DET"
"Stanley Johnson",FALSE,"18:32",2,6,0.333,0,1,0,2,3,0.667,1,1,2,2,0,0,1,3,6,7,"2016-01-02_DET_at_IND","DET"
"Anthony Tolliver",FALSE,"16:03",0,1,0,0,1,0,0,0,NA,0,1,1,1,1,0,1,0,0,6,"2016-01-02_DET_at_IND","DET"
"Aron Baynes",FALSE,"12:09",3,5,0.6,0,0,NA,4,4,1,1,2,3,0,0,0,0,1,10,6,"2016-01-02_DET_at_IND","DET"
"Steve Blake",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-02_DET_at_IND","DET"
"Darrun Hilliard",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-02_DET_at_IND","DET"
"Joel Anthony",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-02_DET_at_IND","DET"
"Reggie Bullock",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-02_DET_at_IND","DET"
"Kentavious Caldwell-Pope",TRUE,"33:41",7,12,0.583,5,8,0.625,2,2,1,0,6,6,2,0,0,2,4,21,28,"2016-01-04_ORL_at_DET","DET"
"Marcus Morris",TRUE,"29:59",4,7,0.571,0,1,0,5,5,1,1,2,3,1,0,0,0,2,13,9,"2016-01-04_ORL_at_DET","DET"
"Andre Drummond",TRUE,"28:34",8,14,0.571,0,0,NA,1,4,0.25,6,6,12,0,1,1,1,0,17,9,"2016-01-04_ORL_at_DET","DET"
"Ersan Ilyasova",TRUE,"28:21",4,10,0.4,2,5,0.4,0,0,NA,2,2,4,1,2,0,0,1,10,11,"2016-01-04_ORL_at_DET","DET"
"Reggie Jackson",TRUE,"25:47",6,12,0.5,0,2,0,2,2,1,1,2,3,7,0,1,2,2,14,5,"2016-01-04_ORL_at_DET","DET"
"Stanley Johnson",FALSE,"24:52",2,8,0.25,2,5,0.4,0,0,NA,1,6,7,3,2,0,1,3,6,23,"2016-01-04_ORL_at_DET","DET"
"Anthony Tolliver",FALSE,"19:39",4,8,0.5,2,4,0.5,0,0,NA,2,4,6,1,0,1,1,1,10,15,"2016-01-04_ORL_at_DET","DET"
"Brandon Jennings",FALSE,"18:29",5,9,0.556,3,4,0.75,4,6,0.667,0,1,1,6,1,0,0,1,17,25,"2016-01-04_ORL_at_DET","DET"
"Aron Baynes",FALSE,"15:42",3,3,1,0,0,NA,1,2,0.5,4,6,10,2,0,2,2,2,7,21,"2016-01-04_ORL_at_DET","DET"
"Steve Blake",FALSE,"3:44",0,1,0,0,1,0,0,0,NA,0,0,0,1,0,0,1,0,0,-4,"2016-01-04_ORL_at_DET","DET"
"Joel Anthony",FALSE,"3:44",0,1,0,0,0,NA,0,0,NA,1,0,1,0,0,1,0,1,0,-4,"2016-01-04_ORL_at_DET","DET"
"Reggie Bullock",FALSE,"3:44",0,1,0,0,0,NA,0,0,NA,0,1,1,1,0,0,0,0,0,-4,"2016-01-04_ORL_at_DET","DET"
"Darrun Hilliard",FALSE,"3:44",0,2,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,1,0,-4,"2016-01-04_ORL_at_DET","DET"
"Marcus Morris",TRUE,"37:25",2,8,0.25,0,0,NA,4,5,0.8,2,4,6,0,0,0,2,5,8,3,"2016-01-06_DET_at_BOS","DET"
"Kentavious Caldwell-Pope",TRUE,"37:21",6,13,0.462,4,7,0.571,4,6,0.667,0,4,4,1,1,0,2,4,20,0,"2016-01-06_DET_at_BOS","DET"
