"player","starter","MP","FG","FGA","FG_pct","3P","3PA","3P_pct","FT","FTA","FT_pct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","plus_minus","game","team"
"Dwight Howard",TRUE,"37:17",6,9,0.667,0,0,NA,10,17,0.588,2,10,12,2,0,0,2,1,22,-6,"2016-01-02_HOU_at_SAS","HOU"
"Patrick Beverley",TRUE,"30:58",3,8,0.375,1,1,1,3,6,0.5,2,3,5,7,1,0,0,3,10,-10,"2016-01-02_HOU_at_SAS","HOU"
"James Harden",TRUE,"30:26",6,10,0.6,2,5,0.4,3,3,1,1,1,2,3,1,0,5,3,17,-31,"2016-01-02_HOU_at_SAS","HOU"
"Clint Capela",TRUE,"25:51",4,6,0.667,0,0,NA,0,0,NA,1,6,7,0,1,4,0,2,8,-1,"2016-01-02_HOU_at_SAS","HOU"
"Trevor Ariza",TRUE,"25:04",4,10,0.4,2,4,0.5,0,0,NA,1,0,1,3,2,0,1,0,10,-12,"2016-01-02_HOU_at_SAS","HOU"
"Terrence Jones",FALSE,"26:32",3,7,0.429,0,2,0,2,2,1,0,2,2,3,0,0,3,4,8,-36,"2016-01-02_HOU_at_SAS","HOU"
"Corey Brewer",FALSE,"19:01",4,10,0.4,1,3,0.333,2,3,0.667,1,1,2,2,0,0,2,4,11,-7,"2016-01-02_HOU_at_SAS","HOU"
"Ty Lawson",FALSE,"17:59",3,6,0.5,0,2,0,0,0,NA,0,3,3,6,1,0,2,2,6,-5,"2016-01-02_HOU_at_SAS","HOU"
"Jason Terry",FALSE,"16:15",3,5,0.6,3,5,0.6,0,0,NA,0,2,2,0,0,0,0,1,9,10,"2016-01-02_HOU_at_SAS","HOU"
"Montrezl Harrell",FALSE,"5:18",1,2,0.5,0,0,NA,0,2,0,0,1,1,0,0,0,0,0,2,4,"2016-01-02_HOU_at_SAS","HOU"
"K.J. McDaniels",FALSE,"5:18",0,1,0,0,0,NA,0,0,NA,0,0,0,0,1,0,0,0,0,4,"2016-01-02_HOU_at_SAS","HOU"
"Sam Dekker",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-02_HOU_at_SAS","HOU"
"Marcus Thornton",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-02_HOU_at_SAS","HOU"
"Donatas Motiejunas",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-02_HOU_at_SAS","HOU"
