"player","starter","MP","FG","FGA","FG_pct","3P","3PA","3P_pct","FT","FTA","FT_pct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","plus_minus","game","team"
"DeAndre Jordan",TRUE,"29:52",9,10,0.9,0,0,NA,4,7,0.571,2,11,13,1,0,1,1,2,22,23,"2016-01-02_PHI_at_LAC","LAC"
"Chris Paul",TRUE,"26:02",4,12,0.333,1,4,0.25,6,6,1,0,5,5,14,1,0,2,2,15,22,"2016-01-02_PHI_at_LAC","LAC"
"Wesley Johnson",TRUE,"24:19",4,8,0.5,4,7,0.571,0,0,NA,0,2,2,1,4,2,1,2,12,19,"2016-01-02_PHI_at_LAC","LAC"
"J.J. Redick",TRUE,"24:07",6,11,0.545,4,5,0.8,0,0,NA,0,1,1,2,0,0,1,1,16,22,"2016-01-02_PHI_at_LAC","LAC"
"Luc Mbah a Moute",TRUE,"22:36",3,4,0.75,0,0,NA,1,2,0.5,1,3,4,0,0,1,0,1,7,22,"2016-01-02_PHI_at_LAC","LAC"
"Austin Rivers",FALSE,"24:30",11,16,0.688,3,4,0.75,1,1,1,0,2,2,1,0,0,0,1,26,8,"2016-01-02_PHI_at_LAC","LAC"
"Pablo Prigioni",FALSE,"21:58",1,1,1,0,0,NA,0,0,NA,1,2,3,3,1,0,3,2,2,9,"2016-01-02_PHI_at_LAC","LAC"
"Lance Stephenson",FALSE,"21:14",2,3,0.667,0,1,0,3,4,0.75,0,4,4,3,1,0,2,0,7,12,"2016-01-02_PHI_at_LAC","LAC"
"Jamal Crawford",FALSE,"17:56",4,6,0.667,0,2,0,5,5,1,0,1,1,2,0,0,1,0,13,16,"2016-01-02_PHI_at_LAC","LAC"
"Cole Aldrich",FALSE,"11:31",4,6,0.667,0,0,NA,0,0,NA,0,9,9,1,0,2,3,5,8,13,"2016-01-02_PHI_at_LAC","LAC"
"Branden Dawson",FALSE,"9:24",1,2,0.5,0,0,NA,0,0,NA,2,1,3,0,0,0,0,0,2,-6,"2016-01-02_PHI_at_LAC","LAC"
"Josh Smith",FALSE,"6:31",0,2,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,1,0,-5,"2016-01-02_PHI_at_LAC","LAC"
"Paul Pierce",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-02_PHI_at_LAC","LAC"
"DeAndre Jordan",TRUE,"35:56",6,7,0.857,0,0,NA,2,4,0.5,5,9,14,0,0,4,0,1,14,16,"2016-01-06_LAC_at_POR","LAC"
"Chris Paul",TRUE,"35:35",9,19,0.474,0,3,0,3,4,0.75,1,3,4,19,1,0,3,4,21,15,"2016-01-06_LAC_at_POR","LAC"
"J.J. Redick",TRUE,"30:04",8,13,0.615,2,5,0.4,2,2,1,0,1,1,1,2,0,1,2,20,8,"2016-01-06_LAC_at_POR","LAC"
"Paul Pierce",TRUE,"24:12",5,9,0.556,5,6,0.833,2,2,1,0,4,4,1,2,0,1,5,17,14,"2016-01-06_LAC_at_POR","LAC"
"Luc Mbah a Moute",TRUE,"19:06",1,2,0.5,0,0,NA,0,0,NA,0,2,2,0,0,1,1,1,2,4,"2016-01-06_LAC_at_POR","LAC"
"Austin Rivers",FALSE,"25:08",7,10,0.7,2,2,1,0,0,NA,0,3,3,0,0,0,0,2,16,5,"2016-01-06_LAC_at_POR","LAC"
"Wesley Johnson",FALSE,"23:48",1,7,0.143,1,4,0.25,2,2,1,0,7,7,1,0,1,1,1,5,-3,"2016-01-06_LAC_at_POR","LAC"
"Jamal Crawford",FALSE,"21:41",4,13,0.308,1,3,0.333,1,1,1,1,1,2,1,2,0,2,1,10,5,"2016-01-06_LAC_at_POR","LAC"
"Pablo Prigioni",FALSE,"12:25",0,0,NA,0,0,NA,0,0,NA,1,1,2,1,0,0,0,3,0,-4,"2016-01-06_LAC_at_POR","LAC"
"Cole Aldrich",FALSE,"12:04",1,3,0.333,0,0,NA,2,2,1,2,1,3,0,0,0,1,2,4,-5,"2016-01-06_LAC_at_POR","LAC"
"Lance Stephenson",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-06_LAC_at_POR","LAC"
"Josh Smith",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-06_LAC_at_POR","LAC"
"DeAndre Jordan",TRUE,"35:25",4,10,0.4,0,0,NA,3,4,0.75,7,12,19,2,0,4,0,2,11,21,"2016-01-09_CHO_at_LAC","LAC"
"Chris Paul",TRUE,"31:13",11,19,0.579,3,5,0.6,0,0,NA,1,6,7,7,2,1,5,4,25,21,"2016-01-09_CHO_at_LAC","LAC"
"J.J. Redick",TRUE,"28:32",6,10,0.6,3,5,0.6,2,2,1,0,2,2,2,0,0,1,1,17,22,"2016-01-09_CHO_at_LAC","LAC"
"Paul Pierce",TRUE,"19:26",2,10,0.2,0,8,0,0,0,NA,0,2,2,0,1,2,0,1,4,11,"2016-01-09_CHO_at_LAC","LAC"
"Luc Mbah a Moute",TRUE,"18:00",1,2,0.5,0,0,NA,2,2,1,1,3,4,0,1,1,0,1,4,24,"2016-01-09_CHO_at_LAC","LAC"
"Jamal Crawford",FALSE,"30:43",9,20,0.45,1,7,0.143,0,0,NA,0,1,1,2,0,0,3,1,19,0,"2016-01-09_CHO_at_LAC","LAC"
"Austin Rivers",FALSE,"24:22",2,7,0.286,0,1,0,2,2,1,0,1,1,2,1,0,0,2,6,-11,"2016-01-09_CHO_at_LAC","LAC"
"Wesley Johnson",FALSE,"22:57",1,7,0.143,1,5,0.2,0,0,NA,1,3,4,0,1,1,0,4,3,-4,"2016-01-09_CHO_at_LAC","LAC"
