"player","starter","MP","FG","FGA","FG_pct","3P","3PA","3P_pct","FT","FTA","FT_pct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","plus_minus","game","team"
"Jimmy Butler",TRUE,"34:13",8,18,0.444,0,1,0,7,10,0.7,2,2,4,6,1,1,0,1,23,16,"2016-01-01_NYK_at_CHI","CHI"
"Nikola Mirotic",TRUE,"30:54",6,8,0.75,4,6,0.667,1,2,0.5,0,5,5,7,2,2,0,4,17,25,"2016-01-01_NYK_at_CHI","CHI"
"Pau Gasol",TRUE,"28:52",5,17,0.294,0,0,NA,7,7,1,2,6,8,4,0,2,1,0,17,5,"2016-01-01_NYK_at_CHI","CHI"
"Taj Gibson",TRUE,"25:17",2,7,0.286,0,0,NA,3,4,0.75,5,4,9,0,1,2,0,2,7,-4,"2016-01-01_NYK_at_CHI","CHI"
"Kirk Hinrich",TRUE,"16:27",1,2,0.5,0,1,0,0,0,NA,0,5,5,2,0,0,1,0,2,0,"2016-01-01_NYK_at_CHI","CHI"
"Bobby Portis",FALSE,"29:51",6,9,0.667,2,3,0.667,2,2,1,2,8,10,2,0,0,3,4,16,30,"2016-01-01_NYK_at_CHI","CHI"
"Doug McDermott",FALSE,"20:29",5,9,0.556,3,4,0.75,0,0,NA,0,2,2,1,0,0,0,2,13,24,"2016-01-01_NYK_at_CHI","CHI"
"Tony Snell",FALSE,"20:13",2,7,0.286,0,0,NA,0,0,NA,1,3,4,0,0,1,0,2,4,9,"2016-01-01_NYK_at_CHI","CHI"
"E'Twaun Moore",FALSE,"18:13",1,2,0.5,0,0,NA,0,0,NA,1,4,5,3,0,1,2,0,2,27,"2016-01-01_NYK_at_CHI","CHI"
"Aaron Brooks",FALSE,"13:20",3,4,0.75,1,1,1,0,0,NA,0,0,0,2,0,0,0,4,7,0,"2016-01-01_NYK_at_CHI","CHI"
"Cameron Bairstow",FALSE,"2:11",0,2,0,0,0,NA,0,0,NA,1,1,2,0,0,0,0,0,0,3,"2016-01-01_NYK_at_CHI","CHI"
"Derrick Rose",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-01_NYK_at_CHI","CHI"
"Joakim Noah",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-01_NYK_at_CHI","CHI"
"Jimmy Butler",TRUE,"38:42",15,23,0.652,2,3,0.667,10,11,0.909,1,3,4,5,1,1,3,3,42,11,"2016-01-03_CHI_at_TOR","CHI"
"Pau Gasol",TRUE,"33:31",7,16,0.438,0,0,NA,5,6,0.833,1,12,13,6,0,4,2,0,19,13,"2016-01-03_CHI_at_TOR","CHI"
"Taj Gibson",TRUE,"29:05",4,5,0.8,0,0,NA,1,2,0.5,2,3,5,3,0,2,1,1,9,-10,"2016-01-03_CHI_at_TOR","CHI"
"Nikola Mirotic",TRUE,"28:36",4,9,0.444,3,6,0.5,6,6,1,1,2,3,1,1,0,1,2,17,0,"2016-01-03_CHI_at_TOR","CHI"
"Kirk Hinrich",TRUE,"20:48",3,4,0.75,2,3,0.667,0,0,NA,1,1,2,4,1,0,0,2,8,-3,"2016-01-03_CHI_at_TOR","CHI"
"Aaron Brooks",FALSE,"24:44",2,6,0.333,1,3,0.333,0,0,NA,1,5,6,2,0,0,1,3,5,2,"2016-01-03_CHI_at_TOR","CHI"
"Tony Snell",FALSE,"19:25",3,6,0.5,1,3,0.333,0,0,NA,0,2,2,1,0,0,0,1,7,1,"2016-01-03_CHI_at_TOR","CHI"
"Bobby Portis",FALSE,"18:02",2,5,0.4,0,1,0,0,0,NA,0,6,6,1,0,1,1,3,4,-3,"2016-01-03_CHI_at_TOR","CHI"
"E'Twaun Moore",FALSE,"16:08",2,4,0.5,0,0,NA,0,0,NA,1,0,1,0,1,0,1,1,4,6,"2016-01-03_CHI_at_TOR","CHI"
"Doug McDermott",FALSE,"10:58",0,4,0,0,2,0,0,0,NA,0,0,0,0,0,0,1,2,0,-7,"2016-01-03_CHI_at_TOR","CHI"
"Cameron Bairstow",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-03_CHI_at_TOR","CHI"
"Derrick Rose",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-03_CHI_at_TOR","CHI"
"Joakim Noah",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-03_CHI_at_TOR","CHI"
"Jimmy Butler",TRUE,"39:23",11,21,0.524,2,5,0.4,8,8,1,0,2,2,10,1,0,2,1,32,13,"2016-01-05_MIL_at_CHI","CHI"
"Taj Gibson",TRUE,"37:56",5,6,0.833,0,0,NA,1,1,1,4,10,14,1,1,6,1,1,11,10,"2016-01-05_MIL_at_CHI","CHI"
"Pau Gasol",TRUE,"35:12",10,14,0.714,2,2,1,4,4,1,1,10,11,5,1,3,4,3,26,11,"2016-01-05_MIL_at_CHI","CHI"
"Derrick Rose",TRUE,"34:32",8,17,0.471,0,4,0,0,0,NA,0,1,1,6,0,0,5,1,16,15,"2016-01-05_MIL_at_CHI","CHI"
"Nikola Mirotic",TRUE,"28:32",5,10,0.5,1,4,0.25,3,3,1,0,6,6,0,1,1,1,1,14,6,"2016-01-05_MIL_at_CHI","CHI"
"Bobby Portis",FALSE,"21:26",2,4,0.5,0,1,0,4,4,1,2,6,8,0,1,0,1,1,8,3,"2016-01-05_MIL_at_CHI","CHI"
"Tony Snell",FALSE,"18:47",4,7,0.571,0,1,0,0,0,NA,0,1,1,1,0,0,0,2,8,1,"2016-01-05_MIL_at_CHI","CHI"
"Kirk Hinrich",FALSE,"13:28",1,2,0.5,0,1,0,0,0,NA,0,1,1,4,0,0,1,1,2,-4,"2016-01-05_MIL_at_CHI","CHI"
"Doug McDermott",FALSE,"10:44",0,2,0,0,1,0,0,0,NA,0,1,1,0,0,0,0,0,0,0,"2016-01-05_MIL_at_CHI","CHI"
"Aaron Brooks",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-05_MIL_at_CHI","CHI"
"Joakim Noah",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-05_MIL_at_CHI","CHI"
"Cameron Bairstow",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-05_MIL_at_CHI","CHI"
"E'Twaun Moore",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-05_MIL_at_CHI","CHI"
"Jimmy Butler",TRUE,"38:39",5,14,0.357,1,3,0.333,8,9,0.889,0,5,5,10,1,1,3,1,19,12,"2016-01-07_BOS_at_CHI","CHI"
"Pau Gasol",TRUE,"34:42",8,19,0.421,0,1,0,1,2,0.5,5,13,18,4,0,1,3,0,17,14,"2016-01-07_BOS_at_CHI","CHI"
"Derrick Rose",TRUE,"34:27",9,16,0.563,0,1,0,0,0,NA,2,5,7,3,0,0,2,4,18,6,"2016-01-07_BOS_at_CHI","CHI"
"Taj Gibson",TRUE,"27:38",5,9,0.556,0,0,NA,0,0,NA,0,5,5,3,1,0,2,5,10,1,"2016-01-07_BOS_at_CHI","CHI"
"Nikola Mirotic",TRUE,"27:13",3,10,0.3,2,7,0.286,3,4,0.75,2,6,8,1,1,1,2,1,11,22,"2016-01-07_BOS_at_CHI","CHI"
"Bobby Portis",FALSE,"23:30",2,9,0.222,0,1,0,0,0,NA,3,5,8,0,0,2,0,3,4,-11,"2016-01-07_BOS_at_CHI","CHI"
"Doug McDermott",FALSE,"20:11",3,8,0.375,3,4,0.75,0,0,NA,0,1,1,0,1,0,0,1,9,5,"2016-01-07_BOS_at_CHI","CHI"
"Tony Snell",FALSE,"20:07",3,6,0.5,2,3,0.667,2,2,1,0,1,1,1,0,0,3,1,10,-7,"2016-01-07_BOS_at_CHI","CHI"
"Kirk Hinrich",FALSE,"13:33",1,3,0.333,1,2,0.5,0,0,NA,0,1,1,1,0,0,1,2,3,3,"2016-01-07_BOS_at_CHI","CHI"
"Aaron Brooks",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-07_BOS_at_CHI","CHI"
"Joakim Noah",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-07_BOS_at_CHI","CHI"
