"player","starter","MP","FG","FGA","FG_pct","3P","3PA","3P_pct","FT","FTA","FT_pct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","plus_minus","game","team"
"Jameer Nelson",TRUE,"45:46",8,18,0.444,2,10,0.2,2,2,1,4,4,8,7,0,0,2,4,20,-5,"2016-01-02_DEN_at_GSW","DEN"
"Danilo Gallinari",TRUE,"41:09",9,18,0.5,1,5,0.2,5,8,0.625,3,3,6,2,2,0,0,2,24,-2,"2016-01-02_DEN_at_GSW","DEN"
"Gary Harris",TRUE,"39:18",5,12,0.417,1,4,0.25,0,0,NA,0,2,2,1,2,0,1,2,11,-11,"2016-01-02_DEN_at_GSW","DEN"
"Kenneth Faried",TRUE,"28:52",7,12,0.583,0,0,NA,1,1,1,9,3,12,4,0,0,1,3,15,-9,"2016-01-02_DEN_at_GSW","DEN"
"Nikola Jokic",TRUE,"5:24",0,0,NA,0,0,NA,0,0,NA,0,1,1,1,0,0,2,2,0,-18,"2016-01-02_DEN_at_GSW","DEN"
"Will Barton",FALSE,"49:30",8,25,0.32,1,8,0.125,4,7,0.571,1,12,13,7,2,0,5,3,21,11,"2016-01-02_DEN_at_GSW","DEN"
"Randy Foye",FALSE,"20:56",1,3,0.333,0,1,0,0,0,NA,1,0,1,4,1,0,0,0,2,10,"2016-01-02_DEN_at_GSW","DEN"
"Darrell Arthur",FALSE,"17:28",6,9,0.667,0,0,NA,0,1,0,3,1,4,0,0,0,1,3,12,12,"2016-01-02_DEN_at_GSW","DEN"
"Mike Miller",FALSE,"11:50",0,3,0,0,2,0,0,0,NA,2,1,3,1,0,0,0,4,0,0,"2016-01-02_DEN_at_GSW","DEN"
"Jusuf Nurkic",FALSE,"4:47",0,5,0,0,0,NA,3,4,0.75,1,1,2,0,0,0,1,0,3,-3,"2016-01-02_DEN_at_GSW","DEN"
"J.J. Hickson",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-02_DEN_at_GSW","DEN"
"Kostas Papanikolaou",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-02_DEN_at_GSW","DEN"
"Joffrey Lauvergne",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-02_DEN_at_GSW","DEN"
"Danilo Gallinari",TRUE,"35:54",8,13,0.615,2,4,0.5,11,16,0.688,0,5,5,3,1,1,0,2,29,3,"2016-01-03_POR_at_DEN","DEN"
"Jameer Nelson",TRUE,"32:41",4,8,0.5,0,2,0,9,10,0.9,2,2,4,7,1,0,1,1,17,8,"2016-01-03_POR_at_DEN","DEN"
"Kenneth Faried",TRUE,"27:28",6,14,0.429,0,0,NA,1,5,0.2,6,3,9,1,0,1,1,2,13,5,"2016-01-03_POR_at_DEN","DEN"
"Gary Harris",TRUE,"27:23",2,6,0.333,2,3,0.667,1,2,0.5,0,2,2,1,1,0,0,3,7,9,"2016-01-03_POR_at_DEN","DEN"
"Nikola Jokic",TRUE,"21:54",3,7,0.429,0,1,0,3,4,0.75,4,6,10,2,2,1,2,5,9,0,"2016-01-03_POR_at_DEN","DEN"
"Will Barton",FALSE,"25:06",2,10,0.2,1,5,0.2,0,0,NA,0,2,2,2,0,0,1,3,5,-17,"2016-01-03_POR_at_DEN","DEN"
