"player","starter","MP","FG","FGA","FG_pct","3P","3PA","3P_pct","FT","FTA","FT_pct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","plus_minus","game","team"
"Kyle Lowry",TRUE,"41:17",6,16,0.375,2,7,0.286,4,4,1,3,3,6,11,2,0,6,4,18,14,"2016-01-01_CHO_at_TOR","TOR"
"DeMar DeRozan",TRUE,"36:39",7,18,0.389,2,2,1,7,7,1,0,0,0,1,1,0,1,2,23,3,"2016-01-01_CHO_at_TOR","TOR"
"DeMarre Carroll",TRUE,"25:08",5,11,0.455,4,7,0.571,0,0,NA,2,1,3,0,2,0,1,0,14,10,"2016-01-01_CHO_at_TOR","TOR"
"Jonas Valanciunas",TRUE,"24:03",3,9,0.333,0,0,NA,4,5,0.8,7,5,12,2,0,0,1,2,10,8,"2016-01-01_CHO_at_TOR","TOR"
"Luis Scola",TRUE,"21:18",2,10,0.2,1,4,0.25,0,0,NA,3,6,9,0,0,0,0,2,5,-1,"2016-01-01_CHO_at_TOR","TOR"
"Bismack Biyombo",FALSE,"23:57",2,3,0.667,0,0,NA,2,2,1,2,9,11,0,0,4,3,1,6,2,"2016-01-01_CHO_at_TOR","TOR"
"Patrick Patterson",FALSE,"22:39",5,9,0.556,4,6,0.667,0,0,NA,2,4,6,1,1,0,1,3,14,1,"2016-01-01_CHO_at_TOR","TOR"
"Terrence Ross",FALSE,"21:45",3,9,0.333,2,6,0.333,0,0,NA,1,5,6,0,0,0,0,4,8,15,"2016-01-01_CHO_at_TOR","TOR"
"Cory Joseph",FALSE,"18:04",3,6,0.5,0,1,0,0,0,NA,0,1,1,6,0,0,0,1,6,3,"2016-01-01_CHO_at_TOR","TOR"
"James Johnson",FALSE,"5:10",0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,-5,"2016-01-01_CHO_at_TOR","TOR"
"Delon Wright",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-01_CHO_at_TOR","TOR"
"Bruno Caboclo",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-01_CHO_at_TOR","TOR"
"Lucas Nogueira",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-01_CHO_at_TOR","TOR"
"Kyle Lowry",TRUE,"39:14",8,22,0.364,3,9,0.333,3,4,0.75,0,5,5,10,1,1,3,2,22,-6,"2016-01-03_CHI_at_TOR","TOR"
"DeMar DeRozan",TRUE,"35:25",7,17,0.412,3,6,0.5,7,8,0.875,1,1,2,4,0,0,0,3,24,-15,"2016-01-03_CHI_at_TOR","TOR"
"Luis Scola",TRUE,"27:46",9,17,0.529,2,2,1,2,3,0.667,5,0,5,2,2,1,0,3,22,-3,"2016-01-03_CHI_at_TOR","TOR"
"DeMarre Carroll",TRUE,"23:58",4,8,0.5,2,5,0.4,0,0,NA,0,3,3,0,0,0,0,2,10,-2,"2016-01-03_CHI_at_TOR","TOR"
"Jonas Valanciunas",TRUE,"23:21",3,5,0.6,0,0,NA,2,2,1,4,5,9,1,1,3,2,1,8,2,"2016-01-03_CHI_at_TOR","TOR"
"Cory Joseph",FALSE,"28:02",5,9,0.556,1,3,0.333,2,2,1,1,1,2,4,0,0,2,2,13,-4,"2016-01-03_CHI_at_TOR","TOR"
"Patrick Patterson",FALSE,"25:57",3,7,0.429,1,3,0.333,0,0,NA,0,5,5,0,0,1,0,0,7,6,"2016-01-03_CHI_at_TOR","TOR"
