"player","starter","MP","FG","FGA","FG_pct","3P","3PA","3P_pct","FT","FTA","FT_pct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","plus_minus","game","team"
"Jerami Grant",TRUE,"30:58",2,6,0.333,0,2,0,5,6,0.833,1,6,7,3,0,1,1,2,9,-2,"2016-01-01_PHI_at_LAL","PHI"
"Isaiah Canaan",TRUE,"30:58",2,11,0.182,1,8,0.125,2,2,1,0,4,4,1,0,0,3,1,7,-21,"2016-01-01_PHI_at_LAL","PHI"
"Nerlens Noel",TRUE,"27:38",6,11,0.545,0,0,NA,3,5,0.6,5,7,12,3,3,3,1,2,15,-1,"2016-01-01_PHI_at_LAL","PHI"
"Ish Smith",TRUE,"25:27",3,19,0.158,0,2,0,3,4,0.75,1,3,4,3,0,0,3,5,9,-2,"2016-01-01_PHI_at_LAL","PHI"
"JaKarr Sampson",TRUE,"19:40",2,6,0.333,0,1,0,0,0,NA,3,2,5,0,0,2,0,3,4,-2,"2016-01-01_PHI_at_LAL","PHI"
"Nik Stauskas",FALSE,"28:57",2,9,0.222,0,5,0,0,0,NA,2,2,4,2,1,0,3,2,4,-3,"2016-01-01_PHI_at_LAL","PHI"
"Jahlil Okafor",FALSE,"23:15",6,10,0.6,0,0,NA,0,0,NA,1,3,4,0,0,1,1,1,12,-11,"2016-01-01_PHI_at_LAL","PHI"
"T.J. McConnell",FALSE,"22:33",5,6,0.833,1,2,0.5,1,2,0.5,0,4,4,7,0,1,4,1,12,-7,"2016-01-01_PHI_at_LAL","PHI"
"Robert Covington",FALSE,"22:29",3,6,0.5,2,4,0.5,2,2,1,0,6,6,1,2,1,0,3,10,-1,"2016-01-01_PHI_at_LAL","PHI"
"Richaun Holmes",FALSE,"8:05",0,0,NA,0,0,NA,2,4,0.5,0,0,0,1,0,1,0,1,2,5,"2016-01-01_PHI_at_LAL","PHI"
"Kendall Marshall",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-01_PHI_at_LAL","PHI"
"Carl Landry",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-01_PHI_at_LAL","PHI"
"Hollis Thompson",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-01_PHI_at_LAL","PHI"
"Jerami Grant",TRUE,"25:36",3,8,0.375,1,3,0.333,1,2,0.5,0,1,1,0,0,0,0,2,8,-20,"2016-01-02_PHI_at_LAC","PHI"
"Ish Smith",TRUE,"23:08",2,9,0.222,0,0,NA,0,0,NA,0,1,1,10,1,0,2,2,4,-18,"2016-01-02_PHI_at_LAC","PHI"
"JaKarr Sampson",TRUE,"23:00",4,8,0.5,1,2,0.5,0,0,NA,0,1,1,2,0,2,2,3,9,-19,"2016-01-02_PHI_at_LAC","PHI"
"Nerlens Noel",TRUE,"22:20",6,9,0.667,0,0,NA,1,3,0.333,3,5,8,1,0,1,1,2,13,-26,"2016-01-02_PHI_at_LAC","PHI"
"Isaiah Canaan",TRUE,"15:03",0,5,0,0,2,0,0,0,NA,2,0,2,1,1,0,0,3,0,-18,"2016-01-02_PHI_at_LAC","PHI"
