"player","starter","MP","FG","FGA","FG_pct","3P","3PA","3P_pct","FT","FTA","FT_pct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","plus_minus","game","team"
"Nicolas Batum",TRUE,"41:39",4,9,0.444,3,4,0.75,3,4,0.75,0,4,4,7,0,1,5,2,14,-6,"2016-01-01_CHO_at_TOR","CHO"
"Kemba Walker",TRUE,"36:26",7,21,0.333,2,8,0.25,2,2,1,0,4,4,3,4,1,2,1,18,-4,"2016-01-01_CHO_at_TOR","CHO"
"Cody Zeller",TRUE,"30:02",5,7,0.714,0,0,NA,5,6,0.833,4,5,9,1,0,3,0,3,15,-7,"2016-01-01_CHO_at_TOR","CHO"
"Marvin Williams",TRUE,"26:24",6,12,0.5,3,6,0.5,2,2,1,1,3,4,1,0,1,1,2,17,-3,"2016-01-01_CHO_at_TOR","CHO"
"P.J. Hairston",TRUE,"20:33",1,5,0.2,0,3,0,0,0,NA,1,5,6,0,0,0,0,0,2,-6,"2016-01-01_CHO_at_TOR","CHO"
"Jeremy Lamb",FALSE,"27:47",2,10,0.2,1,4,0.25,0,0,NA,2,4,6,1,0,1,0,1,5,-1,"2016-01-01_CHO_at_TOR","CHO"
"Frank Kaminsky",FALSE,"27:14",5,10,0.5,1,5,0.2,2,2,1,2,2,4,2,3,0,1,4,13,-7,"2016-01-01_CHO_at_TOR","CHO"
"Brian Roberts",FALSE,"16:59",3,5,0.6,0,2,0,2,2,1,1,1,2,0,0,0,0,0,8,-13,"2016-01-01_CHO_at_TOR","CHO"
"Tyler Hansbrough",FALSE,"12:56",1,6,0.167,0,0,NA,0,0,NA,3,1,4,0,0,0,1,3,2,-3,"2016-01-01_CHO_at_TOR","CHO"
"Spencer Hawes",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-01_CHO_at_TOR","CHO"
"Troy Daniels",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-01_CHO_at_TOR","CHO"
"Jeremy Lin",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-01_CHO_at_TOR","CHO"
"Aaron Harrison",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-01_CHO_at_TOR","CHO"
"Kemba Walker",TRUE,"35:50",10,24,0.417,1,5,0.2,11,12,0.917,0,3,3,5,3,1,1,2,32,-11,"2016-01-02_OKC_at_CHO","CHO"
"Jeremy Lin",TRUE,"33:50",5,15,0.333,1,4,0.25,4,6,0.667,0,1,1,4,1,1,0,5,15,-16,"2016-01-02_OKC_at_CHO","CHO"
"Marvin Williams",TRUE,"27:37",2,5,0.4,0,1,0,0,0,NA,2,6,8,1,0,2,0,1,4,-12,"2016-01-02_OKC_at_CHO","CHO"
"Cody Zeller",TRUE,"22:49",2,5,0.4,0,0,NA,3,4,0.75,1,3,4,0,0,1,0,4,7,-14,"2016-01-02_OKC_at_CHO","CHO"
"P.J. Hairston",TRUE,"21:28",3,6,0.5,2,4,0.5,2,2,1,0,1,1,1,1,0,0,4,10,-11,"2016-01-02_OKC_at_CHO","CHO"
"Frank Kaminsky",FALSE,"32:54",2,11,0.182,0,2,0,2,4,0.5,0,6,6,2,0,0,2,2,6,-8,"2016-01-02_OKC_at_CHO","CHO"
"Jeremy Lamb",FALSE,"25:12",3,12,0.25,1,3,0.333,2,2,1,1,2,3,4,1,1,1,4,9,-12,"2016-01-02_OKC_at_CHO","CHO"
"Troy Daniels",FALSE,"17:59",1,3,0.333,1,2,0.5,0,0,NA,0,4,4,0,1,0,0,2,3,-5,"2016-01-02_OKC_at_CHO","CHO"
"Tyler Hansbrough",FALSE,"14:43",1,1,1,0,0,NA,2,4,0.5,2,1,3,0,0,1,0,3,4,-6,"2016-01-02_OKC_at_CHO","CHO"
"Aaron Harrison",FALSE,"3:49",0,1,0,0,1,0,0,0,NA,1,0,1,0,0,0,0,0,0,0,"2016-01-02_OKC_at_CHO","CHO"
"Brian Roberts",FALSE,"3:49",0,1,0,0,0,NA,0,0,NA,0,0,0,1,0,0,0,0,0,0,"2016-01-02_OKC_at_CHO","CHO"
"Spencer Hawes",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-02_OKC_at_CHO","CHO"
"Nicolas Batum",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-02_OKC_at_CHO","CHO"
"Kemba Walker",TRUE,"39:12",9,21,0.429,1,4,0.25,3,3,1,2,5,7,3,1,0,3,0,22,-6,"2016-01-04_CHO_at_GSW","CHO"
"Jeremy Lin",TRUE,"30:56",5,12,0.417,1,5,0.2,2,2,1,0,3,3,1,0,0,1,3,13,-14,"2016-01-04_CHO_at_GSW","CHO"
"Marvin Williams",TRUE,"30:03",3,7,0.429,2,3,0.667,0,0,NA,0,6,6,1,0,0,0,0,8,-6,"2016-01-04_CHO_at_GSW","CHO"
"Cody Zeller",TRUE,"27:57",2,7,0.286,0,0,NA,4,4,1,3,7,10,0,2,1,2,2,8,0,"2016-01-04_CHO_at_GSW","CHO"
"P.J. Hairston",TRUE,"20:16",2,7,0.286,2,3,0.667,1,2,0.5,1,1,2,1,0,0,1,2,7,-8,"2016-01-04_CHO_at_GSW","CHO"
"Jeremy Lamb",FALSE,"29:34",9,14,0.643,0,3,0,4,4,1,0,3,3,1,3,0,1,1,22,2,"2016-01-04_CHO_at_GSW","CHO"
