"player","starter","MP","FG","FGA","FG_pct","3P","3PA","3P_pct","FT","FTA","FT_pct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","plus_minus","game","team"
"Lou Williams",TRUE,"36:53",6,15,0.4,2,7,0.286,10,12,0.833,0,4,4,5,0,1,4,1,24,7,"2016-01-01_PHI_at_LAL","LAL"
"Jordan Clarkson",TRUE,"33:21",6,17,0.353,0,1,0,7,9,0.778,1,1,2,3,0,0,0,3,19,0,"2016-01-01_PHI_at_LAL","LAL"
"Larry Nance",TRUE,"24:27",4,7,0.571,0,0,NA,0,0,NA,6,8,14,0,0,0,0,3,8,0,"2016-01-01_PHI_at_LAL","LAL"
"Roy Hibbert",TRUE,"22:51",1,6,0.167,0,0,NA,1,2,0.5,1,4,5,1,0,2,0,4,3,4,"2016-01-01_PHI_at_LAL","LAL"
"Anthony Brown",TRUE,"21:49",2,3,0.667,1,1,1,0,0,NA,0,5,5,0,1,0,0,0,5,8,"2016-01-01_PHI_at_LAL","LAL"
"Nick Young",FALSE,"26:24",3,11,0.273,2,7,0.286,0,0,NA,1,2,3,1,4,0,1,0,8,1,"2016-01-01_PHI_at_LAL","LAL"
"D'Angelo Russell",FALSE,"25:46",3,14,0.214,0,0,NA,0,0,NA,1,3,4,5,2,1,4,2,6,11,"2016-01-01_PHI_at_LAL","LAL"
"Brandon Bass",FALSE,"24:56",2,4,0.5,0,0,NA,1,2,0.5,1,3,4,2,2,2,0,2,5,5,"2016-01-01_PHI_at_LAL","LAL"
"Julius Randle",FALSE,"23:33",6,10,0.6,0,0,NA,3,4,0.75,2,7,9,0,2,0,1,2,15,9,"2016-01-01_PHI_at_LAL","LAL"
"Ryan Kelly",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-01_PHI_at_LAL","LAL"
"Robert Sacre",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-01_PHI_at_LAL","LAL"
"Marcelo Huertas",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-01_PHI_at_LAL","LAL"
"Metta World Peace",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-01_PHI_at_LAL","LAL"
"Jordan Clarkson",TRUE,"34:17",5,11,0.455,0,2,0,2,2,1,1,4,5,7,3,1,2,4,12,23,"2016-01-03_PHO_at_LAL","LAL"
"Lou Williams",TRUE,"33:53",11,17,0.647,6,7,0.857,2,3,0.667,0,7,7,4,2,0,2,1,30,26,"2016-01-03_PHO_at_LAL","LAL"
"Larry Nance",TRUE,"32:03",7,10,0.7,0,0,NA,1,2,0.5,4,10,14,0,1,0,2,2,15,16,"2016-01-03_PHO_at_LAL","LAL"
"Anthony Brown",TRUE,"30:04",2,7,0.286,1,3,0.333,0,0,NA,0,3,3,2,1,1,3,0,5,22,"2016-01-03_PHO_at_LAL","LAL"
"Roy Hibbert",TRUE,"28:48",6,11,0.545,0,0,NA,1,1,1,0,6,6,3,0,3,0,1,13,17,"2016-01-03_PHO_at_LAL","LAL"
"D'Angelo Russell",FALSE,"21:43",2,8,0.25,0,3,0,3,4,0.75,0,3,3,4,1,0,2,3,7,5,"2016-01-03_PHO_at_LAL","LAL"
"Brandon Bass",FALSE,"19:12",3,6,0.5,0,0,NA,2,3,0.667,1,1,2,2,0,2,1,1,8,3,"2016-01-03_PHO_at_LAL","LAL"
"Nick Young",FALSE,"17:56",1,7,0.143,1,4,0.25,0,0,NA,0,1,1,0,0,0,0,1,3,-2,"2016-01-03_PHO_at_LAL","LAL"
"Julius Randle",FALSE,"15:57",0,4,0,0,1,0,2,2,1,2,10,12,3,0,0,2,3,2,4,"2016-01-03_PHO_at_LAL","LAL"
"Marcelo Huertas",FALSE,"6:07",1,3,0.333,0,2,0,0,0,NA,1,0,1,1,0,0,1,0,2,-14,"2016-01-03_PHO_at_LAL","LAL"
"Ryan Kelly",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-03_PHO_at_LAL","LAL"
"Tarik Black",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-03_PHO_at_LAL","LAL"
"Metta World Peace",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-03_PHO_at_LAL","LAL"
"Anthony Brown",TRUE,"32:20",1,6,0.167,0,3,0,2,2,1,1,2,3,0,0,1,0,4,4,-10,"2016-01-05_GSW_at_LAL","LAL"
"Jordan Clarkson",TRUE,"28:45",8,20,0.4,2,5,0.4,5,5,1,3,2,5,2,0,0,3,0,23,-34,"2016-01-05_GSW_at_LAL","LAL"
"Roy Hibbert",TRUE,"23:51",1,7,0.143,0,0,NA,0,0,NA,0,5,5,0,0,1,1,2,2,-30,"2016-01-05_GSW_at_LAL","LAL"
"Lou Williams",TRUE,"23:40",0,7,0,0,3,0,10,10,1,1,1,2,1,1,0,2,2,10,-20,"2016-01-05_GSW_at_LAL","LAL"
"Larry Nance",TRUE,"20:28",4,8,0.5,0,0,NA,1,2,0.5,1,6,7,0,2,0,0,0,9,-18,"2016-01-05_GSW_at_LAL","LAL"
"Metta World Peace",FALSE,"24:39",2,10,0.2,1,4,0.25,1,2,0.5,1,2,3,1,1,0,0,3,6,-2,"2016-01-05_GSW_at_LAL","LAL"
"Julius Randle",FALSE,"19:56",1,8,0.125,0,0,NA,0,0,NA,3,6,9,4,0,1,2,1,2,-10,"2016-01-05_GSW_at_LAL","LAL"
"Marcelo Huertas",FALSE,"19:15",4,8,0.5,1,2,0.5,0,0,NA,0,4,4,5,2,0,1,2,9,13,"2016-01-05_GSW_at_LAL","LAL"
"Brandon Bass",FALSE,"16:33",3,4,0.75,0,0,NA,2,3,0.667,3,1,4,0,0,0,0,1,8,2,"2016-01-05_GSW_at_LAL","LAL"
"Nick Young",FALSE,"15:21",0,6,0,0,3,0,1,3,0.333,0,3,3,1,1,0,3,1,1,-10,"2016-01-05_GSW_at_LAL","LAL"
"Ryan Kelly",FALSE,"7:36",3,5,0.6,1,1,1,3,3,1,2,1,3,0,0,0,0,0,10,7,"2016-01-05_GSW_at_LAL","LAL"
"Tarik Black",FALSE,"7:36",2,2,1,0,0,NA,0,0,NA,0,4,4,1,0,1,0,0,4,7,"2016-01-05_GSW_at_LAL","LAL"
"Robert Sacre",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-05_GSW_at_LAL","LAL"
"Jordan Clarkson",TRUE,"35:13",6,14,0.429,0,2,0,3,3,1,2,3,5,4,1,0,4,4,15,-16,"2016-01-07_LAL_at_SAC","LAL"
"Lou Williams",TRUE,"32:04",7,13,0.538,3,8,0.375,3,4,0.75,0,0,0,3,0,1,0,2,20,-19,"2016-01-07_LAL_at_SAC","LAL"
"Kobe Bryant",TRUE,"30:56",10,19,0.526,2,6,0.333,6,8,0.75,1,1,2,3,0,1,3,2,28,-14,"2016-01-07_LAL_at_SAC","LAL"
"Larry Nance",TRUE,"18:06",3,5,0.6,0,0,NA,3,3,1,0,4,4,0,1,0,1,2,9,-20,"2016-01-07_LAL_at_SAC","LAL"
"Roy Hibbert",TRUE,"11:53",0,1,0,0,0,NA,0,0,NA,0,2,2,1,0,0,1,5,0,-20,"2016-01-07_LAL_at_SAC","LAL"
"Brandon Bass",FALSE,"36:07",3,3,1,0,0,NA,4,4,1,1,5,6,4,5,2,0,4,10,17,"2016-01-07_LAL_at_SAC","LAL"
"Julius Randle",FALSE,"29:54",1,4,0.25,0,0,NA,4,4,1,1,9,10,1,1,0,5,4,6,17,"2016-01-07_LAL_at_SAC","LAL"
"D'Angelo Russell",FALSE,"28:43",11,16,0.688,3,7,0.429,2,3,0.667,0,2,2,4,2,0,3,1,27,29,"2016-01-07_LAL_at_SAC","LAL"
"Anthony Brown",FALSE,"17:04",0,1,0,0,1,0,0,0,NA,1,1,2,0,0,0,1,2,0,11,"2016-01-07_LAL_at_SAC","LAL"
"Ryan Kelly",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-07_LAL_at_SAC","LAL"
"Marcelo Huertas",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-07_LAL_at_SAC","LAL"
"Nick Young",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-07_LAL_at_SAC","LAL"
"Tarik Black",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-07_LAL_at_SAC","LAL"
"Jordan Clarkson",TRUE,"35:09",6,12,0.5,2,3,0.667,3,4,0.75,0,3,3,2,2,0,3,3,17,-19,"2016-01-08_OKC_at_LAL","LAL"
"Lou Williams",TRUE,"34:57",12,25,0.48,5,14,0.357,15,15,1,0,2,2,1,2,0,1,1,44,4,"2016-01-08_OKC_at_LAL","LAL"
"Kobe Bryant",TRUE,"28:28",8,20,0.4,1,5,0.2,2,2,1,2,2,4,6,1,0,2,3,19,-14,"2016-01-08_OKC_at_LAL","LAL"
"Roy Hibbert",TRUE,"22:56",4,5,0.8,0,0,NA,0,0,NA,1,1,2,0,1,2,1,4,8,-6,"2016-01-08_OKC_at_LAL","LAL"
"Larry Nance",TRUE,"22:07",3,4,0.75,0,0,NA,2,2,1,1,5,6,0,2,1,0,1,8,-6,"2016-01-08_OKC_at_LAL","LAL"
"Brandon Bass",FALSE,"25:04",3,5,0.6,0,0,NA,2,2,1,2,3,5,3,1,0,0,2,8,2,"2016-01-08_OKC_at_LAL","LAL"
"Julius Randle",FALSE,"23:21",1,7,0.143,0,1,0,0,0,NA,2,6,8,2,0,0,3,6,2,6,"2016-01-08_OKC_at_LAL","LAL"
"Anthony Brown",FALSE,"22:04",1,1,1,1,1,1,0,0,NA,0,1,1,1,0,2,0,2,3,6,"2016-01-08_OKC_at_LAL","LAL"
"Marcelo Huertas",FALSE,"18:11",1,2,0.5,0,1,0,0,0,NA,2,1,3,2,0,0,1,0,2,6,"2016-01-08_OKC_at_LAL","LAL"
"D'Angelo Russell",FALSE,"7:43",1,3,0.333,0,1,0,0,0,NA,0,0,0,2,0,0,0,0,2,1,"2016-01-08_OKC_at_LAL","LAL"
