"player","starter","MP","FG","FGA","FG_pct","3P","3PA","3P_pct","FT","FTA","FT_pct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","plus_minus","game","team"
"Andrew Wiggins",TRUE,"35:01",7,17,0.412,0,3,0,5,9,0.556,2,4,6,1,3,1,4,2,19,-17,"2016-01-02_MIL_at_MIN","MIN"
"Ricky Rubio",TRUE,"33:30",4,8,0.5,2,3,0.667,4,5,0.8,1,5,6,7,3,1,2,3,14,9,"2016-01-02_MIL_at_MIN","MIN"
"Tayshaun Prince",TRUE,"28:09",2,4,0.5,0,1,0,0,0,NA,1,0,1,2,1,0,1,0,4,5,"2016-01-02_MIL_at_MIN","MIN"
"Karl-Anthony Towns",TRUE,"26:12",4,17,0.235,0,0,NA,0,0,NA,3,7,10,2,1,3,0,1,8,-4,"2016-01-02_MIL_at_MIN","MIN"
"Kevin Garnett",TRUE,"16:26",2,4,0.5,0,1,0,0,0,NA,1,5,6,2,1,0,1,2,4,3,"2016-01-02_MIL_at_MIN","MIN"
"Shabazz Muhammad",FALSE,"26:25",5,11,0.455,1,2,0.5,1,3,0.333,2,2,4,1,1,0,0,2,12,-1,"2016-01-02_MIL_at_MIN","MIN"
"Gorgui Dieng",FALSE,"25:04",3,5,0.6,0,0,NA,3,3,1,2,4,6,0,0,0,4,3,9,-3,"2016-01-02_MIL_at_MIN","MIN"
"Zach LaVine",FALSE,"21:09",3,9,0.333,0,3,0,0,0,NA,0,3,3,1,0,0,2,4,6,-17,"2016-01-02_MIL_at_MIN","MIN"
"Tyus Jones",FALSE,"14:30",2,6,0.333,0,0,NA,2,3,0.667,3,1,4,2,0,0,1,0,6,-19,"2016-01-02_MIL_at_MIN","MIN"
"Nemanja Bjelica",FALSE,"7:51",1,1,1,0,0,NA,1,1,1,1,0,1,1,0,0,0,0,3,-7,"2016-01-02_MIL_at_MIN","MIN"
"Adreian Payne",FALSE,"5:43",0,2,0,0,1,0,0,0,NA,0,0,0,0,0,1,1,1,0,1,"2016-01-02_MIL_at_MIN","MIN"
"Kevin Martin",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-02_MIL_at_MIN","MIN"
"Andre Miller",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-02_MIL_at_MIN","MIN"
"Ricky Rubio",TRUE,"33:21",3,11,0.273,0,2,0,1,2,0.5,0,0,0,10,3,0,2,1,7,-1,"2016-01-04_MIN_at_PHI","MIN"
