"player","starter","MP","FG","FGA","FG_pct","3P","3PA","3P_pct","FT","FTA","FT_pct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","plus_minus","game","team"
"Tobias Harris",TRUE,"36:03",5,9,0.556,1,3,0.333,2,3,0.667,1,9,10,3,0,1,2,1,13,-11,"2016-01-01_ORL_at_WAS","ORL"
"Nikola Vucevic",TRUE,"31:49",7,16,0.438,0,1,0,0,0,NA,1,6,7,2,1,1,2,1,14,-12,"2016-01-01_ORL_at_WAS","ORL"
"Evan Fournier",TRUE,"27:37",5,11,0.455,1,5,0.2,0,0,NA,0,2,2,3,0,0,2,4,11,-5,"2016-01-01_ORL_at_WAS","ORL"
"Elfrid Payton",TRUE,"24:06",1,6,0.167,1,2,0.5,0,0,NA,0,1,1,7,1,0,3,2,3,-17,"2016-01-01_ORL_at_WAS","ORL"
"Channing Frye",TRUE,"21:44",2,4,0.5,0,1,0,0,0,NA,2,4,6,2,0,0,0,0,4,-6,"2016-01-01_ORL_at_WAS","ORL"
"Victor Oladipo",FALSE,"31:09",8,18,0.444,2,6,0.333,2,2,1,0,1,1,5,4,0,1,3,20,-6,"2016-01-01_ORL_at_WAS","ORL"
"Aaron Gordon",FALSE,"24:59",3,6,0.5,0,1,0,0,1,0,3,4,7,3,0,0,1,0,6,-6,"2016-01-01_ORL_at_WAS","ORL"
"Jason Smith",FALSE,"15:09",5,8,0.625,0,0,NA,0,0,NA,0,3,3,2,0,2,3,1,10,0,"2016-01-01_ORL_at_WAS","ORL"
"Mario Hezonja",FALSE,"15:04",0,2,0,0,0,NA,0,0,NA,0,1,1,2,0,0,1,1,0,-1,"2016-01-01_ORL_at_WAS","ORL"
"Andrew Nicholson",FALSE,"10:16",3,4,0.75,0,1,0,2,2,1,0,1,1,0,0,0,0,0,8,4,"2016-01-01_ORL_at_WAS","ORL"
"Dewayne Dedmon",FALSE,"1:02",1,1,1,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,2,0,"2016-01-01_ORL_at_WAS","ORL"
"Shabazz Napier",FALSE,"1:02",0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,"2016-01-01_ORL_at_WAS","ORL"
"Evan Fournier",TRUE,"27:57",2,5,0.4,1,4,0.25,4,4,1,0,1,1,2,0,0,3,3,9,-23,"2016-01-02_ORL_at_CLE","ORL"
"Tobias Harris",TRUE,"21:47",2,5,0.4,0,2,0,0,0,NA,0,5,5,1,0,1,1,2,4,-23,"2016-01-02_ORL_at_CLE","ORL"
"Elfrid Payton",TRUE,"16:25",0,5,0,0,0,NA,0,0,NA,2,1,3,4,0,0,2,2,0,-24,"2016-01-02_ORL_at_CLE","ORL"
"Channing Frye",TRUE,"13:29",1,4,0.25,1,4,0.25,0,0,NA,0,2,2,0,0,0,0,4,3,-13,"2016-01-02_ORL_at_CLE","ORL"
"Nikola Vucevic",TRUE,"12:52",2,5,0.4,0,0,NA,0,0,NA,0,3,3,1,0,0,1,4,4,-15,"2016-01-02_ORL_at_CLE","ORL"
"Andrew Nicholson",FALSE,"27:34",2,6,0.333,1,3,0.333,1,2,0.5,1,5,6,0,0,0,0,3,6,-9,"2016-01-02_ORL_at_CLE","ORL"
"Mario Hezonja",FALSE,"26:58",3,11,0.273,2,6,0.333,2,2,1,1,5,6,3,0,0,2,1,10,-3,"2016-01-02_ORL_at_CLE","ORL"
"Aaron Gordon",FALSE,"26:15",5,10,0.5,1,2,0.5,0,0,NA,1,6,7,2,0,0,1,3,11,-4,"2016-01-02_ORL_at_CLE","ORL"
"Dewayne Dedmon",FALSE,"21:48",4,6,0.667,0,0,NA,0,0,NA,0,5,5,0,0,1,0,2,8,6,"2016-01-02_ORL_at_CLE","ORL"
"Shabazz Napier",FALSE,"17:43",2,5,0.4,0,2,0,6,6,1,0,4,4,1,1,0,2,1,10,7,"2016-01-02_ORL_at_CLE","ORL"
"Victor Oladipo",FALSE,"13:52",3,11,0.273,0,2,0,0,1,0,0,0,0,2,0,0,0,0,6,-8,"2016-01-02_ORL_at_CLE","ORL"
"Jason Smith",FALSE,"13:20",3,3,1,0,0,NA,2,2,1,0,3,3,0,0,0,2,4,8,-16,"2016-01-02_ORL_at_CLE","ORL"
"Victor Oladipo",TRUE,"34:38",7,11,0.636,1,1,1,3,3,1,0,7,7,5,2,0,2,3,18,-16,"2016-01-04_ORL_at_DET","ORL"
"Tobias Harris",TRUE,"33:17",4,7,0.571,1,2,0.5,2,2,1,0,3,3,3,0,0,1,2,11,-12,"2016-01-04_ORL_at_DET","ORL"
"Evan Fournier",TRUE,"25:36",0,6,0,0,4,0,0,0,NA,1,1,2,2,2,0,1,2,0,-19,"2016-01-04_ORL_at_DET","ORL"
