"player","starter","MP","FG","FGA","FG_pct","3P","3PA","3P_pct","FT","FTA","FT_pct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","plus_minus","game","team"
"John Wall",TRUE,"38:58",10,19,0.526,0,3,0,4,4,1,1,1,2,13,2,1,5,1,24,5,"2016-01-01_ORL_at_WAS","WAS"
"Otto Porter",TRUE,"38:33",9,20,0.45,2,8,0.25,0,0,NA,2,9,11,3,4,1,1,1,20,9,"2016-01-01_ORL_at_WAS","WAS"
"Marcin Gortat",TRUE,"35:21",5,10,0.5,0,0,NA,0,0,NA,5,9,14,2,1,1,1,1,10,11,"2016-01-01_ORL_at_WAS","WAS"
"Jared Dudley",TRUE,"32:40",3,11,0.273,1,5,0.2,0,0,NA,1,3,4,0,2,0,0,0,7,12,"2016-01-01_ORL_at_WAS","WAS"
"Garrett Temple",TRUE,"29:10",4,10,0.4,1,3,0.333,2,2,1,1,0,1,3,1,0,0,1,11,1,"2016-01-01_ORL_at_WAS","WAS"
"Ramon Sessions",FALSE,"27:36",5,10,0.5,2,3,0.667,1,2,0.5,1,4,5,4,0,0,2,0,13,13,"2016-01-01_ORL_at_WAS","WAS"
"Kelly Oubre",FALSE,"20:50",3,5,0.6,1,1,1,0,0,NA,1,4,5,0,1,0,0,1,7,13,"2016-01-01_ORL_at_WAS","WAS"
"Kris Humphries",FALSE,"12:39",4,6,0.667,1,3,0.333,2,2,1,0,3,3,0,0,1,0,2,11,1,"2016-01-01_ORL_at_WAS","WAS"
"Drew Gooden",FALSE,"4:13",0,1,0,0,0,NA,0,0,NA,0,1,1,0,0,1,0,4,0,-5,"2016-01-01_ORL_at_WAS","WAS"
"Jarell Eddie",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-01_ORL_at_WAS","WAS"
"Gary Neal",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-01_ORL_at_WAS","WAS"
"DeJuan Blair",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-01_ORL_at_WAS","WAS"
"Garrett Temple",TRUE,"41:23",4,16,0.25,2,8,0.25,1,2,0.5,0,3,3,3,1,1,2,2,11,-22,"2016-01-03_MIA_at_WAS","WAS"
"John Wall",TRUE,"34:02",6,21,0.286,1,6,0.167,1,2,0.5,0,4,4,5,1,0,0,3,14,-20,"2016-01-03_MIA_at_WAS","WAS"
"Otto Porter",TRUE,"31:27",3,7,0.429,0,3,0,0,0,NA,1,5,6,3,1,0,1,0,6,-22,"2016-01-03_MIA_at_WAS","WAS"
"Marcin Gortat",TRUE,"27:57",6,11,0.545,0,0,NA,0,0,NA,8,5,13,1,1,0,3,3,12,-7,"2016-01-03_MIA_at_WAS","WAS"
"Jared Dudley",TRUE,"27:52",2,6,0.333,0,3,0,0,0,NA,0,4,4,1,0,0,0,1,4,-9,"2016-01-03_MIA_at_WAS","WAS"
"Ramon Sessions",FALSE,"27:43",4,12,0.333,0,2,0,5,7,0.714,1,2,3,5,0,0,2,1,13,-18,"2016-01-03_MIA_at_WAS","WAS"
"Kelly Oubre",FALSE,"25:45",3,6,0.5,0,2,0,0,0,NA,1,7,8,1,1,0,2,1,6,-7,"2016-01-03_MIA_at_WAS","WAS"
"Jarell Eddie",FALSE,"12:17",1,6,0.167,1,5,0.2,0,0,NA,0,2,2,0,0,0,0,0,3,0,"2016-01-03_MIA_at_WAS","WAS"
"Kris Humphries",FALSE,"11:34",2,6,0.333,0,1,0,2,2,1,0,2,2,0,0,1,0,1,6,-5,"2016-01-03_MIA_at_WAS","WAS"
"Drew Gooden",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-03_MIA_at_WAS","WAS"
"DeJuan Blair",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-03_MIA_at_WAS","WAS"
"Gary Neal",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-03_MIA_at_WAS","WAS"
"John Wall",TRUE,"40:23",8,19,0.421,4,4,1,0,2,0,0,3,3,12,1,0,7,2,20,-5,"2016-01-06_CLE_at_WAS","WAS"
"Jared Dudley",TRUE,"34:41",3,7,0.429,2,4,0.5,4,5,0.8,1,4,5,4,1,0,1,3,12,-5,"2016-01-06_CLE_at_WAS","WAS"
"Garrett Temple",TRUE,"34:15",7,10,0.7,3,5,0.6,4,5,0.8,0,4,4,1,0,0,0,3,21,7,"2016-01-06_CLE_at_WAS","WAS"
"Otto Porter",TRUE,"33:20",4,7,0.571,2,4,0.5,2,3,0.667,2,5,7,2,2,1,1,3,12,2,"2016-01-06_CLE_at_WAS","WAS"
"Marcin Gortat",TRUE,"30:21",6,9,0.667,0,0,NA,0,0,NA,2,4,6,3,2,0,0,2,12,-3,"2016-01-06_CLE_at_WAS","WAS"
"Gary Neal",FALSE,"20:45",5,8,0.625,1,3,0.333,2,3,0.667,0,1,1,1,0,0,0,1,13,-16,"2016-01-06_CLE_at_WAS","WAS"
"Ramon Sessions",FALSE,"16:15",3,7,0.429,1,2,0.5,2,2,1,0,1,1,6,0,0,1,2,9,-2,"2016-01-06_CLE_at_WAS","WAS"
"Nene Hilario",FALSE,"11:48",3,4,0.75,0,0,NA,1,4,0.25,0,4,4,1,1,0,1,2,7,0,"2016-01-06_CLE_at_WAS","WAS"
"Kelly Oubre",FALSE,"10:24",2,4,0.5,0,1,0,0,1,0,0,1,1,1,0,0,1,0,4,-5,"2016-01-06_CLE_at_WAS","WAS"
"Jarell Eddie",FALSE,"7:48",1,1,1,1,1,1,2,2,1,0,1,1,0,0,0,0,0,5,-3,"2016-01-06_CLE_at_WAS","WAS"
"Drew Gooden",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-06_CLE_at_WAS","WAS"
"DeJuan Blair",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-01-06_CLE_at_WAS","WAS"
"John Wall",TRUE,"36:34",8,20,0.4,2,5,0.4,3,3,1,0,2,2,4,0,3,7,1,21,-3,"2016-01-08_TOR_at_WAS","WAS"
"Otto Porter",TRUE,"36:26",6,10,0.6,1,3,0.333,3,3,1,1,4,5,3,2,1,1,4,16,-9,"2016-01-08_TOR_at_WAS","WAS"
