"player","starter","MP","FG","FGA","FG_pct","3P","3PA","3P_pct","FT","FTA","FT_pct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","plus_minus","game","team"
"Justin Holiday",TRUE,"34:53",5,16,0.313,4,12,0.333,1,1,1,0,4,4,2,1,1,1,0,15,1,"2017-10-19_CHI_at_TOR","CHI"
"Lauri Markkanen",TRUE,"33:27",5,12,0.417,2,6,0.333,5,6,0.833,2,6,8,0,0,1,3,2,17,-2,"2017-10-19_CHI_at_TOR","CHI"
"Robin Lopez",TRUE,"31:44",7,15,0.467,0,1,0,4,4,1,4,4,8,2,1,0,1,3,18,3,"2017-10-19_CHI_at_TOR","CHI"
"Jerian Grant",TRUE,"27:10",3,9,0.333,0,1,0,1,1,1,1,1,2,7,2,0,2,1,7,-11,"2017-10-19_CHI_at_TOR","CHI"
"Paul Zipser",TRUE,"24:07",3,6,0.5,0,1,0,1,2,0.5,0,5,5,3,1,0,3,4,7,-15,"2017-10-19_CHI_at_TOR","CHI"
"Denzel Valentine",FALSE,"25:31",4,10,0.4,4,7,0.571,0,0,NA,0,2,2,0,0,0,1,4,12,-19,"2017-10-19_CHI_at_TOR","CHI"
"Cristiano Felicio",FALSE,"16:16",2,2,1,0,0,NA,0,0,NA,1,1,2,0,0,0,3,4,4,-20,"2017-10-19_CHI_at_TOR","CHI"
"Kay Felder",FALSE,"15:31",2,9,0.222,0,1,0,2,2,1,0,2,2,6,0,0,4,1,6,3,"2017-10-19_CHI_at_TOR","CHI"
"David Nwaba",FALSE,"12:53",1,1,1,0,0,NA,2,3,0.667,0,4,4,1,0,0,0,0,4,-15,"2017-10-19_CHI_at_TOR","CHI"
"Quincy Pondexter",FALSE,"11:55",4,6,0.667,0,1,0,0,0,NA,2,0,2,0,2,0,1,3,8,-5,"2017-10-19_CHI_at_TOR","CHI"
"Ryan Arcidiacono",FALSE,"5:19",0,2,0,0,2,0,0,0,NA,0,0,0,1,0,0,0,1,0,-9,"2017-10-19_CHI_at_TOR","CHI"
"Antonio Blakeney",FALSE,"1:14",1,1,1,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,2,4,"2017-10-19_CHI_at_TOR","CHI"
"Bobby Portis",FALSE,"Player Suspended",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-10-19_CHI_at_TOR","CHI"
"Lauri Markkanen",TRUE,"37:02",5,14,0.357,3,8,0.375,0,1,0,0,12,12,0,1,0,3,3,13,-5,"2017-10-21_SAS_at_CHI","CHI"
"Justin Holiday",TRUE,"36:26",5,18,0.278,3,8,0.375,2,2,1,1,3,4,3,1,0,2,1,15,-5,"2017-10-21_SAS_at_CHI","CHI"
"Jerian Grant",TRUE,"33:13",6,14,0.429,0,3,0,1,1,1,0,4,4,5,0,1,4,2,13,-2,"2017-10-21_SAS_at_CHI","CHI"
"Robin Lopez",TRUE,"29:33",7,12,0.583,1,3,0.333,1,2,0.5,3,4,7,3,0,3,4,1,16,-3,"2017-10-21_SAS_at_CHI","CHI"
"Paul Zipser",TRUE,"25:33",1,5,0.2,1,2,0.5,0,0,NA,0,4,4,1,1,0,1,2,3,-13,"2017-10-21_SAS_at_CHI","CHI"
"Denzel Valentine",FALSE,"26:56",2,7,0.286,0,3,0,0,0,NA,0,5,5,0,0,0,1,0,4,-5,"2017-10-21_SAS_at_CHI","CHI"
"Cristiano Felicio",FALSE,"18:27",1,3,0.333,0,0,NA,0,0,NA,4,2,6,2,0,0,0,4,2,-7,"2017-10-21_SAS_at_CHI","CHI"
"David Nwaba",FALSE,"18:03",1,2,0.5,0,1,0,3,3,1,0,5,5,2,0,1,1,1,5,-2,"2017-10-21_SAS_at_CHI","CHI"
"Kay Felder",FALSE,"14:47",3,7,0.429,0,0,NA,0,0,NA,0,1,1,2,0,0,3,1,6,-8,"2017-10-21_SAS_at_CHI","CHI"
"Quincy Pondexter",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-10-21_SAS_at_CHI","CHI"
"Ryan Arcidiacono",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-10-21_SAS_at_CHI","CHI"
"Antonio Blakeney",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-10-21_SAS_at_CHI","CHI"
"Justin Holiday",TRUE,"36:31",8,17,0.471,4,9,0.444,5,6,0.833,0,4,4,1,1,1,0,2,25,8,"2017-10-24_CHI_at_CLE","CHI"
"Paul Zipser",TRUE,"33:41",5,11,0.455,1,2,0.5,0,0,NA,1,6,7,4,0,0,0,2,11,-1,"2017-10-24_CHI_at_CLE","CHI"
"Jerian Grant",TRUE,"32:28",4,8,0.5,1,4,0.25,3,3,1,0,6,6,10,1,0,2,5,12,2,"2017-10-24_CHI_at_CLE","CHI"
"Lauri Markkanen",TRUE,"31:57",7,12,0.583,5,8,0.625,0,0,NA,2,6,8,0,0,1,2,1,19,0,"2017-10-24_CHI_at_CLE","CHI"
"Robin Lopez",TRUE,"30:07",5,8,0.625,1,1,1,0,0,NA,2,1,3,3,0,0,1,1,11,10,"2017-10-24_CHI_at_CLE","CHI"
"Denzel Valentine",FALSE,"16:58",5,10,0.5,3,4,0.75,0,0,NA,0,4,4,0,0,0,0,1,13,-8,"2017-10-24_CHI_at_CLE","CHI"
"Cristiano Felicio",FALSE,"16:11",1,5,0.2,0,0,NA,0,0,NA,2,0,2,3,0,0,1,3,2,-17,"2017-10-24_CHI_at_CLE","CHI"
"Kay Felder",FALSE,"15:32",5,11,0.455,2,4,0.5,1,2,0.5,0,1,1,4,1,0,2,1,13,-9,"2017-10-24_CHI_at_CLE","CHI"
"David Nwaba",FALSE,"13:26",0,1,0,0,0,NA,0,0,NA,0,2,2,1,0,1,1,2,0,-12,"2017-10-24_CHI_at_CLE","CHI"
"Quincy Pondexter",FALSE,"13:09",2,5,0.4,0,1,0,2,2,1,1,1,2,2,0,0,0,2,6,-8,"2017-10-24_CHI_at_CLE","CHI"
"Bobby Portis",FALSE,"Player Suspended",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-10-24_CHI_at_CLE","CHI"
"Ryan Arcidiacono",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-10-24_CHI_at_CLE","CHI"
"Justin Holiday",TRUE,"37:00",4,11,0.364,2,7,0.286,3,5,0.6,3,7,10,0,0,0,2,2,13,11,"2017-10-26_ATL_at_CHI","CHI"
"Robin Lopez",TRUE,"36:11",8,19,0.421,0,1,0,0,0,NA,7,1,8,4,0,2,2,3,16,12,"2017-10-26_ATL_at_CHI","CHI"
"Jerian Grant",TRUE,"36:00",2,7,0.286,0,2,0,7,10,0.7,1,3,4,7,2,0,2,0,11,4,"2017-10-26_ATL_at_CHI","CHI"
"Denzel Valentine",TRUE,"35:40",3,14,0.214,2,9,0.222,3,3,1,1,8,9,5,2,0,2,0,11,1,"2017-10-26_ATL_at_CHI","CHI"
"Lauri Markkanen",TRUE,"30:40",5,13,0.385,2,8,0.25,2,3,0.667,1,11,12,1,0,0,2,2,14,4,"2017-10-26_ATL_at_CHI","CHI"
"David Nwaba",FALSE,"23:20",5,8,0.625,1,1,1,4,5,0.8,1,10,11,0,0,0,1,2,15,-2,"2017-10-26_ATL_at_CHI","CHI"
"Quincy Pondexter",FALSE,"17:20",2,6,0.333,0,2,0,3,3,1,2,2,4,1,0,2,2,1,7,1,"2017-10-26_ATL_at_CHI","CHI"
"Kay Felder",FALSE,"12:00",1,5,0.2,0,2,0,0,0,NA,0,0,0,2,1,0,0,4,2,1,"2017-10-26_ATL_at_CHI","CHI"
"Cristiano Felicio",FALSE,"11:49",1,3,0.333,0,0,NA,0,0,NA,2,2,4,0,0,0,0,1,2,-7,"2017-10-26_ATL_at_CHI","CHI"
"Paul Zipser",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-10-26_ATL_at_CHI","CHI"
"Ryan Arcidiacono",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-10-26_ATL_at_CHI","CHI"
"Antonio Blakeney",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-10-26_ATL_at_CHI","CHI"
"Justin Holiday",TRUE,"31:39",4,16,0.25,3,10,0.3,0,1,0,2,3,5,2,1,0,4,1,11,-18,"2017-10-28_OKC_at_CHI","CHI"
"Lauri Markkanen",TRUE,"27:54",3,7,0.429,3,6,0.5,6,6,1,3,5,8,1,0,1,0,1,15,-17,"2017-10-28_OKC_at_CHI","CHI"
"Robin Lopez",TRUE,"25:22",4,9,0.444,0,0,NA,2,2,1,1,2,3,2,0,2,1,1,10,-13,"2017-10-28_OKC_at_CHI","CHI"
"Jerian Grant",TRUE,"21:00",0,7,0,0,6,0,2,3,0.667,1,1,2,4,1,0,0,1,2,-17,"2017-10-28_OKC_at_CHI","CHI"
"Paul Zipser",TRUE,"17:05",1,5,0.2,1,3,0.333,0,0,NA,1,2,3,0,1,0,3,1,3,-18,"2017-10-28_OKC_at_CHI","CHI"
"Denzel Valentine",FALSE,"30:55",3,12,0.25,2,5,0.4,0,0,NA,3,6,9,3,1,0,3,2,8,-14,"2017-10-28_OKC_at_CHI","CHI"
"Cristiano Felicio",FALSE,"22:38",1,2,0.5,0,0,NA,0,0,NA,0,8,8,0,0,1,1,0,2,-19,"2017-10-28_OKC_at_CHI","CHI"
"Kris Dunn",FALSE,"22:12",4,9,0.444,0,0,NA,0,0,NA,1,3,4,3,3,1,4,5,8,-8,"2017-10-28_OKC_at_CHI","CHI"
"Quincy Pondexter",FALSE,"20:06",1,7,0.143,1,7,0.143,3,4,0.75,0,3,3,0,0,0,3,3,6,-15,"2017-10-28_OKC_at_CHI","CHI"
