"player","starter","MP","FG","FGA","FG_pct","3P","3PA","3P_pct","FT","FTA","FT_pct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","plus_minus","game","team"
"Aaron Gordon",TRUE,"34:26",4,13,0.308,1,2,0.5,5,6,0.833,2,7,9,3,0,2,1,4,14,10,"2017-10-18_MIA_at_ORL","ORL"
"Evan Fournier",TRUE,"34:25",9,17,0.529,3,5,0.6,2,2,1,0,1,1,3,1,0,1,0,23,2,"2017-10-18_MIA_at_ORL","ORL"
"Elfrid Payton",TRUE,"31:56",6,12,0.5,1,1,1,0,2,0,0,3,3,9,3,1,4,2,13,9,"2017-10-18_MIA_at_ORL","ORL"
"Nikola Vucevic",TRUE,"31:37",6,12,0.5,0,3,0,7,8,0.875,2,11,13,1,2,2,1,1,19,11,"2017-10-18_MIA_at_ORL","ORL"
"Terrence Ross",TRUE,"31:12",5,11,0.455,3,7,0.429,2,2,1,0,6,6,4,2,1,1,0,15,18,"2017-10-18_MIA_at_ORL","ORL"
"Jonathon Simmons",FALSE,"27:32",5,10,0.5,0,1,0,2,2,1,1,1,2,0,0,0,1,4,12,-10,"2017-10-18_MIA_at_ORL","ORL"
"Jonathan Isaac",FALSE,"16:44",2,3,0.667,0,1,0,0,0,NA,3,5,8,0,0,2,0,3,4,-1,"2017-10-18_MIA_at_ORL","ORL"
"Bismack Biyombo",FALSE,"16:04",4,8,0.5,0,0,NA,1,2,0.5,2,3,5,0,0,2,3,3,9,-2,"2017-10-18_MIA_at_ORL","ORL"
"D.J. Augustin",FALSE,"16:04",2,4,0.5,0,1,0,3,5,0.6,1,3,4,2,0,0,2,1,7,-2,"2017-10-18_MIA_at_ORL","ORL"
"Mario Hezonja",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-10-18_MIA_at_ORL","ORL"
"Shelvin Mack",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-10-18_MIA_at_ORL","ORL"
"Arron Afflalo",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-10-18_MIA_at_ORL","ORL"
"Marreese Speights",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-10-18_MIA_at_ORL","ORL"
"Evan Fournier",TRUE,"35:39",8,21,0.381,2,6,0.333,4,4,1,2,7,9,5,2,0,2,3,22,-3,"2017-10-20_ORL_at_BRK","ORL"
"Nikola Vucevic",TRUE,"35:13",17,22,0.773,6,8,0.75,1,2,0.5,1,11,12,3,0,0,4,5,41,15,"2017-10-20_ORL_at_BRK","ORL"
"Terrence Ross",TRUE,"30:16",4,9,0.444,2,4,0.5,1,1,1,2,4,6,2,1,0,0,3,11,6,"2017-10-20_ORL_at_BRK","ORL"
"Jonathan Isaac",TRUE,"22:39",4,5,0.8,1,1,1,0,0,NA,0,1,1,3,2,1,4,3,9,-3,"2017-10-20_ORL_at_BRK","ORL"
"Elfrid Payton",TRUE,"14:30",2,6,0.333,0,1,0,0,0,NA,0,1,1,4,1,0,2,0,4,10,"2017-10-20_ORL_at_BRK","ORL"
"D.J. Augustin",FALSE,"23:09",3,5,0.6,2,3,0.667,2,2,1,1,1,2,5,1,0,2,3,10,-8,"2017-10-20_ORL_at_BRK","ORL"
"Jonathon Simmons",FALSE,"21:46",3,6,0.5,2,3,0.667,2,2,1,1,0,1,1,0,0,2,2,10,-8,"2017-10-20_ORL_at_BRK","ORL"
"Mario Hezonja",FALSE,"15:35",1,5,0.2,1,2,0.5,0,0,NA,1,2,3,1,1,0,1,3,3,0,"2017-10-20_ORL_at_BRK","ORL"
"Arron Afflalo",FALSE,"14:55",0,3,0,0,2,0,2,3,0.667,0,2,2,3,0,1,0,1,2,-3,"2017-10-20_ORL_at_BRK","ORL"
"Bismack Biyombo",FALSE,"12:47",1,2,0.5,0,0,NA,1,1,1,0,1,1,0,0,1,2,3,3,-20,"2017-10-20_ORL_at_BRK","ORL"
"Shelvin Mack",FALSE,"10:07",1,3,0.333,1,2,0.5,0,0,NA,0,0,0,3,1,0,2,1,3,-6,"2017-10-20_ORL_at_BRK","ORL"
"Marreese Speights",FALSE,"3:24",1,2,0.5,1,1,1,0,0,NA,1,1,2,0,0,0,1,0,3,-5,"2017-10-20_ORL_at_BRK","ORL"
"Wesley Iwundu",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-10-20_ORL_at_BRK","ORL"
"Nikola Vucevic",TRUE,"28:12",11,16,0.688,1,3,0.333,0,0,NA,1,6,7,5,1,3,0,2,23,28,"2017-10-21_ORL_at_CLE","ORL"
"D.J. Augustin",TRUE,"26:58",4,6,0.667,3,4,0.75,1,2,0.5,0,4,4,10,1,0,1,2,12,19,"2017-10-21_ORL_at_CLE","ORL"
"Evan Fournier",TRUE,"26:40",4,9,0.444,3,5,0.6,2,2,1,0,3,3,4,1,2,1,1,13,27,"2017-10-21_ORL_at_CLE","ORL"
"Terrence Ross",TRUE,"22:13",1,11,0.091,0,5,0,1,2,0.5,1,2,3,2,0,0,1,1,3,15,"2017-10-21_ORL_at_CLE","ORL"
"Jonathan Isaac",TRUE,"21:26",2,6,0.333,1,3,0.333,0,0,NA,1,5,6,0,1,0,1,4,5,18,"2017-10-21_ORL_at_CLE","ORL"
"Mario Hezonja",FALSE,"25:02",4,5,0.8,3,3,1,0,0,NA,1,5,6,0,1,0,2,3,11,0,"2017-10-21_ORL_at_CLE","ORL"
"Shelvin Mack",FALSE,"21:02",1,4,0.25,1,1,1,2,2,1,0,3,3,5,1,0,2,0,5,2,"2017-10-21_ORL_at_CLE","ORL"
"Jonathon Simmons",FALSE,"20:23",6,11,0.545,3,5,0.6,4,4,1,0,4,4,1,1,0,2,4,19,14,"2017-10-21_ORL_at_CLE","ORL"
"Marreese Speights",FALSE,"18:05",4,10,0.4,2,6,0.333,0,0,NA,2,3,5,0,0,0,0,2,10,1,"2017-10-21_ORL_at_CLE","ORL"
"Bismack Biyombo",FALSE,"14:08",2,6,0.333,0,0,NA,4,4,1,4,1,5,0,0,1,1,4,8,-1,"2017-10-21_ORL_at_CLE","ORL"
"Wesley Iwundu",FALSE,"5:24",0,3,0,0,0,NA,1,2,0.5,0,2,2,0,0,0,1,1,1,-8,"2017-10-21_ORL_at_CLE","ORL"
"Arron Afflalo",FALSE,"5:18",0,0,NA,0,0,NA,2,2,1,0,0,0,0,0,0,0,1,2,-4,"2017-10-21_ORL_at_CLE","ORL"
"Khem Birch",FALSE,"5:09",1,3,0.333,0,0,NA,0,0,NA,2,0,2,1,0,0,0,3,2,-6,"2017-10-21_ORL_at_CLE","ORL"
"Aaron Gordon",TRUE,"36:39",14,18,0.778,5,5,1,8,10,0.8,4,10,14,2,0,0,1,3,41,7,"2017-10-24_BRK_at_ORL","ORL"
"Evan Fournier",TRUE,"36:11",9,15,0.6,2,5,0.4,8,8,1,1,5,6,4,3,0,1,4,28,22,"2017-10-24_BRK_at_ORL","ORL"
"Nikola Vucevic",TRUE,"31:51",6,17,0.353,0,5,0,0,0,NA,0,9,9,1,0,3,1,1,12,16,"2017-10-24_BRK_at_ORL","ORL"
"D.J. Augustin",TRUE,"28:55",5,8,0.625,1,3,0.333,8,8,1,0,1,1,6,3,0,3,4,19,17,"2017-10-24_BRK_at_ORL","ORL"
"Terrence Ross",TRUE,"27:43",0,5,0,0,2,0,0,0,NA,0,1,1,1,1,1,1,3,0,10,"2017-10-24_BRK_at_ORL","ORL"
