"player","starter","MP","FG","FGA","FG_pct","3P","3PA","3P_pct","FT","FTA","FT_pct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","plus_minus","game","team"
"Buddy Hield",TRUE,"32:49",8,17,0.471,3,7,0.429,0,0,NA,1,4,5,4,1,0,2,5,19,3,"2017-10-18_HOU_at_SAC","SAC"
"Skal Labissiere",TRUE,"32:46",5,9,0.556,0,0,NA,2,2,1,0,10,10,1,0,0,5,1,12,4,"2017-10-18_HOU_at_SAC","SAC"
"George Hill",TRUE,"32:35",6,11,0.545,1,2,0.5,3,4,0.75,1,2,3,3,0,0,4,3,16,2,"2017-10-18_HOU_at_SAC","SAC"
"Willie Cauley-Stein",TRUE,"31:38",10,15,0.667,0,0,NA,1,2,0.5,4,6,10,1,0,3,1,1,21,1,"2017-10-18_HOU_at_SAC","SAC"
"Justin Jackson",TRUE,"19:26",2,5,0.4,1,2,0.5,0,0,NA,1,1,2,0,0,0,0,1,5,-15,"2017-10-18_HOU_at_SAC","SAC"
"Garrett Temple",FALSE,"29:54",1,7,0.143,1,6,0.167,2,2,1,0,1,1,3,4,0,0,2,5,1,"2017-10-18_HOU_at_SAC","SAC"
"De'Aaron Fox",FALSE,"23:36",7,15,0.467,0,2,0,0,0,NA,2,2,4,5,0,0,3,2,14,-7,"2017-10-18_HOU_at_SAC","SAC"
"Kosta Koufos",FALSE,"17:33",1,4,0.25,0,0,NA,0,0,NA,0,6,6,0,0,1,1,3,2,-5,"2017-10-18_HOU_at_SAC","SAC"
"Vince Carter",FALSE,"14:11",2,3,0.667,2,3,0.667,0,0,NA,0,1,1,2,0,0,1,1,6,-6,"2017-10-18_HOU_at_SAC","SAC"
"Malachi Richardson",FALSE,"5:32",0,2,0,0,1,0,0,0,NA,0,0,0,0,0,0,0,1,0,-3,"2017-10-18_HOU_at_SAC","SAC"
"JaKarr Sampson",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-10-18_HOU_at_SAC","SAC"
"Frank Mason",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-10-18_HOU_at_SAC","SAC"
"Georgios Papagiannis",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-10-18_HOU_at_SAC","SAC"
"George Hill",TRUE,"31:56",9,12,0.75,3,3,1,0,1,0,1,4,5,2,2,0,5,1,21,14,"2017-10-20_SAC_at_DAL","SAC"
"Zach Randolph",TRUE,"30:19",5,15,0.333,1,3,0.333,2,4,0.5,3,3,6,1,2,0,1,1,13,12,"2017-10-20_SAC_at_DAL","SAC"
"Buddy Hield",TRUE,"27:28",4,11,0.364,1,6,0.167,4,4,1,1,5,6,3,0,0,1,1,13,7,"2017-10-20_SAC_at_DAL","SAC"
"Willie Cauley-Stein",TRUE,"26:51",4,7,0.571,0,1,0,2,2,1,4,7,11,1,0,1,0,5,10,14,"2017-10-20_SAC_at_DAL","SAC"
"Justin Jackson",TRUE,"17:12",1,4,0.25,0,2,0,0,0,NA,1,3,4,0,0,0,1,1,2,3,"2017-10-20_SAC_at_DAL","SAC"
"Garrett Temple",FALSE,"28:29",3,6,0.5,2,3,0.667,0,0,NA,1,5,6,3,2,0,1,0,8,0,"2017-10-20_SAC_at_DAL","SAC"
"De'Aaron Fox",FALSE,"26:19",4,13,0.308,1,1,1,0,0,NA,1,5,6,10,1,0,2,3,9,-7,"2017-10-20_SAC_at_DAL","SAC"
"Kosta Koufos",FALSE,"21:09",1,4,0.25,0,0,NA,1,2,0.5,3,2,5,0,1,1,2,3,3,-9,"2017-10-20_SAC_at_DAL","SAC"
"Vince Carter",FALSE,"17:20",2,6,0.333,2,4,0.5,0,0,NA,0,3,3,0,0,0,0,2,6,-8,"2017-10-20_SAC_at_DAL","SAC"
"Skal Labissiere",FALSE,"12:57",4,9,0.444,0,0,NA,0,0,NA,1,4,5,0,0,1,1,1,8,-1,"2017-10-20_SAC_at_DAL","SAC"
"JaKarr Sampson",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-10-20_SAC_at_DAL","SAC"
"Frank Mason",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-10-20_SAC_at_DAL","SAC"
"Malachi Richardson",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-10-20_SAC_at_DAL","SAC"
"Willie Cauley-Stein",TRUE,"26:32",1,5,0.2,0,1,0,0,2,0,1,7,8,1,0,0,0,2,2,-12,"2017-10-21_SAC_at_DEN","SAC"
"George Hill",TRUE,"22:21",1,5,0.2,0,2,0,2,2,1,0,0,0,1,0,0,3,0,4,-8,"2017-10-21_SAC_at_DEN","SAC"
"Buddy Hield",TRUE,"22:16",1,10,0.1,0,4,0,1,1,1,0,3,3,3,0,0,0,2,3,-10,"2017-10-21_SAC_at_DEN","SAC"
"Zach Randolph",TRUE,"20:01",5,13,0.385,1,2,0.5,0,0,NA,4,5,9,0,2,0,2,3,11,-13,"2017-10-21_SAC_at_DEN","SAC"
"Justin Jackson",TRUE,"19:36",2,5,0.4,1,3,0.333,0,0,NA,0,1,1,0,0,0,2,2,5,-8,"2017-10-21_SAC_at_DEN","SAC"
"De'Aaron Fox",FALSE,"28:51",8,13,0.615,1,1,1,1,1,1,2,3,5,1,0,0,2,4,18,-6,"2017-10-21_SAC_at_DEN","SAC"
"Skal Labissiere",FALSE,"25:03",6,12,0.5,1,2,0.5,0,0,NA,2,2,4,4,2,1,1,3,13,5,"2017-10-21_SAC_at_DEN","SAC"
"Frank Mason",FALSE,"17:06",2,9,0.222,1,2,0.5,2,3,0.667,1,1,2,1,0,0,1,0,7,-10,"2017-10-21_SAC_at_DEN","SAC"
"Garrett Temple",FALSE,"16:46",1,3,0.333,1,3,0.333,1,2,0.5,0,1,1,2,1,1,2,1,4,-11,"2017-10-21_SAC_at_DEN","SAC"
"Kosta Koufos",FALSE,"15:32",1,1,1,0,0,NA,0,0,NA,1,2,3,1,1,1,0,1,2,-4,"2017-10-21_SAC_at_DEN","SAC"
"Malachi Richardson",FALSE,"14:27",2,5,0.4,2,2,1,2,2,1,0,1,1,1,0,0,0,1,8,-4,"2017-10-21_SAC_at_DEN","SAC"
"JaKarr Sampson",FALSE,"5:56",1,2,0.5,0,0,NA,0,0,NA,1,0,1,0,0,0,0,2,2,-1,"2017-10-21_SAC_at_DEN","SAC"
"Vince Carter",FALSE,"5:33",0,2,0,0,1,0,0,0,NA,0,1,1,0,0,0,0,0,0,-3,"2017-10-21_SAC_at_DEN","SAC"
"Willie Cauley-Stein",TRUE,"28:10",5,8,0.625,0,0,NA,1,3,0.333,1,3,4,4,1,0,2,4,11,-9,"2017-10-23_SAC_at_PHO","SAC"
"George Hill",TRUE,"25:29",0,5,0,0,1,0,2,2,1,1,2,3,4,2,0,0,1,2,-16,"2017-10-23_SAC_at_PHO","SAC"
"Justin Jackson",TRUE,"17:26",4,6,0.667,1,2,0.5,1,1,1,1,0,1,0,0,0,1,0,10,-20,"2017-10-23_SAC_at_PHO","SAC"
"Buddy Hield",TRUE,"16:46",6,15,0.4,1,4,0.25,1,2,0.5,1,1,2,0,5,0,1,3,14,-18,"2017-10-23_SAC_at_PHO","SAC"
"Zach Randolph",TRUE,"15:27",0,4,0,0,0,NA,0,0,NA,1,3,4,1,0,0,1,4,0,-19,"2017-10-23_SAC_at_PHO","SAC"
"De'Aaron Fox",FALSE,"30:20",7,16,0.438,0,1,0,5,6,0.833,0,5,5,4,3,0,1,3,19,16,"2017-10-23_SAC_at_PHO","SAC"
"Skal Labissiere",FALSE,"28:26",6,10,0.6,0,1,0,5,5,1,1,3,4,0,0,1,2,3,17,15,"2017-10-23_SAC_at_PHO","SAC"
"Bogdan Bogdanovic",FALSE,"25:29",5,15,0.333,1,4,0.25,1,1,1,0,3,3,2,2,0,0,1,12,15,"2017-10-23_SAC_at_PHO","SAC"
"Garrett Temple",FALSE,"23:45",8,13,0.615,6,8,0.75,1,2,0.5,1,1,2,1,0,0,1,3,23,14,"2017-10-23_SAC_at_PHO","SAC"
"Kosta Koufos",FALSE,"21:53",2,5,0.4,0,0,NA,3,7,0.429,6,3,9,2,0,1,0,2,7,8,"2017-10-23_SAC_at_PHO","SAC"
"Vince Carter",FALSE,"6:49",0,2,0,0,1,0,0,0,NA,0,0,0,1,0,0,0,1,0,4,"2017-10-23_SAC_at_PHO","SAC"
