"player","starter","MP","FG","FGA","FG_pct","3P","3PA","3P_pct","FT","FTA","FT_pct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","plus_minus","game","team"
"Khris Middleton",TRUE,"43:26",6,17,0.353,1,5,0.2,2,2,1,2,7,9,6,2,0,5,4,15,10,"2017-10-18_MIL_at_BOS","MIL"
"Malcolm Brogdon",TRUE,"41:26",6,10,0.6,3,5,0.6,4,4,1,0,1,1,4,0,0,2,2,19,10,"2017-10-18_MIL_at_BOS","MIL"
"Giannis Antetokounmpo",TRUE,"36:56",13,22,0.591,0,1,0,11,13,0.846,1,12,13,3,3,0,5,4,37,7,"2017-10-18_MIL_at_BOS","MIL"
"Tony Snell",TRUE,"29:29",2,4,0.5,1,3,0.333,0,0,NA,0,4,4,1,0,0,0,4,5,-4,"2017-10-18_MIL_at_BOS","MIL"
"Thon Maker",TRUE,"13:45",1,4,0.25,0,1,0,0,0,NA,2,1,3,0,1,0,1,1,2,-7,"2017-10-18_MIL_at_BOS","MIL"
"Matthew Dellavedova",FALSE,"26:29",4,10,0.4,2,4,0.5,5,5,1,0,1,1,1,0,0,1,2,15,8,"2017-10-18_MIL_at_BOS","MIL"
"John Henson",FALSE,"17:13",2,2,1,0,0,NA,1,2,0.5,0,6,6,2,0,4,1,2,5,7,"2017-10-18_MIL_at_BOS","MIL"
"Greg Monroe",FALSE,"16:49",4,5,0.8,0,0,NA,2,4,0.5,1,5,6,1,0,0,0,3,10,9,"2017-10-18_MIL_at_BOS","MIL"
"Mirza Teletovic",FALSE,"11:03",0,2,0,0,2,0,0,0,NA,0,2,2,1,0,0,0,0,0,0,"2017-10-18_MIL_at_BOS","MIL"
"Rashad Vaughn",FALSE,"3:24",0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,"2017-10-18_MIL_at_BOS","MIL"
"D.J. Wilson",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-10-18_MIL_at_BOS","MIL"
"Sterling Brown",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-10-18_MIL_at_BOS","MIL"
"Jason Terry",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-10-18_MIL_at_BOS","MIL"
"Giannis Antetokounmpo",TRUE,"38:32",15,22,0.682,0,1,0,4,6,0.667,2,6,8,8,3,1,2,2,34,-17,"2017-10-20_CLE_at_MIL","MIL"
"Khris Middleton",TRUE,"35:19",3,10,0.3,0,5,0,2,2,1,0,3,3,5,0,0,3,4,8,-4,"2017-10-20_CLE_at_MIL","MIL"
"Malcolm Brogdon",TRUE,"33:37",6,12,0.5,4,9,0.444,0,0,NA,0,2,2,1,2,0,2,2,16,-15,"2017-10-20_CLE_at_MIL","MIL"
"Tony Snell",TRUE,"31:37",3,7,0.429,3,7,0.429,0,0,NA,0,2,2,3,1,0,0,1,9,-5,"2017-10-20_CLE_at_MIL","MIL"
"Thon Maker",TRUE,"16:59",3,5,0.6,1,1,1,0,0,NA,1,2,3,0,0,1,0,3,7,-3,"2017-10-20_CLE_at_MIL","MIL"
"Matthew Dellavedova",FALSE,"24:14",1,5,0.2,1,3,0.333,0,0,NA,0,2,2,5,0,0,3,3,3,-5,"2017-10-20_CLE_at_MIL","MIL"
"Greg Monroe",FALSE,"18:08",4,8,0.5,0,0,NA,0,0,NA,3,3,6,0,0,0,3,1,8,-15,"2017-10-20_CLE_at_MIL","MIL"
"Jason Terry",FALSE,"16:23",0,4,0,0,3,0,2,2,1,0,2,2,1,3,0,0,0,2,-11,"2017-10-20_CLE_at_MIL","MIL"
"Mirza Teletovic",FALSE,"8:45",1,4,0.25,1,4,0.25,0,0,NA,0,0,0,0,0,0,0,0,3,-1,"2017-10-20_CLE_at_MIL","MIL"
"John Henson",FALSE,"8:15",1,1,1,0,0,NA,2,2,1,2,0,2,0,0,0,1,1,4,-5,"2017-10-20_CLE_at_MIL","MIL"
"Sterling Brown",FALSE,"5:43",1,3,0.333,1,1,1,0,0,NA,0,0,0,0,0,0,0,0,3,-4,"2017-10-20_CLE_at_MIL","MIL"
"D.J. Wilson",FALSE,"1:14",0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,-5,"2017-10-20_CLE_at_MIL","MIL"
"Rashad Vaughn",FALSE,"1:14",0,1,0,0,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,-5,"2017-10-20_CLE_at_MIL","MIL"
"Giannis Antetokounmpo",TRUE,"39:20",17,23,0.739,1,4,0.25,9,13,0.692,2,6,8,4,2,2,2,3,44,3,"2017-10-21_POR_at_MIL","MIL"
"Tony Snell",TRUE,"34:29",7,8,0.875,3,4,0.75,0,0,NA,1,1,2,1,1,0,2,1,17,-3,"2017-10-21_POR_at_MIL","MIL"
"Malcolm Brogdon",TRUE,"30:59",5,14,0.357,0,0,NA,3,4,0.75,1,0,1,6,4,0,2,2,13,5,"2017-10-21_POR_at_MIL","MIL"
"Khris Middleton",TRUE,"29:57",6,13,0.462,0,1,0,6,6,1,0,7,7,3,0,0,2,5,18,1,"2017-10-21_POR_at_MIL","MIL"
"Thon Maker",TRUE,"18:11",0,3,0,0,2,0,3,4,0.75,0,3,3,2,1,1,2,5,3,-6,"2017-10-21_POR_at_MIL","MIL"
"John Henson",FALSE,"24:05",3,5,0.6,0,0,NA,1,2,0.5,3,6,9,0,0,3,2,4,7,11,"2017-10-21_POR_at_MIL","MIL"
"DeAndre Liggins",FALSE,"18:24",0,2,0,0,1,0,0,0,NA,0,1,1,0,0,1,1,1,0,10,"2017-10-21_POR_at_MIL","MIL"
"Mirza Teletovic",FALSE,"16:51",3,4,0.75,3,4,0.75,0,0,NA,0,2,2,0,1,1,0,2,9,3,"2017-10-21_POR_at_MIL","MIL"
"Matthew Dellavedova",FALSE,"16:01",1,5,0.2,0,2,0,0,1,0,0,2,2,4,0,0,1,0,2,-1,"2017-10-21_POR_at_MIL","MIL"
"Greg Monroe",FALSE,"6:44",0,3,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,-3,"2017-10-21_POR_at_MIL","MIL"
"Jason Terry",FALSE,"4:59",0,0,NA,0,0,NA,0,0,NA,0,0,0,2,0,0,0,0,0,-5,"2017-10-21_POR_at_MIL","MIL"
"D.J. Wilson",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-10-21_POR_at_MIL","MIL"
"Sterling Brown",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-10-21_POR_at_MIL","MIL"
