"player","starter","MP","FG","FGA","FG_pct","3P","3PA","3P_pct","FT","FTA","FT_pct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","plus_minus","game","team"
"D'Angelo Russell",TRUE,"30:28",12,22,0.545,4,8,0.5,2,2,1,1,2,3,5,1,0,2,4,30,-5,"2017-10-18_BRK_at_IND","BRK"
"Rondae Hollis-Jefferson",TRUE,"27:34",3,4,0.75,0,0,NA,8,8,1,0,4,4,2,1,0,1,3,14,-10,"2017-10-18_BRK_at_IND","BRK"
"DeMarre Carroll",TRUE,"27:31",4,12,0.333,1,5,0.2,1,2,0.5,2,7,9,2,1,0,2,2,10,-10,"2017-10-18_BRK_at_IND","BRK"
"Jeremy Lin",TRUE,"25:11",5,12,0.417,1,2,0.5,7,7,1,0,0,0,4,0,0,3,3,18,-6,"2017-10-18_BRK_at_IND","BRK"
"Timofey Mozgov",TRUE,"14:24",2,4,0.5,0,1,0,0,0,NA,1,2,3,0,0,0,2,1,4,-11,"2017-10-18_BRK_at_IND","BRK"
"Trevor Booker",FALSE,"27:54",7,10,0.7,0,1,0,6,7,0.857,6,4,10,0,0,0,2,2,20,1,"2017-10-18_BRK_at_IND","BRK"
"Caris LeVert",FALSE,"27:45",5,15,0.333,1,4,0.25,1,1,1,0,2,2,4,2,1,1,3,12,-2,"2017-10-18_BRK_at_IND","BRK"
"Allen Crabbe",FALSE,"26:47",3,5,0.6,2,3,0.667,4,5,0.8,0,7,7,1,2,1,2,2,12,4,"2017-10-18_BRK_at_IND","BRK"
"Spencer Dinwiddie",FALSE,"16:32",1,5,0.2,0,1,0,0,0,NA,1,2,3,4,0,0,2,2,2,-6,"2017-10-18_BRK_at_IND","BRK"
"Quincy Acy",FALSE,"15:54",3,5,0.6,3,5,0.6,0,0,NA,0,2,2,0,0,0,3,3,9,0,"2017-10-18_BRK_at_IND","BRK"
"Joe Harris",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-10-18_BRK_at_IND","BRK"
"Sean Kilpatrick",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-10-18_BRK_at_IND","BRK"
"Jarrett Allen",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-10-18_BRK_at_IND","BRK"
"DeMarre Carroll",TRUE,"27:33",6,9,0.667,3,4,0.75,2,2,1,1,7,8,2,2,0,1,2,17,-5,"2017-10-20_ORL_at_BRK","BRK"
"D'Angelo Russell",TRUE,"25:26",8,16,0.5,0,3,0,1,2,0.5,1,2,3,6,3,0,8,3,17,-7,"2017-10-20_ORL_at_BRK","BRK"
"Rondae Hollis-Jefferson",TRUE,"24:57",5,10,0.5,0,1,0,5,7,0.714,1,3,4,1,3,3,0,0,15,1,"2017-10-20_ORL_at_BRK","BRK"
"Allen Crabbe",TRUE,"22:52",1,5,0.2,1,4,0.25,6,6,1,0,1,1,2,0,1,1,0,9,-7,"2017-10-20_ORL_at_BRK","BRK"
"Timofey Mozgov",TRUE,"15:44",2,5,0.4,0,1,0,0,0,NA,3,3,6,0,0,0,1,0,4,-1,"2017-10-20_ORL_at_BRK","BRK"
"Caris LeVert",FALSE,"27:18",4,11,0.364,0,4,0,1,3,0.333,0,1,1,2,2,1,3,2,9,12,"2017-10-20_ORL_at_BRK","BRK"
"Spencer Dinwiddie",FALSE,"24:42",6,15,0.4,2,5,0.4,2,3,0.667,3,2,5,5,2,0,1,1,16,12,"2017-10-20_ORL_at_BRK","BRK"
"Trevor Booker",FALSE,"21:40",6,11,0.545,0,0,NA,5,8,0.625,5,6,11,2,0,0,2,3,17,0,"2017-10-20_ORL_at_BRK","BRK"
"Joe Harris",FALSE,"18:28",4,6,0.667,2,4,0.5,0,0,NA,1,2,3,1,0,0,0,1,10,9,"2017-10-20_ORL_at_BRK","BRK"
"Quincy Acy",FALSE,"16:44",1,1,1,1,1,1,0,0,NA,0,4,4,1,0,0,1,2,3,4,"2017-10-20_ORL_at_BRK","BRK"
"Jarrett Allen",FALSE,"14:36",3,3,1,0,0,NA,3,4,0.75,0,2,2,0,1,1,0,3,9,7,"2017-10-20_ORL_at_BRK","BRK"
"Sean Kilpatrick",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-10-20_ORL_at_BRK","BRK"
"Tyler Zeller",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-10-20_ORL_at_BRK","BRK"
"Caris LeVert",TRUE,"30:03",5,9,0.556,0,2,0,6,9,0.667,0,6,6,4,3,0,4,5,16,6,"2017-10-22_ATL_at_BRK","BRK"
"D'Angelo Russell",TRUE,"29:07",6,13,0.462,1,3,0.333,3,4,0.75,1,6,7,10,1,0,4,3,16,11,"2017-10-22_ATL_at_BRK","BRK"
"DeMarre Carroll",TRUE,"27:51",4,7,0.571,2,5,0.4,7,10,0.7,1,2,3,2,2,2,2,2,17,19,"2017-10-22_ATL_at_BRK","BRK"
"Rondae Hollis-Jefferson",TRUE,"19:29",4,10,0.4,0,0,NA,1,1,1,2,5,7,0,1,0,1,4,9,-18,"2017-10-22_ATL_at_BRK","BRK"
"Timofey Mozgov",TRUE,"17:37",3,5,0.6,0,0,NA,0,0,NA,2,3,5,1,0,0,0,0,6,9,"2017-10-22_ATL_at_BRK","BRK"
"Trevor Booker",FALSE,"28:08",6,11,0.545,0,0,NA,2,4,0.5,2,4,6,4,1,0,2,2,14,16,"2017-10-22_ATL_at_BRK","BRK"
"Allen Crabbe",FALSE,"25:38",7,12,0.583,4,7,0.571,2,2,1,1,4,5,0,1,1,1,2,20,13,"2017-10-22_ATL_at_BRK","BRK"
"Spencer Dinwiddie",FALSE,"18:53",2,6,0.333,1,3,0.333,0,0,NA,1,2,3,5,1,0,0,0,5,1,"2017-10-22_ATL_at_BRK","BRK"
"Joe Harris",FALSE,"17:19",2,5,0.4,2,3,0.667,0,0,NA,0,3,3,1,1,1,1,3,6,-2,"2017-10-22_ATL_at_BRK","BRK"
"Jarrett Allen",FALSE,"14:45",1,5,0.2,0,1,0,2,4,0.5,3,1,4,0,0,4,0,2,4,0,"2017-10-22_ATL_at_BRK","BRK"
"Quincy Acy",FALSE,"11:10",1,4,0.25,1,3,0.333,0,0,NA,0,2,2,0,1,0,3,4,3,5,"2017-10-22_ATL_at_BRK","BRK"
"Sean Kilpatrick",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-10-22_ATL_at_BRK","BRK"
"Tyler Zeller",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-10-22_ATL_at_BRK","BRK"
"D'Angelo Russell",TRUE,"29:54",9,24,0.375,4,9,0.444,7,8,0.875,2,3,5,1,2,0,3,2,29,-9,"2017-10-24_BRK_at_ORL","BRK"
"Caris LeVert",TRUE,"29:17",4,11,0.364,2,6,0.333,5,5,1,2,6,8,5,0,0,2,3,15,5,"2017-10-24_BRK_at_ORL","BRK"
"DeMarre Carroll",TRUE,"26:43",5,11,0.455,2,4,0.5,5,5,1,1,5,6,2,1,1,0,1,17,-8,"2017-10-24_BRK_at_ORL","BRK"
"Rondae Hollis-Jefferson",TRUE,"24:36",6,8,0.75,0,0,NA,6,6,1,2,3,5,2,1,1,2,3,18,10,"2017-10-24_BRK_at_ORL","BRK"
"Timofey Mozgov",TRUE,"16:43",3,3,1,1,1,1,2,2,1,0,5,5,0,0,1,1,3,9,14,"2017-10-24_BRK_at_ORL","BRK"
"Allen Crabbe",FALSE,"25:36",2,11,0.182,1,7,0.143,1,1,1,2,1,3,2,0,0,1,0,6,-12,"2017-10-24_BRK_at_ORL","BRK"
"Trevor Booker",FALSE,"23:44",3,8,0.375,0,2,0,1,2,0.5,2,6,8,3,1,0,3,4,7,-15,"2017-10-24_BRK_at_ORL","BRK"
"Spencer Dinwiddie",FALSE,"18:06",2,5,0.4,0,1,0,2,3,0.667,0,2,2,4,0,0,2,4,6,5,"2017-10-24_BRK_at_ORL","BRK"
"Joe Harris",FALSE,"17:31",2,6,0.333,0,3,0,0,0,NA,0,0,0,2,1,0,0,0,4,5,"2017-10-24_BRK_at_ORL","BRK"
"Jarrett Allen",FALSE,"14:53",2,4,0.5,0,0,NA,1,2,0.5,2,1,3,0,1,1,2,3,5,-14,"2017-10-24_BRK_at_ORL","BRK"
"Quincy Acy",FALSE,"12:57",2,5,0.4,1,4,0.25,0,0,NA,1,3,4,0,1,0,0,4,5,-1,"2017-10-24_BRK_at_ORL","BRK"
"Isaiah Whitehead",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-10-24_BRK_at_ORL","BRK"
"Tyler Zeller",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-10-24_BRK_at_ORL","BRK"
"Rondae Hollis-Jefferson",TRUE,"34:35",5,12,0.417,2,2,1,7,8,0.875,2,4,6,2,1,3,4,3,19,2,"2017-10-25_CLE_at_BRK","BRK"
"DeMarre Carroll",TRUE,"31:58",7,16,0.438,3,9,0.333,1,2,0.5,1,6,7,1,4,0,1,4,18,0,"2017-10-25_CLE_at_BRK","BRK"
"Spencer Dinwiddie",TRUE,"31:45",7,13,0.538,4,8,0.5,4,4,1,1,4,5,6,1,0,2,3,22,8,"2017-10-25_CLE_at_BRK","BRK"
"Caris LeVert",TRUE,"29:55",5,14,0.357,0,5,0,0,0,NA,0,1,1,4,1,0,3,4,10,-3,"2017-10-25_CLE_at_BRK","BRK"
"Timofey Mozgov",TRUE,"12:27",0,0,NA,0,0,NA,0,0,NA,1,1,2,0,1,0,0,2,0,-9,"2017-10-25_CLE_at_BRK","BRK"
"Allen Crabbe",FALSE,"24:20",6,14,0.429,4,10,0.4,3,3,1,0,2,2,3,0,0,0,1,19,15,"2017-10-25_CLE_at_BRK","BRK"
"Trevor Booker",FALSE,"19:32",3,4,0.75,0,0,NA,0,4,0,4,4,8,4,0,0,1,2,6,12,"2017-10-25_CLE_at_BRK","BRK"
"Joe Harris",FALSE,"18:02",4,9,0.444,3,7,0.429,0,0,NA,0,0,0,0,0,0,0,2,11,5,"2017-10-25_CLE_at_BRK","BRK"
"Jarrett Allen",FALSE,"13:47",1,3,0.333,0,0,NA,0,0,NA,0,2,2,1,2,0,0,0,2,-7,"2017-10-25_CLE_at_BRK","BRK"
"Quincy Acy",FALSE,"13:39",1,2,0.5,1,2,0.5,0,0,NA,1,3,4,0,0,0,1,1,3,12,"2017-10-25_CLE_at_BRK","BRK"
"Sean Kilpatrick",FALSE,"10:00",1,6,0.167,0,3,0,0,0,NA,0,1,1,1,1,0,0,0,2,-10,"2017-10-25_CLE_at_BRK","BRK"
"Isaiah Whitehead",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-10-25_CLE_at_BRK","BRK"
"Tyler Zeller",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-10-25_CLE_at_BRK","BRK"
"Caris LeVert",TRUE,"25:59",2,8,0.25,2,5,0.4,1,4,0.25,0,3,3,2,1,0,4,3,7,-16,"2017-10-27_BRK_at_NYK","BRK"
"DeMarre Carroll",TRUE,"23:09",1,5,0.2,1,2,0.5,3,4,0.75,1,4,5,0,0,0,0,3,6,-9,"2017-10-27_BRK_at_NYK","BRK"
"D'Angelo Russell",TRUE,"17:36",6,10,0.6,1,5,0.2,2,2,1,0,2,2,1,0,0,2,2,15,-17,"2017-10-27_BRK_at_NYK","BRK"
"Rondae Hollis-Jefferson",TRUE,"17:28",2,8,0.25,0,2,0,2,2,1,0,3,3,0,0,0,2,2,6,-10,"2017-10-27_BRK_at_NYK","BRK"
"Timofey Mozgov",TRUE,"13:55",3,4,0.75,0,1,0,0,0,NA,2,3,5,0,0,1,0,0,6,-11,"2017-10-27_BRK_at_NYK","BRK"
"Joe Harris",FALSE,"27:09",2,6,0.333,2,4,0.5,0,0,NA,0,1,1,1,1,0,0,4,6,-13,"2017-10-27_BRK_at_NYK","BRK"
"Spencer Dinwiddie",FALSE,"22:05",1,3,0.333,0,0,NA,2,2,1,0,0,0,11,1,0,2,1,4,-1,"2017-10-27_BRK_at_NYK","BRK"
"Allen Crabbe",FALSE,"20:22",0,2,0,0,1,0,0,0,NA,0,1,1,1,0,0,0,0,0,-9,"2017-10-27_BRK_at_NYK","BRK"
"Quincy Acy",FALSE,"18:47",4,6,0.667,4,6,0.667,0,0,NA,0,4,4,0,0,0,1,1,12,-7,"2017-10-27_BRK_at_NYK","BRK"
"Trevor Booker",FALSE,"18:02",4,8,0.5,1,1,1,1,2,0.5,1,3,4,0,0,0,2,2,10,-11,"2017-10-27_BRK_at_NYK","BRK"
"Jarrett Allen",FALSE,"15:32",1,4,0.25,0,0,NA,0,0,NA,0,3,3,0,2,0,1,1,2,-3,"2017-10-27_BRK_at_NYK","BRK"
"Sean Kilpatrick",FALSE,"9:58",2,7,0.286,0,2,0,4,5,0.8,0,1,1,1,0,0,1,0,8,1,"2017-10-27_BRK_at_NYK","BRK"
"Tyler Zeller",FALSE,"9:58",2,3,0.667,0,0,NA,0,0,NA,0,2,2,1,0,0,1,1,4,1,"2017-10-27_BRK_at_NYK","BRK"
"Rondae Hollis-Jefferson",TRUE,"29:45",8,12,0.667,0,0,NA,2,3,0.667,3,3,6,1,0,1,2,1,18,-34,"2017-10-29_DEN_at_BRK","BRK"
"Allen Crabbe",TRUE,"27:20",3,8,0.375,2,4,0.5,0,0,NA,0,2,2,1,1,0,1,2,8,-24,"2017-10-29_DEN_at_BRK","BRK"
"Caris LeVert",TRUE,"24:28",3,12,0.25,2,5,0.4,0,0,NA,1,5,6,3,0,1,0,1,8,-16,"2017-10-29_DEN_at_BRK","BRK"
"D'Angelo Russell",TRUE,"24:12",3,12,0.25,0,3,0,6,10,0.6,1,2,3,8,0,0,6,4,12,-19,"2017-10-29_DEN_at_BRK","BRK"
