"player","starter","MP","FG","FGA","FG_pct","3P","3PA","3P_pct","FT","FTA","FT_pct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","plus_minus","game","team"
"Mike Conley",TRUE,"32:41",9,15,0.6,4,9,0.444,5,7,0.714,0,5,5,3,2,0,1,3,27,8,"2017-10-18_NOP_at_MEM","MEM"
"Marc Gasol",TRUE,"29:22",6,18,0.333,2,5,0.4,0,0,NA,3,8,11,4,0,3,2,6,14,8,"2017-10-18_NOP_at_MEM","MEM"
"Andrew Harrison",TRUE,"19:09",1,6,0.167,0,0,NA,0,0,NA,0,2,2,1,0,1,1,2,2,-2,"2017-10-18_NOP_at_MEM","MEM"
"James Ennis",TRUE,"18:35",2,2,1,1,1,1,0,0,NA,1,0,1,2,0,0,0,0,5,-5,"2017-10-18_NOP_at_MEM","MEM"
"JaMychal Green",TRUE,"3:53",1,2,0.5,0,0,NA,0,0,NA,0,1,1,1,0,0,0,1,2,0,"2017-10-18_NOP_at_MEM","MEM"
"Dillon Brooks",FALSE,"29:25",7,13,0.538,0,2,0,5,7,0.714,2,3,5,2,4,2,2,2,19,17,"2017-10-18_NOP_at_MEM","MEM"
"Brandan Wright",FALSE,"26:45",5,7,0.714,0,0,NA,0,2,0,3,1,4,0,2,1,0,2,10,5,"2017-10-18_NOP_at_MEM","MEM"
"Mario Chalmers",FALSE,"25:34",1,9,0.111,0,4,0,3,5,0.6,0,2,2,4,0,0,0,3,5,11,"2017-10-18_NOP_at_MEM","MEM"
"Tyreke Evans",FALSE,"20:04",4,12,0.333,1,4,0.25,2,2,1,1,4,5,2,0,0,1,3,11,8,"2017-10-18_NOP_at_MEM","MEM"
"Jarell Martin",FALSE,"19:16",1,6,0.167,0,3,0,0,0,NA,3,2,5,0,0,1,4,5,2,4,"2017-10-18_NOP_at_MEM","MEM"
"Chandler Parsons",FALSE,"15:16",2,2,1,1,1,1,1,5,0.2,2,2,4,0,1,0,0,2,6,6,"2017-10-18_NOP_at_MEM","MEM"
