"player","starter","MP","FG","FGA","FG_pct","3P","3PA","3P_pct","FT","FTA","FT_pct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","plus_minus","game","team"
"Markieff Morris",TRUE,"30:20",2,10,0.2,2,4,0.5,2,4,0.5,0,4,4,1,1,3,2,4,8,7,"2017-12-05_WAS_at_POR","WAS"
"Otto Porter",TRUE,"30:19",1,8,0.125,0,1,0,0,0,NA,3,7,10,1,1,2,0,2,2,-7,"2017-12-05_WAS_at_POR","WAS"
"Tim Frazier",TRUE,"23:38",3,6,0.5,1,2,0.5,0,0,NA,1,2,3,3,3,0,0,3,7,8,"2017-12-05_WAS_at_POR","WAS"
"Marcin Gortat",TRUE,"22:40",1,6,0.167,0,0,NA,2,2,1,2,5,7,7,2,0,1,2,4,11,"2017-12-05_WAS_at_POR","WAS"
"Kelly Oubre",FALSE,"26:31",6,9,0.667,2,3,0.667,0,0,NA,0,2,2,2,5,0,1,0,14,6,"2017-12-05_WAS_at_POR","WAS"
"Tomas Satoransky",FALSE,"24:22",3,5,0.6,1,3,0.333,0,0,NA,0,4,4,3,0,0,0,3,7,6,"2017-12-05_WAS_at_POR","WAS"
"Ian Mahinmi",FALSE,"18:03",0,3,0,0,0,NA,2,2,1,2,2,4,0,3,0,2,5,2,11,"2017-12-05_WAS_at_POR","WAS"
"Mike Scott",FALSE,"16:07",5,5,1,0,0,NA,0,0,NA,2,5,7,1,1,1,1,1,10,14,"2017-12-05_WAS_at_POR","WAS"
"Jodie Meeks",FALSE,"4:55",0,0,NA,0,0,NA,1,1,1,0,0,0,0,0,0,1,0,1,2,"2017-12-05_WAS_at_POR","WAS"
"Chris McCullough",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-12-05_WAS_at_POR","WAS"
"Jason Smith",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-12-05_WAS_at_POR","WAS"
