"date","time","away","away_PTS","home","home_PTS","box_available","OT","notes","game_string"
"2018-01-12","7:30 pm","Brooklyn Nets",NA,"Atlanta Hawks",NA,FALSE,NA,NA,"2018-01-12_BRK_at_ATL"
"2018-01-12","7:00 pm","Utah Jazz",NA,"Charlotte Hornets",NA,FALSE,NA,NA,"2018-01-12_UTA_at_CHO"
"2018-01-12","9:00 pm","Memphis Grizzlies",NA,"Denver Nuggets",NA,FALSE,NA,NA,"2018-01-12_MEM_at_DEN"
"2018-01-12","7:00 pm","Cleveland Cavaliers",NA,"Indiana Pacers",NA,FALSE,NA,NA,"2018-01-12_CLE_at_IND"
"2018-01-12","8:00 pm","Golden State Warriors",NA,"Milwaukee Bucks",NA,FALSE,NA,NA,"2018-01-12_GSW_at_MIL"
"2018-01-12","8:00 pm","New York Knicks",NA,"Minnesota Timberwolves",NA,FALSE,NA,NA,"2018-01-12_NYK_at_MIN"
"2018-01-12","8:00 pm","Portland Trail Blazers",NA,"New Orleans Pelicans",NA,FALSE,NA,NA,"2018-01-12_POR_at_NOP"
"2018-01-12","10:30 pm","Houston Rockets",NA,"Phoenix Suns",NA,FALSE,NA,NA,"2018-01-12_HOU_at_PHO"
"2018-01-12","7:00 pm","Orlando Magic",NA,"Washington Wizards",NA,FALSE,NA,NA,"2018-01-12_ORL_at_WAS"
"2018-01-13","8:00 pm","Detroit Pistons",NA,"Chicago Bulls",NA,FALSE,NA,NA,"2018-01-13_DET_at_CHI"
"2018-01-13","5:00 pm","Oklahoma City Thunder",NA,"Charlotte Hornets",NA,FALSE,NA,NA,"2018-01-13_OKC_at_CHO"
"2018-01-13","2:00 pm","Los Angeles Lakers",NA,"Dallas Mavericks",NA,FALSE,NA,NA,"2018-01-13_LAL_at_DAL"
"2018-01-13","3:30 pm","Sacramento Kings",NA,"Los Angeles Clippers",NA,FALSE,NA,NA,"2018-01-13_SAC_at_LAC"
"2018-01-13","8:30 pm","Denver Nuggets",NA,"San Antonio Spurs",NA,FALSE,NA,NA,"2018-01-13_DEN_at_SAS"
"2018-01-13","7:30 pm","Golden State Warriors",NA,"Toronto Raptors",NA,FALSE,NA,NA,"2018-01-13_GSW_at_TOR"
"2018-01-13","7:00 pm","Brooklyn Nets",NA,"Washington Wizards",NA,FALSE,NA,NA,"2018-01-13_BRK_at_WAS"
"2018-01-14","1:00 pm","Milwaukee Bucks",NA,"Miami Heat",NA,FALSE,NA,NA,"2018-01-14_MIL_at_MIA"
"2018-01-14","9:00 pm","Portland Trail Blazers",NA,"Minnesota Timberwolves",NA,FALSE,NA,NA,"2018-01-14_POR_at_MIN"
"2018-01-14","3:30 pm","New Orleans Pelicans",NA,"New York Knicks",NA,FALSE,NA,NA,"2018-01-14_NOP_at_NYK"
"2018-01-14","8:00 pm","Indiana Pacers",NA,"Phoenix Suns",NA,FALSE,NA,NA,"2018-01-14_IND_at_PHO"
"2018-01-15","3:00 pm","San Antonio Spurs",NA,"Atlanta Hawks",NA,FALSE,NA,NA,"2018-01-15_SAS_at_ATL"
"2018-01-15","3:00 pm","New York Knicks",NA,"Brooklyn Nets",NA,FALSE,NA,NA,"2018-01-15_NYK_at_BRK"
"2018-01-15","3:30 pm","Miami Heat",NA,"Chicago Bulls",NA,FALSE,NA,NA,"2018-01-15_MIA_at_CHI"
"2018-01-15","8:00 pm","Golden State Warriors",NA,"Cleveland Cavaliers",NA,FALSE,NA,NA,"2018-01-15_GSW_at_CLE"
"2018-01-15","12:30 pm","Charlotte Hornets",NA,"Detroit Pistons",NA,FALSE,NA,NA,"2018-01-15_CHO_at_DET"
"2018-01-15","10:30 pm","Houston Rockets",NA,"Los Angeles Clippers",NA,FALSE,NA,NA,"2018-01-15_HOU_at_LAC"
"2018-01-15","5:30 pm","Los Angeles Lakers",NA,"Memphis Grizzlies",NA,FALSE,NA,NA,"2018-01-15_LAL_at_MEM"
"2018-01-15","8:00 pm","Sacramento Kings",NA,"Oklahoma City Thunder",NA,FALSE,NA,NA,"2018-01-15_SAC_at_OKC"
"2018-01-15","1:00 pm","Toronto Raptors",NA,"Philadelphia 76ers",NA,FALSE,NA,NA,"2018-01-15_TOR_at_PHI"
"2018-01-15","9:00 pm","Indiana Pacers",NA,"Utah Jazz",NA,FALSE,NA,NA,"2018-01-15_IND_at_UTA"
"2018-01-15","2:00 pm","Milwaukee Bucks",NA,"Washington Wizards",NA,FALSE,NA,NA,"2018-01-15_MIL_at_WAS"
"2018-01-16","7:30 pm","New Orleans Pelicans",NA,"Boston Celtics",NA,FALSE,NA,NA,"2018-01-16_NOP_at_BOS"
"2018-01-16","9:00 pm","Dallas Mavericks",NA,"Denver Nuggets",NA,FALSE,NA,NA,"2018-01-16_DAL_at_DEN"
"2018-01-16","7:00 pm","Minnesota Timberwolves",NA,"Orlando Magic",NA,FALSE,NA,NA,"2018-01-16_MIN_at_ORL"
"2018-01-16","10:00 pm","Phoenix Suns",NA,"Portland Trail Blazers",NA,FALSE,NA,NA,"2018-01-16_PHO_at_POR"
"2018-01-17","7:30 pm","New Orleans Pelicans",NA,"Atlanta Hawks",NA,FALSE,NA,NA,"2018-01-17_NOP_at_ATL"
"2018-01-17","7:30 pm","San Antonio Spurs",NA,"Brooklyn Nets",NA,FALSE,NA,NA,"2018-01-17_SAS_at_BRK"
"2018-01-17","8:00 pm","Golden State Warriors",NA,"Chicago Bulls",NA,FALSE,NA,NA,"2018-01-17_GSW_at_CHI"
"2018-01-17","7:00 pm","Washington Wizards",NA,"Charlotte Hornets",NA,FALSE,NA,NA,"2018-01-17_WAS_at_CHO"
"2018-01-17","10:30 pm","Denver Nuggets",NA,"Los Angeles Clippers",NA,FALSE,NA,NA,"2018-01-17_DEN_at_LAC"
"2018-01-17","8:00 pm","New York Knicks",NA,"Memphis Grizzlies",NA,FALSE,NA,NA,"2018-01-17_NYK_at_MEM"
"2018-01-17","8:00 pm","Miami Heat",NA,"Milwaukee Bucks",NA,FALSE,NA,NA,"2018-01-17_MIA_at_MIL"
"2018-01-17","8:00 pm","Los Angeles Lakers",NA,"Oklahoma City Thunder",NA,FALSE,NA,NA,"2018-01-17_LAL_at_OKC"
"2018-01-17","10:00 pm","Utah Jazz",NA,"Sacramento Kings",NA,FALSE,NA,NA,"2018-01-17_UTA_at_SAC"
"2018-01-17","7:30 pm","Detroit Pistons",NA,"Toronto Raptors",NA,FALSE,NA,NA,"2018-01-17_DET_at_TOR"
"2018-01-18","7:00 pm","Philadelphia 76ers",NA,"Boston Celtics",NA,FALSE,NA,NA,"2018-01-18_PHI_at_BOS"
"2018-01-18","7:00 pm","Orlando Magic",NA,"Cleveland Cavaliers",NA,FALSE,NA,NA,"2018-01-18_ORL_at_CLE"
"2018-01-18","9:30 pm","Minnesota Timberwolves",NA,"Houston Rockets",NA,FALSE,NA,NA,"2018-01-18_MIN_at_HOU"
"2018-01-18","10:00 pm","Indiana Pacers",NA,"Portland Trail Blazers",NA,FALSE,NA,NA,"2018-01-18_IND_at_POR"
"2018-01-19","7:30 pm","Miami Heat",NA,"Brooklyn Nets",NA,FALSE,NA,NA,"2018-01-19_MIA_at_BRK"
"2018-01-19","9:00 pm","Phoenix Suns",NA,"Denver Nuggets",NA,FALSE,NA,NA,"2018-01-19_PHO_at_DEN"
"2018-01-19","8:00 pm","Washington Wizards",NA,"Detroit Pistons",NA,FALSE,NA,NA,"2018-01-19_WAS_at_DET"
"2018-01-19","10:30 pm","Indiana Pacers",NA,"Los Angeles Lakers",NA,FALSE,NA,NA,"2018-01-19_IND_at_LAL"
"2018-01-19","8:00 pm","Sacramento Kings",NA,"Memphis Grizzlies",NA,FALSE,NA,NA,"2018-01-19_SAC_at_MEM"
"2018-01-19","7:00 pm","San Antonio Spurs",NA,"Toronto Raptors",NA,FALSE,NA,NA,"2018-01-19_SAS_at_TOR"
"2018-01-19","10:30 pm","New York Knicks",NA,"Utah Jazz",NA,FALSE,NA,NA,"2018-01-19_NYK_at_UTA"
"2018-01-20","5:00 pm","Chicago Bulls",NA,"Atlanta Hawks",NA,FALSE,NA,NA,"2018-01-20_CHI_at_ATL"
"2018-01-20","7:00 pm","Miami Heat",NA,"Charlotte Hornets",NA,FALSE,NA,NA,"2018-01-20_MIA_at_CHO"
"2018-01-20","3:30 pm","Oklahoma City Thunder",NA,"Cleveland Cavaliers",NA,FALSE,NA,NA,"2018-01-20_OKC_at_CLE"
"2018-01-20","8:30 pm","Golden State Warriors",NA,"Houston Rockets",NA,FALSE,NA,NA,"2018-01-20_GSW_at_HOU"
"2018-01-20","9:00 pm","Toronto Raptors",NA,"Minnesota Timberwolves",NA,FALSE,NA,NA,"2018-01-20_TOR_at_MIN"
"2018-01-20","7:00 pm","Memphis Grizzlies",NA,"New Orleans Pelicans",NA,FALSE,NA,NA,"2018-01-20_MEM_at_NOP"
"2018-01-20","7:30 pm","Milwaukee Bucks",NA,"Philadelphia 76ers",NA,FALSE,NA,NA,"2018-01-20_MIL_at_PHI"
"2018-01-20","10:00 pm","Dallas Mavericks",NA,"Portland Trail Blazers",NA,FALSE,NA,NA,"2018-01-20_DAL_at_POR"
"2018-01-20","9:00 pm","Los Angeles Clippers",NA,"Utah Jazz",NA,FALSE,NA,NA,"2018-01-20_LAC_at_UTA"
"2018-01-21","1:00 pm","Orlando Magic",NA,"Boston Celtics",NA,FALSE,NA,NA,"2018-01-21_ORL_at_BOS"
"2018-01-21","4:00 pm","Brooklyn Nets",NA,"Detroit Pistons",NA,FALSE,NA,NA,"2018-01-21_BRK_at_DET"
"2018-01-21","3:30 pm","New York Knicks",NA,"Los Angeles Lakers",NA,FALSE,NA,NA,"2018-01-21_NYK_at_LAL"
"2018-01-21","7:00 pm","Indiana Pacers",NA,"San Antonio Spurs",NA,FALSE,NA,NA,"2018-01-21_IND_at_SAS"
"2018-01-22","7:30 pm","Utah Jazz",NA,"Atlanta Hawks",NA,FALSE,NA,NA,"2018-01-22_UTA_at_ATL"
"2018-01-22","7:00 pm","Sacramento Kings",NA,"Charlotte Hornets",NA,FALSE,NA,NA,"2018-01-22_SAC_at_CHO"
"2018-01-22","8:30 pm","Washington Wizards",NA,"Dallas Mavericks",NA,FALSE,NA,NA,"2018-01-22_WAS_at_DAL"
"2018-01-22","9:00 pm","Portland Trail Blazers",NA,"Denver Nuggets",NA,FALSE,NA,NA,"2018-01-22_POR_at_DEN"
"2018-01-22","8:00 pm","Miami Heat",NA,"Houston Rockets",NA,FALSE,NA,NA,"2018-01-22_MIA_at_HOU"
"2018-01-22","10:30 pm","Minnesota Timberwolves",NA,"Los Angeles Clippers",NA,FALSE,NA,NA,"2018-01-22_MIN_at_LAC"
"2018-01-22","8:00 pm","Philadelphia 76ers",NA,"Memphis Grizzlies",NA,FALSE,NA,NA,"2018-01-22_PHI_at_MEM"
"2018-01-22","8:00 pm","Phoenix Suns",NA,"Milwaukee Bucks",NA,FALSE,NA,NA,"2018-01-22_PHO_at_MIL"
"2018-01-22","8:00 pm","Chicago Bulls",NA,"New Orleans Pelicans",NA,FALSE,NA,NA,"2018-01-22_CHI_at_NOP"
"2018-01-23","10:30 pm","New York Knicks",NA,"Golden State Warriors",NA,FALSE,NA,NA,"2018-01-23_NYK_at_GSW"
"2018-01-23","10:30 pm","Boston Celtics",NA,"Los Angeles Lakers",NA,FALSE,NA,NA,"2018-01-23_BOS_at_LAL"
"2018-01-23","8:00 pm","Brooklyn Nets",NA,"Oklahoma City Thunder",NA,FALSE,NA,NA,"2018-01-23_BRK_at_OKC"
"2018-01-23","7:00 pm","Sacramento Kings",NA,"Orlando Magic",NA,FALSE,NA,NA,"2018-01-23_SAC_at_ORL"
"2018-01-23","8:00 pm","Cleveland Cavaliers",NA,"San Antonio Spurs",NA,FALSE,NA,NA,"2018-01-23_CLE_at_SAS"
"2018-01-24","7:30 pm","Toronto Raptors",NA,"Atlanta Hawks",NA,FALSE,NA,NA,"2018-01-24_TOR_at_ATL"
"2018-01-24","7:00 pm","New Orleans Pelicans",NA,"Charlotte Hornets",NA,FALSE,NA,NA,"2018-01-24_NOP_at_CHO"
"2018-01-24","8:00 pm","Houston Rockets",NA,"Dallas Mavericks",NA,FALSE,NA,NA,"2018-01-24_HOU_at_DAL"
"2018-01-24","7:00 pm","Utah Jazz",NA,"Detroit Pistons",NA,FALSE,NA,NA,"2018-01-24_UTA_at_DET"
"2018-01-24","7:00 pm","Phoenix Suns",NA,"Indiana Pacers",NA,FALSE,NA,NA,"2018-01-24_PHO_at_IND"
"2018-01-24","10:30 pm","Boston Celtics",NA,"Los Angeles Clippers",NA,FALSE,NA,NA,"2018-01-24_BOS_at_LAC"
"2018-01-24","8:00 pm","San Antonio Spurs",NA,"Memphis Grizzlies",NA,FALSE,NA,NA,"2018-01-24_SAS_at_MEM"
"2018-01-24","7:00 pm","Chicago Bulls",NA,"Philadelphia 76ers",NA,FALSE,NA,NA,"2018-01-24_CHI_at_PHI"
"2018-01-24","10:00 pm","Minnesota Timberwolves",NA,"Portland Trail Blazers",NA,FALSE,NA,NA,"2018-01-24_MIN_at_POR"
"2018-01-25","9:00 pm","New York Knicks",NA,"Denver Nuggets",NA,FALSE,NA,NA,"2018-01-25_NYK_at_DEN"
"2018-01-25","10:30 pm","Minnesota Timberwolves",NA,"Golden State Warriors",NA,FALSE,NA,NA,"2018-01-25_MIN_at_GSW"
"2018-01-25","7:30 pm","Sacramento Kings",NA,"Miami Heat",NA,FALSE,NA,NA,"2018-01-25_SAC_at_MIA"
"2018-01-25","8:00 pm","Washington Wizards",NA,"Oklahoma City Thunder",NA,FALSE,NA,NA,"2018-01-25_WAS_at_OKC"
"2018-01-26","8:00 pm","Los Angeles Lakers",NA,"Chicago Bulls",NA,FALSE,NA,NA,"2018-01-26_LAL_at_CHI"
"2018-01-26","7:00 pm","Atlanta Hawks",NA,"Charlotte Hornets",NA,FALSE,NA,NA,"2018-01-26_ATL_at_CHO"
"2018-01-26","7:30 pm","Indiana Pacers",NA,"Cleveland Cavaliers",NA,FALSE,NA,NA,"2018-01-26_IND_at_CLE"
"2018-01-26","8:30 pm","Portland Trail Blazers",NA,"Dallas Mavericks",NA,FALSE,NA,NA,"2018-01-26_POR_at_DAL"
"2018-01-26","8:00 pm","Los Angeles Clippers",NA,"Memphis Grizzlies",NA,FALSE,NA,NA,"2018-01-26_LAC_at_MEM"
"2018-01-26","8:00 pm","Brooklyn Nets",NA,"Milwaukee Bucks",NA,FALSE,NA,NA,"2018-01-26_BRK_at_MIL"
"2018-01-26","8:00 pm","Houston Rockets",NA,"New Orleans Pelicans",NA,FALSE,NA,NA,"2018-01-26_HOU_at_NOP"
"2018-01-26","9:00 pm","New York Knicks",NA,"Phoenix Suns",NA,FALSE,NA,NA,"2018-01-26_NYK_at_PHO"
"2018-01-26","8:30 pm","Philadelphia 76ers",NA,"San Antonio Spurs",NA,FALSE,NA,NA,"2018-01-26_PHI_at_SAS"
"2018-01-26","7:30 pm","Utah Jazz",NA,"Toronto Raptors",NA,FALSE,NA,NA,"2018-01-26_UTA_at_TOR"
"2018-01-27","7:30 pm","Washington Wizards",NA,"Atlanta Hawks",NA,FALSE,NA,NA,"2018-01-27_WAS_at_ATL"
"2018-01-27","9:00 pm","Dallas Mavericks",NA,"Denver Nuggets",NA,FALSE,NA,NA,"2018-01-27_DAL_at_DEN"
"2018-01-27","5:00 pm","Oklahoma City Thunder",NA,"Detroit Pistons",NA,FALSE,NA,NA,"2018-01-27_OKC_at_DET"
"2018-01-27","8:30 pm","Boston Celtics",NA,"Golden State Warriors",NA,FALSE,NA,NA,"2018-01-27_BOS_at_GSW"
"2018-01-27","7:00 pm","Orlando Magic",NA,"Indiana Pacers",NA,FALSE,NA,NA,"2018-01-27_ORL_at_IND"
"2018-01-27","7:30 pm","Charlotte Hornets",NA,"Miami Heat",NA,FALSE,NA,NA,"2018-01-27_CHO_at_MIA"
"2018-01-27","9:00 pm","Brooklyn Nets",NA,"Minnesota Timberwolves",NA,FALSE,NA,NA,"2018-01-27_BRK_at_MIN"
"2018-01-28","3:30 pm","Milwaukee Bucks",NA,"Chicago Bulls",NA,FALSE,NA,NA,"2018-01-28_MIL_at_CHI"
"2018-01-28","6:00 pm","Detroit Pistons",NA,"Cleveland Cavaliers",NA,FALSE,NA,NA,"2018-01-28_DET_at_CLE"
"2018-01-28","3:30 pm","Phoenix Suns",NA,"Houston Rockets",NA,FALSE,NA,NA,"2018-01-28_PHO_at_HOU"
"2018-01-28","4:00 pm","Los Angeles Clippers",NA,"New Orleans Pelicans",NA,FALSE,NA,NA,"2018-01-28_LAC_at_NOP"
"2018-01-28","6:00 pm","Philadelphia 76ers",NA,"Oklahoma City Thunder",NA,FALSE,NA,NA,"2018-01-28_PHI_at_OKC"
"2018-01-28","7:00 pm","Sacramento Kings",NA,"San Antonio Spurs",NA,FALSE,NA,NA,"2018-01-28_SAC_at_SAS"
"2018-01-28","6:00 pm","Los Angeles Lakers",NA,"Toronto Raptors",NA,FALSE,NA,NA,"2018-01-28_LAL_at_TOR"
"2018-01-29","7:30 pm","Minnesota Timberwolves",NA,"Atlanta Hawks",NA,FALSE,NA,NA,"2018-01-29_MIN_at_ATL"
"2018-01-29","8:30 pm","Miami Heat",NA,"Dallas Mavericks",NA,FALSE,NA,NA,"2018-01-29_MIA_at_DAL"
