"player","starter","MP","FG","FGA","FG_pct","3P","3PA","3P_pct","FT","FTA","FT_pct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","plus_minus","game","team"
"Jaylen Brown",TRUE,"21:37",1,6,0.167,0,3,0,0,0,NA,2,1,3,2,1,0,4,4,2,-9,"2017-11-30_PHI_at_BOS","BOS"
"Aron Baynes",TRUE,"13:47",0,1,0,0,0,NA,2,2,1,0,2,2,0,1,2,0,0,2,2,"2017-11-30_PHI_at_BOS","BOS"
"Marcus Smart",FALSE,"32:47",2,6,0.333,1,3,0.333,0,0,NA,0,2,2,8,1,0,6,3,5,15,"2017-11-30_PHI_at_BOS","BOS"
"Marcus Morris",FALSE,"27:49",6,11,0.545,0,3,0,5,5,1,0,5,5,3,1,0,1,3,17,13,"2017-11-30_PHI_at_BOS","BOS"
"Terry Rozier",FALSE,"19:33",2,7,0.286,2,5,0.4,0,0,NA,1,1,2,2,0,0,0,3,6,13,"2017-11-30_PHI_at_BOS","BOS"
"Semi Ojeleye",FALSE,"16:04",0,1,0,0,0,NA,0,0,NA,1,3,4,0,0,0,0,1,0,1,"2017-11-30_PHI_at_BOS","BOS"
"Daniel Theis",FALSE,"14:00",2,3,0.667,0,1,0,0,0,NA,2,6,8,0,1,3,1,2,4,1,"2017-11-30_PHI_at_BOS","BOS"
"Abdel Nader",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-11-30_PHI_at_BOS","BOS"
"Guerschon Yabusele",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-11-30_PHI_at_BOS","BOS"
"Shane Larkin",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-11-30_PHI_at_BOS","BOS"
"Jaylen Brown",TRUE,"32:18",4,8,0.5,3,5,0.6,6,8,0.75,0,0,0,2,2,1,1,3,17,-8,"2017-12-02_PHO_at_BOS","BOS"
"Al Horford",TRUE,"32:12",6,10,0.6,2,4,0.5,0,0,NA,1,4,5,11,0,1,1,1,14,-1,"2017-12-02_PHO_at_BOS","BOS"
"Kyrie Irving",TRUE,"31:02",8,14,0.571,2,3,0.667,1,1,1,0,0,0,5,2,0,3,1,19,8,"2017-12-02_PHO_at_BOS","BOS"
"Jayson Tatum",TRUE,"26:30",6,8,0.75,1,1,1,2,2,1,1,5,6,2,2,2,1,2,15,8,"2017-12-02_PHO_at_BOS","BOS"
"Aron Baynes",TRUE,"17:42",3,6,0.5,0,0,NA,0,0,NA,0,1,1,2,0,1,1,2,6,16,"2017-12-02_PHO_at_BOS","BOS"
"Marcus Smart",FALSE,"28:29",3,6,0.5,2,5,0.4,5,6,0.833,1,3,4,7,0,1,0,2,13,10,"2017-12-02_PHO_at_BOS","BOS"
"Marcus Morris",FALSE,"27:13",6,14,0.429,1,6,0.167,4,6,0.667,0,8,8,0,0,0,1,1,17,-3,"2017-12-02_PHO_at_BOS","BOS"
"Terry Rozier",FALSE,"19:23",1,6,0.167,1,3,0.333,0,0,NA,0,3,3,2,1,0,1,2,3,1,"2017-12-02_PHO_at_BOS","BOS"
