"player","starter","MP","FG","FGA","FG_pct","3P","3PA","3P_pct","FT","FTA","FT_pct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","plus_minus","game","team"
"Harrison Barnes",TRUE,"38:03",3,13,0.231,0,6,0,8,9,0.889,1,6,7,3,1,0,2,0,14,1,"2017-10-18_ATL_at_DAL","DAL"
"Wesley Matthews",TRUE,"37:07",5,12,0.417,5,9,0.556,0,0,NA,2,6,8,5,1,0,5,4,15,-1,"2017-10-18_ATL_at_DAL","DAL"
"Yogi Ferrell",TRUE,"31:36",3,7,0.429,3,4,0.75,0,0,NA,0,0,0,2,1,0,0,2,9,-9,"2017-10-18_ATL_at_DAL","DAL"
"Dennis Smith",TRUE,"29:54",6,12,0.5,1,4,0.25,3,4,0.75,2,1,3,10,0,0,3,2,16,3,"2017-10-18_ATL_at_DAL","DAL"
"Dirk Nowitzki",TRUE,"24:29",4,14,0.286,2,7,0.286,0,1,0,1,5,6,0,0,0,0,3,10,-18,"2017-10-18_ATL_at_DAL","DAL"
"Nerlens Noel",FALSE,"19:34",6,6,1,0,0,NA,4,4,1,2,9,11,0,1,3,0,2,16,9,"2017-10-18_ATL_at_DAL","DAL"
"J.J. Barea",FALSE,"18:06",4,7,0.571,3,5,0.6,2,2,1,0,3,3,5,0,0,0,1,13,-9,"2017-10-18_ATL_at_DAL","DAL"
"Devin Harris",FALSE,"16:24",4,9,0.444,1,5,0.2,1,1,1,0,0,0,2,0,0,2,1,10,3,"2017-10-18_ATL_at_DAL","DAL"
"Dwight Powell",FALSE,"13:54",2,3,0.667,2,3,0.667,0,0,NA,0,0,0,0,1,1,1,2,6,-4,"2017-10-18_ATL_at_DAL","DAL"
"Dorian Finney-Smith",FALSE,"10:53",1,3,0.333,0,2,0,0,0,NA,1,2,3,0,0,0,2,2,2,-5,"2017-10-18_ATL_at_DAL","DAL"
"Maxi Kleber",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-10-18_ATL_at_DAL","DAL"
"Salah Mejri",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-10-18_ATL_at_DAL","DAL"
"Jeff Withey",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-10-18_ATL_at_DAL","DAL"
"Harrison Barnes",TRUE,"38:49",8,18,0.444,2,3,0.667,6,9,0.667,1,3,4,1,0,0,1,3,24,-7,"2017-10-20_SAC_at_DAL","DAL"
"Wesley Matthews",TRUE,"33:32",0,7,0,0,7,0,0,0,NA,0,1,1,2,2,1,4,1,0,-13,"2017-10-20_SAC_at_DAL","DAL"
"Dirk Nowitzki",TRUE,"29:13",4,9,0.444,2,4,0.5,0,0,NA,0,9,9,2,0,0,0,1,10,6,"2017-10-20_SAC_at_DAL","DAL"
"J.J. Barea",TRUE,"27:18",4,14,0.286,1,5,0.2,0,0,NA,0,1,1,10,1,1,1,1,9,0,"2017-10-20_SAC_at_DAL","DAL"
"Nerlens Noel",TRUE,"27:09",3,3,1,0,0,NA,1,2,0.5,1,5,6,0,3,2,1,1,7,-16,"2017-10-20_SAC_at_DAL","DAL"
"Yogi Ferrell",FALSE,"30:21",3,8,0.375,1,4,0.25,7,8,0.875,0,4,4,2,1,0,4,3,14,-9,"2017-10-20_SAC_at_DAL","DAL"
"Dorian Finney-Smith",FALSE,"21:08",5,6,0.833,3,4,0.75,1,2,0.5,2,0,2,1,0,0,0,2,14,2,"2017-10-20_SAC_at_DAL","DAL"
"Salah Mejri",FALSE,"12:48",2,2,1,0,0,NA,0,0,NA,0,3,3,0,0,3,1,0,4,0,"2017-10-20_SAC_at_DAL","DAL"
"Gian Clavell",FALSE,"9:58",1,3,0.333,1,3,0.333,0,0,NA,1,1,2,0,1,0,0,0,3,13,"2017-10-20_SAC_at_DAL","DAL"
"Dwight Powell",FALSE,"9:44",1,5,0.2,1,3,0.333,0,0,NA,2,2,4,1,0,0,0,1,3,-1,"2017-10-20_SAC_at_DAL","DAL"
"Devin Harris",FALSE,"Not With Team",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-10-20_SAC_at_DAL","DAL"
"Maxi Kleber",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-10-20_SAC_at_DAL","DAL"
"Jeff Withey",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-10-20_SAC_at_DAL","DAL"
"Yogi Ferrell",TRUE,"41:27",6,15,0.4,3,6,0.5,4,4,1,1,2,3,6,1,0,1,3,19,-13,"2017-10-21_DAL_at_HOU","DAL"
"Harrison Barnes",TRUE,"30:45",5,17,0.294,1,3,0.333,3,3,1,3,2,5,2,1,0,3,1,14,-31,"2017-10-21_DAL_at_HOU","DAL"
"Wesley Matthews",TRUE,"30:45",3,11,0.273,2,6,0.333,3,4,0.75,1,3,4,2,1,0,2,1,11,-31,"2017-10-21_DAL_at_HOU","DAL"
"Dirk Nowitzki",TRUE,"17:56",1,8,0.125,0,2,0,0,0,NA,1,4,5,1,0,0,0,3,2,-15,"2017-10-21_DAL_at_HOU","DAL"
"Dorian Finney-Smith",TRUE,"15:50",0,1,0,0,1,0,0,0,NA,1,0,1,1,0,0,2,1,0,-12,"2017-10-21_DAL_at_HOU","DAL"
"Gian Clavell",FALSE,"24:35",3,7,0.429,3,5,0.6,0,0,NA,0,5,5,2,1,0,1,2,9,9,"2017-10-21_DAL_at_HOU","DAL"
"J.J. Barea",FALSE,"21:33",7,13,0.538,3,5,0.6,2,3,0.667,0,5,5,3,0,0,3,2,19,-16,"2017-10-21_DAL_at_HOU","DAL"
"Dwight Powell",FALSE,"20:23",2,5,0.4,1,2,0.5,1,1,1,1,4,5,1,1,0,0,2,6,14,"2017-10-21_DAL_at_HOU","DAL"
"Nerlens Noel",FALSE,"15:54",1,2,0.5,0,0,NA,2,4,0.5,0,5,5,0,0,0,2,3,4,-17,"2017-10-21_DAL_at_HOU","DAL"
"Maxi Kleber",FALSE,"12:00",2,3,0.667,0,1,0,1,2,0.5,0,1,1,1,1,0,0,1,5,18,"2017-10-21_DAL_at_HOU","DAL"
"Jeff Withey",FALSE,"8:52",1,2,0.5,0,0,NA,0,0,NA,0,2,2,0,0,0,0,0,2,14,"2017-10-21_DAL_at_HOU","DAL"
"Salah Mejri",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-10-21_DAL_at_HOU","DAL"
"Yogi Ferrell",TRUE,"34:50",3,8,0.375,3,5,0.6,4,4,1,1,3,4,2,1,0,0,2,13,-21,"2017-10-23_GSW_at_DAL","DAL"
