"player","starter","MP","FG","FGA","FG_pct","3P","3PA","3P_pct","FT","FTA","FT_pct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","plus_minus","game","team"
"Josh Jackson",TRUE,"32:01",4,10,0.4,1,2,0.5,2,4,0.5,0,2,2,0,0,0,0,1,11,-23,"2017-10-18_POR_at_PHO","PHO"
"Eric Bledsoe",TRUE,"29:26",5,18,0.278,1,6,0.167,4,4,1,2,2,4,3,2,1,5,2,15,-41,"2017-10-18_POR_at_PHO","PHO"
"T.J. Warren",TRUE,"27:53",3,11,0.273,0,1,0,2,2,1,2,2,4,0,0,1,1,1,8,-42,"2017-10-18_POR_at_PHO","PHO"
"Devin Booker",TRUE,"27:04",6,17,0.353,0,3,0,0,0,NA,2,3,5,2,2,1,0,2,12,-29,"2017-10-18_POR_at_PHO","PHO"
"Tyson Chandler",TRUE,"22:57",1,3,0.333,0,0,NA,2,4,0.5,1,2,3,0,1,1,2,4,4,-33,"2017-10-18_POR_at_PHO","PHO"
"Troy Daniels",FALSE,"21:17",2,4,0.5,2,4,0.5,0,0,NA,0,1,1,0,1,0,1,2,6,-32,"2017-10-18_POR_at_PHO","PHO"
"Dragan Bender",FALSE,"20:49",0,5,0,0,3,0,2,2,1,1,6,7,0,1,1,2,1,2,-10,"2017-10-18_POR_at_PHO","PHO"
"Tyler Ulis",FALSE,"14:40",0,3,0,0,1,0,1,2,0.5,0,0,0,2,1,0,2,2,1,-16,"2017-10-18_POR_at_PHO","PHO"
"Marquese Chriss",FALSE,"12:05",1,5,0.2,0,1,0,0,0,NA,1,0,1,0,0,1,2,5,2,-17,"2017-10-18_POR_at_PHO","PHO"
"Mike James",FALSE,"10:36",5,10,0.5,2,3,0.667,0,0,NA,1,1,2,1,1,0,1,1,12,1,"2017-10-18_POR_at_PHO","PHO"
"Alec Peters",FALSE,"10:36",1,2,0.5,1,2,0.5,0,0,NA,0,3,3,0,0,1,0,0,3,1,"2017-10-18_POR_at_PHO","PHO"
"Derrick Jones",FALSE,"10:36",0,1,0,0,1,0,0,0,NA,0,1,1,2,0,1,0,1,0,1,"2017-10-18_POR_at_PHO","PHO"
"Devin Booker",TRUE,"39:44",9,19,0.474,4,8,0.5,3,5,0.6,0,11,11,8,2,0,6,2,25,-10,"2017-10-20_LAL_at_PHO","PHO"
"T.J. Warren",TRUE,"39:29",9,18,0.5,1,3,0.333,5,8,0.625,2,6,8,4,2,0,3,2,24,0,"2017-10-20_LAL_at_PHO","PHO"
"Eric Bledsoe",TRUE,"29:42",10,18,0.556,3,5,0.6,5,8,0.625,1,1,2,2,2,1,1,3,28,-7,"2017-10-20_LAL_at_PHO","PHO"
"Tyson Chandler",TRUE,"24:00",5,7,0.714,0,0,NA,3,4,0.75,4,5,9,0,0,1,2,5,13,5,"2017-10-20_LAL_at_PHO","PHO"
"Josh Jackson",TRUE,"23:12",4,10,0.4,2,4,0.5,2,5,0.4,0,0,0,0,1,0,1,2,12,-10,"2017-10-20_LAL_at_PHO","PHO"
"Mike James",FALSE,"22:02",4,9,0.444,1,4,0.25,4,4,1,0,0,0,1,0,1,1,1,13,5,"2017-10-20_LAL_at_PHO","PHO"
"Alex Len",FALSE,"21:11",1,4,0.25,0,0,NA,2,2,1,3,4,7,1,0,1,3,5,4,-5,"2017-10-20_LAL_at_PHO","PHO"
"Dragan Bender",FALSE,"19:23",1,2,0.5,1,2,0.5,0,0,NA,0,7,7,0,1,2,2,1,3,17,"2017-10-20_LAL_at_PHO","PHO"
"Marquese Chriss",FALSE,"17:55",1,3,0.333,1,1,1,2,2,1,0,6,6,1,0,3,1,2,5,-6,"2017-10-20_LAL_at_PHO","PHO"
"Troy Daniels",FALSE,"3:22",1,2,0.5,1,2,0.5,0,0,NA,0,0,0,0,0,0,0,2,3,1,"2017-10-20_LAL_at_PHO","PHO"
"Derrick Jones",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-10-20_LAL_at_PHO","PHO"
"Alec Peters",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-10-20_LAL_at_PHO","PHO"
"Tyler Ulis",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-10-20_LAL_at_PHO","PHO"
"Devin Booker",TRUE,"31:47",5,14,0.357,0,4,0,3,4,0.75,1,3,4,2,0,0,2,1,13,-21,"2017-10-21_PHO_at_LAC","PHO"
"Josh Jackson",TRUE,"28:59",3,10,0.3,2,5,0.4,4,8,0.5,0,1,1,1,4,0,2,6,12,-22,"2017-10-21_PHO_at_LAC","PHO"
"Tyson Chandler",TRUE,"23:39",3,4,0.75,0,0,NA,0,0,NA,2,12,14,0,0,0,1,1,6,-14,"2017-10-21_PHO_at_LAC","PHO"
"Eric Bledsoe",TRUE,"23:36",1,4,0.25,0,2,0,2,2,1,0,1,1,4,0,0,4,1,4,-23,"2017-10-21_PHO_at_LAC","PHO"
"T.J. Warren",TRUE,"21:10",4,7,0.571,0,0,NA,1,2,0.5,0,3,3,2,0,0,2,6,9,-17,"2017-10-21_PHO_at_LAC","PHO"
"Alex Len",FALSE,"24:29",3,6,0.5,0,0,NA,9,11,0.818,1,6,7,2,0,1,1,2,15,-17,"2017-10-21_PHO_at_LAC","PHO"
"Mike James",FALSE,"24:24",3,9,0.333,0,2,0,4,5,0.8,0,3,3,6,1,0,2,3,10,-19,"2017-10-21_PHO_at_LAC","PHO"
"Dragan Bender",FALSE,"18:45",1,2,0.5,1,2,0.5,0,0,NA,0,2,2,2,0,0,2,0,3,-22,"2017-10-21_PHO_at_LAC","PHO"
"Marquese Chriss",FALSE,"15:32",2,5,0.4,2,3,0.667,1,2,0.5,0,1,1,0,2,0,1,4,7,-5,"2017-10-21_PHO_at_LAC","PHO"
"Troy Daniels",FALSE,"9:52",2,4,0.5,1,2,0.5,0,0,NA,0,0,0,0,0,0,1,1,5,-13,"2017-10-21_PHO_at_LAC","PHO"
"Tyler Ulis",FALSE,"7:49",0,3,0,0,1,0,2,2,1,0,0,0,0,0,0,1,1,2,-10,"2017-10-21_PHO_at_LAC","PHO"
"Derrick Jones",FALSE,"6:10",0,1,0,0,1,0,2,2,1,0,0,0,0,1,1,0,0,2,-16,"2017-10-21_PHO_at_LAC","PHO"
"Alec Peters",FALSE,"3:48",0,2,0,0,2,0,0,0,NA,0,0,0,0,0,1,0,1,0,-11,"2017-10-21_PHO_at_LAC","PHO"
"Tyson Chandler",TRUE,"30:32",3,5,0.6,0,0,NA,3,4,0.75,5,9,14,0,1,0,1,4,9,-9,"2017-10-23_SAC_at_PHO","PHO"
"Marquese Chriss",TRUE,"29:22",8,13,0.615,2,4,0.5,1,1,1,1,4,5,1,0,3,2,6,19,12,"2017-10-23_SAC_at_PHO","PHO"
"Devin Booker",TRUE,"28:50",8,16,0.5,2,7,0.286,4,4,1,0,4,4,5,1,0,2,3,22,8,"2017-10-23_SAC_at_PHO","PHO"
"Mike James",TRUE,"26:48",8,10,0.8,2,4,0.5,0,0,NA,0,2,2,7,0,0,4,2,18,11,"2017-10-23_SAC_at_PHO","PHO"
"T.J. Warren",TRUE,"24:08",1,6,0.167,0,0,NA,2,2,1,0,4,4,1,1,2,2,2,4,9,"2017-10-23_SAC_at_PHO","PHO"
"Josh Jackson",FALSE,"23:57",6,8,0.75,1,3,0.333,2,2,1,0,5,5,1,2,0,3,1,15,-6,"2017-10-23_SAC_at_PHO","PHO"
"Tyler Ulis",FALSE,"21:12",4,7,0.571,0,2,0,3,4,0.75,0,2,2,3,1,0,1,0,11,-9,"2017-10-23_SAC_at_PHO","PHO"
"Troy Daniels",FALSE,"19:16",2,6,0.333,2,6,0.333,1,2,0.5,0,0,0,1,0,0,0,1,7,-3,"2017-10-23_SAC_at_PHO","PHO"
"Alex Len",FALSE,"17:26",1,1,1,0,0,NA,5,6,0.833,0,7,7,1,0,0,3,3,7,8,"2017-10-23_SAC_at_PHO","PHO"
