"player","starter","MP","FG","FGA","FG_pct","3P","3PA","3P_pct","FT","FTA","FT_pct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","plus_minus","game","team"
"Dennis Schroder",TRUE,"34:17",13,26,0.5,1,3,0.333,1,2,0.5,0,2,2,7,2,0,2,1,28,-3,"2017-10-18_ATL_at_DAL","ATL"
"Kent Bazemore",TRUE,"26:38",3,7,0.429,1,1,1,0,0,NA,1,3,4,3,1,0,1,2,7,-5,"2017-10-18_ATL_at_DAL","ATL"
"Taurean Waller-Prince",TRUE,"25:51",4,10,0.4,0,0,NA,2,2,1,2,8,10,1,0,1,1,2,10,-5,"2017-10-18_ATL_at_DAL","ATL"
"Dewayne Dedmon",TRUE,"25:36",3,6,0.5,0,0,NA,3,4,0.75,2,5,7,1,0,3,4,2,9,-2,"2017-10-18_ATL_at_DAL","ATL"
"Ersan Ilyasova",TRUE,"23:47",2,4,0.5,0,1,0,2,2,1,3,3,6,0,1,1,0,5,6,-10,"2017-10-18_ATL_at_DAL","ATL"
"Marco Belinelli",FALSE,"25:42",7,14,0.5,4,6,0.667,2,2,1,0,3,3,3,3,0,1,0,20,14,"2017-10-18_ATL_at_DAL","ATL"
"John Collins",FALSE,"22:24",6,10,0.6,0,0,NA,2,3,0.667,3,2,5,1,2,0,1,1,14,8,"2017-10-18_ATL_at_DAL","ATL"
"DeAndre' Bembry",FALSE,"17:45",3,6,0.5,0,1,0,0,0,NA,1,5,6,1,2,1,2,0,6,13,"2017-10-18_ATL_at_DAL","ATL"
"Mike Muscala",FALSE,"13:32",2,3,0.667,0,1,0,0,0,NA,1,3,4,2,0,0,0,2,4,-5,"2017-10-18_ATL_at_DAL","ATL"
"Malcolm Delaney",FALSE,"11:19",2,4,0.5,1,2,0.5,0,0,NA,0,1,1,0,0,0,1,1,5,-1,"2017-10-18_ATL_at_DAL","ATL"
"Luke Babbitt",FALSE,"8:55",2,3,0.667,1,2,0.5,0,0,NA,1,0,1,0,0,0,0,0,5,17,"2017-10-18_ATL_at_DAL","ATL"
"Josh Magette",FALSE,"4:14",1,1,1,1,1,1,0,0,NA,0,1,1,1,0,0,0,2,3,9,"2017-10-18_ATL_at_DAL","ATL"
"Tyler Dorsey",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-10-18_ATL_at_DAL","ATL"
"Dennis Schroder",TRUE,"31:39",11,21,0.524,0,2,0,3,3,1,1,2,3,5,1,0,3,2,25,-3,"2017-10-20_ATL_at_CHO","ATL"
"Taurean Waller-Prince",TRUE,"29:03",6,13,0.462,2,4,0.5,1,1,1,0,6,6,2,1,0,2,4,15,-19,"2017-10-20_ATL_at_CHO","ATL"
"Kent Bazemore",TRUE,"26:04",5,9,0.556,1,2,0.5,0,0,NA,0,1,1,2,3,0,1,2,11,-5,"2017-10-20_ATL_at_CHO","ATL"
"Dewayne Dedmon",TRUE,"24:31",5,9,0.556,1,1,1,0,0,NA,2,5,7,2,1,1,1,2,11,-10,"2017-10-20_ATL_at_CHO","ATL"
"Ersan Ilyasova",TRUE,"21:15",0,4,0,0,3,0,0,0,NA,1,5,6,1,1,0,1,5,0,-5,"2017-10-20_ATL_at_CHO","ATL"
"Malcolm Delaney",FALSE,"22:52",1,6,0.167,0,2,0,1,2,0.5,0,2,2,4,1,1,0,1,3,-26,"2017-10-20_ATL_at_CHO","ATL"
"Marco Belinelli",FALSE,"22:20",1,10,0.1,1,3,0.333,2,2,1,0,4,4,2,0,0,2,1,5,-5,"2017-10-20_ATL_at_CHO","ATL"
"Mike Muscala",FALSE,"18:49",3,8,0.375,1,4,0.25,2,2,1,2,2,4,0,1,0,0,3,9,-2,"2017-10-20_ATL_at_CHO","ATL"
"Luke Babbitt",FALSE,"16:04",2,7,0.286,1,6,0.167,2,2,1,0,1,1,0,1,0,1,2,7,-7,"2017-10-20_ATL_at_CHO","ATL"
"John Collins",FALSE,"15:21",2,4,0.5,0,0,NA,1,2,0.5,0,2,2,0,1,2,2,6,5,-12,"2017-10-20_ATL_at_CHO","ATL"
"Josh Magette",FALSE,"6:50",0,1,0,0,0,NA,0,0,NA,0,0,0,1,0,0,0,1,0,0,"2017-10-20_ATL_at_CHO","ATL"
"Nicolas Brussino",FALSE,"2:36",0,1,0,0,1,0,0,0,NA,0,1,1,0,0,0,0,0,0,2,"2017-10-20_ATL_at_CHO","ATL"
"Tyler Dorsey",FALSE,"2:36",0,2,0,0,2,0,0,0,NA,0,1,1,0,0,0,0,0,0,2,"2017-10-20_ATL_at_CHO","ATL"
"Kent Bazemore",TRUE,"31:43",4,12,0.333,0,3,0,8,8,1,0,3,3,3,0,1,5,3,16,-3,"2017-10-22_ATL_at_BRK","ATL"
"Dennis Schroder",TRUE,"31:18",5,22,0.227,0,4,0,7,7,1,3,1,4,8,2,0,2,3,17,-12,"2017-10-22_ATL_at_BRK","ATL"
"Taurean Waller-Prince",TRUE,"22:40",3,8,0.375,1,1,1,2,2,1,1,0,1,1,1,0,3,3,9,-9,"2017-10-22_ATL_at_BRK","ATL"
"Ersan Ilyasova",TRUE,"22:28",3,10,0.3,1,5,0.2,2,2,1,1,6,7,0,2,0,0,3,9,-3,"2017-10-22_ATL_at_BRK","ATL"
"Dewayne Dedmon",TRUE,"20:42",3,5,0.6,1,3,0.333,0,0,NA,1,6,7,0,1,0,0,4,7,-8,"2017-10-22_ATL_at_BRK","ATL"
"Marco Belinelli",FALSE,"30:53",5,13,0.385,3,7,0.429,6,6,1,0,2,2,3,0,0,1,1,19,-3,"2017-10-22_ATL_at_BRK","ATL"
"Mike Muscala",FALSE,"25:19",3,6,0.5,0,1,0,2,3,0.667,3,3,6,1,0,0,1,1,8,-2,"2017-10-22_ATL_at_BRK","ATL"
"Malcolm Delaney",FALSE,"22:04",1,5,0.2,1,1,1,2,4,0.5,1,2,3,4,0,0,1,0,5,-9,"2017-10-22_ATL_at_BRK","ATL"
"John Collins",FALSE,"21:00",5,11,0.455,0,0,NA,4,4,1,6,7,13,0,0,1,2,5,14,1,"2017-10-22_ATL_at_BRK","ATL"
"Luke Babbitt",FALSE,"5:57",0,1,0,0,1,0,0,0,NA,0,2,2,0,0,0,1,2,0,-9,"2017-10-22_ATL_at_BRK","ATL"
"Josh Magette",FALSE,"3:25",0,0,NA,0,0,NA,0,0,NA,0,0,0,1,0,0,0,0,0,-3,"2017-10-22_ATL_at_BRK","ATL"
"Isaiah Taylor",FALSE,"1:24",0,1,0,0,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,"2017-10-22_ATL_at_BRK","ATL"
"Tyler Dorsey",FALSE,"1:07",0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,"2017-10-22_ATL_at_BRK","ATL"
"Taurean Waller-Prince",TRUE,"36:58",9,14,0.643,2,3,0.667,0,0,NA,0,7,7,2,3,0,7,2,20,-4,"2017-10-23_ATL_at_MIA","ATL"
"Malcolm Delaney",TRUE,"33:04",3,9,0.333,1,2,0.5,3,4,0.75,0,4,4,1,2,0,3,5,10,-16,"2017-10-23_ATL_at_MIA","ATL"
"Kent Bazemore",TRUE,"30:30",6,17,0.353,1,4,0.25,7,10,0.7,1,3,4,4,2,0,1,1,20,-7,"2017-10-23_ATL_at_MIA","ATL"
"Dewayne Dedmon",TRUE,"29:34",0,5,0,0,2,0,0,0,NA,0,6,6,1,1,0,0,1,0,-11,"2017-10-23_ATL_at_MIA","ATL"
"Mike Muscala",TRUE,"22:49",2,5,0.4,1,2,0.5,0,0,NA,1,3,4,0,0,0,3,1,5,0,"2017-10-23_ATL_at_MIA","ATL"
"Marco Belinelli",FALSE,"27:25",5,9,0.556,1,3,0.333,0,0,NA,0,2,2,2,1,0,3,2,11,3,"2017-10-23_ATL_at_MIA","ATL"
"Luke Babbitt",FALSE,"23:25",4,5,0.8,1,1,1,0,0,NA,0,1,1,0,0,0,1,2,9,-8,"2017-10-23_ATL_at_MIA","ATL"
"John Collins",FALSE,"18:26",6,11,0.545,0,0,NA,2,2,1,4,7,11,2,0,1,0,2,14,0,"2017-10-23_ATL_at_MIA","ATL"
"Isaiah Taylor",FALSE,"12:56",1,1,1,0,0,NA,2,2,1,0,1,1,2,0,0,1,1,4,-4,"2017-10-23_ATL_at_MIA","ATL"
"Tyler Dorsey",FALSE,"4:53",0,0,NA,0,0,NA,0,0,NA,0,1,1,0,0,0,1,0,0,-8,"2017-10-23_ATL_at_MIA","ATL"
"Ersan Ilyasova",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-10-23_ATL_at_MIA","ATL"
"Josh Magette",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-10-23_ATL_at_MIA","ATL"
"Nicolas Brussino",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-10-23_ATL_at_MIA","ATL"
"Malcolm Delaney",TRUE,"35:22",3,11,0.273,0,3,0,0,0,NA,0,2,2,4,1,0,0,4,6,-15,"2017-10-26_ATL_at_CHI","ATL"
"Kent Bazemore",TRUE,"32:30",7,19,0.368,2,5,0.4,0,0,NA,0,5,5,3,3,1,4,2,16,3,"2017-10-26_ATL_at_CHI","ATL"
"Mike Muscala",TRUE,"31:24",5,11,0.455,2,4,0.5,2,2,1,4,6,10,4,1,1,1,3,14,-6,"2017-10-26_ATL_at_CHI","ATL"
"Taurean Waller-Prince",TRUE,"28:23",1,7,0.143,1,2,0.5,0,0,NA,0,2,2,2,2,0,3,3,3,-9,"2017-10-26_ATL_at_CHI","ATL"
"Dewayne Dedmon",TRUE,"23:09",2,5,0.4,0,1,0,0,0,NA,1,9,10,4,0,1,0,3,4,-3,"2017-10-26_ATL_at_CHI","ATL"
"Marco Belinelli",FALSE,"30:44",8,16,0.5,5,9,0.556,2,2,1,0,2,2,2,1,0,0,2,23,11,"2017-10-26_ATL_at_CHI","ATL"
"John Collins",FALSE,"24:52",5,6,0.833,0,0,NA,3,5,0.6,1,4,5,0,0,1,1,3,13,-2,"2017-10-26_ATL_at_CHI","ATL"
"Isaiah Taylor",FALSE,"15:50",1,3,0.333,1,2,0.5,2,2,1,1,2,3,3,2,1,1,2,5,2,"2017-10-26_ATL_at_CHI","ATL"
"Luke Babbitt",FALSE,"13:49",0,3,0,0,2,0,0,0,NA,0,1,1,0,0,0,0,1,0,0,"2017-10-26_ATL_at_CHI","ATL"
"Josh Magette",FALSE,"3:57",0,0,NA,0,0,NA,2,2,1,0,0,0,0,0,0,0,0,2,-6,"2017-10-26_ATL_at_CHI","ATL"
"Tyler Dorsey",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-10-26_ATL_at_CHI","ATL"
"Ersan Ilyasova",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-10-26_ATL_at_CHI","ATL"
"Nicolas Brussino",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-10-26_ATL_at_CHI","ATL"
"Taurean Waller-Prince",TRUE,"32:42",8,14,0.571,3,5,0.6,0,0,NA,1,6,7,3,2,0,4,2,19,-1,"2017-10-27_DEN_at_ATL","ATL"
"Dennis Schroder",TRUE,"32:30",7,16,0.438,2,6,0.333,4,4,1,1,2,3,6,1,0,0,1,20,4,"2017-10-27_DEN_at_ATL","ATL"
"Dewayne Dedmon",TRUE,"30:53",4,9,0.444,1,2,0.5,4,4,1,2,8,10,1,0,1,0,4,13,6,"2017-10-27_DEN_at_ATL","ATL"
"Ersan Ilyasova",TRUE,"29:46",3,11,0.273,1,5,0.2,0,0,NA,0,3,3,2,2,0,0,4,7,1,"2017-10-27_DEN_at_ATL","ATL"
"Kent Bazemore",TRUE,"26:25",3,9,0.333,1,3,0.333,0,0,NA,2,4,6,4,1,2,3,1,7,-5,"2017-10-27_DEN_at_ATL","ATL"
"Marco Belinelli",FALSE,"28:21",5,8,0.625,5,7,0.714,0,0,NA,0,2,2,2,0,0,3,0,15,-1,"2017-10-27_DEN_at_ATL","ATL"
"Mike Muscala",FALSE,"20:43",1,6,0.167,0,3,0,2,2,1,0,3,3,1,1,1,1,2,4,-6,"2017-10-27_DEN_at_ATL","ATL"
"Malcolm Delaney",FALSE,"18:48",3,4,0.75,1,2,0.5,0,0,NA,0,1,1,4,0,0,1,0,7,-11,"2017-10-27_DEN_at_ATL","ATL"
"John Collins",FALSE,"14:20",2,11,0.182,0,0,NA,2,2,1,5,3,8,0,0,0,0,5,6,-7,"2017-10-27_DEN_at_ATL","ATL"
"Isaiah Taylor",FALSE,"5:09",1,1,1,0,0,NA,0,0,NA,0,0,0,0,0,0,0,1,2,-5,"2017-10-27_DEN_at_ATL","ATL"
"Luke Babbitt",FALSE,"0:24",0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,1,0,0,"2017-10-27_DEN_at_ATL","ATL"
"Tyler Dorsey",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-10-27_DEN_at_ATL","ATL"
"Josh Magette",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-10-27_DEN_at_ATL","ATL"
"Taurean Waller-Prince",TRUE,"37:55",7,20,0.35,3,9,0.333,0,1,0,0,5,5,3,2,0,3,4,17,-16,"2017-10-29_MIL_at_ATL","ATL"
"Dennis Schroder",TRUE,"35:26",8,16,0.5,2,3,0.667,3,4,0.75,0,2,2,8,3,0,3,2,21,-19,"2017-10-29_MIL_at_ATL","ATL"
"Kent Bazemore",TRUE,"32:07",2,9,0.222,1,4,0.25,10,10,1,0,2,2,6,2,0,4,3,15,-2,"2017-10-29_MIL_at_ATL","ATL"
"Mike Muscala",TRUE,"28:52",3,5,0.6,2,2,1,2,2,1,0,2,2,1,0,1,1,5,10,-14,"2017-10-29_MIL_at_ATL","ATL"
"Dewayne Dedmon",TRUE,"17:25",4,5,0.8,0,0,NA,0,0,NA,0,5,5,0,0,0,2,1,8,-20,"2017-10-29_MIL_at_ATL","ATL"
"Marco Belinelli",FALSE,"25:13",3,5,0.6,3,5,0.6,0,0,NA,1,2,3,4,2,0,2,1,9,7,"2017-10-29_MIL_at_ATL","ATL"
"John Collins",FALSE,"24:30",5,7,0.714,0,0,NA,4,7,0.571,1,6,7,0,0,1,0,2,14,9,"2017-10-29_MIL_at_ATL","ATL"
"Isaiah Taylor",FALSE,"16:17",2,3,0.667,1,1,1,2,2,1,0,0,0,2,0,0,0,2,7,8,"2017-10-29_MIL_at_ATL","ATL"
"Luke Babbitt",FALSE,"14:29",2,5,0.4,1,4,0.25,0,0,NA,0,4,4,1,0,0,0,1,5,1,"2017-10-29_MIL_at_ATL","ATL"
"Malcolm Delaney",FALSE,"7:09",0,2,0,0,1,0,0,0,NA,1,0,1,2,0,0,1,0,0,-11,"2017-10-29_MIL_at_ATL","ATL"
"Josh Magette",FALSE,"0:37",0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,2,"2017-10-29_MIL_at_ATL","ATL"
"Nicolas Brussino",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-10-29_MIL_at_ATL","ATL"
"Tyler Dorsey",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-10-29_MIL_at_ATL","ATL"
"Taurean Waller-Prince",TRUE,"39:48",6,17,0.353,1,3,0.333,4,6,0.667,1,10,11,3,1,2,1,3,17,-16,"2017-11-01_ATL_at_PHI","ATL"
"Dennis Schroder",TRUE,"32:53",10,17,0.588,2,2,1,3,3,1,0,3,3,6,0,0,4,2,25,-12,"2017-11-01_ATL_at_PHI","ATL"
"Kent Bazemore",TRUE,"27:20",1,4,0.25,1,3,0.333,5,8,0.625,0,4,4,3,4,0,3,4,8,-16,"2017-11-01_ATL_at_PHI","ATL"
"Dewayne Dedmon",TRUE,"21:34",4,10,0.4,0,0,NA,2,3,0.667,4,5,9,0,0,1,3,5,10,-8,"2017-11-01_ATL_at_PHI","ATL"
"Mike Muscala",TRUE,"21:32",1,3,0.333,0,0,NA,0,0,NA,0,4,4,0,2,0,1,3,2,-13,"2017-11-01_ATL_at_PHI","ATL"
