"player","starter","MP","FG","FGA","FG_pct","3P","3PA","3P_pct","FT","FTA","FT_pct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","plus_minus","game","team"
"Paul George",TRUE,"39:06",9,23,0.391,6,13,0.462,4,4,1,0,6,6,1,1,1,1,1,28,23,"2017-10-19_NYK_at_OKC","OKC"
"Carmelo Anthony",TRUE,"33:41",8,20,0.4,3,10,0.3,3,5,0.6,0,1,1,1,2,2,2,4,22,1,"2017-10-19_NYK_at_OKC","OKC"
"Russell Westbrook",TRUE,"33:18",7,12,0.583,0,1,0,7,10,0.7,2,8,10,16,0,1,7,4,21,29,"2017-10-19_NYK_at_OKC","OKC"
"Steven Adams",TRUE,"29:36",5,5,1,0,0,NA,2,3,0.667,2,3,5,1,5,3,1,3,12,27,"2017-10-19_NYK_at_OKC","OKC"
"Andre Roberson",TRUE,"20:58",3,7,0.429,0,2,0,0,0,NA,3,3,6,2,1,0,0,0,6,3,"2017-10-19_NYK_at_OKC","OKC"
"Alex Abrines",FALSE,"24:15",1,5,0.2,1,5,0.2,0,0,NA,0,3,3,0,1,0,2,3,3,23,"2017-10-19_NYK_at_OKC","OKC"
"Jerami Grant",FALSE,"20:31",2,6,0.333,1,3,0.333,0,0,NA,2,1,3,2,0,0,2,4,5,13,"2017-10-19_NYK_at_OKC","OKC"
"Raymond Felton",FALSE,"15:52",1,2,0.5,0,0,NA,0,0,NA,0,0,0,3,3,0,0,2,2,-12,"2017-10-19_NYK_at_OKC","OKC"
"Terrance Ferguson",FALSE,"10:39",1,5,0.2,0,2,0,0,0,NA,0,0,0,0,0,0,1,1,2,-1,"2017-10-19_NYK_at_OKC","OKC"
"Patrick Patterson",FALSE,"6:42",0,2,0,0,2,0,0,0,NA,0,2,2,0,0,0,1,0,0,-1,"2017-10-19_NYK_at_OKC","OKC"
"Dakari Johnson",FALSE,"2:48",2,3,0.667,0,0,NA,0,0,NA,3,1,4,0,1,0,0,0,4,0,"2017-10-19_NYK_at_OKC","OKC"
"Josh Huestis",FALSE,"2:34",0,0,NA,0,0,NA,0,0,NA,1,0,1,0,0,0,1,0,0,0,"2017-10-19_NYK_at_OKC","OKC"
"Nick Collison",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-10-19_NYK_at_OKC","OKC"
"Paul George",TRUE,"37:31",8,19,0.421,3,9,0.333,3,3,1,0,5,5,2,5,0,6,3,22,-14,"2017-10-21_OKC_at_UTA","OKC"
"Carmelo Anthony",TRUE,"36:35",12,26,0.462,2,8,0.25,0,0,NA,0,3,3,2,1,1,1,3,26,-5,"2017-10-21_OKC_at_UTA","OKC"
"Russell Westbrook",TRUE,"36:01",2,11,0.182,1,5,0.2,1,4,0.25,2,11,13,9,2,0,7,2,6,-18,"2017-10-21_OKC_at_UTA","OKC"
"Steven Adams",TRUE,"32:47",3,6,0.5,0,0,NA,3,6,0.5,3,2,5,0,0,0,1,1,9,-6,"2017-10-21_OKC_at_UTA","OKC"
"Andre Roberson",TRUE,"13:34",1,1,1,1,1,1,0,0,NA,0,2,2,0,0,0,0,0,3,-3,"2017-10-21_OKC_at_UTA","OKC"
"Alex Abrines",FALSE,"29:04",2,6,0.333,1,4,0.25,2,2,1,2,2,4,1,1,0,0,1,7,6,"2017-10-21_OKC_at_UTA","OKC"
